ENSVURP00010018113	ENSVURG00010013830	Vombatus_ursinus	ENSVURT00010020583
ENSPCIP00000023625	ENSPCIG00000017909	Phascolarctos_cinereus	ENSPCIT00000029166
ENSMEUP00000008972	ENSMEUG00000009824	Notamacropus_eugenii	ENSMEUT00000009867
ENSSHAP00000019805	ENSSHAG00000016810	Sarcophilus_harrisii	ENSSHAT00000019962
ENSMODP00000021275	ENSMODG00000017051	Monodelphis_domestica	ENSMODT00000021649
ENSOANP00000007797	ENSOANG00000004920	Ornithorhynchus_anatinus	ENSOANT00000007799
ENSPVIP00000003844	ENSPVIG00000003134	Pogona_vitticeps	ENSPVIT00000004928
ENSACAP00000006435	ENSACAG00000006464	Anolis_carolinensis	ENSACAT00000006580
ENSNSUP00000017952	ENSNSUG00000013140	Notechis_scutatus
ENSFDAP00000007172	ENSFDAG00000006451	Fukomys_damarensis
ENSUPAP00010004266	ENSUPAG00010003455	Urocitellus_parryii
ENSSTOP00000002628	ENSSTOG00000002922	Ictidomys_tridecemlineatus
ENSSDAP00000008790	ENSSDAG00000007970	Spermophilus_dauricus
ENSMMMP00000000825	ENSMMMG00000000333	Marmota_marmota_marmota
ENSTBEP00000004636	ENSTBEG00000005348	Tupaia_belangeri
ENSOCUP00000028572	ENSOCUG00000014151	Oryctolagus_cuniculus
ENSUMAP00000030416	ENSUMAG00000021631	Ursus_maritimus
ENSUAMP00000003056	ENSUAMG00000002218	Ursus_americanus
ENSAMEP00000002064	ENSAMEG00000001916	Ailuropoda_melanoleuca
ENSNVIP00000024252	ENSNVIG00000018796	Neovison_vison
ENSMPUP00000008604	ENSMPUG00000008673	Mustela_putorius_furo
ENSCAFP00020002419	ENSCAFG00020002050	Canis_lupus_dingo
ENSCAFP00000055477	ENSCAFG00000013165	Canis_lupus_familiaris
ENSVVUP00000020291	ENSVVUG00000014948	Vulpes_vulpes
ENSPPRP00000016071	ENSPPRG00000008497	Panthera_pardus
ENSPTIP00000010432	ENSPTIG00000011184	Panthera_tigris_altaica
ENSFCAP00000039238	ENSFCAG00000001183	Felis_catus
ENSECAP00000054785	ENSECAG00000013983	Equus_caballus
ENSEASP00005033830	ENSEASG00005023115	Equus_asinus_asinus
ENSEEUP00000000155	ENSEEUG00000000180	Erinaceus_europaeus
ENSSARP00000004695	ENSSARG00000005153	Sorex_araneus
ENSPVAP00000013493	ENSPVAG00000014316	Pteropus_vampyrus
ENSOARP00000009427	ENSOARG00000008776	Ovis_aries
ENSCHIP00000019117	ENSCHIG00000018187	Capra_hircus
ENSBIXP00000036606	ENSBIXG00000003652	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005036680	ENSBIXG00005018306	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000074220	ENSBTAG00000011656	Bos_taurus
ENSBMUP00000032989	ENSBMUG00000024632	Bos_mutus
ENSBBBP00000010438	ENSBBBG00000004587	Bison_bison_bison
ENSTTRP00000012401	ENSTTRG00000013068	Tursiops_truncatus
ENSSSCP00000047344	ENSSSCG00000029119	Sus_scrofa_strain_reference
ENSDNOP00000024466	ENSDNOG00000040544	Dasypus_novemcinctus
ENSCHOP00000002943	ENSCHOG00000003315	Choloepus_hoffmanni
ENSXETP00000034093	ENSXETG00000015417	Xenopus_tropicalis
ENSGMOP00000016770	ENSGMOG00000015622	Gadus_morhua
ENSCHAP00000046955	ENSCHAG00000021497	Clupea_harengus
ENSHHUP00000081393	ENSHHUG00000047310	Hucho_hucho
ENSHHUP00000017896	ENSHHUG00000011153	Hucho_hucho
ENSELUP00000000355	ENSELUG00000001945	Esox_lucius
ENSMALP00000000228	ENSMALG00000000089	Monopterus_albus
ENSMAMP00000015854	ENSMAMG00000010718	Mastacembelus_armatus
ENSATEP00000008086	ENSATEG00000005581	Anabas_testudineus
ENSSLDP00000033017	ENSSLDG00000025283	Seriola_lalandi_dorsalis
ENSSDUP00000022277	ENSSDUG00000016142	Seriola_dumerili
ENSLCAP00010029784	ENSLCAG00010013990	Lates_calcarifer
ENSSMAP00000013263	ENSSMAG00000008112	Scophthalmus_maximus
ENSXCOP00000010708	ENSXCOG00000008082	Xiphophorus_couchianus
ENSXMAP00000015630	ENSXMAG00000015581	Xiphophorus_maculatus
ENSPFOP00000006735	ENSPFOG00000006431	Poecilia_formosa
ENSPMEP00000008204	ENSPMEG00000009977	Poecilia_mexicana
ENSPLAP00000021853	ENSPLAG00000005974	Poecilia_latipinna
ENSPREP00000026633	ENSPREG00000017993	Poecilia_reticulata
ENSGAFP00000031334	ENSGAFG00000021109	Gambusia_affinis
ENSFHEP00000034882	ENSFHEG00000000560	Fundulus_heteroclitus
ENSCVAP00000025594	ENSCVAG00000010550	Cyprinodon_variegatus
ENSKMAP00000024031	ENSKMAG00000017800	Kryptolebias_marmoratus
ENSORLP00020000757	ENSORLG00020001458	Oryzias_latipes_ASM223471v1
ENSORLP00000012022	ENSORLG00000009592	Oryzias_latipes_ASM223467v1
ENSORLP00015033361	ENSORLG00015018762	Oryzias_latipes_ASM223469v1
ENSOMEP00000010873	ENSOMEG00000012174	Oryzias_melastigma
ENSMZEP00005035524	ENSMZEG00005026539	Maylandia_zebra
ENSMZEP00005020362	ENSMZEG00005015261	Maylandia_zebra
ENSACLP00000038352	ENSACLG00000025875	Astatotilapia_calliptera
ENSPNYP00000002511	ENSPNYG00000001939	Pundamilia_nyererei
ENSHBUP00000023564	ENSHBUG00000004496	Haplochromis_burtoni
ENSNBRP00000019546	ENSNBRG00000015025	Neolamprologus_brichardi
ENSONIP00000021952	ENSONIG00000017406	Oreochromis_niloticus
ENSACIP00000025667	ENSACIG00000019862	Amphilophus_citrinellus
ENSAOCP00000008883	ENSAOCG00000012988	Amphiprion_ocellaris
ENSAPEP00000011726	ENSAPEG00000008301	Amphiprion_percula
ENSAPOP00000008225	ENSAPOG00000010395	Acanthochromis_polyacanthus
ENSSPAP00000021072	ENSSPAG00000015850	Stegastes_partitus
ENSPRNP00000018030	ENSPRNG00000009467	Parambassis_ranga
ENSLBEP00000016298	ENSLBEG00000012582	Labrus_bergylta
ENSMMOP00000026992	ENSMMOG00000020419	Mola_mola
ENSLCRP00005040132	ENSLCRG00005015486	Larimichthys_crocea
ENSCGOP00000044380	ENSCGOG00000019933	Cottoperca_gobio
ENSGACP00000003409	ENSGACG00000002576	Gasterosteus_aculeatus
ENSGWIP00000014301	ENSGWIG00000008089	Gouania_willdenowi
ENSBSLP00000015222	ENSBSLG00000007832	Betta_splendens
ENSTRUP00000006811	ENSTRUG00000002920	Takifugu_rubripes
ENSTNIP00000021032	ENSTNIG00000017873	Tetraodon_nigroviridis
ENSCSEP00000028996	ENSCSEG00000018561	Cynoglossus_semilaevis
ENSHCOP00000023190	ENSHCOG00000011513	Hippocampus_comes
ENSPMGP00000010765	ENSPMGG00000008925	Periophthalmus_magnuspinnatus
ENSEEEP00000052357	ENSEEEG00000024534	Electrophorus_electricus
ENSIPUP00000007135	ENSIPUG00000004912	Ictalurus_punctatus
ENSAMXP00000001965	ENSAMXG00000001929	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005027446	ENSAMXG00005013668	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000010060	ENSPNAG00000015606	Pygocentrus_nattereri
ENSDARP00000145312	ENSDARG00000091367	Danio_rerio
ENSDCDP00000048408	ENSDCDG00000029824	Denticeps_clupeoides
ENSSFOP00015032661	ENSSFOG00015020859	Scleropages_formosus
ENSPKIP00000021119	ENSPKIG00000005627	Paramormyrops_kingsleyae
ENSLOCP00000005808	ENSLOCG00000004827	Lepisosteus_oculatus
ENSECRP00000011219	ENSECRG00000007460	Erpetoichthys_calabaricus
ENSCMIP00000028890	ENSCMIG00000012474	Callorhinchus_milii
ENSPMAP00000006818	ENSPMAG00000006144	Petromyzon_marinus
ENSEBUP00000014021	ENSEBUG00000008835	Eptatretus_burgeri
ENSCINP00000017945	ENSCING00000008817	Ciona_intestinalis
FBpp0312391	FBgn0036828	Drosophila_melanogaster
