ENSPVIP00000013062	ENSPVIG00000010159	Pogona_vitticeps	ENSPVIT00000016420
ENSACAP00000010535	ENSACAG00000010726	Anolis_carolinensis	ENSACAT00000010752
ENSNSUP00000026473	ENSNSUG00000019005	Notechis_scutatus
ENSMFAP00000001569	ENSMFAG00000038240	Macaca_fascicularis
ENSMNEP00000012962	ENSMNEG00000030753	Macaca_nemestrina
ENSMLEP00000036540	ENSMLEG00000042387	Mandrillus_leucophaeus
ENSCATP00000007525	ENSCATG00000022460	Cercocebus_atys
ENSCSAP00000008983	ENSCSAG00000012813	Chlorocebus_sabaeus
ENSRBIP00000032051	ENSRBIG00000039834	Rhinopithecus_bieti
ENSRROP00000037023	ENSRROG00000041966	Rhinopithecus_roxellana
ENSCANP00000023944	ENSCANG00000035380	Colobus_angolensis_palliatus
ENSPTEP00000025277	ENSPTEG00000025607	Piliocolobus_tephrosceles
ENSSBOP00000035938	ENSSBOG00000034115	Saimiri_boliviensis_boliviensis
ENSCCAP00000034281	ENSCCAG00000035111	Cebus_capucinus_imitator
ENSCJAP00000029377	ENSCJAG00000015953	Callithrix_jacchus
ENSANAP00000029713	ENSANAG00000032636	Aotus_nancymaae
ENSTSYP00000026740	ENSTSYG00000032489	Carlito_syrichta
ENSPSMP00000021135	ENSPSMG00000014949	Prolemur_simus
ENSPCOP00000013251	ENSPCOG00000018229	Propithecus_coquereli
ENSMICP00000046762	ENSMICG00000046734	Microcebus_murinus
ENSOGAP00000010530	ENSOGAG00000011769	Otolemur_garnettii
ENSOGAP00000016275	ENSOGAG00000029359	Otolemur_garnettii
ENSLAFP00000018577	ENSLAFG00000029010	Loxodonta_africana
ENSPCAP00000013578	ENSPCAG00000014562	Procavia_capensis
ENSETEP00000008284	ENSETEG00000010202	Echinops_telfairi
ENSDNOP00000001185	ENSDNOG00000001533	Dasypus_novemcinctus
ENSDNOP00000018332	ENSDNOG00000042217	Dasypus_novemcinctus
ENSDNOP00000035149	ENSDNOG00000049008	Dasypus_novemcinctus
ENSDNOP00000002171	ENSDNOG00000002798	Dasypus_novemcinctus
ENSDNOP00000027106	ENSDNOG00000034633	Dasypus_novemcinctus
ENSDNOP00000023575	ENSDNOG00000031997	Dasypus_novemcinctus
ENSDNOP00000030767	ENSDNOG00000001453	Dasypus_novemcinctus
ENSDNOP00000010998	ENSDNOG00000034907	Dasypus_novemcinctus
ENSDNOP00000032878	ENSDNOG00000044514	Dasypus_novemcinctus
ENSDNOP00000021606	ENSDNOG00000032285	Dasypus_novemcinctus
ENSDNOP00000032118	ENSDNOG00000044933	Dasypus_novemcinctus
ENSDNOP00000027134	ENSDNOG00000044477	Dasypus_novemcinctus
ENSDNOP00000025826	ENSDNOG00000042070	Dasypus_novemcinctus
ENSDNOP00000020354	ENSDNOG00000037741	Dasypus_novemcinctus
ENSDNOP00000002061	ENSDNOG00000045921	Dasypus_novemcinctus
ENSDNOP00000004206	ENSDNOG00000005428	Dasypus_novemcinctus
ENSDNOP00000022627	ENSDNOG00000045084	Dasypus_novemcinctus
ENSDNOP00000028598	ENSDNOG00000031448	Dasypus_novemcinctus
ENSDNOP00000020772	ENSDNOG00000037122	Dasypus_novemcinctus
ENSDNOP00000031824	ENSDNOG00000041583	Dasypus_novemcinctus
ENSCHOP00000008139	ENSCHOG00000009200	Choloepus_hoffmanni
ENSXETP00000018531	ENSXETG00000001698	Xenopus_tropicalis
ENSDCDP00000011072	ENSDCDG00000005505	Denticeps_clupeoides
ENSCHAP00000001978	ENSCHAG00000001397	Clupea_harengus
ENSAMXP00000005386	ENSAMXG00000005259	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00000042987	ENSAMXG00000039335	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005047220	ENSAMXG00005021707	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000011709	ENSPNAG00000017410	Pygocentrus_nattereri
ENSEEEP00000010928	ENSEEEG00000005536	Electrophorus_electricus
ENSIPUP00000004227	ENSIPUG00000002973	Ictalurus_punctatus
ENSDARP00000089472	ENSDARG00000068286	Danio_rerio
ENSTRUP00000015776	ENSTRUG00000006445	Takifugu_rubripes
ENSTNIP00000007583	ENSTNIG00000004918	Tetraodon_nigroviridis
ENSCSEP00000028328	ENSCSEG00000018108	Cynoglossus_semilaevis
ENSBSLP00000046146	ENSBSLG00000022041	Betta_splendens
ENSSDUP00000030869	ENSSDUG00000022235	Seriola_dumerili
ENSSLDP00000016015	ENSSLDG00000012709	Seriola_lalandi_dorsalis
ENSSMAP00000006889	ENSSMAG00000004255	Scophthalmus_maximus
ENSLCRP00005011385	ENSLCRG00005005141	Larimichthys_crocea
ENSLBEP00000030512	ENSLBEG00000023053	Labrus_bergylta
ENSMMOP00000020509	ENSMMOG00000015597	Mola_mola
ENSCGOP00000013929	ENSCGOG00000006798	Cottoperca_gobio
ENSGACP00000015771	ENSGACG00000011923	Gasterosteus_aculeatus
ENSATEP00000030679	ENSATEG00000021188	Anabas_testudineus
ENSMAMP00000009520	ENSMAMG00000006418	Mastacembelus_armatus
ENSLCAP00010053081	ENSLCAG00010024686	Lates_calcarifer
ENSMALP00000000077	ENSMALG00000000126	Monopterus_albus
ENSMZEP00005012784	ENSMZEG00005009596	Maylandia_zebra
ENSACLP00000018654	ENSACLG00000012708	Astatotilapia_calliptera
ENSHBUP00000030586	ENSHBUG00000015724	Haplochromis_burtoni
ENSPNYP00000024856	ENSPNYG00000018758	Pundamilia_nyererei
ENSNBRP00000008996	ENSNBRG00000007024	Neolamprologus_brichardi
ENSONIP00000013653	ENSONIG00000010854	Oreochromis_niloticus
ENSACIP00000026738	ENSACIG00000020702	Amphilophus_citrinellus
ENSPRNP00000003110	ENSPRNG00000001643	Parambassis_ranga
ENSAOCP00000000214	ENSAOCG00000000064	Amphiprion_ocellaris
ENSAPEP00000015011	ENSAPEG00000010690	Amphiprion_percula
ENSAPOP00000017319	ENSAPOG00000020524	Acanthochromis_polyacanthus
ENSSPAP00000015800	ENSSPAG00000011916	Stegastes_partitus
ENSPFOP00000016780	ENSPFOG00000016715	Poecilia_formosa
ENSPLAP00000013767	ENSPLAG00000017330	Poecilia_latipinna
ENSPMEP00000017133	ENSPMEG00000019914	Poecilia_mexicana
ENSPREP00000015241	ENSPREG00000010278	Poecilia_reticulata
ENSXMAP00000015293	ENSXMAG00000015267	Xiphophorus_maculatus
ENSXCOP00000020757	ENSXCOG00000015564	Xiphophorus_couchianus
ENSGAFP00000013586	ENSGAFG00000009163	Gambusia_affinis
ENSCVAP00000022061	ENSCVAG00000000133	Cyprinodon_variegatus
ENSFHEP00000027338	ENSFHEG00000010744	Fundulus_heteroclitus
ENSKMAP00000003064	ENSKMAG00000002333	Kryptolebias_marmoratus
ENSORLP00000016378	ENSORLG00000013067	Oryzias_latipes_ASM223467v1
ENSORLP00020022726	ENSORLG00020003172	Oryzias_latipes_ASM223471v1
ENSORLP00015032487	ENSORLG00015017346	Oryzias_latipes_ASM223469v1
ENSOMEP00000012103	ENSOMEG00000013497	Oryzias_melastigma
ENSHCOP00000012348	ENSHCOG00000015342	Hippocampus_comes
ENSPMGP00000028704	ENSPMGG00000023103	Periophthalmus_magnuspinnatus
ENSGWIP00000011944	ENSGWIG00000006998	Gouania_willdenowi
ENSGMOP00000017215	ENSGMOG00000016056	Gadus_morhua
ENSHHUP00000060706	ENSHHUG00000035971	Hucho_hucho
ENSHHUP00000032392	ENSHHUG00000020542	Hucho_hucho
ENSELUP00000023659	ENSELUG00000022494	Esox_lucius
ENSSFOP00015006853	ENSSFOG00015004515	Scleropages_formosus
ENSPKIP00000006659	ENSPKIG00000022848	Paramormyrops_kingsleyae
ENSLOCP00000009988	ENSLOCG00000008226	Lepisosteus_oculatus
ENSECRP00000030148	ENSECRG00000020474	Erpetoichthys_calabaricus
ENSLACP00000018615	ENSLACG00000016390	Latimeria_chalumnae
ENSCMIP00000033605	ENSCMIG00000014339	Callorhinchus_milii
ENSPMAP00000002837	ENSPMAG00000002596	Petromyzon_marinus
ENSCINP00000015071	ENSCING00000007337	Ciona_intestinalis
