ENSACAP00000010939	ENSACAG00000011176	Anolis_carolinensis
ENSPTEP00000038212	ENSPTEG00000035579	Piliocolobus_tephrosceles
ENSRBIP00000004302	ENSRBIG00000019926	Rhinopithecus_bieti
ENSRROP00000011078	ENSRROG00000029902	Rhinopithecus_roxellana
ENSMFAP00000006567	ENSMFAG00000038355	Macaca_fascicularis
ENSMMUP00000020046	ENSMMUG00000015284	Macaca_mulatta
ENSMNEP00000044431	ENSMNEG00000044806	Macaca_nemestrina
ENSMLEP00000020938	ENSMLEG00000034682	Mandrillus_leucophaeus
ENSTGEP00000033962	ENSTGEG00000027105	Theropithecus_gelada
ENSPANP00000011442	ENSPANG00000022006	Papio_anubis
ENSCATP00000007692	ENSCATG00000022754	Cercocebus_atys
ENSCSAP00000004485	ENSCSAG00000008224	Chlorocebus_sabaeus
ENSSBOP00000016197	ENSSBOG00000024814	Saimiri_boliviensis_boliviensis
ENSSBOP00000030127	ENSSBOG00000031343	Saimiri_boliviensis_boliviensis
ENSCCAP00000023790	ENSCCAG00000029688	Cebus_capucinus_imitator
ENSCJAP00000024878	ENSCJAG00000013524	Callithrix_jacchus
ENSANAP00000013264	ENSANAG00000024539	Aotus_nancymaae
ENSOGAP00000008631	ENSOGAG00000009644	Otolemur_garnettii
MGP_SPRETEiJ_P0076231	MGP_SPRETEiJ_G0029249	Mus_spretus_strain_SPRET/EiJ
ENSMUSP00000118918	ENSMUSG00000002416	Mus_musculus_strain_reference_(CL57BL6)
ENSMSIP00000003639	ENSMSIG00000003342	Mus_spicilegus
MGP_CAROLIEiJ_P0073383	MGP_CAROLIEiJ_G0028250	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0049501	MGP_PahariEiJ_G0022008	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000034770	ENSRNOG00000026616	Rattus_norvegicus
ENSMUGP00000015374	ENSMUGG00000013240	Meriones_unguiculatus
ENSCGRP00015037065	ENSCGRG00015027802	Cricetulus_griseus_CriGri-PICR
ENSCGRP00001006245	ENSCGRG00001008411	Cricetulus_griseus_CHOK1GS_HDv1
ENSMAUP00000000381	ENSMAUG00000000340	Mesocricetus_auratus
ENSPEMP00000028067	ENSPEMG00000023701	Peromyscus_maniculatus_bairdii
ENSMOCP00000017559	ENSMOCG00000016120	Microtus_ochrogaster
ENSPEMP00000033806	ENSPEMG00000025940	Peromyscus_maniculatus_bairdii
ENSCGRP00000013501	ENSCGRG00000009798	Cricetulus_griseus_CriGri_1.0
ENSMOCP00000022762	ENSMOCG00000019700	Microtus_ochrogaster
ENSNGAP00000016047	ENSNGAG00000016898	Nannospalax_galili
ENSCCNP00000012633	ENSCCNG00000013125	Castor_canadensis
ENSUPAP00010020032	ENSUPAG00010015866	Urocitellus_parryii
ENSMMMP00000012826	ENSMMMG00000011455	Marmota_marmota_marmota
ENSSDAP00000027158	ENSSDAG00000024605	Spermophilus_dauricus
ENSSTOP00000002287	ENSSTOG00000002566	Ictidomys_tridecemlineatus
ENSSDAP00000024025	ENSSDAG00000021904	Spermophilus_dauricus
ENSMICP00000004643	ENSMICG00000005092	Microcebus_murinus
ENSMICP00000021889	ENSMICG00000038362	Microcebus_murinus
ENSPCOP00000002766	ENSPCOG00000008454	Propithecus_coquereli
ENSPSMP00000008100	ENSPSMG00000005977	Prolemur_simus
ENSOPRP00000012028	ENSOPRG00000013184	Ochotona_princeps
ENSOCUP00000024313	ENSOCUG00000023842	Oryctolagus_cuniculus
ENSCPOP00000015391	ENSCPOG00000025368	Cavia_porcellus
ENSCAPP00000018446	ENSCAPG00000017844	Cavia_aperea
ENSODEP00000018459	ENSODEG00000013607	Octodon_degus
ENSCLAP00000001972	ENSCLAG00000001447	Chinchilla_lanigera
ENSHGLP00100020784	ENSHGLG00100015321	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000025172	ENSHGLG00000017933	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000006980	ENSFDAG00000015607	Fukomys_damarensis
ENSTSYP00000008483	ENSTSYG00000009247	Carlito_syrichta
ENSSSCP00000069081	ENSSSCG00000032390	Sus_scrofa_strain_reference
ENSVVUP00000006187	ENSVVUG00000004818	Vulpes_vulpes
ENSVPAP00000001534	ENSVPAG00000001659	Vicugna_pacos
ENSTTRP00000000510	ENSTTRG00000000547	Tursiops_truncatus
ENSOARP00000014420	ENSOARG00000013450	Ovis_aries
ENSCHIP00000016830	ENSCHIG00000016937	Capra_hircus
ENSBIXP00000018920	ENSBIXG00000022656	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005000021	ENSBIXG00005030783	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000029003	ENSBTAG00000021759	Bos_taurus
ENSBIXP00005015463	ENSBIXG00005003134	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000057331	ENSBTAG00000031764	Bos_taurus
ENSBBBP00000007587	ENSBBBG00000003447	Bison_bison_bison
ENSBBBP00000009706	ENSBBBG00000017850	Bison_bison_bison
ENSUAMP00000024682	ENSUAMG00000019250	Ursus_americanus
ENSUMAP00000020499	ENSUMAG00000015021	Ursus_maritimus
ENSAMEP00000016152	ENSAMEG00000015328	Ailuropoda_melanoleuca
ENSMPUP00000003393	ENSMPUG00000003423	Mustela_putorius_furo
ENSMPUP00000019820	ENSMPUG00000019951	Mustela_putorius_furo
ENSNVIP00000027697	ENSNVIG00000021401	Neovison_vison
ENSCAFP00020028147	ENSCAFG00020022084	Canis_lupus_dingo
ENSCAFP00000005853	ENSCAFG00000003930	Canis_lupus_familiaris
ENSVVUP00000001938	ENSVVUG00000001582	Vulpes_vulpes
ENSPPRP00000000464	ENSPPRG00000024808	Panthera_pardus
ENSPTIP00000026293	ENSPTIG00000021751	Panthera_tigris_altaica
ENSFCAP00000031819	ENSFCAG00000036666	Felis_catus
ENSEASP00005014186	ENSEASG00005009906	Equus_asinus_asinus
ENSMLUP00000013291	ENSMLUG00000014604	Myotis_lucifugus
ENSLAFP00000007629	ENSLAFG00000009098	Loxodonta_africana
ENSPCAP00000011923	ENSPCAG00000012808	Procavia_capensis
ENSETEP00000014692	ENSETEG00000018082	Echinops_telfairi
ENSSARP00000011328	ENSSARG00000012547	Sorex_araneus
ENSEEUP00000005569	ENSEEUG00000006133	Erinaceus_europaeus
ENSPVAP00000014841	ENSPVAG00000015736	Pteropus_vampyrus
ENSDNOP00000005939	ENSDNOG00000007673	Dasypus_novemcinctus
ENSDNOP00000018742	ENSDNOG00000031112	Dasypus_novemcinctus
ENSCHOP00000001478	ENSCHOG00000001672	Choloepus_hoffmanni
ENSBMUP00000019222	ENSBMUG00000014555	Bos_mutus
ENSVURP00010018810	ENSVURG00010014321	Vombatus_ursinus
ENSPCIP00000021563	ENSPCIG00000016365	Phascolarctos_cinereus
ENSMEUP00000013237	ENSMEUG00000014509	Notamacropus_eugenii
ENSSHAP00000018761	ENSSHAG00000015924	Sarcophilus_harrisii
ENSMODP00000017061	ENSMODG00000013640	Monodelphis_domestica
ENSMODP00000046455	ENSMODG00000038437	Monodelphis_domestica
ENSLACP00000012257	ENSLACG00000010789	Latimeria_chalumnae	ENSLACT00000012349
ENSXETP00000016570	ENSXETG00000003065	Xenopus_tropicalis	ENSXETT00000006049
ENSAMXP00000006553	ENSAMXG00000006366	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005050877	ENSAMXG00005023052	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000024965	ENSPNAG00000009809	Pygocentrus_nattereri
ENSEEEP00000052216	ENSEEEG00000024480	Electrophorus_electricus
ENSDARP00000115006	ENSDARG00000045490	Danio_rerio
ENSCHAP00000025119	ENSCHAG00000012289	Clupea_harengus
ENSHHUP00000071526	ENSHHUG00000042025	Hucho_hucho	ENSHHUT00000073902
ENSHHUP00000060604	ENSHHUG00000035912	Hucho_hucho	ENSHHUT00000062668
ENSELUP00000000681	ENSELUG00000002237	Esox_lucius
ENSTRUP00000040051	ENSTRUG00000015668	Takifugu_rubripes
ENSTNIP00000014335	ENSTNIG00000011390	Tetraodon_nigroviridis
ENSHCOP00000006490	ENSHCOG00000008310	Hippocampus_comes
ENSGWIP00000016152	ENSGWIG00000009083	Gouania_willdenowi
ENSKMAP00000014807	ENSKMAG00000011103	Kryptolebias_marmoratus
ENSXCOP00000019711	ENSXCOG00000014807	Xiphophorus_couchianus
ENSXMAP00000004650	ENSXMAG00000004646	Xiphophorus_maculatus
ENSGAFP00000025363	ENSGAFG00000017131	Gambusia_affinis
ENSPFOP00000016386	ENSPFOG00000016333	Poecilia_formosa
ENSPLAP00000027137	ENSPLAG00000015487	Poecilia_latipinna
ENSPMEP00000015699	ENSPMEG00000018264	Poecilia_mexicana
ENSPREP00000032676	ENSPREG00000022148	Poecilia_reticulata
ENSFHEP00000024961	ENSFHEG00000006864	Fundulus_heteroclitus
ENSCVAP00000030760	ENSCVAG00000019545	Cyprinodon_variegatus
ENSORLP00020009962	ENSORLG00020010852	Oryzias_latipes_ASM223471v1
ENSORLP00015027600	ENSORLG00015009656	Oryzias_latipes_ASM223469v1
ENSORLP00000019957	ENSORLG00000015944	Oryzias_latipes_ASM223467v1
ENSOMEP00000024153	ENSOMEG00000004605	Oryzias_melastigma
ENSMZEP00005003815	ENSMZEG00005002948	Maylandia_zebra
ENSPNYP00000023058	ENSPNYG00000017407	Pundamilia_nyererei
ENSHBUP00000009281	ENSHBUG00000010804	Haplochromis_burtoni
ENSACLP00000029217	ENSACLG00000019812	Astatotilapia_calliptera
ENSNBRP00000012659	ENSNBRG00000009881	Neolamprologus_brichardi
ENSACIP00000003368	ENSACIG00000002589	Amphilophus_citrinellus
ENSGACP00000026391	ENSGACG00000019977	Gasterosteus_aculeatus
ENSCGOP00000034460	ENSCGOG00000015977	Cottoperca_gobio
ENSLCRP00005036853	ENSLCRG00005014358	Larimichthys_crocea
ENSMMOP00000000713	ENSMMOG00000000589	Mola_mola
ENSSMAP00000006454	ENSSMAG00000003988	Scophthalmus_maximus
ENSAPEP00000028426	ENSAPEG00000020187	Amphiprion_percula
ENSAOCP00000031438	ENSAOCG00000023106	Amphiprion_ocellaris
ENSAPOP00000001326	ENSAPOG00000000057	Acanthochromis_polyacanthus
ENSPRNP00000038573	ENSPRNG00000019096	Parambassis_ranga
ENSLBEP00000025494	ENSLBEG00000019473	Labrus_bergylta
ENSPMGP00000002551	ENSPMGG00000002237	Periophthalmus_magnuspinnatus
ENSATEP00000029708	ENSATEG00000020496	Anabas_testudineus
ENSBSLP00000007952	ENSBSLG00000004008	Betta_splendens
ENSMALP00000020643	ENSMALG00000014431	Monopterus_albus
ENSSLDP00000023225	ENSSLDG00000018020	Seriola_lalandi_dorsalis
ENSSDUP00000026638	ENSSDUG00000019319	Seriola_dumerili
ENSLCAP00010006668	ENSLCAG00010003270	Lates_calcarifer
ENSGMOP00000003456	ENSGMOG00000003273	Gadus_morhua
ENSSPAP00000027501	ENSSPAG00000020661	Stegastes_partitus
ENSSPAP00000014672	ENSSPAG00000011074	Stegastes_partitus
ENSDCDP00000038427	ENSDCDG00000025796	Denticeps_clupeoides
ENSCSEP00000011070	ENSCSEG00000007103	Cynoglossus_semilaevis
ENSPKIP00000012127	ENSPKIG00000000032	Paramormyrops_kingsleyae
ENSSFOP00015016295	ENSSFOG00015010495	Scleropages_formosus
ENSLOCP00000020604	ENSLOCG00000016677	Lepisosteus_oculatus
ENSECRP00000012785	ENSECRG00000008545	Erpetoichthys_calabaricus
ENSCMIP00000030406	ENSCMIG00000013087	Callorhinchus_milii
ENSPVIP00000017828	ENSPVIG00000013665	Pogona_vitticeps
ENSEBUP00000014341	ENSEBUG00000009034	Eptatretus_burgeri
F44G4.2.1	WBGene00009712	Caenorhabditis_elegans_strain_N2
