ENSACAP00000010244	ENSACAG00000010314	Anolis_carolinensis	ENSACAT00000010455
ENSPVIP00000014943	ENSPVIG00000011510	Pogona_vitticeps	ENSPVIT00000018679
ENSNSUP00000023518	ENSNSUG00000016788	Notechis_scutatus	ENSNSUT00000025010
ENSSMRP00000024353	ENSSMRG00000018880	Salvator_merianae
ENSMMUP00000027679	ENSMMUG00000021034	Macaca_mulatta
ENSMNEP00000018595	ENSMNEG00000033201	Macaca_nemestrina
ENSCSAP00000012882	ENSCSAG00000016831	Chlorocebus_sabaeus
ENSPTEP00000020101	ENSPTEG00000021380	Piliocolobus_tephrosceles
ENSCANP00000034758	ENSCANG00000041064	Colobus_angolensis_palliatus
ENSRROP00000008769	ENSRROG00000028825	Rhinopithecus_roxellana
ENSRBIP00000021360	ENSRBIG00000034649	Rhinopithecus_bieti
ENSCCAP00000037007	ENSCCAG00000036393	Cebus_capucinus_imitator
ENSSBOP00000037532	ENSSBOG00000034860	Saimiri_boliviensis_boliviensis
ENSCJAP00000013549	ENSCJAG00000007234	Callithrix_jacchus
ENSANAP00000024112	ENSANAG00000029793	Aotus_nancymaae
ENSTSYP00000000043	ENSTSYG00000000044	Carlito_syrichta
ENSPSMP00000010626	ENSPSMG00000007678	Prolemur_simus
ENSMICP00000011307	ENSMICG00000012415	Microcebus_murinus
ENSPCOP00000027842	ENSPCOG00000026483	Propithecus_coquereli
ENSOGAP00000014224	ENSOGAG00000015874	Otolemur_garnettii
ENSTBEP00000013763	ENSTBEG00000015840	Tupaia_belangeri
ENSHGLP00000007295	ENSHGLG00000005314	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100014442	ENSHGLG00100010682	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000005222	ENSFDAG00000014306	Fukomys_damarensis
ENSCPOP00000030486	ENSCPOG00000030163	Cavia_porcellus
ENSCAPP00000010456	ENSCAPG00000011707	Cavia_aperea
ENSUPAP00010006654	ENSUPAG00010005313	Urocitellus_parryii
ENSSTOP00000007389	ENSSTOG00000008232	Ictidomys_tridecemlineatus
ENSSDAP00000006412	ENSSDAG00000005934	Spermophilus_dauricus
ENSMMMP00000019645	ENSMMMG00000017358	Marmota_marmota_marmota
ENSCCNP00000002911	ENSCCNG00000002863	Castor_canadensis
ENSDORP00000008099	ENSDORG00000008629	Dipodomys_ordii
MGP_SPRETEiJ_P0039499	MGP_SPRETEiJ_G0020528	Mus_spretus_strain_SPRET/EiJ
ENSMUSP00000124417	ENSMUSG00000022181	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0037737	MGP_CAROLIEiJ_G0019631	Mus_caroli_strain_CAROLI_EIJ
ENSMSIP00000038187	ENSMSIG00000031834	Mus_spicilegus
MGP_PahariEiJ_P0027250	MGP_PahariEiJ_G0016012	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000029891	ENSRNOG00000024115	Rattus_norvegicus
ENSMUGP00000021499	ENSMUGG00000018047	Meriones_unguiculatus
ENSCGRP00000023936	ENSCGRG00000017344	Cricetulus_griseus_CriGri_1.0
ENSCGRP00015025486	ENSCGRG00015019354	Cricetulus_griseus_CriGri-PICR
ENSCGRP00001027271	ENSCGRG00001024316	Cricetulus_griseus_CHOK1GS_HDv1
ENSMAUP00000005724	ENSMAUG00000007780	Mesocricetus_auratus
ENSPEMP00000010047	ENSPEMG00000011145	Peromyscus_maniculatus_bairdii
ENSMOCP00000016088	ENSMOCG00000015087	Microtus_ochrogaster
ENSNGAP00000014382	ENSNGAG00000015691	Nannospalax_galili
ENSJJAP00000004011	ENSJJAG00000008024	Jaculus_jaculus
ENSOCUP00000048038	ENSOCUG00000001929	Oryctolagus_cuniculus
ENSOPRP00000003526	ENSOPRG00000003819	Ochotona_princeps
ENSPVAP00000000905	ENSPVAG00000000953	Pteropus_vampyrus
ENSMLUP00000015412	ENSMLUG00000016910	Myotis_lucifugus
ENSEASP00005020188	ENSEASG00005013903	Equus_asinus_asinus
ENSECAP00000047720	ENSECAG00000021639	Equus_caballus
ENSUMAP00000009694	ENSUMAG00000007323	Ursus_maritimus
ENSUAMP00000023680	ENSUAMG00000018421	Ursus_americanus
ENSAMEP00000016133	ENSAMEG00000015230	Ailuropoda_melanoleuca
ENSNVIP00000000497	ENSNVIG00000000403	Neovison_vison
ENSMPUP00000014449	ENSMPUG00000014559	Mustela_putorius_furo
ENSCAFP00020015016	ENSCAFG00020011760	Canis_lupus_dingo
ENSCAFP00000027446	ENSCAFG00000018598	Canis_lupus_familiaris
ENSVVUP00000002368	ENSVVUG00000001882	Vulpes_vulpes
ENSPPRP00000006589	ENSPPRG00000001975	Panthera_pardus
ENSPTIP00000014221	ENSPTIG00000013714	Panthera_tigris_altaica
ENSFCAP00000013782	ENSFCAG00000014857	Felis_catus
ENSBIXP00005029814	ENSBIXG00005009838	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000033019	ENSBIXG00000002338	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBTAP00000057883	ENSBTAG00000014177	Bos_taurus
ENSBMUP00000035301	ENSBMUG00000026250	Bos_mutus
ENSBBBP00000028647	ENSBBBG00000006743	Bison_bison_bison
ENSCHIP00000023822	ENSCHIG00000021210	Capra_hircus
ENSOARP00000009652	ENSOARG00000008985	Ovis_aries
ENSSSCP00000070538	ENSSSCG00000016861	Sus_scrofa_strain_reference
ENSTTRP00000003514	ENSTTRG00000003737	Tursiops_truncatus
ENSVPAP00000002351	ENSVPAG00000002547	Vicugna_pacos
ENSSARP00000001473	ENSSARG00000001618	Sorex_araneus
ENSEEUP00000005697	ENSEEUG00000006218	Erinaceus_europaeus
ENSOANP00000000608	ENSOANG00000000371	Ornithorhynchus_anatinus
ENSXETP00000037258	ENSXETG00000012963	Xenopus_tropicalis
ENSXETP00000013276	ENSXETG00000012920	Xenopus_tropicalis
ENSLACP00000000511	ENSLACG00000000453	Latimeria_chalumnae
ENSAMXP00000009266	ENSAMXG00000009003	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005006345	ENSAMXG00005003716	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000010111	ENSPNAG00000004954	Pygocentrus_nattereri
ENSEEEP00000014883	ENSEEEG00000007260	Electrophorus_electricus
ENSIPUP00000007075	ENSIPUG00000004907	Ictalurus_punctatus
ENSDARP00000121497	ENSDARG00000057113	Danio_rerio
ENSDARP00000113672	ENSDARG00000093052	Danio_rerio
ENSCHAP00000030988	ENSCHAG00000014259	Clupea_harengus
ENSDCDP00000033306	ENSDCDG00000022740	Denticeps_clupeoides
ENSHHUP00000053630	ENSHHUG00000032101	Hucho_hucho
ENSELUP00000011289	ENSELUG00000011662	Esox_lucius
ENSAOCP00000030453	ENSAOCG00000021429	Amphiprion_ocellaris
ENSAPEP00000027736	ENSAPEG00000019695	Amphiprion_percula
ENSAPOP00000015577	ENSAPOG00000018576	Acanthochromis_polyacanthus
ENSAPOP00000026853	ENSAPOG00000011241	Acanthochromis_polyacanthus
ENSSPAP00000000591	ENSSPAG00000000420	Stegastes_partitus
ENSACLP00000000241	ENSACLG00000000188	Astatotilapia_calliptera
ENSPNYP00000021776	ENSPNYG00000016429	Pundamilia_nyererei
ENSMZEP00005019201	ENSMZEG00005014391	Maylandia_zebra
ENSHBUP00000010968	ENSHBUG00000012584	Haplochromis_burtoni
ENSNBRP00000028471	ENSNBRG00000021663	Neolamprologus_brichardi
ENSONIP00000016076	ENSONIG00000012770	Oreochromis_niloticus
ENSACIP00000012129	ENSACIG00000009440	Amphilophus_citrinellus
ENSXMAP00000016494	ENSXMAG00000016406	Xiphophorus_maculatus
ENSXCOP00000008717	ENSXCOG00000006624	Xiphophorus_couchianus
ENSGAFP00000011652	ENSGAFG00000007900	Gambusia_affinis
ENSPLAP00000028974	ENSPLAG00000018775	Poecilia_latipinna
ENSPLAP00000029825	ENSPLAG00000020398	Poecilia_latipinna
ENSPFOP00000003801	ENSPFOG00000003550	Poecilia_formosa
ENSPFOP00000028644	ENSPFOG00000021765	Poecilia_formosa
ENSPMEP00000029482	ENSPMEG00000015289	Poecilia_mexicana
ENSPREP00000001757	ENSPREG00000001260	Poecilia_reticulata
ENSFHEP00000030053	ENSFHEG00000000778	Fundulus_heteroclitus
ENSCVAP00000011726	ENSCVAG00000014142	Cyprinodon_variegatus
ENSKMAP00000008174	ENSKMAG00000006159	Kryptolebias_marmoratus
ENSORLP00000018612	ENSORLG00000014843	Oryzias_latipes_ASM223467v1
ENSORLP00020002291	ENSORLG00020003040	Oryzias_latipes_ASM223471v1
ENSORLP00015031768	ENSORLG00015016234	Oryzias_latipes_ASM223469v1
ENSOMEP00000011205	ENSOMEG00000012513	Oryzias_melastigma
ENSLBEP00000022812	ENSLBEG00000017485	Labrus_bergylta
ENSGACP00000023666	ENSGACG00000017908	Gasterosteus_aculeatus
ENSMMOP00000015911	ENSMMOG00000012145	Mola_mola
ENSMALP00000013124	ENSMALG00000009221	Monopterus_albus
ENSMAMP00000000602	ENSMAMG00000000431	Mastacembelus_armatus
ENSATEP00000007555	ENSATEG00000005269	Anabas_testudineus
ENSSDUP00000002899	ENSSDUG00000002214	Seriola_dumerili
ENSSLDP00000020526	ENSSLDG00000016044	Seriola_lalandi_dorsalis
ENSLCRP00005065301	ENSLCRG00005023819	Larimichthys_crocea
ENSTRUP00000034178	ENSTRUG00000013404	Takifugu_rubripes
ENSCGOP00000011113	ENSCGOG00000005558	Cottoperca_gobio
ENSPRNP00000047082	ENSPRNG00000021988	Parambassis_ranga
ENSLCAP00010032577	ENSLCAG00010015323	Lates_calcarifer
ENSBSLP00000021397	ENSBSLG00000010771	Betta_splendens
ENSSMAP00000022082	ENSSMAG00000013493	Scophthalmus_maximus
ENSHCOP00000009635	ENSHCOG00000012124	Hippocampus_comes
ENSGWIP00000037635	ENSGWIG00000019161	Gouania_willdenowi
ENSCSEP00000002192	ENSCSEG00000001473	Cynoglossus_semilaevis
ENSTNIP00000004602	ENSTNIG00000002164	Tetraodon_nigroviridis
ENSPMGP00000021363	ENSPMGG00000017243	Periophthalmus_magnuspinnatus
ENSGMOP00000010682	ENSGMOG00000009978	Gadus_morhua
ENSPKIP00000030312	ENSPKIG00000011218	Paramormyrops_kingsleyae
ENSSFOP00015005529	ENSSFOG00015003626	Scleropages_formosus
ENSLOCP00000009644	ENSLOCG00000007935	Lepisosteus_oculatus
ENSECRP00000014911	ENSECRG00000009939	Erpetoichthys_calabaricus
ENSCMIP00000005968	ENSCMIG00000003437	Callorhinchus_milii
ENSCINP00000031443	ENSCING00000025026	Ciona_intestinalis
ENSCINP00000003605	ENSCING00000001777	Ciona_intestinalis
ENSCSAVP00000018444	ENSCSAVG00000010830	Ciona_savignyi
ENSCPRP00005011241	ENSCPRG00005008038	Crocodylus_porosus
