ENSSMRP00000001370	ENSSMRG00000001208	Salvator_merianae
ENSAMXP00000011699	ENSAMXG00000011382	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSRNOP00000071301	ENSRNOG00000021086	Rattus_norvegicus
ENSCLAP00000005579	ENSCLAG00000003959	Chinchilla_lanigera
ENSCVAP00000013655	ENSCVAG00000016215	Cyprinodon_variegatus
ENSRROP00000027759	ENSRROG00000037677	Rhinopithecus_roxellana
ENSAPOP00000026343	ENSAPOG00000010105	Acanthochromis_polyacanthus
ENSCSEP00000003780	ENSCSEG00000002461	Cynoglossus_semilaevis
ENSOPRP00000005862	ENSOPRG00000006397	Ochotona_princeps
ENSPMEP00000029126	ENSPMEG00000014697	Poecilia_mexicana
ENSMAMP00000006022	ENSMAMG00000004087	Mastacembelus_armatus
ENSMSIP00000018082	ENSMSIG00000015421	Mus_spicilegus
ENSPLAP00000000190	ENSPLAG00000000975	Poecilia_latipinna
ENSLCOP00000018522	ENSLCOG00000013107	Lepidothrix_coronata
ENSPPYP00000003726	ENSPPYG00000003240	Pongo_abelii
ENSMMUP00000013449	ENSMMUG00000010277	Macaca_mulatta
ENSRBIP00000000966	ENSRBIG00000005015	Rhinopithecus_bieti
ENSSMAP00000015942	ENSSMAG00000009774	Scophthalmus_maximus
ENSPEMP00000019409	ENSPEMG00000017712	Peromyscus_maniculatus_bairdii
ENSGAFP00000008574	ENSGAFG00000005810	Gambusia_affinis
ENSBTAP00000005289	ENSBTAG00000004046	Bos_taurus
ENSPNYP00000006852	ENSPNYG00000005245	Pundamilia_nyererei
ENSPPRP00000018659	ENSPPRG00000010253	Panthera_pardus
ENSORLP00020027768	ENSORLG00020010900	Oryzias_latipes_ASM223471v1
ENSMLUP00000001272	ENSMLUG00000001384	Myotis_lucifugus
ENSKMAP00000001837	ENSKMAG00000001419	Kryptolebias_marmoratus
ENSCVAP00000032574	ENSCVAG00000022727	Cyprinodon_variegatus
ENSMMOP00000007917	ENSMMOG00000006152	Mola_mola
ENSAMXP00005039109	ENSAMXG00005018470	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSCGOP00000013100	ENSCGOG00000006418	Cottoperca_gobio
ENSCANP00000010020	ENSCANG00000028405	Colobus_angolensis_palliatus
ENSXETP00000023819	ENSXETG00000004861	Xenopus_tropicalis
ENSGWIP00000033481	ENSGWIG00000017245	Gouania_willdenowi
ENSSBOP00000003334	ENSSBOG00000016305	Saimiri_boliviensis_boliviensis
ENSATEP00000002941	ENSATEG00000002070	Anabas_testudineus
ENSMFAP00000041692	ENSMFAG00000041572	Macaca_fascicularis
ENSDARP00000097694	ENSDARG00000078016	Danio_rerio
ENSEEUP00000006296	ENSEEUG00000006880	Erinaceus_europaeus
ENSCHIP00000024914	ENSCHIG00000021904	Capra_hircus
ENSDCDP00000041547	ENSDCDG00000027041	Denticeps_clupeoides
ENSAPEP00000016590	ENSAPEG00000011844	Amphiprion_percula
ENSATEP00000027608	ENSATEG00000019064	Anabas_testudineus
ENSPMEP00000030305	ENSPMEG00000000366	Poecilia_mexicana
ENSPPAP00000037727	ENSPPAG00000041604	Pan_paniscus
ENSDCDP00000023175	ENSDCDG00000017699	Denticeps_clupeoides
ENSSHAP00000000779	ENSSHAG00000000696	Sarcophilus_harrisii
ENSCGRP00015008156	ENSCGRG00015006340	Cricetulus_griseus_CriGri-PICR
ENSACIP00000006981	ENSACIG00000005467	Amphilophus_citrinellus
ENSNLEP00000015852	ENSNLEG00000013063	Nomascus_leucogenys
ENSMALP00000005789	ENSMALG00000004138	Monopterus_albus
ENSCATP00000038043	ENSCATG00000041728	Cercocebus_atys
ENSCPUP00000022476	ENSCPUG00000015254	Calidris_pugnax
ENSACLP00000011428	ENSACLG00000007825	Astatotilapia_calliptera
ENSNPEP00000002654	ENSNPEG00000002053	Nothoprocta_perdicaria
ENSONIP00000011269	ENSONIG00000008963	Oreochromis_niloticus
ENSPCOP00000029534	ENSPCOG00000027481	Propithecus_coquereli
ENSMUSP00000040229	ENSMUSG00000039982	Mus_musculus_strain_reference_(CL57BL6)
ENSCPOP00000001484	ENSCPOG00000001645	Cavia_porcellus
ENSPTEP00000030393	ENSPTEG00000029621	Piliocolobus_tephrosceles
ENSPMGP00000026082	ENSPMGG00000021035	Periophthalmus_magnuspinnatus
ENSACLP00000005735	ENSACLG00000003874	Astatotilapia_calliptera
ENSACAP00000006631	ENSACAG00000006730	Anolis_carolinensis
ENSCCEP00000018579	ENSCCEG00000017013	Cyanistes_caeruleus
ENSPMJP00000007765	ENSPMJG00000006392	Parus_major
ENSPFOP00000006503	ENSPFOG00000006559	Poecilia_formosa
ENSPREP00000020971	ENSPREG00000014172	Poecilia_reticulata
ENSCSEP00000012845	ENSCSEG00000008288	Cynoglossus_semilaevis
ENSMGAP00000010091	ENSMGAG00000009754	Meleagris_gallopavo
ENSGGOP00000018557	ENSGGOG00000012050	Gorilla_gorilla
ENSNBRP00000028481	ENSNBRG00000021690	Neolamprologus_brichardi
ENSLCAP00010002787	ENSLCAG00010001531	Lates_calcarifer
ENSMOCP00000007364	ENSMOCG00000007158	Microtus_ochrogaster
ENSDNVP00000006339	ENSDNVG00000004499	Dromaius_novaehollandiae
ENSCPBP00000023650	ENSCPBG00000016879	Chrysemys_picta_bellii
ENSCHAP00000025598	ENSCHAG00000012449	Clupea_harengus
ENSMNEP00000030393	ENSMNEG00000038655	Macaca_nemestrina
ENSTSYP00000011474	ENSTSYG00000012506	Carlito_syrichta
ENSBBBP00000024633	ENSBBBG00000019619	Bison_bison_bison
ENSORLP00020012464	ENSORLG00020013409	Oryzias_latipes_ASM223471v1
ENSGWIP00000048793	ENSGWIG00000023840	Gouania_willdenowi
ENSPREP00000004820	ENSPREG00000003372	Poecilia_reticulata
ENSGWIP00000033475	ENSGWIG00000017242	Gouania_willdenowi
ENSSDAP00000014586	ENSSDAG00000013109	Spermophilus_dauricus
ENSNBRP00000021672	ENSNBRG00000016612	Neolamprologus_brichardi
ENSCJAP00000015396	ENSCJAG00000008349	Callithrix_jacchus
ENSCAFP00000011342	ENSCAFG00000007651	Canis_lupus_familiaris
ENSPMEP00000027775	ENSPMEG00000000243	Poecilia_mexicana
ENSPSMP00000005912	ENSPSMG00000004474	Prolemur_simus
ENSPNAP00000012403	ENSPNAG00000005460	Pygocentrus_nattereri
ENSAPEP00000014046	ENSAPEG00000010017	Amphiprion_percula
ENSLBEP00000033243	ENSLBEG00000025044	Labrus_bergylta
ENSTGUP00000007357	ENSTGUG00000007144	Taeniopygia_guttata
ENSAOCP00000008796	ENSAOCG00000012861	Amphiprion_ocellaris
ENSHBUP00000022540	ENSHBUG00000002849	Haplochromis_burtoni
ENSMUNP00000000028	ENSMUNG00000000058	Melopsittacus_undulatus
ENSDCDP00000041538	ENSDCDG00000027036	Denticeps_clupeoides
ENSPNYP00000007543	ENSPNYG00000005768	Pundamilia_nyererei
ENSUPAP00010000701	ENSUPAG00010000583	Urocitellus_parryii
ENSPFOP00000014463	ENSPFOG00000014329	Poecilia_formosa
ENSGAGP00000029273	ENSGAGG00000021174	Gopherus_agassizii	ENSGAGT00000033247
ENSMPUP00000000336	ENSMPUG00000000341	Mustela_putorius_furo
ENSSSCP00000043948	ENSSSCG00000013145	Sus_scrofa_strain_reference
ENSPRNP00000025279	ENSPRNG00000012821	Parambassis_ranga
ENSSDUP00000027515	ENSSDUG00000019893	Seriola_dumerili
ENSSPAP00000018750	ENSSPAG00000014118	Stegastes_partitus
ENSEEEP00000035083	ENSEEEG00000016687	Electrophorus_electricus
ENSHHUP00000030455	ENSHHUG00000019406	Hucho_hucho
ENSCABP00000027951	ENSCABG00000020547	Chelonoidis_abingdonii	ENSCABT00000030622
ENSHHUP00000064853	ENSHHUG00000038308	Hucho_hucho
ENSCCAP00000034118	ENSCCAG00000035043	Cebus_capucinus_imitator
ENSONIP00000002244	ENSONIG00000001793	Oreochromis_niloticus
ENSPTIP00000024077	ENSPTIG00000020291	Panthera_tigris_altaica
ENSTTRP00000007181	ENSTTRG00000007593	Tursiops_truncatus
ENSCJPP00005022321	ENSCJPG00005017808	Coturnix_japonica
ENSTBEP00000005724	ENSTBEG00000006649	Tupaia_belangeri
ENSPKIP00000035930	ENSPKIG00000014683	Paramormyrops_kingsleyae
ENSFCAP00000042721	ENSFCAG00000040470	Felis_catus
ENSOMEP00000027392	ENSOMEG00000009842	Oryzias_melastigma
ENSCHOP00000000637	ENSCHOG00000000719	Choloepus_hoffmanni
ENSLCAP00010000819	ENSLCAG00010000503	Lates_calcarifer
ENSMICP00000046690	ENSMICG00000042820	Microcebus_murinus
ENSSLDP00000015877	ENSSLDG00000012598	Seriola_lalandi_dorsalis
ENSEEEP00000034602	ENSEEEG00000016458	Electrophorus_electricus
ENSVVUP00000023145	ENSVVUG00000016977	Vulpes_vulpes
ENSANAP00000014515	ENSANAG00000025159	Aotus_nancymaae
ENSMALP00000015107	ENSMALG00000010601	Monopterus_albus
ENSLOCP00000008628	ENSLOCG00000007126	Lepisosteus_oculatus
ENSBMUP00000003997	ENSBMUG00000003149	Bos_mutus
ENSMODP00000025233	ENSMODG00000020182	Monodelphis_domestica
ENSELUP00000018449	ENSELUG00000017937	Esox_lucius
ENSAMXP00000037414	ENSAMXG00000039028	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSOGAP00000005772	ENSOGAG00000006449	Otolemur_garnettii
ENSORLP00000038722	ENSORLG00000002249	Oryzias_latipes_ASM223467v1
ENSCPGP00000005625	ENSCPGG00000004058	Calidris_pygmaea
ENSMUGP00000030910	ENSMUGG00000025714	Meriones_unguiculatus
ENSVURP00010002141	ENSVURG00010001788	Vombatus_ursinus
ENSNVIP00000024329	ENSNVIG00000018803	Neovison_vison
ENSSDUP00000007346	ENSSDUG00000005378	Seriola_dumerili
ENSAOWP00000008414	ENSAOWG00000005787	Apteryx_owenii
ENSMAUP00000011651	ENSMAUG00000012129	Mesocricetus_auratus
ENSTGEP00000025491	ENSTGEG00000020532	Theropithecus_gelada
ENSHCOP00000001014	ENSHCOG00000001913	Hippocampus_comes
ENSDNOP00000015453	ENSDNOG00000019924	Dasypus_novemcinctus
ENSARWP00000003463	ENSARWG00000002602	Apteryx_rowi
ENSOARP00000012523	ENSOARG00000011683	Ovis_aries
ENSCAFP00020001377	ENSCAFG00020001258	Canis_lupus_dingo
ENSGACP00000021558	ENSGACG00000016328	Gasterosteus_aculeatus
ENSHBUP00000021524	ENSHBUG00000001294	Haplochromis_burtoni
ENSABRP00000006153	ENSABRG00000005720	Anser_brachyrhynchus
ENSGMOP00000007636	ENSGMOG00000007168	Gadus_morhua
MGP_SPRETEiJ_P0050250	MGP_SPRETEiJ_G0023667	Mus_spretus_strain_SPRET/EiJ
ENSSLDP00000025110	ENSSLDG00000019546	Seriola_lalandi_dorsalis
ENSAHAP00000006274	ENSAHAG00000004735	Apteryx_haastii
ENSCGRP00000014832	ENSCGRG00000010743	Cricetulus_griseus_CriGri_1.0
ENSPRNP00000021484	ENSPRNG00000011031	Parambassis_ranga
ENSLCAP00010017748	ENSLCAG00010008453	Lates_calcarifer
ENSDCDP00000023201	ENSDCDG00000017714	Denticeps_clupeoides
ENSPMEP00000010049	ENSPMEG00000011957	Poecilia_mexicana
ENSNSUP00000023439	ENSNSUG00000016962	Notechis_scutatus
ENSLCAP00010017742	ENSLCAG00010008444	Lates_calcarifer
ENSBIXP00005022707	ENSBIXG00005025673	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSTNIP00000008800	ENSTNIG00000006057	Tetraodon_nigroviridis
ENSHHUP00000085259	ENSHHUG00000049403	Hucho_hucho
ENSPVAP00000015235	ENSPVAG00000016143	Pteropus_vampyrus
ENSAPLP00000021105	ENSAPLG00000019223	Anas_platyrhynchos_platyrhynchos
ENSCAPP00000016095	ENSCAPG00000016061	Cavia_aperea
ENSUAMP00000018255	ENSUAMG00000014488	Ursus_americanus
ENSLCRP00005012086	ENSLCRG00005005096	Larimichthys_crocea
ENSECRP00000010227	ENSECRG00000006825	Erpetoichthys_calabaricus
ENSPKIP00000019160	ENSPKIG00000004395	Paramormyrops_kingsleyae
ENSMZEP00005017214	ENSMZEG00005012931	Maylandia_zebra
ENSMZEP00005000325	ENSMZEG00005000295	Maylandia_zebra
ENSLBEP00000021469	ENSLBEG00000016477	Labrus_bergylta
ENSNBRP00000021635	ENSNBRG00000016601	Neolamprologus_brichardi
ENSLSDP00000005593	ENSLSDG00000004337	Lonchura_striata_domestica
ENSSMAP00000015619	ENSSMAG00000009570	Scophthalmus_maximus
ENSNMEP00000002354	ENSNMEG00000003057	Numida_meleagris
ENSDORP00000001094	ENSDORG00000001168	Dipodomys_ordii
ENSXMAP00000015919	ENSXMAG00000015876	Xiphophorus_maculatus
ENSPLAP00000025029	ENSPLAG00000011716	Poecilia_latipinna
ENSTRUP00000024578	ENSTRUG00000009781	Takifugu_rubripes
ENSFHEP00000030609	ENSFHEG00000015925	Fundulus_heteroclitus
ENSPANP00000004124	ENSPANG00000005850	Papio_anubis
ENSUMAP00000025319	ENSUMAG00000018444	Ursus_maritimus
ENSSTOP00000018504	ENSSTOG00000020290	Ictidomys_tridecemlineatus
ENSFALP00000011464	ENSFALG00000010976	Ficedula_albicollis
ENSBIXP00000012848	ENSBIXG00000000715	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSOMEP00000034530	ENSOMEG00000021212	Oryzias_melastigma
ENSPCAP00000010110	ENSPCAG00000010872	Procavia_capensis
ENSPVIP00000031267	ENSPVIG00000022977	Pogona_vitticeps
ENSAMEP00000000803	ENSAMEG00000000757	Ailuropoda_melanoleuca
ENSSPUP00000021572	ENSSPUG00000016570	Sphenodon_punctatus
ENSGAFP00000009449	ENSGAFG00000006442	Gambusia_affinis
MGP_PahariEiJ_P0021249	MGP_PahariEiJ_G0014245	Mus_pahari_strain_PAHARI_EIJ
ENSXCOP00000003030	ENSXCOG00000002400	Xiphophorus_couchianus
ENSCCNP00000004164	ENSCCNG00000004407	Castor_canadensis
ENSELUP00000015275	ENSELUG00000015262	Esox_lucius
ENSFHEP00000001218	ENSFHEG00000001979	Fundulus_heteroclitus
ENSHHUP00000012936	ENSHHUG00000007921	Hucho_hucho
ENSMVIP00005012924	ENSMVIG00005009322	Manacus_vitellinus
ENSPLAP00000012723	ENSPLAG00000016093	Poecilia_latipinna
ENSNGAP00000026834	ENSNGAG00000024353	Nannospalax_galili
ENSGALP00000017594	ENSGALG00000010835	Gallus_gallus
ENSMAMP00000005972	ENSMAMG00000004063	Mastacembelus_armatus
ENSOANP00000000244	ENSOANG00000000125	Ornithorhynchus_anatinus
ENSSPAP00000012669	ENSSPAG00000009609	Stegastes_partitus
ENSPMGP00000022796	ENSPMGG00000018446	Periophthalmus_magnuspinnatus
ENSVPAP00000003661	ENSVPAG00000003939	Vicugna_pacos
ENSMMMP00000022310	ENSMMMG00000019602	Marmota_marmota_marmota
ENSODEP00000017987	ENSODEG00000013261	Octodon_degus
ENSMLEP00000020331	ENSMLEG00000034376	Mandrillus_leucophaeus
ENSACIP00000017771	ENSACIG00000013849	Amphilophus_citrinellus
ENSEASP00005002323	ENSEASG00005001820	Equus_asinus_asinus
ENSJJAP00000019639	ENSJJAG00000020555	Jaculus_jaculus
ENSCGOP00000002264	ENSCGOG00000001186	Cottoperca_gobio
