ENSPVAP00000016882	ENSPVAG00000017896	Pteropus_vampyrus
ENSSPUP00000008598	ENSSPUG00000006686	Sphenodon_punctatus
ENSAHAP00000009991	ENSAHAG00000007244	Apteryx_haastii	ENSAHAT00000011077
ENSARWP00000026299	ENSARWG00000017838	Apteryx_rowi	ENSARWT00000029755
ENSAOWP00000019841	ENSAOWG00000013439	Apteryx_owenii	ENSAOWT00000022478
ENSNPEP00000015089	ENSNPEG00000011262	Nothoprocta_perdicaria
ENSCPUP00000023310	ENSCPUG00000015830	Calidris_pugnax
ENSCPGP00000007161	ENSCPGG00000005129	Calidris_pygmaea
ENSAPLP00000026300	ENSAPLG00000012020	Anas_platyrhynchos_platyrhynchos
ENSABRP00000013777	ENSABRG00000012241	Anser_brachyrhynchus
ENSCJPP00005019252	ENSCJPG00005015648	Coturnix_japonica
ENSMGAP00000016357	ENSMGAG00000015415	Meleagris_gallopavo
ENSGALP00000042495	ENSGALG00000028822	Gallus_gallus
ENSNMEP00000004514	ENSNMEG00000004888	Numida_meleagris
ENSMUNP00000004514	ENSMUNG00000003742	Melopsittacus_undulatus
ENSLCOP00000015291	ENSLCOG00000010923	Lepidothrix_coronata
ENSMVIP00005021431	ENSMVIG00005015077	Manacus_vitellinus
ENSFALP00000015366	ENSFALG00000014751	Ficedula_albicollis
ENSZALP00000016842	ENSZALG00000013638	Zonotrichia_albicollis
ENSJHYP00000011611	ENSJHYG00000009060	Junco_hyemalis
ENSSCAP00000002966	ENSSCAG00000002574	Serinus_canaria
ENSLSDP00000013990	ENSLSDG00000010107	Lonchura_striata_domestica
ENSCCEP00000009733	ENSCCEG00000009839	Cyanistes_caeruleus
ENSPMJP00000002121	ENSPMJG00000001735	Parus_major
ENSOANP00000024730	ENSOANG00000015691	Ornithorhynchus_anatinus
ENSAMXP00005041586	ENSAMXG00005019464	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000037226	ENSAMXG00000038497	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000016253	ENSPNAG00000022381	Pygocentrus_nattereri
ENSEEEP00000000093	ENSEEEG00000000060	Electrophorus_electricus
ENSIPUP00000003126	ENSIPUG00000002227	Ictalurus_punctatus
ENSDARP00000106876	ENSDARG00000087782	Danio_rerio
ENSCHAP00000009642	ENSCHAG00000005627	Clupea_harengus
ENSHHUP00000031838	ENSHHUG00000020210	Hucho_hucho
ENSHHUP00000031907	ENSHHUG00000020257	Hucho_hucho
ENSELUP00000012540	ENSELUG00000012766	Esox_lucius
ENSHHUP00000006264	ENSHHUG00000003867	Hucho_hucho
ENSPKIP00000031051	ENSPKIG00000011701	Paramormyrops_kingsleyae
ENSBSLP00000045845	ENSBSLG00000021891	Betta_splendens
ENSHCOP00000021485	ENSHCOG00000008349	Hippocampus_comes
ENSPLAP00000018662	ENSPLAG00000023352	Poecilia_latipinna
ENSPLAP00000017144	ENSPLAG00000021482	Poecilia_latipinna
ENSPMEP00000033744	ENSPMEG00000022457	Poecilia_mexicana
ENSPFOP00000021101	ENSPFOG00000020979	Poecilia_formosa
ENSPFOP00000021100	ENSPFOG00000020978	Poecilia_formosa
ENSPREP00000033075	ENSPREG00000022417	Poecilia_reticulata
ENSXMAP00000019641	ENSXMAG00000019594	Xiphophorus_maculatus
ENSXCOP00000020470	ENSXCOG00000015336	Xiphophorus_couchianus
ENSCVAP00000003318	ENSCVAG00000004492	Cyprinodon_variegatus
ENSFHEP00000003093	ENSFHEG00000003924	Fundulus_heteroclitus
ENSORLP00000016879	ENSORLG00000013458	Oryzias_latipes_ASM223467v1
ENSORLP00020002177	ENSORLG00020002917	Oryzias_latipes_ASM223471v1
ENSOMEP00000021856	ENSOMEG00000001070	Oryzias_melastigma
ENSPMGP00000005412	ENSPMGG00000004552	Periophthalmus_magnuspinnatus
ENSPMGP00000005405	ENSPMGG00000004546	Periophthalmus_magnuspinnatus
ENSCSEP00000002077	ENSCSEG00000001403	Cynoglossus_semilaevis
ENSAOCP00000017472	ENSAOCG00000022555	Amphiprion_ocellaris
ENSAPEP00000011201	ENSAPEG00000008037	Amphiprion_percula
ENSAPOP00000016350	ENSAPOG00000019477	Acanthochromis_polyacanthus
ENSSPAP00000011709	ENSSPAG00000008895	Stegastes_partitus
ENSTRUP00000045527	ENSTRUG00000017763	Takifugu_rubripes
ENSTNIP00000011540	ENSTNIG00000008691	Tetraodon_nigroviridis
ENSLCRP00005062879	ENSLCRG00005023073	Larimichthys_crocea
ENSLBEP00000022902	ENSLBEG00000017554	Labrus_bergylta
ENSKMAP00000029451	ENSKMAG00000021819	Kryptolebias_marmoratus
ENSGWIP00000005561	ENSGWIG00000003064	Gouania_willdenowi
ENSPRNP00000013931	ENSPRNG00000007598	Parambassis_ranga
ENSPNYP00000000441	ENSPNYG00000000348	Pundamilia_nyererei
ENSHBUP00000012207	ENSHBUG00000013911	Haplochromis_burtoni
ENSACLP00000018605	ENSACLG00000012691	Astatotilapia_calliptera
ENSMZEP00005026182	ENSMZEG00005019525	Maylandia_zebra
ENSNBRP00000002204	ENSNBRG00000001784	Neolamprologus_brichardi
ENSONIP00000025764	ENSONIG00000020459	Oreochromis_niloticus
ENSACIP00000024788	ENSACIG00000019237	Amphilophus_citrinellus
ENSSDUP00000014911	ENSSDUG00000010902	Seriola_dumerili
ENSSLDP00000032974	ENSSLDG00000025262	Seriola_lalandi_dorsalis
ENSMAMP00000018975	ENSMAMG00000012792	Mastacembelus_armatus
ENSMALP00000014851	ENSMALG00000010429	Monopterus_albus
ENSATEP00000031744	ENSATEG00000021870	Anabas_testudineus
ENSDCDP00000020328	ENSDCDG00000016197	Denticeps_clupeoides
ENSCHAP00000051993	ENSCHAG00000023764	Clupea_harengus
ENSHHUP00000069112	ENSHHUG00000040726	Hucho_hucho
ENSHHUP00000067133	ENSHHUG00000039590	Hucho_hucho
ENSELUP00000003384	ENSELUG00000004623	Esox_lucius
ENSSFOP00015015376	ENSSFOG00015009935	Scleropages_formosus
ENSLOCP00000022263	ENSLOCG00000018162	Lepisosteus_oculatus
ENSLACP00000002005	ENSLACG00000001793	Latimeria_chalumnae
ENSXETP00000008321	ENSXETG00000007185	Xenopus_tropicalis
ENSECRP00000007735	ENSECRG00000005161	Erpetoichthys_calabaricus
ENSCMIP00000035413	ENSCMIG00000014983	Callorhinchus_milii
