ENSPCIP00000019642	ENSPCIG00000014981	Phascolarctos_cinereus
ENSPPAP00000039003	ENSPPAG00000042112	Pan_paniscus
ENSP00000323856	ENSG00000178209	Homo_sapiens
ENSGGOP00000025069	ENSGGOG00000012217	Gorilla_gorilla
ENSPPYP00000021319	ENSPPYG00000019016	Pongo_abelii
ENSNLEP00000044825	ENSNLEG00000031418	Nomascus_leucogenys
ENSPANP00000019887	ENSPANG00000023403	Papio_anubis
ENSTGEP00000021992	ENSTGEG00000017754	Theropithecus_gelada
ENSCATP00000002098	ENSCATG00000009349	Cercocebus_atys
ENSMLEP00000018408	ENSMLEG00000033296	Mandrillus_leucophaeus
ENSMMUP00000031861	ENSMMUG00000000388	Macaca_mulatta
ENSMFAP00000017942	ENSMFAG00000032066	Macaca_fascicularis
ENSMNEP00000002478	ENSMNEG00000011406	Macaca_nemestrina
ENSCSAP00000005113	ENSCSAG00000008854	Chlorocebus_sabaeus
ENSRROP00000003962	ENSRROG00000015881	Rhinopithecus_roxellana
ENSRBIP00000034859	ENSRBIG00000041068	Rhinopithecus_bieti
ENSCANP00000028870	ENSCANG00000037340	Colobus_angolensis_palliatus
ENSPTEP00000024570	ENSPTEG00000025022	Piliocolobus_tephrosceles
MGP_SPRETEiJ_P0040392	MGP_SPRETEiJ_G0020816	Mus_spretus_strain_SPRET/EiJ
ENSMSIP00000027571	ENSMSIG00000022620	Mus_spicilegus
ENSMUSP00000073124	ENSMUSG00000022565	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0038583	MGP_CAROLIEiJ_G0019913	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0041956	MGP_PahariEiJ_G0019923	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000073548	ENSRNOG00000023781	Rattus_norvegicus
ENSMUGP00000012933	ENSMUGG00000010900	Meriones_unguiculatus
ENSCGRP00001021035	ENSCGRG00001019864	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00015026463	ENSCGRG00015019555	Cricetulus_griseus_CriGri-PICR
ENSCGRP00000003676	ENSCGRG00000002714	Cricetulus_griseus_CriGri_1.0
ENSMAUP00000001553	ENSMAUG00000001116	Mesocricetus_auratus
ENSMOCP00000000877	ENSMOCG00000000674	Microtus_ochrogaster
ENSPEMP00000011211	ENSPEMG00000011922	Peromyscus_maniculatus_bairdii
ENSNGAP00000006136	ENSNGAG00000008931	Nannospalax_galili
ENSJJAP00000008181	ENSJJAG00000012390	Jaculus_jaculus
ENSCCNP00000029268	ENSCCNG00000028067	Castor_canadensis
ENSCLAP00000018705	ENSCLAG00000012830	Chinchilla_lanigera
ENSODEP00000019872	ENSODEG00000014671	Octodon_degus
ENSCAPP00000012984	ENSCAPG00000013570	Cavia_aperea
ENSCPOP00000022955	ENSCPOG00000007957	Cavia_porcellus
ENSHGLP00000017678	ENSHGLG00000012646	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100015930	ENSHGLG00100011759	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000002012	ENSFDAG00000011856	Fukomys_damarensis
ENSUPAP00010029926	ENSUPAG00010023496	Urocitellus_parryii
ENSSTOP00000018893	ENSSTOG00000023061	Ictidomys_tridecemlineatus
ENSMMMP00000007860	ENSMMMG00000006621	Marmota_marmota_marmota
ENSOARP00000002956	ENSOARG00000002787	Ovis_aries
ENSCHIP00000009957	ENSCHIG00000012644	Capra_hircus
ENSUMAP00000029024	ENSUMAG00000021059	Ursus_maritimus
ENSSDAP00000015182	ENSSDAG00000013683	Spermophilus_dauricus
ENSOCUP00000047104	ENSOCUG00000033199	Oryctolagus_cuniculus
ENSGAGP00000034164	ENSGAGG00000024274	Gopherus_agassizii
ENSGALP00000069889	ENSGALG00000048190	Gallus_gallus
ENSAOCP00000001144	ENSAOCG00000004049	Amphiprion_ocellaris
ENSAPEP00000027418	ENSAPEG00000019471	Amphiprion_percula
ENSAPOP00000007213	ENSAPOG00000009145	Acanthochromis_polyacanthus
ENSSPAP00000013928	ENSSPAG00000010548	Stegastes_partitus
ENSACIP00000026413	ENSACIG00000020473	Amphilophus_citrinellus
ENSORLP00020019368	ENSORLG00020020364	Oryzias_latipes_ASM223471v1
ENSORLP00000027820	ENSORLG00000023330	Oryzias_latipes_ASM223467v1
ENSATEP00000030578	ENSATEG00000021129	Anabas_testudineus
ENSMAMP00000022428	ENSMAMG00000015102	Mastacembelus_armatus
ENSSDUP00000032684	ENSSDUG00000023490	Seriola_dumerili
ENSSLDP00000000612	ENSSLDG00000000557	Seriola_lalandi_dorsalis
ENSCSEP00000016340	ENSCSEG00000010504	Cynoglossus_semilaevis
ENSPREP00000033175	ENSPREG00000022482	Poecilia_reticulata
ENSPLAP00000025067	ENSPLAG00000011731	Poecilia_latipinna
ENSFHEP00000034884	ENSFHEG00000022842	Fundulus_heteroclitus
ENSLBEP00000017471	ENSLBEG00000013467	Labrus_bergylta
ENSHCOP00000024562	ENSHCOG00000014004	Hippocampus_comes
ENSPMGP00000010327	ENSPMGG00000008558	Periophthalmus_magnuspinnatus
ENSELUP00000021347	ENSELUG00000020443	Esox_lucius
ENSAHAP00000015031	ENSAHAG00000010826	Apteryx_haastii
ENSAOWP00000024766	ENSAOWG00000016732	Apteryx_owenii
ENSARWP00000009447	ENSARWG00000006596	Apteryx_rowi
ENSPMJP00000011490	ENSPMJG00000008898	Parus_major
ENSCABP00000013969	ENSCABG00000010422	Chelonoidis_abingdonii
ENSSMRP00000015101	ENSSMRG00000011760	Salvator_merianae
ENSPMAP00000008427	ENSPMAG00000007665	Petromyzon_marinus
ENSEBUP00000008574	ENSEBUG00000005505	Eptatretus_burgeri
ENSEBUP00000025760	ENSEBUG00000015866	Eptatretus_burgeri
ENSCPGP00000020079	ENSCPGG00000014074	Calidris_pygmaea
ENSSCAP00000000216	ENSSCAG00000000196	Serinus_canaria
ENSPMAP00000006477	ENSPMAG00000005865	Petromyzon_marinus
ENSPMAP00000002825	ENSPMAG00000002584	Petromyzon_marinus	ENSPMAT00000002838
