ENSGAGP00000012093	ENSGAGG00000009305	Gopherus_agassizii
ENSCANP00000034885	ENSCANG00000041133	Colobus_angolensis_palliatus
ENSRROP00000044966	ENSRROG00000045411	Rhinopithecus_roxellana
ENSCATP00000010820	ENSCATG00000029682	Cercocebus_atys
ENSPTRP00000075073	ENSPTRG00000008440	Pan_troglodytes
ENSSBOP00000035405	ENSSBOG00000033851	Saimiri_boliviensis_boliviensis
ENSCCAP00000011139	ENSCCAG00000023314	Cebus_capucinus_imitator
ENSCJAP00000052974	ENSCJAG00000017146	Callithrix_jacchus
ENSANAP00000000833	ENSANAG00000006858	Aotus_nancymaae
ENSTSYP00000001929	ENSTSYG00000002088	Carlito_syrichta
ENSPCOP00000028130	ENSPCOG00000026655	Propithecus_coquereli
ENSMICP00000030051	ENSMICG00000035837	Microcebus_murinus
ENSPSMP00000011349	ENSPSMG00000008146	Prolemur_simus
ENSOPRP00000002895	ENSOPRG00000003142	Ochotona_princeps
ENSCAFP00020005240	ENSCAFG00020004294	Canis_lupus_dingo
ENSVVUP00000000755	ENSVVUG00000000674	Vulpes_vulpes
ENSPTIP00000019919	ENSPTIG00000017567	Panthera_tigris_altaica
ENSCGRP00000024996	ENSCGRG00000018102	Cricetulus_griseus_CriGri_1.0
ENSCGRP00015029471	ENSCGRG00015022236	Cricetulus_griseus_CriGri-PICR
ENSCGRP00001017728	ENSCGRG00001017690	Cricetulus_griseus_CHOK1GS_HDv1
ENSMAUP00000005492	ENSMAUG00000007528	Mesocricetus_auratus
ENSPEMP00000028152	ENSPEMG00000023762	Peromyscus_maniculatus_bairdii
ENSMOCP00000005451	ENSMOCG00000004916	Microtus_ochrogaster
MGP_SPRETEiJ_P0089799	MGP_SPRETEiJ_G0032762	Mus_spretus_strain_SPRET/EiJ
ENSMUSP00000112116	ENSMUSG00000031816	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0086278	MGP_CAROLIEiJ_G0031644	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0054528	MGP_PahariEiJ_G0023242	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000064613	ENSRNOG00000046443	Rattus_norvegicus
ENSNGAP00000002115	ENSNGAG00000001620	Nannospalax_galili
ENSJJAP00000011245	ENSJJAG00000014622	Jaculus_jaculus
ENSFDAP00000017587	ENSFDAG00000006131	Fukomys_damarensis
ENSOGAP00000010648	ENSOGAG00000011905	Otolemur_garnettii
ENSOARP00000012410	ENSOARG00000011579	Ovis_aries
ENSSSCP00000045958	ENSSSCG00000002660	Sus_scrofa_strain_reference
ENSAMEP00000019302	ENSAMEG00000018265	Ailuropoda_melanoleuca
ENSMLUP00000015622	ENSMLUG00000017129	Myotis_lucifugus
ENSPVAP00000007122	ENSPVAG00000007545	Pteropus_vampyrus
ENSVPAP00000000897	ENSVPAG00000000971	Vicugna_pacos
ENSECAP00000018400	ENSECAG00000020910	Equus_caballus
ENSEASP00005020044	ENSEASG00005013838	Equus_asinus_asinus
ENSUMAP00000010292	ENSUMAG00000007740	Ursus_maritimus
ENSUAMP00000016250	ENSUAMG00000012945	Ursus_americanus
ENSCAFP00000029502	ENSCAFG00000019917	Canis_lupus_familiaris
ENSCAFP00000058262	ENSCAFG00000044526	Canis_lupus_familiaris
ENSCAFP00020005227	ENSCAFG00020004291	Canis_lupus_dingo
ENSMPUP00000008542	ENSMPUG00000008611	Mustela_putorius_furo
ENSNVIP00000010050	ENSNVIG00000007938	Neovison_vison
ENSPPRP00000002746	ENSPPRG00000023220	Panthera_pardus
ENSFCAP00000022972	ENSFCAG00000023656	Felis_catus
ENSBTAP00000070312	ENSBTAG00000012446	Bos_taurus
ENSBMUP00000018414	ENSBMUG00000013935	Bos_mutus
ENSBIXP00005029986	ENSBIXG00005000729	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000008267	ENSBIXG00000014144	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBBBP00000010279	ENSBBBG00000004524	Bison_bison_bison
ENSCHIP00000007497	ENSCHIG00000010977	Capra_hircus
ENSTTRP00000005581	ENSTTRG00000005899	Tursiops_truncatus
ENSEEUP00000000136	ENSEEUG00000000162	Erinaceus_europaeus
ENSDORP00000019500	ENSDORG00000024165	Dipodomys_ordii
ENSCCNP00000015666	ENSCCNG00000016039	Castor_canadensis
ENSCPOP00000023135	ENSCPOG00000040678	Cavia_porcellus
ENSCAPP00000000069	ENSCAPG00000000068	Cavia_aperea
ENSODEP00000004570	ENSODEG00000003482	Octodon_degus
ENSCLAP00000000777	ENSCLAG00000000611	Chinchilla_lanigera
ENSHGLP00000014061	ENSHGLG00000010042	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100025928	ENSHGLG00100019015	Heterocephalus_glaber_HetGla_1.0
ENSOCUP00000002149	ENSOCUG00000002484	Oryctolagus_cuniculus
ENSTBEP00000005262	ENSTBEG00000006111	Tupaia_belangeri
ENSUPAP00010018914	ENSUPAG00010014981	Urocitellus_parryii
ENSSTOP00000012341	ENSSTOG00000013775	Ictidomys_tridecemlineatus
ENSMMMP00000012563	ENSMMMG00000011215	Marmota_marmota_marmota
ENSSDAP00000007804	ENSSDAG00000007124	Spermophilus_dauricus
ENSMSIP00000019344	ENSMSIG00000016360	Mus_spicilegus
ENSCHOP00000002419	ENSCHOG00000002730	Choloepus_hoffmanni
ENSDNOP00000030614	ENSDNOG00000014420	Dasypus_novemcinctus
ENSPCAP00000004579	ENSPCAG00000004896	Procavia_capensis
ENSLAFP00000001705	ENSLAFG00000002037	Loxodonta_africana
ENSETEP00000002768	ENSETEG00000003381	Echinops_telfairi
ENSOANP00000005935	ENSOANG00000003740	Ornithorhynchus_anatinus
ENSPVIP00000022101	ENSPVIG00000016709	Pogona_vitticeps
ENSACAP00000015707	ENSACAG00000015976	Anolis_carolinensis
ENSSMRP00000008201	ENSSMRG00000006568	Salvator_merianae
ENSLCOP00000020618	ENSLCOG00000014596	Lepidothrix_coronata
ENSNPEP00000001374	ENSNPEG00000001074	Nothoprocta_perdicaria
ENSLACP00000015748	ENSLACG00000013870	Latimeria_chalumnae	ENSLACT00000015858
ENSXETP00000044023	ENSXETG00000021229	Xenopus_tropicalis	ENSXETT00000045344
ENSAMXP00005031239	ENSAMXG00005015335	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000003552	ENSAMXG00000003476	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000036988	ENSPNAG00000028263	Pygocentrus_nattereri
ENSEEEP00000036050	ENSEEEG00000017146	Electrophorus_electricus
ENSIPUP00000009791	ENSIPUG00000006695	Ictalurus_punctatus
ENSDARP00000090099	ENSDARG00000062042	Danio_rerio
ENSDCDP00000060218	ENSDCDG00000034601	Denticeps_clupeoides
ENSSDUP00000027610	ENSSDUG00000019966	Seriola_dumerili
ENSCSEP00000023244	ENSCSEG00000014829	Cynoglossus_semilaevis
ENSSLDP00000024938	ENSSLDG00000019413	Seriola_lalandi_dorsalis
ENSLCAP00010007793	ENSLCAG00010003788	Lates_calcarifer
ENSAPOP00000028169	ENSAPOG00000000770	Acanthochromis_polyacanthus
ENSGWIP00000010807	ENSGWIG00000006331	Gouania_willdenowi
ENSATEP00000001475	ENSATEG00000001024	Anabas_testudineus
ENSBSLP00000000527	ENSBSLG00000000430	Betta_splendens
ENSMMOP00000021147	ENSMMOG00000016083	Mola_mola
ENSMAMP00000030617	ENSMAMG00000020645	Mastacembelus_armatus
ENSMALP00000002698	ENSMALG00000002014	Monopterus_albus
ENSAOCP00000001606	ENSAOCG00000004631	Amphiprion_ocellaris
ENSAPEP00000020484	ENSAPEG00000014567	Amphiprion_percula
ENSSPAP00000016980	ENSSPAG00000012823	Stegastes_partitus
ENSPRNP00000009033	ENSPRNG00000005324	Parambassis_ranga
ENSMZEP00005016648	ENSMZEG00005012498	Maylandia_zebra
ENSPNYP00000021627	ENSPNYG00000016325	Pundamilia_nyererei
ENSHBUP00000030777	ENSHBUG00000016009	Haplochromis_burtoni
ENSACLP00000009069	ENSACLG00000006177	Astatotilapia_calliptera
ENSNBRP00000010381	ENSNBRG00000008068	Neolamprologus_brichardi
ENSONIP00000007100	ENSONIG00000005640	Oreochromis_niloticus
ENSACIP00000005758	ENSACIG00000004537	Amphilophus_citrinellus
ENSPFOP00000017768	ENSPFOG00000017662	Poecilia_formosa
ENSPLAP00000000998	ENSPLAG00000001935	Poecilia_latipinna
ENSPMEP00000023961	ENSPMEG00000005882	Poecilia_mexicana
ENSPREP00000018608	ENSPREG00000012611	Poecilia_reticulata
ENSXMAP00000036911	ENSXMAG00000003067	Xiphophorus_maculatus
ENSXCOP00000015411	ENSXCOG00000011666	Xiphophorus_couchianus
ENSGAFP00000001908	ENSGAFG00000001338	Gambusia_affinis
ENSFHEP00000019365	ENSFHEG00000021266	Fundulus_heteroclitus
ENSCVAP00000017288	ENSCVAG00000020354	Cyprinodon_variegatus
ENSKMAP00000013315	ENSKMAG00000009981	Kryptolebias_marmoratus
ENSORLP00000032153	ENSORLG00000025578	Oryzias_latipes_ASM223467v1
ENSORLP00020005496	ENSORLG00020006300	Oryzias_latipes_ASM223471v1
ENSORLP00015023976	ENSORLG00015004276	Oryzias_latipes_ASM223469v1
ENSOMEP00000001966	ENSOMEG00000002887	Oryzias_melastigma
ENSCGOP00000046036	ENSCGOG00000020659	Cottoperca_gobio
ENSGACP00000021055	ENSGACG00000015955	Gasterosteus_aculeatus
ENSLBEP00000010612	ENSLBEG00000008132	Labrus_bergylta
ENSLCRP00005002692	ENSLCRG00005001289	Larimichthys_crocea
ENSSMAP00000002323	ENSSMAG00000001455	Scophthalmus_maximus
ENSHCOP00000025485	ENSHCOG00000015682	Hippocampus_comes
ENSTRUP00000046588	ENSTRUG00000024703	Takifugu_rubripes
ENSTRUP00000046587	ENSTRUG00000018206	Takifugu_rubripes
ENSTNIP00000012151	ENSTNIG00000009285	Tetraodon_nigroviridis
ENSHBUP00000014169	ENSHBUG00000015999	Haplochromis_burtoni
ENSPMGP00000000020	ENSPMGG00000000017	Periophthalmus_magnuspinnatus
ENSGMOP00000004145	ENSGMOG00000003911	Gadus_morhua
ENSHHUP00000050449	ENSHHUG00000030448	Hucho_hucho
ENSHHUP00000089547	ENSHHUG00000051700	Hucho_hucho
ENSELUP00000032579	ENSELUG00000010525	Esox_lucius
ENSSFOP00015011917	ENSSFOG00015007696	Scleropages_formosus
ENSPKIP00000001355	ENSPKIG00000019658	Paramormyrops_kingsleyae
ENSLOCP00000001201	ENSLOCG00000001066	Lepisosteus_oculatus
ENSECRP00000025606	ENSECRG00000017307	Erpetoichthys_calabaricus
ENSNSUP00000026480	ENSNSUG00000019012	Notechis_scutatus
ENSPMAP00000005029	ENSPMAG00000004589	Petromyzon_marinus
ENSCMIP00000030020	ENSCMIG00000012947	Callorhinchus_milii
ENSEBUP00000013837	ENSEBUG00000008720	Eptatretus_burgeri
ENSMUGP00000007926	ENSMUGG00000007199	Meriones_unguiculatus
ENSNSUP00000026479	ENSNSUG00000019011	Notechis_scutatus
ENSPSIP00000010856	ENSPSIG00000009774	Pelodiscus_sinensis
FBpp0078561	FBgn0263594	Drosophila_melanogaster
