ENSCHAP00000040007	ENSCHAG00000018138	Clupea_harengus
ENSVURP00010020905	ENSVURG00010015993	Vombatus_ursinus
ENSPCIP00000035637	ENSPCIG00000026355	Phascolarctos_cinereus
ENSMEUP00000001195	ENSMEUG00000001293	Notamacropus_eugenii
ENSMODP00000020752	ENSMODG00000016627	Monodelphis_domestica
ENSSHAP00000012713	ENSSHAG00000010879	Sarcophilus_harrisii
ENSEASP00005026230	ENSEASG00005017889	Equus_asinus_asinus
ENSECAP00000044559	ENSECAG00000017195	Equus_caballus
ENSSARP00000013052	ENSSARG00000014431	Sorex_araneus
ENSEEUP00000013811	ENSEEUG00000015124	Erinaceus_europaeus
ENSUAMP00000017425	ENSUAMG00000013829	Ursus_americanus
ENSUMAP00000028891	ENSUMAG00000020856	Ursus_maritimus
ENSAMEP00000007228	ENSAMEG00000006818	Ailuropoda_melanoleuca
ENSMPUP00000015956	ENSMPUG00000016063	Mustela_putorius_furo
ENSNVIP00000018616	ENSNVIG00000014485	Neovison_vison
ENSCAFP00000049363	ENSCAFG00000019696	Canis_lupus_familiaris
ENSCAFP00020011570	ENSCAFG00020009316	Canis_lupus_dingo
ENSVVUP00000018482	ENSVVUG00000013503	Vulpes_vulpes
ENSPPRP00000023957	ENSPPRG00000014264	Panthera_pardus
ENSPTIP00000014246	ENSPTIG00000013726	Panthera_tigris_altaica
ENSFCAP00000020797	ENSFCAG00000009113	Felis_catus
ENSMLUP00000022108	ENSMLUG00000023926	Myotis_lucifugus
ENSMLUP00000014253	ENSMLUG00000015641	Myotis_lucifugus
ENSPVAP00000000502	ENSPVAG00000000534	Pteropus_vampyrus
ENSCHIP00000010969	ENSCHIG00000013281	Capra_hircus
ENSOARP00000011534	ENSOARG00000010749	Ovis_aries
ENSBIXP00000001260	ENSBIXG00000028742	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005042709	ENSBIXG00005026203	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000022032	ENSBTAG00000016564	Bos_taurus
ENSBMUP00000032849	ENSBMUG00000024537	Bos_mutus
ENSBBBP00000007275	ENSBBBG00000015399	Bison_bison_bison
ENSTTRP00000011452	ENSTTRG00000012073	Tursiops_truncatus
ENSSSCP00000008520	ENSSSCG00000007981	Sus_scrofa_strain_reference
ENSVPAP00000005461	ENSVPAG00000005880	Vicugna_pacos
ENSSDAP00000021492	ENSSDAG00000019511	Spermophilus_dauricus
ENSUPAP00010016050	ENSUPAG00010012825	Urocitellus_parryii
ENSSTOP00000029109	ENSSTOG00000000982	Ictidomys_tridecemlineatus
ENSMMMP00000021171	ENSMMMG00000018640	Marmota_marmota_marmota
ENSDORP00000001618	ENSDORG00000001734	Dipodomys_ordii
ENSJJAP00000005782	ENSJJAG00000010629	Jaculus_jaculus
ENSMUSP00000020530	ENSMUSG00000020289	Mus_musculus_strain_reference_(CL57BL6)
MGP_SPRETEiJ_P0027431	MGP_SPRETEiJ_G0017023	Mus_spretus_strain_SPRET/EiJ
ENSMSIP00000028913	ENSMSIG00000024256	Mus_spicilegus
MGP_CAROLIEiJ_P0026077	MGP_CAROLIEiJ_G0016178	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0032848	MGP_PahariEiJ_G0017314	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000071482	ENSRNOG00000020541	Rattus_norvegicus
ENSMUGP00000002316	ENSMUGG00000002145	Meriones_unguiculatus
ENSMOCP00000022103	ENSMOCG00000019243	Microtus_ochrogaster
ENSPEMP00000020229	ENSPEMG00000018260	Peromyscus_maniculatus_bairdii
ENSCGRP00001007489	ENSCGRG00001009894	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000006516	ENSCGRG00000004765	Cricetulus_griseus_CriGri_1.0
ENSCGRP00015026006	ENSCGRG00015019691	Cricetulus_griseus_CriGri-PICR
ENSMAUP00000001014	ENSMAUG00000000769	Mesocricetus_auratus
ENSNGAP00000002999	ENSNGAG00000003135	Nannospalax_galili
ENSCCNP00000014773	ENSCCNG00000015244	Castor_canadensis
ENSCPOP00000024916	ENSCPOG00000001587	Cavia_porcellus
ENSCAPP00000011993	ENSCAPG00000012948	Cavia_aperea
ENSCLAP00000022663	ENSCLAG00000015539	Chinchilla_lanigera
ENSHGLP00000003681	ENSHGLG00000002715	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100007423	ENSHGLG00100005557	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000014096	ENSFDAG00000001149	Fukomys_damarensis
ENSODEP00000022568	ENSODEG00000016564	Octodon_degus
ENSOCUP00000015313	ENSOCUG00000017830	Oryctolagus_cuniculus
ENSOPRP00000008549	ENSOPRG00000009334	Ochotona_princeps
ENSGGOP00000049426	ENSGGOG00000010495	Gorilla_gorilla
ENSP00000483814	ENSG00000103148	Homo_sapiens
ENSPPAP00000030096	ENSPPAG00000037989	Pan_paniscus
ENSPTRP00000078575	ENSPTRG00000007529	Pan_troglodytes
ENSPPYP00000007809	ENSPPYG00000006897	Pongo_abelii
ENSNLEP00000009719	ENSNLEG00000007965	Nomascus_leucogenys
ENSMFAP00000030301	ENSMFAG00000042289	Macaca_fascicularis
ENSMNEP00000000728	ENSMNEG00000003487	Macaca_nemestrina
ENSMLEP00000006387	ENSMLEG00000026432	Mandrillus_leucophaeus
ENSPANP00000005483	ENSPANG00000009172	Papio_anubis
ENSCATP00000024728	ENSCATG00000035866	Cercocebus_atys
ENSMMUP00000000794	ENSMMUG00000000590	Macaca_mulatta
ENSCSAP00000009307	ENSCSAG00000013134	Chlorocebus_sabaeus
ENSTGEP00000010391	ENSTGEG00000008519	Theropithecus_gelada
ENSPTEP00000005812	ENSPTEG00000006703	Piliocolobus_tephrosceles
ENSCANP00000005385	ENSCANG00000018358	Colobus_angolensis_palliatus
ENSRROP00000031745	ENSRROG00000039538	Rhinopithecus_roxellana
ENSRBIP00000027261	ENSRBIG00000037489	Rhinopithecus_bieti
ENSCCAP00000035193	ENSCCAG00000035509	Cebus_capucinus_imitator
ENSSBOP00000038809	ENSSBOG00000035460	Saimiri_boliviensis_boliviensis
ENSCJAP00000021344	ENSCJAG00000011598	Callithrix_jacchus
ENSANAP00000019556	ENSANAG00000027560	Aotus_nancymaae
ENSTSYP00000015978	ENSTSYG00000026959	Carlito_syrichta
ENSMICP00000030116	ENSMICG00000010365	Microcebus_murinus
ENSPCOP00000015624	ENSPCOG00000019552	Propithecus_coquereli
ENSPSMP00000016184	ENSPSMG00000011486	Prolemur_simus
ENSOGAP00000002262	ENSOGAG00000002528	Otolemur_garnettii
ENSDNOP00000031469	ENSDNOG00000024074	Dasypus_novemcinctus
ENSLAFP00000022568	ENSLAFG00000017098	Loxodonta_africana
ENSPCAP00000001560	ENSPCAG00000001625	Procavia_capensis
ENSETEP00000015041	ENSETEG00000018502	Echinops_telfairi
ENSOANP00000018022	ENSOANG00000011372	Ornithorhynchus_anatinus
ENSOANP00000008101	ENSOANG00000005106	Ornithorhynchus_anatinus
ENSCABP00000022442	ENSCABG00000016484	Chelonoidis_abingdonii
ENSCPRP00005004831	ENSCPRG00005003465	Crocodylus_porosus
ENSPVIP00000000585	ENSPVIG00000000554	Pogona_vitticeps
ENSACAP00000010512	ENSACAG00000010670	Anolis_carolinensis
ENSNSUP00000005370	ENSNSUG00000004312	Notechis_scutatus
ENSSMRP00000008212	ENSSMRG00000006579	Salvator_merianae
ENSGAGP00000006543	ENSGAGG00000005304	Gopherus_agassizii
ENSCABP00000002519	ENSCABG00000001960	Chelonoidis_abingdonii
ENSCPBP00000038120	ENSCPBG00000026399	Chrysemys_picta_bellii
ENSPSIP00000013596	ENSPSIG00000012214	Pelodiscus_sinensis
ENSABRP00000027259	ENSABRG00000022687	Anser_brachyrhynchus
ENSAPLP00000032869	ENSAPLG00000005274	Anas_platyrhynchos_platyrhynchos
ENSGALP00000055100	ENSGALG00000007456	Gallus_gallus
ENSCJPP00005020339	ENSCJPG00005016295	Coturnix_japonica
ENSMGAP00000009021	ENSMGAG00000008762	Meleagris_gallopavo
ENSNMEP00000024867	ENSNMEG00000021081	Numida_meleagris
ENSCPUP00000024969	ENSCPUG00000016912	Calidris_pugnax
ENSCPGP00000010223	ENSCPGG00000007280	Calidris_pygmaea
ENSLCOP00000013386	ENSLCOG00000009655	Lepidothrix_coronata
ENSMVIP00005007642	ENSMVIG00005005690	Manacus_vitellinus
ENSSCAP00000016542	ENSSCAG00000012076	Serinus_canaria
ENSFALP00000004249	ENSFALG00000004078	Ficedula_albicollis
ENSLSDP00000006331	ENSLSDG00000004826	Lonchura_striata_domestica
ENSTGUP00000004542	ENSTGUG00000004402	Taeniopygia_guttata
ENSPMJP00000013477	ENSPMJG00000010235	Parus_major
ENSCCEP00000008135	ENSCCEG00000008411	Cyanistes_caeruleus
ENSJHYP00000023309	ENSJHYG00000017512	Junco_hyemalis
ENSZALP00000021276	ENSZALG00000016672	Zonotrichia_albicollis
ENSMUNP00000007311	ENSMUNG00000005866	Melopsittacus_undulatus
ENSAHAP00000013746	ENSAHAG00000009660	Apteryx_haastii
ENSAOWP00000010247	ENSAOWG00000006912	Apteryx_owenii
ENSARWP00000008497	ENSARWG00000005939	Apteryx_rowi
ENSDNVP00000001669	ENSDNVG00000001147	Dromaius_novaehollandiae
ENSNPEP00000012653	ENSNPEG00000009455	Nothoprocta_perdicaria
ENSSPUP00000024811	ENSSPUG00000019022	Sphenodon_punctatus
ENSXETP00000008302	ENSXETG00000007086	Xenopus_tropicalis
ENSLACP00000007869	ENSLACG00000006966	Latimeria_chalumnae
ENSCMIP00000005477	ENSCMIG00000003184	Callorhinchus_milii
ENSCMIP00000005482	ENSCMIG00000003187	Callorhinchus_milii
ENSPMAP00000001740	ENSPMAG00000001581	Petromyzon_marinus
ENSEBUP00000007436	ENSEBUG00000004859	Eptatretus_burgeri
ENSCINP00000006820	ENSCING00000003324	Ciona_intestinalis
FBpp0075528	FBgn0036397	Drosophila_melanogaster	FBtr0075786
F35H10.7a.2	WBGene00018072	Caenorhabditis_elegans_strain_N2	F35H10.7a.2
YHL023C_mRNA	YHL023C	Saccharomyces_cerevisiae_strain_S288C
