ENSACAP00000003328	ENSACAG00000003427	Anolis_carolinensis	ENSACAT00000003411
ENSPVIP00000002546	ENSPVIG00000002170	Pogona_vitticeps	ENSPVIT00000003285
ENSNSUP00000018557	ENSNSUG00000013563	Notechis_scutatus	ENSNSUT00000019740
ENSSMRP00000025017	ENSSMRG00000019346	Salvator_merianae
ENSVURP00010015038	ENSVURG00010011501	Vombatus_ursinus
ENSMEUP00000012462	ENSMEUG00000013662	Notamacropus_eugenii
ENSSHAP00000012925	ENSSHAG00000011058	Sarcophilus_harrisii
ENSMODP00000016791	ENSMODG00000013425	Monodelphis_domestica
ENSDNOP00000004901	ENSDNOG00000006330	Dasypus_novemcinctus
ENSCHOP00000010108	ENSCHOG00000011435	Choloepus_hoffmanni
ENSLAFP00000023258	ENSLAFG00000012206	Loxodonta_africana
ENSPCAP00000008215	ENSPCAG00000008829	Procavia_capensis
ENSETEP00000015640	ENSETEG00000019257	Echinops_telfairi
ENSPTRP00000029385	ENSPTRG00000017179	Pan_troglodytes
ENSPPAP00000039987	ENSPPAG00000042661	Pan_paniscus
ENSP00000303057	ENSG00000168938	Homo_sapiens
ENSGGOP00000001104	ENSGGOG00000001121	Gorilla_gorilla
ENSPPYP00000017581	ENSPPYG00000015720	Pongo_abelii
ENSNLEP00000014645	ENSNLEG00000012061	Nomascus_leucogenys
ENSPTEP00000011553	ENSPTEG00000013019	Piliocolobus_tephrosceles
ENSCANP00000002480	ENSCANG00000009137	Colobus_angolensis_palliatus
ENSRROP00000012855	ENSRROG00000030719	Rhinopithecus_roxellana
ENSRBIP00000034938	ENSRBIG00000041146	Rhinopithecus_bieti
ENSMMUP00000013955	ENSMMUG00000010651	Macaca_mulatta
ENSMFAP00000020326	ENSMFAG00000033147	Macaca_fascicularis
ENSMNEP00000041569	ENSMNEG00000043595	Macaca_nemestrina
ENSTGEP00000016811	ENSTGEG00000013595	Theropithecus_gelada
ENSPANP00000007367	ENSPANG00000024146	Papio_anubis
ENSCATP00000013042	ENSCATG00000030659	Cercocebus_atys
ENSMLEP00000018792	ENSMLEG00000033596	Mandrillus_leucophaeus
ENSCSAP00000010734	ENSCSAG00000014607	Chlorocebus_sabaeus
ENSSBOP00000039386	ENSSBOG00000035731	Saimiri_boliviensis_boliviensis
ENSCJAP00000078319	ENSCJAG00000065144	Callithrix_jacchus
ENSCCAP00000019355	ENSCCAG00000027528	Cebus_capucinus_imitator
ENSANAP00000008195	ENSANAG00000022145	Aotus_nancymaae
ENSTSYP00000034477	ENSTSYG00000005377	Carlito_syrichta
ENSPCOP00000014459	ENSPCOG00000018909	Propithecus_coquereli
ENSPSMP00000017257	ENSPSMG00000012295	Prolemur_simus
ENSMICP00000001554	ENSMICG00000001712	Microcebus_murinus
ENSOGAP00000019970	ENSOGAG00000028930	Otolemur_garnettii
ENSCLAP00000001965	ENSCLAG00000001442	Chinchilla_lanigera
ENSODEP00000008921	ENSODEG00000006665	Octodon_degus
ENSCPOP00000027882	ENSCPOG00000038580	Cavia_porcellus
ENSCAPP00000002617	ENSCAPG00000005585	Cavia_aperea
ENSHGLP00000005197	ENSHGLG00000003798	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100007954	ENSHGLG00100005925	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000009827	ENSFDAG00000017735	Fukomys_damarensis
ENSOPRP00000003666	ENSOPRG00000003998	Ochotona_princeps
ENSTBEP00000013003	ENSTBEG00000014985	Tupaia_belangeri
ENSEASP00005018062	ENSEASG00005012467	Equus_asinus_asinus
ENSECAP00000004437	ENSECAG00000006273	Equus_caballus
ENSPVAP00000006396	ENSPVAG00000006780	Pteropus_vampyrus
ENSCHIP00000013771	ENSCHIG00000015045	Capra_hircus
ENSOARP00000020301	ENSOARG00000018901	Ovis_aries
ENSBIXP00005017741	ENSBIXG00005021210	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000040013	ENSBIXG00000004807	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBMUP00000012539	ENSBMUG00000009592	Bos_mutus
ENSBTAP00000002051	ENSBTAG00000001568	Bos_taurus
ENSBBBP00000020389	ENSBBBG00000003085	Bison_bison_bison
ENSVPAP00000005312	ENSVPAG00000005720	Vicugna_pacos
ENSSSCP00000042345	ENSSSCG00000031128	Sus_scrofa_strain_reference
ENSTTRP00000015372	ENSTTRG00000016215	Tursiops_truncatus
ENSUAMP00000019982	ENSUAMG00000015787	Ursus_americanus
ENSAMEP00000016569	ENSAMEG00000015713	Ailuropoda_melanoleuca
ENSCAFP00020011793	ENSCAFG00020009505	Canis_lupus_dingo
ENSNVIP00000026970	ENSNVIG00000020868	Neovison_vison
ENSPPRP00000011205	ENSPPRG00000005132	Panthera_pardus
ENSPTIP00000018041	ENSPTIG00000016290	Panthera_tigris_altaica
ENSFCAP00000060859	ENSFCAG00000008910	Felis_catus
ENSUMAP00000024777	ENSUMAG00000018024	Ursus_maritimus
ENSMPUP00000012879	ENSMPUG00000012979	Mustela_putorius_furo
ENSVVUP00000026302	ENSVVUG00000019309	Vulpes_vulpes
ENSCAFP00000036987	ENSCAFG00000031961	Canis_lupus_familiaris
ENSSARP00000008851	ENSSARG00000009792	Sorex_araneus
ENSEEUP00000005220	ENSEEUG00000005757	Erinaceus_europaeus
ENSMLUP00000021194	ENSMLUG00000024456	Myotis_lucifugus
ENSDORP00000017347	ENSDORG00000015659	Dipodomys_ordii
ENSCCNP00000005593	ENSCCNG00000005933	Castor_canadensis
ENSSTOP00000005720	ENSSTOG00000006407	Ictidomys_tridecemlineatus
ENSMMMP00000023073	ENSMMMG00000020213	Marmota_marmota_marmota
ENSUPAP00010004590	ENSUPAG00010003724	Urocitellus_parryii
ENSSDAP00000001564	ENSSDAG00000001534	Spermophilus_dauricus
ENSMUSP00000025419	ENSMUSG00000024538	Mus_musculus_strain_reference_(CL57BL6)
MGP_SPRETEiJ_P0048684	MGP_SPRETEiJ_G0023192	Mus_spretus_strain_SPRET/EiJ
ENSMSIP00000031590	ENSMSIG00000026437	Mus_spicilegus
MGP_CAROLIEiJ_P0046747	MGP_CAROLIEiJ_G0022279	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0039336	MGP_PahariEiJ_G0019012	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000023485	ENSRNOG00000017416	Rattus_norvegicus
ENSMUGP00000013646	ENSMUGG00000011839	Meriones_unguiculatus
ENSCGRP00001006512	ENSCGRG00001008818	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00015009353	ENSCGRG00015007199	Cricetulus_griseus_CriGri-PICR
ENSCGRP00000006250	ENSCGRG00000004574	Cricetulus_griseus_CriGri_1.0
ENSMAUP00000018138	ENSMAUG00000016808	Mesocricetus_auratus
ENSPEMP00000022099	ENSPEMG00000019562	Peromyscus_maniculatus_bairdii
ENSMOCP00000026918	ENSMOCG00000022572	Microtus_ochrogaster
ENSNGAP00000014033	ENSNGAG00000015449	Nannospalax_galili
ENSJJAP00000001418	ENSJJAG00000001551	Jaculus_jaculus
ENSOCUP00000033414	ENSOCUG00000012053	Oryctolagus_cuniculus
ENSOANP00000015931	ENSOANG00000010050	Ornithorhynchus_anatinus
ENSXETP00000048554	ENSXETG00000018725	Xenopus_tropicalis
ENSLACP00000001662	ENSLACG00000001486	Latimeria_chalumnae
ENSBSLP00000036676	ENSBSLG00000017923	Betta_splendens
ENSBSLP00000035019	ENSBSLG00000017071	Betta_splendens
ENSLBEP00000008597	ENSLBEG00000006631	Labrus_bergylta
ENSMMOP00000019412	ENSMMOG00000014717	Mola_mola
ENSCSEP00000014858	ENSCSEG00000009434	Cynoglossus_semilaevis
ENSATEP00000016345	ENSATEG00000011359	Anabas_testudineus
ENSORLP00000021394	ENSORLG00000017098	Oryzias_latipes_ASM223467v1
ENSORLP00015025579	ENSORLG00015006779	Oryzias_latipes_ASM223469v1
ENSORLP00020031192	ENSORLG00020016091	Oryzias_latipes_ASM223471v1
ENSOMEP00000002663	ENSOMEG00000003622	Oryzias_melastigma
ENSTRUP00000050723	ENSTRUG00000020078	Takifugu_rubripes
ENSTNIP00000019854	ENSTNIG00000016744	Tetraodon_nigroviridis
ENSLCRP00005014401	ENSLCRG00005006176	Larimichthys_crocea
ENSHBUP00000022685	ENSHBUG00000003081	Haplochromis_burtoni
ENSACLP00000036622	ENSACLG00000024801	Astatotilapia_calliptera
ENSPNYP00000011342	ENSPNYG00000008596	Pundamilia_nyererei
ENSMZEP00005029131	ENSMZEG00005021713	Maylandia_zebra
ENSNBRP00000019294	ENSNBRG00000014844	Neolamprologus_brichardi
ENSONIP00000017372	ENSONIG00000013815	Oreochromis_niloticus
ENSACIP00000009076	ENSACIG00000007112	Amphilophus_citrinellus
ENSGWIP00000026275	ENSGWIG00000013794	Gouania_willdenowi
ENSPFOP00000000822	ENSPFOG00000000796	Poecilia_formosa
ENSPMEP00000026925	ENSPMEG00000010961	Poecilia_mexicana
ENSPLAP00000020412	ENSPLAG00000003314	Poecilia_latipinna
ENSPREP00000027562	ENSPREG00000018642	Poecilia_reticulata
ENSXMAP00000033159	ENSXMAG00000024679	Xiphophorus_maculatus
ENSXCOP00000025051	ENSXCOG00000018704	Xiphophorus_couchianus
ENSGAFP00000023679	ENSGAFG00000015981	Gambusia_affinis
ENSFHEP00000034260	ENSFHEG00000021885	Fundulus_heteroclitus
ENSCVAP00000030172	ENSCVAG00000018539	Cyprinodon_variegatus
ENSKMAP00000013747	ENSKMAG00000010312	Kryptolebias_marmoratus
ENSLCAP00010058247	ENSLCAG00010027162	Lates_calcarifer
ENSSLDP00000027581	ENSSLDG00000021383	Seriola_lalandi_dorsalis
ENSSDUP00000023039	ENSSDUG00000016732	Seriola_dumerili
ENSSMAP00000028045	ENSSMAG00000017155	Scophthalmus_maximus
ENSCGOP00000040886	ENSCGOG00000018597	Cottoperca_gobio
ENSMAMP00000026670	ENSMAMG00000017915	Mastacembelus_armatus
ENSMALP00000006398	ENSMALG00000004567	Monopterus_albus
ENSAOCP00000011556	ENSAOCG00000015877	Amphiprion_ocellaris
ENSAPEP00000030566	ENSAPEG00000021728	Amphiprion_percula
ENSAPOP00000021077	ENSAPOG00000001437	Acanthochromis_polyacanthus
ENSSPAP00000001583	ENSSPAG00000001064	Stegastes_partitus
ENSPRNP00000015751	ENSPRNG00000008442	Parambassis_ranga
ENSHCOP00000023970	ENSHCOG00000012937	Hippocampus_comes
ENSPMGP00000002844	ENSPMGG00000002485	Periophthalmus_magnuspinnatus
ENSHHUP00000082299	ENSHHUG00000047832	Hucho_hucho
ENSELUP00000006609	ENSELUG00000007473	Esox_lucius
ENSDCDP00000027570	ENSDCDG00000020121	Denticeps_clupeoides
ENSCHAP00000042763	ENSCHAG00000019920	Clupea_harengus
ENSDARP00000137975	ENSDARG00000104343	Danio_rerio
ENSAMXP00005036450	ENSAMXG00005017412	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000054815	ENSAMXG00000041489	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000002706	ENSPNAG00000009022	Pygocentrus_nattereri
ENSIPUP00000037524	ENSIPUG00000025102	Ictalurus_punctatus
ENSEEEP00000016261	ENSEEEG00000008000	Electrophorus_electricus
ENSSFOP00015034229	ENSSFOG00015021818	Scleropages_formosus
ENSPKIP00000041810	ENSPKIG00000018208	Paramormyrops_kingsleyae
ENSLOCP00000010549	ENSLOCG00000008677	Lepisosteus_oculatus
ENSECRP00000007388	ENSECRG00000004934	Erpetoichthys_calabaricus
ENSCMIP00000027932	ENSCMIG00000012146	Callorhinchus_milii
