ENSCINP00000010786	ENSCING00000013851	Ciona_intestinalis	ENSCINT00000010786
ENSCINP00000010748	ENSCING00000005208	Ciona_intestinalis	ENSCINT00000010748
ENSCSAVP00000019963	ENSCSAVG00000011713	Ciona_savignyi	ENSCSAVT00000020177
ENSCINP00000031007	ENSCING00000024135	Ciona_intestinalis	ENSCINT00000037096
ENSPMAP00000004060	ENSPMAG00000003723	Petromyzon_marinus	ENSPMAT00000004077
ENSEBUP00000020309	ENSEBUG00000012579	Eptatretus_burgeri	ENSEBUT00000020885
ENSACAP00000001408	ENSACAG00000001377	Anolis_carolinensis
ENSCGRP00015012207	ENSCGRG00015009383	Cricetulus_griseus_CriGri-PICR
ENSCGRP00000023082	ENSCGRG00000016716	Cricetulus_griseus_CriGri_1.0
ENSMAUP00000020811	ENSMAUG00000018737	Mesocricetus_auratus
ENSMOCP00000010529	ENSMOCG00000010754	Microtus_ochrogaster
ENSNGAP00000016499	ENSNGAG00000017214	Nannospalax_galili
ENSJJAP00000024622	ENSJJAG00000024030	Jaculus_jaculus
ENSCCNP00000032338	ENSCCNG00000030687	Castor_canadensis
ENSDORP00000017687	ENSDORG00000025815	Dipodomys_ordii
ENSCPOP00000003271	ENSCPOG00000003623	Cavia_porcellus
ENSCAPP00000006624	ENSCAPG00000008738	Cavia_aperea
ENSCLAP00000008792	ENSCLAG00000006148	Chinchilla_lanigera
ENSODEP00000007555	ENSODEG00000005632	Octodon_degus
ENSHGLP00000021431	ENSHGLG00000015311	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100003139	ENSHGLG00100002399	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000004224	ENSFDAG00000013493	Fukomys_damarensis
ENSOPRP00000007409	ENSOPRG00000008094	Ochotona_princeps
ENSPPRP00000022185	ENSPPRG00000012791	Panthera_pardus
ENSCAFP00020035125	ENSCAFG00020027215	Canis_lupus_dingo
ENSNVIP00000020548	ENSNVIG00000016099	Neovison_vison
ENSMPUP00000012351	ENSMPUG00000012445	Mustela_putorius_furo
ENSVVUP00000009043	ENSVVUG00000006765	Vulpes_vulpes
ENSCAFP00000061103	ENSCAFG00000012105	Canis_lupus_familiaris
ENSPTIP00000013016	ENSPTIG00000012884	Panthera_tigris_altaica
ENSFCAP00000053792	ENSFCAG00000007772	Felis_catus
ENSUMAP00000006431	ENSUMAG00000004779	Ursus_maritimus
ENSMLUP00000007705	ENSMLUG00000008428	Myotis_lucifugus
ENSTTRP00000014499	ENSTTRG00000015298	Tursiops_truncatus
ENSBIXP00005022797	ENSBIXG00005025642	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000030383	ENSBIXG00000012325	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBTAP00000070519	ENSBTAG00000004870	Bos_taurus
ENSBMUP00000004593	ENSBMUG00000003603	Bos_mutus
ENSBBBP00000006436	ENSBBBG00000001076	Bison_bison_bison
ENSOARP00000003318	ENSOARG00000003115	Ovis_aries
ENSCHIP00000007080	ENSCHIG00000010696	Capra_hircus
ENSEASP00005017433	ENSEASG00005012066	Equus_asinus_asinus
ENSECAP00000038970	ENSECAG00000008653	Equus_caballus
ENSEEUP00000011742	ENSEEUG00000012859	Erinaceus_europaeus
ENSSARP00000002220	ENSSARG00000002450	Sorex_araneus
ENSPVAP00000003416	ENSPVAG00000003613	Pteropus_vampyrus
ENSSSCP00000039531	ENSSSCG00000010185	Sus_scrofa_strain_reference
ENSRROP00000033847	ENSRROG00000040459	Rhinopithecus_roxellana
ENSPTEP00000035904	ENSPTEG00000033835	Piliocolobus_tephrosceles
ENSPANP00000002550	ENSPANG00000014846	Papio_anubis
ENSTGEP00000012892	ENSTGEG00000010505	Theropithecus_gelada
ENSMMUP00000060201	ENSMMUG00000002285	Macaca_mulatta
ENSMNEP00000020854	ENSMNEG00000034110	Macaca_nemestrina
ENSMFAP00000023706	ENSMFAG00000043385	Macaca_fascicularis
ENSPTRP00000079461	ENSPTRG00000002093	Pan_troglodytes
ENSP00000355632	ENSG00000143641	Homo_sapiens
ENSCCAP00000039104	ENSCCAG00000037370	Cebus_capucinus_imitator
ENSCJAP00000020233	ENSCJAG00000010925	Callithrix_jacchus
ENSANAP00000011317	ENSANAG00000023609	Aotus_nancymaae
ENSPCOP00000015635	ENSPCOG00000019563	Propithecus_coquereli
ENSPSMP00000006763	ENSPSMG00000005037	Prolemur_simus
ENSOCUP00000013722	ENSOCUG00000015958	Oryctolagus_cuniculus
ENSCATP00000008222	ENSCATG00000024521	Cercocebus_atys
ENSMLEP00000013469	ENSMLEG00000030798	Mandrillus_leucophaeus
ENSCSAP00000006818	ENSCSAG00000010590	Chlorocebus_sabaeus
ENSCANP00000001982	ENSCANG00000006466	Colobus_angolensis_palliatus
ENSRBIP00000001553	ENSRBIG00000006916	Rhinopithecus_bieti
ENSPPAP00000026780	ENSPPAG00000036428	Pan_paniscus
ENSGGOP00000040065	ENSGGOG00000000550	Gorilla_gorilla
ENSNLEP00000047080	ENSNLEG00000014277	Nomascus_leucogenys
ENSSBOP00000015277	ENSSBOG00000024303	Saimiri_boliviensis_boliviensis
ENSOGAP00000019015	ENSOGAG00000026642	Otolemur_garnettii
ENSSTOP00000014985	ENSSTOG00000026066	Ictidomys_tridecemlineatus
ENSSDAP00000012744	ENSSDAG00000011479	Spermophilus_dauricus
ENSUPAP00010000089	ENSUPAG00010000112	Urocitellus_parryii
ENSMMMP00000012979	ENSMMMG00000011605	Marmota_marmota_marmota
ENSTBEP00000005595	ENSTBEG00000006471	Tupaia_belangeri
ENSTSYP00000016569	ENSTSYG00000037517	Carlito_syrichta
ENSUAMP00000004533	ENSUAMG00000002314	Ursus_americanus
ENSPCAP00000000819	ENSPCAG00000000842	Procavia_capensis
ENSETEP00000005829	ENSETEG00000007177	Echinops_telfairi
ENSLAFP00000003584	ENSLAFG00000004298	Loxodonta_africana
ENSCHOP00000009299	ENSCHOG00000010513	Choloepus_hoffmanni
ENSDNOP00000023378	ENSDNOG00000042030	Dasypus_novemcinctus
ENSOANP00000021658	ENSOANG00000013733	Ornithorhynchus_anatinus
ENSVURP00010001144	ENSVURG00010000987	Vombatus_ursinus
ENSVURP00010000623	ENSVURG00010000569	Vombatus_ursinus
ENSPCIP00000049577	ENSPCIG00000011616	Phascolarctos_cinereus
ENSMEUP00000009642	ENSMEUG00000010564	Notamacropus_eugenii
ENSSHAP00000019360	ENSSHAG00000016444	Sarcophilus_harrisii
ENSMODP00000011423	ENSMODG00000009155	Monodelphis_domestica
ENSMICP00000045682	ENSMICG00000004134	Microcebus_murinus
ENSOANP00000030911	ENSOANG00000030756	Ornithorhynchus_anatinus
ENSXETP00000040200	ENSXETG00000000003	Xenopus_tropicalis
ENSLACP00000001708	ENSLACG00000001529	Latimeria_chalumnae
ENSSFOP00015024067	ENSSFOG00015015454	Scleropages_formosus
ENSPKIP00000021379	ENSPKIG00000005814	Paramormyrops_kingsleyae
ENSHHUP00000091270	ENSHHUG00000052671	Hucho_hucho
ENSHHUP00000003260	ENSHHUG00000001822	Hucho_hucho
ENSELUP00000014524	ENSELUG00000014582	Esox_lucius
ENSSLDP00000031533	ENSSLDG00000024214	Seriola_lalandi_dorsalis
ENSSDUP00000001178	ENSSDUG00000000918	Seriola_dumerili
ENSSMAP00000008151	ENSSMAG00000005015	Scophthalmus_maximus
ENSLCAP00010056901	ENSLCAG00010026483	Lates_calcarifer
ENSMAMP00000030219	ENSMAMG00000020369	Mastacembelus_armatus
ENSATEP00000030383	ENSATEG00000020955	Anabas_testudineus
ENSCGOP00000043592	ENSCGOG00000019217	Cottoperca_gobio
ENSLCRP00005048219	ENSLCRG00005017902	Larimichthys_crocea
ENSBSLP00000029675	ENSBSLG00000013460	Betta_splendens
ENSPRNP00000047762	ENSPRNG00000022534	Parambassis_ranga
ENSAOCP00000015175	ENSAOCG00000019935	Amphiprion_ocellaris
ENSAPEP00000007240	ENSAPEG00000005162	Amphiprion_percula
ENSAPOP00000032949	ENSAPOG00000021270	Acanthochromis_polyacanthus
ENSSPAP00000018115	ENSSPAG00000013646	Stegastes_partitus
ENSHBUP00000016557	ENSHBUG00000018559	Haplochromis_burtoni
ENSPNYP00000022351	ENSPNYG00000016855	Pundamilia_nyererei
ENSMZEP00005014625	ENSMZEG00005010990	Maylandia_zebra
ENSACLP00000013776	ENSACLG00000009395	Astatotilapia_calliptera
ENSONIP00000021537	ENSONIG00000017082	Oreochromis_niloticus
ENSNBRP00000004882	ENSNBRG00000003841	Neolamprologus_brichardi
ENSACIP00000010371	ENSACIG00000008096	Amphilophus_citrinellus
ENSCVAP00000009032	ENSCVAG00000010990	Cyprinodon_variegatus
ENSFHEP00000009072	ENSFHEG00000010338	Fundulus_heteroclitus
ENSXMAP00000015138	ENSXMAG00000015073	Xiphophorus_maculatus
ENSXCOP00000016107	ENSXCOG00000012172	Xiphophorus_couchianus
ENSGAFP00000008203	ENSGAFG00000005566	Gambusia_affinis
ENSPFOP00000014334	ENSPFOG00000014202	Poecilia_formosa
ENSPLAP00000011557	ENSPLAG00000014717	Poecilia_latipinna
ENSPMEP00000010441	ENSPMEG00000012479	Poecilia_mexicana
ENSPREP00000015291	ENSPREG00000010296	Poecilia_reticulata
ENSKMAP00000027113	ENSKMAG00000020099	Kryptolebias_marmoratus
ENSORLP00000013745	ENSORLG00000010960	Oryzias_latipes_ASM223467v1
ENSORLP00020022839	ENSORLG00020003342	Oryzias_latipes_ASM223471v1
ENSORLP00015022236	ENSORLG00015001526	Oryzias_latipes_ASM223469v1
ENSOMEP00000008929	ENSOMEG00000010132	Oryzias_melastigma
ENSLBEP00000004346	ENSLBEG00000003319	Labrus_bergylta
ENSGACP00000021355	ENSGACG00000016182	Gasterosteus_aculeatus
ENSMMOP00000001543	ENSMMOG00000001288	Mola_mola
ENSTRUP00000054346	ENSTRUG00000008315	Takifugu_rubripes
ENSCSEP00000000379	ENSCSEG00000000272	Cynoglossus_semilaevis
ENSMALP00000009212	ENSMALG00000006543	Monopterus_albus
ENSHCOP00000010857	ENSHCOG00000013561	Hippocampus_comes
ENSGWIP00000037930	ENSGWIG00000018641	Gouania_willdenowi
ENSPMGP00000002267	ENSPMGG00000002008	Periophthalmus_magnuspinnatus
ENSTNIP00000020840	ENSTNIG00000017690	Tetraodon_nigroviridis
ENSGMOP00000013346	ENSGMOG00000012464	Gadus_morhua
ENSAMXP00000035285	ENSAMXG00000039168	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005053253	ENSAMXG00005023782	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000009718	ENSPNAG00000015231	Pygocentrus_nattereri
ENSEEEP00000007447	ENSEEEG00000003909	Electrophorus_electricus
ENSIPUP00000021965	ENSIPUG00000014857	Ictalurus_punctatus
ENSDARP00000116568	ENSDARG00000003829	Danio_rerio
ENSCHAP00000050277	ENSCHAG00000022660	Clupea_harengus
ENSDCDP00000018849	ENSDCDG00000013151	Denticeps_clupeoides
ENSLOCP00000019025	ENSLOCG00000015454	Lepisosteus_oculatus
ENSECRP00000005827	ENSECRG00000003902	Erpetoichthys_calabaricus
ENSCMIP00000002063	ENSCMIG00000001217	Callorhinchus_milii
FBpp0292961	FBgn0031530	Drosophila_melanogaster
Y116F11B.12a.1	WBGene00001629	Caenorhabditis_elegans_strain_N2
