ENSCABP00000005294	ENSCABG00000003987	Chelonoidis_abingdonii
ENSMMMP00000010797	ENSMMMG00000009594	Marmota_marmota_marmota
ENSSDAP00000006745	ENSSDAG00000006191	Spermophilus_dauricus
ENSOPRP00000005129	ENSOPRG00000005597	Ochotona_princeps
ENSPCOP00000023844	ENSPCOG00000024077	Propithecus_coquereli
ENSMICP00000046372	ENSMICG00000028179	Microcebus_murinus
ENSPSMP00000013644	ENSPSMG00000009791	Prolemur_simus
ENSOGAP00000000389	ENSOGAG00000000433	Otolemur_garnettii
ENSRBIP00000013434	ENSRBIG00000030740	Rhinopithecus_bieti
ENSRROP00000016178	ENSRROG00000032240	Rhinopithecus_roxellana
ENSRROP00000023282	ENSRROG00000035483	Rhinopithecus_roxellana
ENSCANP00000031345	ENSCANG00000039336	Colobus_angolensis_palliatus
ENSPTEP00000041074	ENSPTEG00000037730	Piliocolobus_tephrosceles
ENSPANP00000005994	ENSPANG00000026039	Papio_anubis
ENSCATP00000013975	ENSCATG00000031060	Cercocebus_atys
ENSTGEP00000026025	ENSTGEG00000020956	Theropithecus_gelada
ENSCSAP00000015164	ENSCSAG00000002881	Chlorocebus_sabaeus
ENSMMUP00000016327	ENSMMUG00000012438	Macaca_mulatta
ENSMFAP00000032747	ENSMFAG00000002924	Macaca_fascicularis
ENSMNEP00000044438	ENSMNEG00000044808	Macaca_nemestrina
ENSMLEP00000016934	ENSMLEG00000032667	Mandrillus_leucophaeus
ENSPPAP00000011302	ENSPPAG00000028866	Pan_paniscus
ENSPTRP00000053348	ENSPTRG00000031120	Pan_troglodytes
ENSP00000408598	ENSG00000205022	Homo_sapiens
ENSGGOP00000012363	ENSGGOG00000012670	Gorilla_gorilla
ENSPPYP00000008631	ENSPPYG00000007655	Pongo_abelii
ENSCCAP00000019579	ENSCCAG00000027631	Cebus_capucinus_imitator
ENSSBOP00000004106	ENSSBOG00000018410	Saimiri_boliviensis_boliviensis
ENSANAP00000041801	ENSANAG00000038178	Aotus_nancymaae
ENSCJAP00000074091	ENSCJAG00000045284	Callithrix_jacchus
ENSNLEP00000018991	ENSNLEG00000015663	Nomascus_leucogenys
ENSBIXP00005046702	ENSBIXG00005031428	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000001363	ENSBIXG00000028653	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSPCIP00000008511	ENSPCIG00000007038	Phascolarctos_cinereus
ENSVURP00010027144	ENSVURG00010020790	Vombatus_ursinus
ENSSHAP00000011638	ENSSHAG00000010001	Sarcophilus_harrisii
ENSMODP00000004743	ENSMODG00000003873	Monodelphis_domestica
ENSOANP00000021915	ENSOANG00000013901	Ornithorhynchus_anatinus
ENSXETP00000030251	ENSXETG00000007057	Xenopus_tropicalis
ENSLACP00000009777	ENSLACG00000008620	Latimeria_chalumnae
ENSBSLP00000000672	ENSBSLG00000000563	Betta_splendens
ENSGACP00000020349	ENSGACG00000015428	Gasterosteus_aculeatus
ENSPMGP00000017004	ENSPMGG00000013927	Periophthalmus_magnuspinnatus
ENSGWIP00000014241	ENSGWIG00000008047	Gouania_willdenowi
ENSHCOP00000019076	ENSHCOG00000004151	Hippocampus_comes
ENSSMAP00000034929	ENSSMAG00000021348	Scophthalmus_maximus
ENSCSEP00000001694	ENSCSEG00000001142	Cynoglossus_semilaevis
ENSPNYP00000006221	ENSPNYG00000004803	Pundamilia_nyererei
ENSHBUP00000022237	ENSHBUG00000002388	Haplochromis_burtoni
ENSMZEP00005002790	ENSMZEG00005002186	Maylandia_zebra
ENSACLP00000037117	ENSACLG00000025147	Astatotilapia_calliptera
ENSNBRP00000022275	ENSNBRG00000017078	Neolamprologus_brichardi
ENSPRNP00000014464	ENSPRNG00000007817	Parambassis_ranga
ENSLBEP00000014921	ENSLBEG00000011647	Labrus_bergylta
ENSXMAP00000036254	ENSXMAG00000029090	Xiphophorus_maculatus
ENSPMEP00000007341	ENSPMEG00000000169	Poecilia_mexicana
ENSKMAP00000001443	ENSKMAG00000001112	Kryptolebias_marmoratus
ENSMMOP00000023290	ENSMMOG00000017714	Mola_mola
ENSORLP00015012670	ENSORLG00015000397	Oryzias_latipes_ASM223469v1
ENSORLP00000032976	ENSORLG00000026560	Oryzias_latipes_ASM223467v1
ENSORLP00020030553	ENSORLG00020015068	Oryzias_latipes_ASM223471v1
ENSOMEP00000032461	ENSOMEG00000017896	Oryzias_melastigma
ENSAOCP00000012053	ENSAOCG00000016446	Amphiprion_ocellaris
ENSAPEP00000006958	ENSAPEG00000004989	Amphiprion_percula
ENSTNIP00000012286	ENSTNIG00000009416	Tetraodon_nigroviridis
ENSSPAP00000023817	ENSSPAG00000017978	Stegastes_partitus
ENSAPOP00000020917	ENSAPOG00000000685	Acanthochromis_polyacanthus
ENSAPEP00000027509	ENSAPEG00000019534	Amphiprion_percula
ENSAOCP00000015129	ENSAOCG00000019844	Amphiprion_ocellaris
ENSPFOP00000026729	ENSPFOG00000007001	Poecilia_formosa
ENSPMEP00000007480	ENSPMEG00000009108	Poecilia_mexicana
ENSPLAP00000014691	ENSPLAG00000018431	Poecilia_latipinna
ENSPREP00000033248	ENSPREG00000022533	Poecilia_reticulata
ENSGAFP00000018582	ENSGAFG00000012565	Gambusia_affinis
ENSXCOP00000004139	ENSXCOG00000003254	Xiphophorus_couchianus
ENSFHEP00000032033	ENSFHEG00000018295	Fundulus_heteroclitus
ENSCVAP00000028470	ENSCVAG00000015547	Cyprinodon_variegatus
ENSLCRP00005003218	ENSLCRG00005001604	Larimichthys_crocea
ENSTRUP00000050987	ENSTRUG00000024725	Takifugu_rubripes
ENSSDUP00000009503	ENSSDUG00000006986	Seriola_dumerili
ENSSLDP00000028209	ENSSLDG00000021845	Seriola_lalandi_dorsalis
ENSLCAP00010012047	ENSLCAG00010005716	Lates_calcarifer
ENSATEP00000016751	ENSATEG00000011646	Anabas_testudineus
ENSMALP00000024263	ENSMALG00000016926	Monopterus_albus
ENSACIP00000027628	ENSACIG00000021400	Amphilophus_citrinellus
ENSCGOP00000048646	ENSCGOG00000021695	Cottoperca_gobio
ENSGMOP00000001532	ENSGMOG00000001475	Gadus_morhua
ENSHHUP00000046538	ENSHHUG00000028326	Hucho_hucho
ENSHHUP00000088696	ENSHHUG00000051243	Hucho_hucho
ENSELUP00000018988	ENSELUG00000018385	Esox_lucius
ENSAMXP00005000649	ENSAMXG00005000394	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000011165	ENSAMXG00000010873	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSIPUP00000035133	ENSIPUG00000023583	Ictalurus_punctatus
ENSDCDP00000040168	ENSDCDG00000026482	Denticeps_clupeoides
