ENSPMAP00000003503	ENSPMAG00000003202	Petromyzon_marinus
ENSXMAP00000029749	ENSXMAG00000027150	Xiphophorus_maculatus
ENSGAFP00000001844	ENSGAFG00000001272	Gambusia_affinis
ENSPLAP00000020426	ENSPLAG00000003291	Poecilia_latipinna
ENSPFOP00000013077	ENSPFOG00000013060	Poecilia_formosa
ENSPMEP00000034953	ENSPMEG00000024312	Poecilia_mexicana
ENSPREP00000021864	ENSPREG00000014767	Poecilia_reticulata
ENSFHEP00000023918	ENSFHEG00000005205	Fundulus_heteroclitus
ENSCVAP00000027283	ENSCVAG00000013521	Cyprinodon_variegatus
ENSKMAP00000023430	ENSKMAG00000017391	Kryptolebias_marmoratus
ENSORLP00020010618	ENSORLG00020011522	Oryzias_latipes_ASM223471v1
ENSORLP00015023472	ENSORLG00015003464	Oryzias_latipes_ASM223469v1
ENSORLP00000007593	ENSORLG00000006044	Oryzias_latipes_ASM223467v1
ENSOMEP00000034379	ENSOMEG00000020972	Oryzias_melastigma
ENSHBUP00000034465	ENSHBUG00000022019	Haplochromis_burtoni
ENSPNYP00000007321	ENSPNYG00000005577	Pundamilia_nyererei
ENSACLP00000001970	ENSACLG00000001356	Astatotilapia_calliptera
ENSMZEP00005009015	ENSMZEG00005006813	Maylandia_zebra
ENSNBRP00000011076	ENSNBRG00000008552	Neolamprologus_brichardi
ENSONIP00000003146	ENSONIG00000002511	Oreochromis_niloticus
ENSACIP00000006645	ENSACIG00000005125	Amphilophus_citrinellus
ENSHCOP00000018845	ENSHCOG00000003711	Hippocampus_comes
ENSPMGP00000013462	ENSPMGG00000011063	Periophthalmus_magnuspinnatus
ENSGMOP00000001198	ENSGMOG00000001154	Gadus_morhua
ENSHHUP00000015225	ENSHHUG00000009473	Hucho_hucho
ENSHHUP00000000087	ENSHHUG00000000088	Hucho_hucho
ENSELUP00000016597	ENSELUG00000016367	Esox_lucius
ENSSFOP00015019994	ENSSFOG00015012872	Scleropages_formosus
ENSPKIP00000036810	ENSPKIG00000015242	Paramormyrops_kingsleyae
ENSORLP00020023978	ENSORLG00020005129	Oryzias_latipes_ASM223471v1
ENSORLP00015000872	ENSORLG00015001465	Oryzias_latipes_ASM223469v1
ENSORLP00000013031	ENSORLG00000010400	Oryzias_latipes_ASM223467v1
ENSOMEP00000000530	ENSOMEG00000001407	Oryzias_melastigma
ENSGWIP00000034951	ENSGWIG00000018119	Gouania_willdenowi
ENSTRUP00000000568	ENSTRUG00000000260	Takifugu_rubripes
ENSTNIP00000006946	ENSTNIG00000004316	Tetraodon_nigroviridis
ENSXMAP00000023856	ENSXMAG00000022778	Xiphophorus_maculatus
ENSXCOP00000013903	ENSXCOG00000010462	Xiphophorus_couchianus
ENSGAFP00000010576	ENSGAFG00000007158	Gambusia_affinis
ENSPREP00000029757	ENSPREG00000020155	Poecilia_reticulata
ENSFHEP00000035169	ENSFHEG00000023227	Fundulus_heteroclitus
ENSCVAP00000027947	ENSCVAG00000014645	Cyprinodon_variegatus
ENSPNYP00000014574	ENSPNYG00000011028	Pundamilia_nyererei
ENSMZEP00005007366	ENSMZEG00005005649	Maylandia_zebra
ENSACLP00000000341	ENSACLG00000000264	Astatotilapia_calliptera
ENSHBUP00000000389	ENSHBUG00000001545	Haplochromis_burtoni
ENSNBRP00000028112	ENSNBRG00000021419	Neolamprologus_brichardi
ENSONIP00000010961	ENSONIG00000008720	Oreochromis_niloticus
ENSLBEP00000026912	ENSLBEG00000020453	Labrus_bergylta
ENSGACP00000015267	ENSGACG00000011542	Gasterosteus_aculeatus
ENSSLDP00000023231	ENSSLDG00000018140	Seriola_lalandi_dorsalis
ENSSDUP00000010531	ENSSDUG00000007713	Seriola_dumerili
ENSLCAP00010002759	ENSLCAG00010001505	Lates_calcarifer
ENSSMAP00000004399	ENSSMAG00000002706	Scophthalmus_maximus
ENSAOCP00000001162	ENSAOCG00000004090	Amphiprion_ocellaris
ENSAPEP00000000419	ENSAPEG00000000347	Amphiprion_percula
ENSAPOP00000033276	ENSAPOG00000021750	Acanthochromis_polyacanthus
ENSSPAP00000015795	ENSSPAG00000011918	Stegastes_partitus
ENSPRNP00000011110	ENSPRNG00000006290	Parambassis_ranga
ENSACIP00000009651	ENSACIG00000007481	Amphilophus_citrinellus
ENSKMAP00000024589	ENSKMAG00000018238	Kryptolebias_marmoratus
ENSHCOP00000019467	ENSHCOG00000004817	Hippocampus_comes
ENSMAMP00000035355	ENSMAMG00000023737	Mastacembelus_armatus
ENSMALP00000022357	ENSMALG00000015593	Monopterus_albus
ENSATEP00000002009	ENSATEG00000001408	Anabas_testudineus
ENSBSLP00000033817	ENSBSLG00000016397	Betta_splendens
ENSPMGP00000024652	ENSPMGG00000019938	Periophthalmus_magnuspinnatus
ENSLCRP00005016381	ENSLCRG00005006835	Larimichthys_crocea
ENSMMOP00000012511	ENSMMOG00000009621	Mola_mola
ENSGMOP00000011744	ENSGMOG00000010980	Gadus_morhua
ENSHHUP00000041544	ENSHHUG00000025659	Hucho_hucho
ENSHHUP00000078865	ENSHHUG00000046015	Hucho_hucho
ENSELUP00000006470	ENSELUG00000007465	Esox_lucius
ENSAMXP00000050125	ENSAMXG00000033508	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005010278	ENSAMXG00005005760	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000010701	ENSPNAG00000016293	Pygocentrus_nattereri
ENSIPUP00000032848	ENSIPUG00000022069	Ictalurus_punctatus
ENSEEEP00000019847	ENSEEEG00000009713	Electrophorus_electricus
ENSDARP00000115067	ENSDARG00000055307	Danio_rerio
ENSDCDP00000034529	ENSDCDG00000023268	Denticeps_clupeoides
ENSPKIP00000019226	ENSPKIG00000004480	Paramormyrops_kingsleyae
ENSSFOP00015032078	ENSSFOG00015020538	Scleropages_formosus
ENSLOCP00000015166	ENSLOCG00000012322	Lepisosteus_oculatus
ENSECRP00000001134	ENSECRG00000000786	Erpetoichthys_calabaricus
ENSGAGP00000031492	ENSGAGG00000022618	Gopherus_agassizii
ENSCABP00000018190	ENSCABG00000013498	Chelonoidis_abingdonii
ENSCPBP00000017119	ENSCPBG00000012583	Chrysemys_picta_bellii
ENSPSIP00000013065	ENSPSIG00000011744	Pelodiscus_sinensis
ENSCPRP00005005441	ENSCPRG00005003913	Crocodylus_porosus
ENSNSUP00000020036	ENSNSUG00000014612	Notechis_scutatus
ENSNSUP00000000047	ENSNSUG00000000063	Notechis_scutatus
ENSPVIP00000015772	ENSPVIG00000012157	Pogona_vitticeps
ENSACAP00000010685	ENSACAG00000010873	Anolis_carolinensis
ENSSMRP00000023810	ENSSMRG00000018472	Salvator_merianae
ENSSPUP00000014957	ENSSPUG00000011550	Sphenodon_punctatus
ENSGALP00000055679	ENSGALG00000032619	Gallus_gallus
ENSNMEP00000009399	ENSNMEG00000009112	Numida_meleagris
ENSABRP00000027153	ENSABRG00000022627	Anser_brachyrhynchus
ENSAPLP00000030764	ENSAPLG00000022744	Anas_platyrhynchos_platyrhynchos
ENSCPUP00000002160	ENSCPUG00000001653	Calidris_pugnax
ENSCPGP00000023283	ENSCPGG00000016134	Calidris_pygmaea
ENSCJPP00005010493	ENSCJPG00005009128	Coturnix_japonica
ENSPMJP00000015521	ENSPMJG00000011792	Parus_major
ENSLSDP00000012573	ENSLSDG00000009186	Lonchura_striata_domestica
ENSJHYP00000022283	ENSJHYG00000016802	Junco_hyemalis
ENSTGUP00000014338	ENSTGUG00000013943	Taeniopygia_guttata
ENSSCAP00000001126	ENSSCAG00000000944	Serinus_canaria
ENSZALP00000021144	ENSZALG00000016580	Zonotrichia_albicollis
ENSCCEP00000006008	ENSCCEG00000006514	Cyanistes_caeruleus
ENSFALP00000002938	ENSFALG00000002819	Ficedula_albicollis
ENSLCOP00000018420	ENSLCOG00000013023	Lepidothrix_coronata
ENSMUNP00000010154	ENSMUNG00000008026	Melopsittacus_undulatus
ENSAHAP00000003105	ENSAHAG00000002487	Apteryx_haastii
ENSARWP00000003341	ENSARWG00000002512	Apteryx_rowi
ENSAOWP00000028796	ENSAOWG00000019399	Apteryx_owenii
ENSNPEP00000011490	ENSNPEG00000008629	Nothoprocta_perdicaria
ENSPCIP00000033561	ENSPCIG00000024891	Phascolarctos_cinereus
ENSVURP00010018898	ENSVURG00010014390	Vombatus_ursinus
ENSMEUP00000002087	ENSMEUG00000002280	Notamacropus_eugenii
ENSSHAP00000021432	ENSSHAG00000018164	Sarcophilus_harrisii
ENSMODP00000050545	ENSMODG00000040332	Monodelphis_domestica
ENSNVIP00000031007	ENSNVIG00000023852	Neovison_vison
ENSMPUP00000003201	ENSMPUG00000003234	Mustela_putorius_furo
ENSUAMP00000007942	ENSUAMG00000006802	Ursus_americanus
ENSUMAP00000018252	ENSUMAG00000013398	Ursus_maritimus
ENSAMEP00000005061	ENSAMEG00000004783	Ailuropoda_melanoleuca
ENSCAFP00020012426	ENSCAFG00020010002	Canis_lupus_dingo
ENSCAFP00000030494	ENSCAFG00000019831	Canis_lupus_familiaris
ENSVVUP00000003309	ENSVVUG00000002571	Vulpes_vulpes
ENSPPRP00000028030	ENSPPRG00000019954	Panthera_pardus
ENSPTIP00000024618	ENSPTIG00000020660	Panthera_tigris_altaica
ENSFCAP00000042852	ENSFCAG00000042507	Felis_catus
ENSOCUP00000021121	ENSOCUG00000001526	Oryctolagus_cuniculus
ENSOPRP00000008121	ENSOPRG00000008877	Ochotona_princeps
ENSPSMP00000017968	ENSPSMG00000012762	Prolemur_simus
ENSPCOP00000015658	ENSPCOG00000019577	Propithecus_coquereli
ENSMICP00000039806	ENSMICG00000031203	Microcebus_murinus
ENSOGAP00000012156	ENSOGAG00000013566	Otolemur_garnettii
ENSTSYP00000032521	ENSTSYG00000025618	Carlito_syrichta
ENSCLAP00000008574	ENSCLAG00000005995	Chinchilla_lanigera
ENSCPOP00000023802	ENSCPOG00000032223	Cavia_porcellus
ENSODEP00000007549	ENSODEG00000005628	Octodon_degus
ENSHGLP00000014092	ENSHGLG00000010069	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100016741	ENSHGLG00100012352	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000022493	ENSFDAG00000020882	Fukomys_damarensis
ENSDORP00000016141	ENSDORG00000026294	Dipodomys_ordii
ENSUPAP00010019799	ENSUPAG00010015680	Urocitellus_parryii
ENSSTOP00000010080	ENSSTOG00000011236	Ictidomys_tridecemlineatus
ENSMMMP00000023345	ENSMMMG00000020448	Marmota_marmota_marmota
ENSTBEP00000013373	ENSTBEG00000015422	Tupaia_belangeri
ENSEEUP00000013628	ENSEEUG00000014939	Erinaceus_europaeus
ENSETEP00000007247	ENSETEG00000008924	Echinops_telfairi
ENSLAFP00000010061	ENSLAFG00000012037	Loxodonta_africana
ENSCAPP00000009494	ENSCAPG00000010960	Cavia_aperea
ENSCCNP00000017249	ENSCCNG00000017561	Castor_canadensis
MGP_SPRETEiJ_P0062318	MGP_SPRETEiJ_G0026475	Mus_spretus_strain_SPRET/EiJ
ENSMUSP00000116756	ENSMUSG00000027887	Mus_musculus_strain_reference_(CL57BL6)
ENSMSIP00000022559	ENSMSIG00000019159	Mus_spicilegus
MGP_CAROLIEiJ_P0059938	MGP_CAROLIEiJ_G0025525	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0070885	MGP_PahariEiJ_G0026971	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000026883	ENSRNOG00000019780	Rattus_norvegicus
ENSMUGP00000028860	ENSMUGG00000023911	Meriones_unguiculatus
ENSCGRP00000002925	ENSCGRG00000002137	Cricetulus_griseus_CriGri_1.0
ENSCGRP00000024453	ENSCGRG00000017725	Cricetulus_griseus_CriGri_1.0
ENSCGRP00015035156	ENSCGRG00015026400	Cricetulus_griseus_CriGri-PICR
ENSCGRP00001004929	ENSCGRG00001006384	Cricetulus_griseus_CHOK1GS_HDv1
ENSMAUP00000020723	ENSMAUG00000018676	Mesocricetus_auratus
ENSPEMP00000036720	ENSPEMG00000025185	Peromyscus_maniculatus_bairdii
ENSMOCP00000023568	ENSMOCG00000020242	Microtus_ochrogaster
ENSNGAP00000010721	ENSNGAG00000013071	Nannospalax_galili
ENSJJAP00000019479	ENSJJAG00000020422	Jaculus_jaculus
ENSSDAP00000010930	ENSSDAG00000009892	Spermophilus_dauricus
ENSPPAP00000039538	ENSPPAG00000042462	Pan_paniscus
ENSPTRP00000093783	ENSPTRG00000044168	Pan_troglodytes
ENSGGOP00000013066	ENSGGOG00000013393	Gorilla_gorilla
ENSP00000358888	ENSG00000143028	Homo_sapiens
ENSPPYP00000001246	ENSPPYG00000001074	Pongo_abelii
ENSNLEP00000003490	ENSNLEG00000002861	Nomascus_leucogenys
ENSRROP00000043877	ENSRROG00000044952	Rhinopithecus_roxellana
ENSRBIP00000018607	ENSRBIG00000033293	Rhinopithecus_bieti
ENSCANP00000013407	ENSCANG00000030135	Colobus_angolensis_palliatus
ENSPTEP00000025793	ENSPTEG00000026019	Piliocolobus_tephrosceles
ENSMMUP00000042612	ENSMMUG00000038708	Macaca_mulatta
ENSMNEP00000020613	ENSMNEG00000034117	Macaca_nemestrina
ENSMFAP00000045965	ENSMFAG00000000691	Macaca_fascicularis
ENSCATP00000022409	ENSCATG00000034836	Cercocebus_atys
ENSMLEP00000033616	ENSMLEG00000041002	Mandrillus_leucophaeus
ENSPANP00000029984	ENSPANG00000008624	Papio_anubis
ENSTGEP00000001461	ENSTGEG00000001370	Theropithecus_gelada
ENSCSAP00000016481	ENSCSAG00000001547	Chlorocebus_sabaeus
ENSCCAP00000032245	ENSCCAG00000034165	Cebus_capucinus_imitator
ENSCJAP00000074141	ENSCJAG00000069381	Callithrix_jacchus
ENSSBOP00000009081	ENSSBOG00000021439	Saimiri_boliviensis_boliviensis
ENSANAP00000007204	ENSANAG00000021674	Aotus_nancymaae
ENSSARP00000002209	ENSSARG00000002454	Sorex_araneus
ENSTTRP00000001370	ENSTTRG00000001450	Tursiops_truncatus
ENSPCAP00000014612	ENSPCAG00000015602	Procavia_capensis
ENSPVAP00000008407	ENSPVAG00000008909	Pteropus_vampyrus
ENSMLUP00000007765	ENSMLUG00000008522	Myotis_lucifugus
ENSECAP00000009408	ENSECAG00000011519	Equus_caballus
ENSEASP00005003922	ENSEASG00005002976	Equus_asinus_asinus
ENSVPAP00000011443	ENSVPAG00000012310	Vicugna_pacos
ENSSSCP00000007284	ENSSSCG00000006829	Sus_scrofa_strain_reference
ENSCHIP00000007448	ENSCHIG00000010943	Capra_hircus
ENSOARP00000020637	ENSOARG00000019213	Ovis_aries
ENSBIXP00000019999	ENSBIXG00000003979	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005008813	ENSBIXG00005013853	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000020561	ENSBTAG00000015470	Bos_taurus
ENSBMUP00000004604	ENSBMUG00000003618	Bos_mutus
ENSBBBP00000017129	ENSBBBG00000009369	Bison_bison_bison
ENSDNOP00000025496	ENSDNOG00000044891	Dasypus_novemcinctus
ENSCHOP00000003394	ENSCHOG00000003836	Choloepus_hoffmanni
ENSOANP00000018220	ENSOANG00000011500	Ornithorhynchus_anatinus
ENSXETP00000036924	ENSXETG00000013185	Xenopus_tropicalis
ENSLACP00000018330	ENSLACG00000016146	Latimeria_chalumnae
ENSCMIP00000031748	ENSCMIG00000013607	Callorhinchus_milii
ENSACAP00000016430	ENSACAG00000016688	Anolis_carolinensis
ENSPVIP00000031527	ENSPVIG00000023178	Pogona_vitticeps
ENSNSUP00000020328	ENSNSUG00000014814	Notechis_scutatus
ENSSMRP00000005707	ENSSMRG00000004617	Salvator_merianae
ENSSPUP00000006474	ENSSPUG00000005003	Sphenodon_punctatus
ENSCABP00000030343	ENSCABG00000022218	Chelonoidis_abingdonii
ENSCABP00000020249	ENSCABG00000014936	Chelonoidis_abingdonii
ENSGAGP00000005942	ENSGAGG00000004827	Gopherus_agassizii
ENSCPBP00000038204	ENSCPBG00000026444	Chrysemys_picta_bellii
ENSPSIP00000002102	ENSPSIG00000002105	Pelodiscus_sinensis
ENSTTRP00000002671	ENSTTRG00000002848	Tursiops_truncatus
ENSVPAP00000008025	ENSVPAG00000008620	Vicugna_pacos
ENSBBBP00000007583	ENSBBBG00000003453	Bison_bison_bison
ENSBBBP00000021708	ENSBBBG00000001287	Bison_bison_bison
ENSBIXP00000043978	ENSBIXG00000028185	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005044973	ENSBIXG00005028203	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000026372	ENSBTAG00000019794	Bos_taurus
ENSBMUP00000010486	ENSBMUG00000008094	Bos_mutus
ENSCHIP00000003019	ENSCHIG00000006812	Capra_hircus
ENSOARP00000004697	ENSOARG00000004389	Ovis_aries
ENSSSCP00000016365	ENSSSCG00000015434	Sus_scrofa_strain_reference
ENSEEUP00000009353	ENSEEUG00000010264	Erinaceus_europaeus
ENSPVAP00000014103	ENSPVAG00000014961	Pteropus_vampyrus
ENSMLUP00000013639	ENSMLUG00000014980	Myotis_lucifugus
ENSSARP00000012594	ENSSARG00000013935	Sorex_araneus
ENSUAMP00000008349	ENSUAMG00000007066	Ursus_americanus
ENSUMAP00000025126	ENSUMAG00000018312	Ursus_maritimus
ENSAMEP00000014048	ENSAMEG00000013337	Ailuropoda_melanoleuca
ENSCAFP00000005932	ENSCAFG00000004000	Canis_lupus_familiaris
ENSCAFP00020029611	ENSCAFG00020023089	Canis_lupus_dingo
ENSVVUP00000019475	ENSVVUG00000014390	Vulpes_vulpes
ENSMPUP00000018139	ENSMPUG00000018253	Mustela_putorius_furo
ENSNVIP00000020579	ENSNVIG00000016103	Neovison_vison
ENSPTIP00000023152	ENSPTIG00000019731	Panthera_tigris_altaica
ENSPTIP00000006636	ENSPTIG00000008498	Panthera_tigris_altaica
ENSPPRP00000011001	ENSPPRG00000004984	Panthera_pardus
ENSFCAP00000060131	ENSFCAG00000031971	Felis_catus
ENSFCAP00000038339	ENSFCAG00000024163	Felis_catus
ENSPPRP00000002929	ENSPPRG00000023094	Panthera_pardus
ENSMUGP00000007277	ENSMUGG00000006671	Meriones_unguiculatus
ENSMSIP00000006998	ENSMSIG00000006230	Mus_spicilegus
ENSSDAP00000025172	ENSSDAG00000022902	Spermophilus_dauricus
ENSMSIP00000005128	ENSMSIG00000004663	Mus_spicilegus
ENSMUSP00000075990	ENSMUSG00000020570	Mus_musculus_strain_reference_(CL57BL6)
MGP_SPRETEiJ_P0033591	MGP_SPRETEiJ_G0018530	Mus_spretus_strain_SPRET/EiJ
MGP_CAROLIEiJ_P0032110	MGP_CAROLIEiJ_G0017688	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0082228	MGP_PahariEiJ_G0029446	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000075299	ENSRNOG00000009856	Rattus_norvegicus
ENSMUGP00000010326	ENSMUGG00000009106	Meriones_unguiculatus
ENSPEMP00000026527	ENSPEMG00000022609	Peromyscus_maniculatus_bairdii
ENSMOCP00000011430	ENSMOCG00000011672	Microtus_ochrogaster
ENSCGRP00001019545	ENSCGRG00001018951	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000000252	ENSCGRG00000000245	Cricetulus_griseus_CriGri_1.0
ENSCGRP00015007078	ENSCGRG00015005506	Cricetulus_griseus_CriGri-PICR
ENSMAUP00000015066	ENSMAUG00000014649	Mesocricetus_auratus
ENSDORP00000000209	ENSDORG00000000228	Dipodomys_ordii
ENSMMMP00000026244	ENSMMMG00000022981	Marmota_marmota_marmota
ENSUPAP00010013336	ENSUPAG00010010788	Urocitellus_parryii
ENSSTOP00000024385	ENSSTOG00000022328	Ictidomys_tridecemlineatus
ENSMMMP00000018773	ENSMMMG00000016611	Marmota_marmota_marmota
ENSSDAP00000012335	ENSSDAG00000011106	Spermophilus_dauricus
ENSUPAP00010017418	ENSUPAG00010013864	Urocitellus_parryii
ENSSTOP00000020236	ENSSTOG00000020871	Ictidomys_tridecemlineatus
ENSHGLP00100013979	ENSHGLG00100010343	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000012688	ENSHGLG00000009072	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000002036	ENSFDAG00000011850	Fukomys_damarensis
ENSCLAP00000014053	ENSCLAG00000009703	Chinchilla_lanigera
ENSCPOP00000026331	ENSCPOG00000039315	Cavia_porcellus
ENSCAPP00000017522	ENSCAPG00000017162	Cavia_aperea
ENSODEP00000002527	ENSODEG00000001969	Octodon_degus
ENSOCUP00000035423	ENSOCUG00000015127	Oryctolagus_cuniculus
ENSOCUP00000045310	ENSOCUG00000036604	Oryctolagus_cuniculus
ENSOPRP00000006184	ENSOPRG00000006755	Ochotona_princeps
ENSJJAP00000001295	ENSJJAG00000001309	Jaculus_jaculus
ENSJJAP00000006759	ENSJJAG00000011337	Jaculus_jaculus
ENSNGAP00000022793	ENSNGAG00000021555	Nannospalax_galili
ENSCCNP00000028057	ENSCCNG00000027046	Castor_canadensis
ENSSBOP00000028629	ENSSBOG00000030690	Saimiri_boliviensis_boliviensis
ENSSBOP00000016129	ENSSBOG00000024770	Saimiri_boliviensis_boliviensis
ENSCJAP00000067588	ENSCJAG00000016176	Callithrix_jacchus
ENSCCAP00000010280	ENSCCAG00000022868	Cebus_capucinus_imitator
ENSANAP00000030494	ENSANAG00000033010	Aotus_nancymaae
ENSSBOP00000024151	ENSSBOG00000028568	Saimiri_boliviensis_boliviensis
ENSCANP00000026173	ENSCANG00000036499	Colobus_angolensis_palliatus
ENSPTEP00000042450	ENSPTEG00000038737	Piliocolobus_tephrosceles
ENSRBIP00000004920	ENSRBIG00000022405	Rhinopithecus_bieti
ENSRROP00000044400	ENSRROG00000045167	Rhinopithecus_roxellana
ENSPANP00000025444	ENSPANG00000015695	Papio_anubis
ENSTGEP00000015002	ENSTGEG00000012191	Theropithecus_gelada
ENSCATP00000008036	ENSCATG00000023698	Cercocebus_atys
ENSCSAP00000007631	ENSCSAG00000011430	Chlorocebus_sabaeus
ENSMFAP00000029735	ENSMFAG00000042096	Macaca_fascicularis
ENSMMUP00000025733	ENSMMUG00000019593	Macaca_mulatta
ENSMNEP00000014377	ENSMNEG00000031356	Macaca_nemestrina
ENSMLEP00000023512	ENSMLEG00000035951	Mandrillus_leucophaeus
ENSPTRP00000089914	ENSPTRG00000019570	Pan_troglodytes
ENSPPAP00000022001	ENSPPAG00000034200	Pan_paniscus
ENSPTRP00000082247	ENSPTRG00000043312	Pan_troglodytes
ENSP00000011473	ENSG00000008282	Homo_sapiens
ENSGGOP00000006356	ENSGGOG00000006497	Gorilla_gorilla
ENSPPYP00000020485	ENSPPYG00000018292	Pongo_abelii
ENSNLEP00000029195	ENSNLEG00000034474	Nomascus_leucogenys
ENSTSYP00000012189	ENSTSYG00000013296	Carlito_syrichta
ENSMICP00000026279	ENSMICG00000031837	Microcebus_murinus
ENSPCOP00000008124	ENSPCOG00000015334	Propithecus_coquereli
ENSPSMP00000021833	ENSPSMG00000015429	Prolemur_simus
ENSOGAP00000007227	ENSOGAG00000008079	Otolemur_garnettii
ENSTBEP00000007878	ENSTBEG00000009095	Tupaia_belangeri
ENSDNOP00000025690	ENSDNOG00000045730	Dasypus_novemcinctus
ENSCHOP00000001009	ENSCHOG00000001138	Choloepus_hoffmanni
ENSLAFP00000012011	ENSLAFG00000014341	Loxodonta_africana
ENSPCAP00000004078	ENSPCAG00000004379	Procavia_capensis
ENSETEP00000012478	ENSETEG00000015393	Echinops_telfairi
ENSEASP00005025595	ENSEASG00005017446	Equus_asinus_asinus
ENSECAP00000034067	ENSECAG00000009695	Equus_caballus
ENSTSYP00000032227	ENSTSYG00000028106	Carlito_syrichta
ENSMODP00000043414	ENSMODG00000040855	Monodelphis_domestica
ENSVURP00010013987	ENSVURG00010010726	Vombatus_ursinus
ENSVURP00010005115	ENSVURG00010004020	Vombatus_ursinus
ENSPCIP00000053952	ENSPCIG00000004341	Phascolarctos_cinereus
ENSMEUP00000010567	ENSMEUG00000011593	Notamacropus_eugenii
ENSSHAP00000014953	ENSSHAG00000012758	Sarcophilus_harrisii
ENSOANP00000023886	ENSOANG00000015170	Ornithorhynchus_anatinus
ENSOANP00000026466	ENSOANG00000020804	Ornithorhynchus_anatinus
ENSAOWP00000010117	ENSAOWG00000006955	Apteryx_owenii
ENSAHAP00000023634	ENSAHAG00000016525	Apteryx_haastii
ENSARWP00000010615	ENSARWG00000007367	Apteryx_rowi
ENSDNVP00000002254	ENSDNVG00000001627	Dromaius_novaehollandiae
ENSNPEP00000021758	ENSNPEG00000016130	Nothoprocta_perdicaria
ENSCPGP00000016714	ENSCPGG00000011728	Calidris_pygmaea
ENSCPUP00000020163	ENSCPUG00000013794	Calidris_pugnax
ENSMUNP00000021215	ENSMUNG00000016059	Melopsittacus_undulatus
ENSTGUP00000003131	ENSTGUG00000003021	Taeniopygia_guttata
ENSTGUP00000016377	ENSTGUG00000016057	Taeniopygia_guttata
ENSLSDP00000016915	ENSLSDG00000012162	Lonchura_striata_domestica
