ENSAHAP00000021444	ENSAHAG00000015077	Apteryx_haastii
ENSMEUP00000007612	ENSMEUG00000008333	Notamacropus_eugenii	ENSMEUT00000008348
ENSMICP00000024267	ENSMICG00000035159	Microcebus_murinus
ENSMFAP00000034926	ENSMFAG00000003933	Macaca_fascicularis
ENSANAP00000040598	ENSANAG00000037651	Aotus_nancymaae
ENSMGAP00000017782	ENSMGAG00000016371	Meleagris_gallopavo
ENSCGRP00001024265	ENSCGRG00001022236	Cricetulus_griseus_CHOK1GS_HDv1
ENSSDAP00000007898	ENSSDAG00000007224	Spermophilus_dauricus
ENSCSAP00000015205	ENSCSAG00000002839	Chlorocebus_sabaeus
ENSMSIP00000030912	ENSMSIG00000025894	Mus_spicilegus
ENSSSCP00000066131	ENSSSCG00000017459	Sus_scrofa_strain_reference
ENSEASP00005004941	ENSEASG00005003710	Equus_asinus_asinus
ENSUPAP00010010529	ENSUPAG00010008517	Urocitellus_parryii
ENSRNOP00000036880	ENSRNOG00000027139	Rattus_norvegicus
ENSVVUP00000033606	ENSVVUG00000024310	Vulpes_vulpes
ENSPVAP00000010723	ENSPVAG00000011371	Pteropus_vampyrus
ENSPCAP00000001090	ENSPCAG00000001155	Procavia_capensis
ENSLSDP00000009989	ENSLSDG00000007368	Lonchura_striata_domestica
ENSOARP00000016618	ENSOARG00000015493	Ovis_aries
ENSMNEP00000010114	ENSMNEG00000029478	Macaca_nemestrina
MGP_PahariEiJ_P0036500	MGP_PahariEiJ_G0018247	Mus_pahari_strain_PAHARI_EIJ
ENSCCEP00000024446	ENSCCEG00000021716	Cyanistes_caeruleus
ENSTSYP00000010081	ENSTSYG00000011001	Carlito_syrichta
ENSMEUP00000008864	ENSMEUG00000009728	Notamacropus_eugenii	ENSMEUT00000009751
ENSNGAP00000009653	ENSNGAG00000012272	Nannospalax_galili
ENSCHIP00000010960	ENSCHIG00000013291	Capra_hircus
ENSCAFP00020023547	ENSCAFG00020018575	Canis_lupus_dingo
ENSGAGP00000030729	ENSGAGG00000022101	Gopherus_agassizii
ENSMOCP00000003429	ENSMOCG00000002735	Microtus_ochrogaster
ENSMMMP00000008065	ENSMMMG00000007239	Marmota_marmota_marmota
ENSPMJP00000000308	ENSPMJG00000000284	Parus_major
ENSJJAP00000022764	ENSJJAG00000022728	Jaculus_jaculus
ENSMUSP00000017743	ENSMUSG00000035775	Mus_musculus_strain_reference_(CL57BL6)
ENSCGRP00000005856	ENSCGRG00000004293	Cricetulus_griseus_CriGri_1.0
ENSOGAP00000002759	ENSOGAG00000003079	Otolemur_garnettii
ENSPTEP00000010834	ENSPTEG00000012215	Piliocolobus_tephrosceles
ENSOPRP00000008978	ENSOPRG00000009828	Ochotona_princeps
ENSVPAP00000000914	ENSVPAG00000000990	Vicugna_pacos
ENSSBOP00000006186	ENSSBOG00000020042	Saimiri_boliviensis_boliviensis
ENSVURP00010006029	ENSVURG00010004673	Vombatus_ursinus	ENSVURT00010006817
ENSMUNP00000001814	ENSMUNG00000001567	Melopsittacus_undulatus
ENSNLEP00000002764	ENSNLEG00000002280	Nomascus_leucogenys
ENSPPAP00000016434	ENSPPAG00000031348	Pan_paniscus
ENSPPRP00000029667	ENSPPRG00000022399	Panthera_pardus
ENSMMUP00000001998	ENSMMUG00000001503	Macaca_mulatta
ENSSPUP00000017830	ENSSPUG00000013731	Sphenodon_punctatus
ENSJHYP00000020269	ENSJHYG00000015385	Junco_hyemalis
ENSTBEP00000014474	ENSTBEG00000016636	Tupaia_belangeri
ENSCGRP00015005851	ENSCGRG00015004552	Cricetulus_griseus_CriGri-PICR
ENSBMUP00000009576	ENSBMUG00000007456	Bos_mutus
ENSOANP00000015086	ENSOANG00000009498	Ornithorhynchus_anatinus
ENSP00000167588	ENSG00000171431	Homo_sapiens	ENST00000167588
ENSPSIP00000002660	ENSPSIG00000002600	Pelodiscus_sinensis
ENSECAP00000041805	ENSECAG00000026977	Equus_caballus
ENSPCIP00000034947	ENSPCIG00000025844	Phascolarctos_cinereus	ENSPCIT00000043002
ENSCJAP00000025176	ENSCJAG00000013679	Callithrix_jacchus
ENSGGOP00000027602	ENSGGOG00000004278	Gorilla_gorilla	ENSGGOT00000028480
ENSMLEP00000030606	ENSMLEG00000039504	Mandrillus_leucophaeus
ENSEEUP00000000043	ENSEEUG00000000048	Erinaceus_europaeus
ENSMUGP00000027144	ENSMUGG00000022606	Meriones_unguiculatus
ENSMODP00000016966	ENSMODG00000013562	Monodelphis_domestica	ENSMODT00000017280
ENSETEP00000014259	ENSETEG00000017559	Echinops_telfairi
MGP_CAROLIEiJ_P0029771	MGP_CAROLIEiJ_G0017118	Mus_caroli_strain_CAROLI_EIJ
ENSAOWP00000014158	ENSAOWG00000009656	Apteryx_owenii
ENSCJPP00005004668	ENSCJPG00005004576	Coturnix_japonica
ENSCAFP00000034514	ENSCAFG00000016003	Canis_lupus_familiaris
ENSUAMP00000036865	ENSUAMG00000027918	Ursus_americanus
ENSUMAP00000024906	ENSUMAG00000018137	Ursus_maritimus
ENSAPLP00000008492	ENSAPLG00000008808	Anas_platyrhynchos_platyrhynchos
