apteryx_rowi ENSARWG00000003870
aotus_nancymaae ENSANAG00000007337
mus_musculus ENSMUSG00000021504
mus_spicilegus ENSMSIG00000018964
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0019451
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0018571
mus_pahari MGP_PahariEiJ_G0019636
rattus_norvegicus ENSRNOG00000021886
meriones_unguiculatus ENSMUGG00000015356
cricetulus_griseus_crigri ENSCGRG00000006951
cricetulus_griseus_chok1gshd ENSCGRG00001021578
mesocricetus_auratus ENSMAUG00000005064
peromyscus_maniculatus_bairdii ENSPEMG00000017270
microtus_ochrogaster ENSMOCG00000012768
nannospalax_galili ENSNGAG00000019212
jaculus_jaculus ENSJJAG00000016227
ictidomys_tridecemlineatus ENSSTOG00000025953
spermophilus_dauricus ENSSDAG00000001931
urocitellus_parryii ENSUPAG00010014143
marmota_marmota_marmota ENSMMMG00000005663
fukomys_damarensis ENSFDAG00000001076
heterocephalus_glaber_female ENSHGLG00000013698
heterocephalus_glaber_female ENSHGLG00000012520
heterocephalus_glaber_male ENSHGLG00100014647
heterocephalus_glaber_male ENSHGLG00100009177
heterocephalus_glaber_female ENSHGLG00000013358
chinchilla_lanigera ENSCLAG00000014370
octodon_degus ENSODEG00000009959
cavia_porcellus ENSCPOG00000034703
cavia_aperea ENSCAPG00000007336
castor_canadensis ENSCCNG00000024651
myotis_lucifugus ENSMLUG00000011266
erinaceus_europaeus ENSEEUG00000004216
pteropus_vampyrus ENSPVAG00000001546
ursus_maritimus ENSUMAG00000023912
pongo_abelii ENSPPYG00000016099
cricetulus_griseus_crigri-picr ENSCGRG00015016967
carlito_syrichta ENSTSYG00000030104
dasypus_novemcinctus ENSDNOG00000035802
notamacropus_eugenii ENSMEUG00000004477
phascolarctos_cinereus ENSPCIG00000002623
sarcophilus_harrisii ENSSHAG00000015147
monodelphis_domestica ENSMODG00000004274
ornithorhynchus_anatinus ENSOANG00000004996
xenopus_tropicalis ENSXETG00000006736
latimeria_chalumnae ENSLACG00000000441
xiphophorus_maculatus ENSXMAG00000016477
xiphophorus_couchianus ENSXCOG00000001320
gambusia_affinis ENSGAFG00000016465
poecilia_formosa ENSPFOG00000007250
poecilia_mexicana ENSPMEG00000017637
poecilia_latipinna ENSPLAG00000001374
poecilia_reticulata ENSPREG00000014666
fundulus_heteroclitus ENSFHEG00000011096
cyprinodon_variegatus ENSCVAG00000007063
kryptolebias_marmoratus ENSKMAG00000012872
pundamilia_nyererei ENSPNYG00000016193
astatotilapia_calliptera ENSACLG00000016773
maylandia_zebra ENSMZEG00005004139
haplochromis_burtoni ENSHBUG00000004386
neolamprologus_brichardi ENSNBRG00000013752
oreochromis_niloticus ENSONIG00000004308
amphilophus_citrinellus ENSACIG00000011851
amphiprion_percula ENSAPEG00000004311
amphiprion_ocellaris ENSAOCG00000019066
acanthochromis_polyacanthus ENSAPOG00000016557
stegastes_partitus ENSSPAG00000002252
scophthalmus_maximus ENSSMAG00000007209
cynoglossus_semilaevis ENSCSEG00000012610
seriola_dumerili ENSSDUG00000014293
seriola_lalandi_dorsalis ENSSLDG00000014080
mastacembelus_armatus ENSMAMG00000013415
monopterus_albus ENSMALG00000002407
anabas_testudineus ENSATEG00000018285
labrus_bergylta ENSLBEG00000010762
labrus_bergylta ENSLBEG00000018940
mola_mola ENSMMOG00000004264
gasterosteus_aculeatus ENSGACG00000016366
hippocampus_comes ENSHCOG00000003445
periophthalmus_magnuspinnatus ENSPMGG00000017858
oryzias_latipes ENSORLG00020016145
oryzias_latipes ENSORLG00000011570
oryzias_latipes_asm223469v1 ENSORLG00015010802
oryzias_melastigma ENSOMEG00000022170
tetraodon_nigroviridis ENSTNIG00000001663
tetraodon_nigroviridis ENSTNIG00000012966
takifugu_rubripes ENSTRUG00000008706
gadus_morhua ENSGMOG00000014786
esox_lucius ENSELUG00000022441
pygocentrus_nattereri ENSPNAG00000024930
astyanax_mexicanus ENSAMXG00000010933
ictalurus_punctatus ENSIPUG00000000943
danio_rerio ENSDARG00000021899
paramormyrops_kingsleyae ENSPKIG00000010180
scleropages_formosus ENSSFOG00015003328
lepisosteus_oculatus ENSLOCG00000012160
eptatretus_burgeri ENSEBUG00000011353
ciona_intestinalis ENSCING00000012316
ciona_intestinalis ENSCING00000012188
ciona_savignyi ENSCSAVG00000001006
drosophila_melanogaster FBgn0039258
caenorhabditis_elegans_strain_n2 WBGene00005021
