notamacropus_eugenii ENSMEUG00000013017
maylandia_zebra ENSMZEG00005013806
pundamilia_nyererei ENSPNYG00000010539
haplochromis_burtoni ENSHBUG00000008897
neolamprologus_brichardi ENSNBRG00000019663
amphilophus_citrinellus ENSACIG00000020609
hippocampus_comes ENSHCOG00000018614
tetraodon_nigroviridis ENSTNIG00000009566
takifugu_rubripes ENSTRUG00000016677
esox_lucius ENSELUG00000023953
paramormyrops_kingsleyae ENSPKIG00000019092
scleropages_formosus ENSSFOG00015011092
lepisosteus_oculatus ENSLOCG00000000410
lepisosteus_oculatus ENSLOCG00000000008
petromyzon_marinus ENSPMAG00000007943
eptatretus_burgeri ENSEBUG00000002176
petromyzon_marinus ENSPMAG00000009531
eptatretus_burgeri ENSEBUG00000016168
petromyzon_marinus ENSPMAG00000007957
eptatretus_burgeri ENSEBUG00000013847
