vombatus_ursinus ENSVURG00010011441
fukomys_damarensis ENSFDAG00000009162
urocitellus_parryii ENSUPAG00010003751
ictidomys_tridecemlineatus ENSSTOG00000006362
spermophilus_dauricus ENSSDAG00000004570
marmota_marmota ENSMMMG00000020244
castor_canadensis ENSCCNG00000005892
dipodomys_ordii ENSDORG00000015224
mus_spicilegus ENSMSIG00000026381
mus_spretus MGP_SPRETEiJ_G0023190
mus_musculus ENSMUSG00000034484
mus_caroli MGP_CAROLIEiJ_G0022277
mus_pahari MGP_PahariEiJ_G0019010
rattus_norvegicus ENSRNOG00000017832
meriones_unguiculatus ENSMUGG00000019514
cricetulus_griseus ENSCGRG00015007125
cricetulus_griseus ENSCGRG00000004244
cricetulus_griseus ENSCGRG00001023240
mesocricetus_auratus ENSMAUG00000018379
microtus_ochrogaster ENSMOCG00000020325
peromyscus_maniculatus ENSPEMG00000019987
nannospalax_galili ENSNGAG00000017517
ochotona_princeps ENSOPRG00000003941
oryctolagus_cuniculus ENSOCUG00000013435
jaculus_jaculus ENSJJAG00000009054
tupaia_belangeri ENSTBEG00000013705
pan_troglodytes ENSPTRG00000028644
pan_paniscus ENSPPAG00000031636
homo_sapiens ENSG00000205302
gorilla_gorilla ENSGGOG00000002409
pongo_abelii ENSPPYG00000015718
nomascus_leucogenys ENSNLEG00000031106
macaca_nemestrina ENSMNEG00000042443
macaca_fascicularis ENSMFAG00000029999
cercocebus_atys ENSCATG00000012651
theropithecus_gelada ENSTGEG00000013534
papio_anubis ENSPANG00000011931
mandrillus_leucophaeus ENSMLEG00000020946
chlorocebus_sabaeus ENSCSAG00000014620
piliocolobus_tephrosceles ENSPTEG00000013295
colobus_angolensis ENSCANG00000042653
rhinopithecus_roxellana ENSRROG00000043213
macaca_mulatta ENSMMUG00000023598
rhinopithecus_bieti ENSRBIG00000028480
cebus_capucinus ENSCCAG00000038129
saimiri_boliviensis ENSSBOG00000023789
callithrix_jacchus ENSCJAG00000017239
aotus_nancymaae ENSANAG00000023132
carlito_syrichta ENSTSYG00000003339
prolemur_simus ENSPSMG00000012259
propithecus_coquereli ENSPCOG00000022160
microcebus_murinus ENSMICG00000001700
dasypus_novemcinctus ENSDNOG00000042655
urocitellus_parryii ENSUPAG00010006422
spermophilus_dauricus ENSSDAG00000004772
octodon_degus ENSODEG00000003457
cricetulus_griseus ENSCGRG00000010161
cricetulus_griseus ENSCGRG00001007328
otolemur_garnettii ENSOGAG00000016473
ornithorhynchus_anatinus ENSOANG00000010048
ornithorhynchus_anatinus ENSOANG00000031363
pogona_vitticeps ENSPVIG00000002152
anolis_carolinensis ENSACAG00000003451
notechis_scutatus ENSNSUG00000013561
salvator_merianae ENSSMRG00000019348
sphenodon_punctatus ENSSPUG00000003094
meleagris_gallopavo ENSMGAG00000009003
anas_platyrhynchos ENSAPLG00000015741
serinus_canaria ENSSCAG00000007402
apteryx_owenii ENSAOWG00000010059
gallus_gallus ENSGALG00000005337
coturnix_japonica ENSCJPG00005006112
numida_meleagris ENSNMEG00000014380
anser_brachyrhynchus ENSABRG00000021733
lonchura_striata ENSLSDG00000014424
taeniopygia_guttata ENSTGUG00000001125
serinus_canaria ENSSCAG00000005219
zonotrichia_albicollis ENSZALG00000002858
ficedula_albicollis ENSFALG00000007544
parus_major ENSPMJG00000005601
cyanistes_caeruleus ENSCCEG00000011712
manacus_vitellinus ENSMVIG00005019664
lepidothrix_coronata ENSLCOG00000005254
calidris_pygmaea ENSCPGG00000015443
calidris_pugnax ENSCPUG00000009962
melopsittacus_undulatus ENSMUNG00000008684
apteryx_haastii ENSAHAG00000013187
apteryx_rowi ENSARWG00000007921
dromaius_novaehollandiae ENSDNVG00000016805
nothoprocta_perdicaria ENSNPEG00000016258
crocodylus_porosus ENSCPRG00005012003
chelonoidis_abingdonii ENSCABG00000020316
gopherus_agassizii ENSGAGG00000024638
chrysemys_picta ENSCPBG00000013551
pelodiscus_sinensis ENSPSIG00000007400
xenopus_tropicalis ENSXETG00000016898
latimeria_chalumnae ENSLACG00000002138
paramormyrops_kingsleyae ENSPKIG00000018094
scleropages_formosus ENSSFOG00015021782
electrophorus_electricus ENSEEEG00000007862
ictalurus_punctatus ENSIPUG00000025103
astyanax_mexicanus ENSAMXG00005017480
astyanax_mexicanus ENSAMXG00000012664
pygocentrus_nattereri ENSPNAG00000009008
danio_rerio ENSDARG00000104128
esox_lucius ENSELUG00000007419
hucho_hucho ENSHHUG00000005651
hucho_hucho ENSHHUG00000047382
clupea_harengus ENSCHAG00000019810
denticeps_clupeoides ENSDCDG00000020144
xiphophorus_maculatus ENSXMAG00000015264
gambusia_affinis ENSGAFG00000015967
poecilia_formosa ENSPFOG00000000593
poecilia_latipinna ENSPLAG00000003324
poecilia_mexicana ENSPMEG00000010975
poecilia_reticulata ENSPREG00000018578
fundulus_heteroclitus ENSFHEG00000021923
cyprinodon_variegatus ENSCVAG00000018576
kryptolebias_marmoratus ENSKMAG00000010366
oryzias_latipes ENSORLG00000017116
oryzias_latipes ENSORLG00015006750
oryzias_latipes ENSORLG00020016036
oryzias_melastigma ENSOMEG00000004997
amphiprion_ocellaris ENSAOCG00000018947
amphiprion_percula ENSAPEG00000021798
acanthochromis_polyacanthus ENSAPOG00000001431
stegastes_partitus ENSSPAG00000001002
gasterosteus_aculeatus ENSGACG00000001875
mastacembelus_armatus ENSMAMG00000017940
anabas_testudineus ENSATEG00000011429
seriola_dumerili ENSSDUG00000016684
takifugu_rubripes ENSTRUG00000011833
tetraodon_nigroviridis ENSTNIG00000016745
mola_mola ENSMMOG00000014716
larimichthys_crocea ENSLCRG00005004430
astatotilapia_calliptera ENSACLG00000024700
maylandia_zebra ENSMZEG00005021706
pundamilia_nyererei ENSPNYG00000008640
haplochromis_burtoni ENSHBUG00000003160
neolamprologus_brichardi ENSNBRG00000014817
oreochromis_niloticus ENSONIG00000013808
parambassis_ranga ENSPRNG00000006183
cottoperca_gobio ENSCGOG00000018607
labrus_bergylta ENSLBEG00000000500
monopterus_albus ENSMALG00000004537
amphilophus_citrinellus ENSACIG00000007057
lates_calcarifer ENSLCAG00010027169
betta_splendens ENSBSLG00000017193
cynoglossus_semilaevis ENSCSEG00000009634
gouania_willdenowi ENSGWIG00000012832
hippocampus_comes ENSHCOG00000012953
periophthalmus_magnuspinnatus ENSPMGG00000022028
gadus_morhua ENSGMOG00000017565
lepisosteus_oculatus ENSLOCG00000008709
erpetoichthys_calabaricus ENSECRG00000004967
callorhinchus_milii ENSCMIG00000012111
