monopterus_albus ENSMALG00000009222
cricetulus_griseus_crigri-picr ENSCGRG00015013641
cricetulus_griseus_crigri ENSCGRG00000008285
mesocricetus_auratus ENSMAUG00000002894
nannospalax_galili ENSNGAG00000017119
jaculus_jaculus ENSJJAG00000001490
dipodomys_ordii ENSDORG00000027552
oryctolagus_cuniculus ENSOCUG00000029593
carlito_syrichta ENSTSYG00000006254
saimiri_boliviensis_boliviensis ENSSBOG00000034755
callithrix_jacchus ENSCJAG00000016907
aotus_nancymaae ENSANAG00000033282
theropithecus_gelada ENSTGEG00000017976
propithecus_coquereli ENSPCOG00000019391
microcebus_murinus ENSMICG00000041551
prolemur_simus ENSPSMG00000021989
pan_troglodytes ENSPTRG00000030083
pan_paniscus ENSPPAG00000030892
homo_sapiens ENSG00000203666
pongo_abelii ENSPPYG00000000050
mandrillus_leucophaeus ENSMLEG00000032092
papio_anubis ENSPANG00000026471
piliocolobus_tephrosceles ENSPTEG00000001957
gorilla_gorilla ENSGGOG00000040325
nomascus_leucogenys ENSNLEG00000004108
colobus_angolensis_palliatus ENSCANG00000013059
macaca_fascicularis ENSMFAG00000039610
macaca_nemestrina ENSMNEG00000033617
macaca_mulatta ENSMMUG00000011424
cercocebus_atys ENSCATG00000033734
chlorocebus_sabaeus ENSCSAG00000009206
rhinopithecus_roxellana ENSRROG00000022255
rhinopithecus_bieti ENSRBIG00000029218
cebus_capucinus ENSCCAG00000032757
castor_canadensis ENSCCNG00000012519
capra_hircus ENSCHIG00000013755
ovis_aries ENSOARG00000004901
bos_taurus ENSBTAG00000024555
bos_mutus ENSBMUG00000007294
bison_bison_bison ENSBBBG00000007121
sus_scrofa ENSSSCG00000010878
ursus_maritimus ENSUMAG00000013304
ursus_americanus ENSUAMG00000017484
ailuropoda_melanoleuca ENSAMEG00000009139
neovison_vison ENSNVIG00000003367
mustela_putorius_furo ENSMPUG00000015784
canis_lupus_dingo ENSCAFG00020000931
canis_lupus_dingo ENSCAFG00020002913
canis_lupus_familiaris ENSCAFG00000029154
vulpes_vulpes ENSVVUG00000026538
panthera_tigris_altaica ENSPTIG00000019824
panthera_pardus ENSPPRG00000003970
felis_catus ENSFCAG00000029971
myotis_lucifugus ENSMLUG00000003987
equus_asinus_asinus ENSEASG00005012853
equus_caballus ENSECAG00000022403
dasypus_novemcinctus ENSDNOG00000032002
loxodonta_africana ENSLAFG00000004376
tursiops_truncatus ENSTTRG00000005290
procavia_capensis ENSPCAG00000003863
choloepus_hoffmanni ENSCHOG00000006959
erinaceus_europaeus ENSEEUG00000012192
phascolarctos_cinereus ENSPCIG00000013082
notamacropus_eugenii ENSMEUG00000013629
sarcophilus_harrisii ENSSHAG00000016881
monodelphis_domestica ENSMODG00000027372
ornithorhynchus_anatinus ENSOANG00000000163
xenopus_tropicalis ENSXETG00000031990
latimeria_chalumnae ENSLACG00000022572
eptatretus_burgeri ENSEBUG00000006113
ciona_intestinalis ENSCING00000020798
ciona_savignyi ENSCSAVG00000004236
drosophila_melanogaster FBgn0034592
