pogona_vitticeps ENSPVIG00000008802
nannospalax_galili ENSNGAG00000023750
jaculus_jaculus ENSJJAG00000020269
dipodomys_ordii ENSDORG00000007870
ictidomys_tridecemlineatus ENSSTOG00000012142
urocitellus_parryii ENSUPAG00010001669
marmota_marmota_marmota ENSMMMG00000021387
spermophilus_dauricus ENSSDAG00000021531
cavia_porcellus ENSCPOG00000004440
cavia_aperea ENSCAPG00000010991
octodon_degus ENSODEG00000003264
chinchilla_lanigera ENSCLAG00000011539
heterocephalus_glaber_male ENSHGLG00100005213
heterocephalus_glaber_female ENSHGLG00000001531
fukomys_damarensis ENSFDAG00000010177
oryctolagus_cuniculus ENSOCUG00000007846
ochotona_princeps ENSOPRG00000014564
ornithorhynchus_anatinus ENSOANG00000028325
xenopus_tropicalis ENSXETG00000019906
latimeria_chalumnae ENSLACG00000008084
labrus_bergylta ENSLBEG00000007218
mola_mola ENSMMOG00000002515
poecilia_latipinna ENSPLAG00000013390
poecilia_reticulata ENSPREG00000001513
xiphophorus_couchianus ENSXCOG00000007295
xiphophorus_maculatus ENSXMAG00000018731
poecilia_formosa ENSPFOG00000004546
gambusia_affinis ENSGAFG00000007758
cyprinodon_variegatus ENSCVAG00000014206
kryptolebias_marmoratus ENSKMAG00000019830
oryzias_latipes_asm223469v1 ENSORLG00015018111
oryzias_latipes ENSORLG00020012408
oryzias_latipes ENSORLG00000016378
oryzias_melastigma ENSOMEG00000022133
amphiprion_ocellaris ENSAOCG00000014131
amphiprion_percula ENSAPEG00000023859
acanthochromis_polyacanthus ENSAPOG00000020436
stegastes_partitus ENSSPAG00000014548
maylandia_zebra ENSMZEG00005015752
pundamilia_nyererei ENSPNYG00000021708
astatotilapia_calliptera ENSACLG00000007364
neolamprologus_brichardi ENSNBRG00000015691
haplochromis_burtoni ENSHBUG00000001070
oreochromis_niloticus ENSONIG00000006494
amphilophus_citrinellus ENSACIG00000009594
mastacembelus_armatus ENSMAMG00000011360
anabas_testudineus ENSATEG00000004240
seriola_dumerili ENSSDUG00000011771
seriola_lalandi_dorsalis ENSSLDG00000015712
scophthalmus_maximus ENSSMAG00000014146
hippocampus_comes ENSHCOG00000005982
periophthalmus_magnuspinnatus ENSPMGG00000019772
gadus_morhua ENSGMOG00000006615
esox_lucius ENSELUG00000013730
ictalurus_punctatus ENSIPUG00000023337
pygocentrus_nattereri ENSPNAG00000024773
danio_rerio ENSDARG00000025335
scleropages_formosus ENSSFOG00015020979
paramormyrops_kingsleyae ENSPKIG00000010756
lepisosteus_oculatus ENSLOCG00000006970
ciona_intestinalis ENSCING00000007226
