tetraodon_nigroviridis ENSTNIG00000017721
gorilla_gorilla ENSGGOG00000002558
homo_sapiens ENSG00000151611
pongo_abelii ENSPPYG00000015103
nomascus_leucogenys ENSNLEG00000032493
rhinopithecus_bieti ENSRBIG00000030561
rhinopithecus_roxellana ENSRROG00000028820
piliocolobus_tephrosceles ENSPTEG00000000224
colobus_angolensis_palliatus ENSCANG00000032634
macaca_mulatta ENSMMUG00000005382
macaca_fascicularis ENSMFAG00000032212
macaca_nemestrina ENSMNEG00000034928
theropithecus_gelada ENSTGEG00000012479
papio_anubis ENSPANG00000010647
cercocebus_atys ENSCATG00000031114
mandrillus_leucophaeus ENSMLEG00000025474
chlorocebus_sabaeus ENSCSAG00000003428
cebus_capucinus ENSCCAG00000016061
saimiri_boliviensis_boliviensis ENSSBOG00000024471
callithrix_jacchus ENSCJAG00000002525
aotus_nancymaae ENSANAG00000027872
carlito_syrichta ENSTSYG00000000835
propithecus_coquereli ENSPCOG00000015715
prolemur_simus ENSPSMG00000017593
microcebus_murinus ENSMICG00000000564
otolemur_garnettii ENSOGAG00000012507
mus_spicilegus ENSMSIG00000029276
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0032368
mus_musculus ENSMUSG00000037022
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0031248
mus_pahari MGP_PahariEiJ_G0022854
rattus_norvegicus ENSRNOG00000011618
meriones_unguiculatus ENSMUGG00000006970
cricetulus_griseus_crigri ENSCGRG00000007040
cricetulus_griseus_chok1gshd ENSCGRG00001013056
cricetulus_griseus_crigri-picr ENSCGRG00015010217
mesocricetus_auratus ENSMAUG00000014130
microtus_ochrogaster ENSMOCG00000000542
peromyscus_maniculatus_bairdii ENSPEMG00000017778
nannospalax_galili ENSNGAG00000011018
jaculus_jaculus ENSJJAG00000012406
marmota_marmota_marmota ENSMMMG00000001552
ictidomys_tridecemlineatus ENSSTOG00000010843
urocitellus_parryii ENSUPAG00010000442
spermophilus_dauricus ENSSDAG00000018785
chinchilla_lanigera ENSCLAG00000005007
octodon_degus ENSODEG00000002219
cavia_porcellus ENSCPOG00000004149
cavia_aperea ENSCAPG00000015971
heterocephalus_glaber_male ENSHGLG00100018523
heterocephalus_glaber_female ENSHGLG00000000393
fukomys_damarensis ENSFDAG00000009952
castor_canadensis ENSCCNG00000022056
tupaia_belangeri ENSTBEG00000017051
erinaceus_europaeus ENSEEUG00000002202
echinops_telfairi ENSETEG00000011677
phascolarctos_cinereus ENSPCIG00000034158
notamacropus_eugenii ENSMEUG00000006085
sarcophilus_harrisii ENSSHAG00000004904
monodelphis_domestica ENSMODG00000000508
ornithorhynchus_anatinus ENSOANG00000006537
apteryx_haastii ENSAHAG00000013636
apteryx_owenii ENSAOWG00000002849
apteryx_rowi ENSARWG00000018101
dromaius_novaehollandiae ENSDNVG00000001852
nothoprocta_perdicaria ENSNPEG00000005009
anser_brachyrhynchus ENSABRG00000014618
anas_platyrhynchos_platyrhynchos ENSAPLG00000012279
gallus_gallus ENSGALG00000009974
coturnix_japonica ENSCJPG00005001787
meleagris_gallopavo ENSMGAG00000003763
numida_meleagris ENSNMEG00000001504
calidris_pygmaea ENSCPGG00000015392
calidris_pugnax ENSCPUG00000012222
melopsittacus_undulatus ENSMUNG00000011548
lepidothrix_coronata ENSLCOG00000003177
lepidothrix_coronata ENSLCOG00000010068
manacus_vitellinus ENSMVIG00005008081
taeniopygia_guttata ENSTGUG00000002671
taeniopygia_guttata ENSTGUG00000016815
lonchura_striata_domestica ENSLSDG00000007379
junco_hyemalis ENSJHYG00000014714
zonotrichia_albicollis ENSZALG00000016199
serinus_canaria ENSSCAG00000015027
ficedula_albicollis ENSFALG00000005526
parus_major ENSPMJG00000008834
cyanistes_caeruleus ENSCCEG00000021902
crocodylus_porosus ENSCPRG00005008587
gopherus_agassizii ENSGAGG00000023498
chelonoidis_abingdonii ENSCABG00000020240
chrysemys_picta_bellii ENSCPBG00000027480
pelodiscus_sinensis ENSPSIG00000017184
pogona_vitticeps ENSPVIG00000021358
anolis_carolinensis ENSACAG00000003592
notechis_scutatus ENSNSUG00000004963
salvator_merianae ENSSMRG00000000318
sphenodon_punctatus ENSSPUG00000009089
xenopus_tropicalis ENSXETG00000023685
latimeria_chalumnae ENSLACG00000010701
petromyzon_marinus ENSPMAG00000007327
eptatretus_burgeri ENSEBUG00000010821
ciona_intestinalis ENSCING00000020306
caenorhabditis_elegans_strain_n2 WBGene00020169
