ursus_americanus ENSUAMG00000024843
cavia_aperea ENSCAPG00000008745
heterocephalus_glaber_male ENSHGLG00100008124
heterocephalus_glaber_female ENSHGLG00000000484
fukomys_damarensis ENSFDAG00000001123
ictidomys_tridecemlineatus ENSSTOG00000002304
urocitellus_parryii ENSUPAG00010003398
marmota_marmota_marmota ENSMMMG00000006644
oryctolagus_cuniculus ENSOCUG00000004331
pan_troglodytes ENSPTRG00000051014
pan_paniscus ENSPPAG00000004521
homo_sapiens ENSG00000177485
gorilla_gorilla ENSGGOG00000010306
pongo_abelii ENSPPYG00000020682
nomascus_leucogenys ENSNLEG00000032152
rhinopithecus_bieti ENSRBIG00000011061
rhinopithecus_bieti ENSRBIG00000033797
rhinopithecus_roxellana ENSRROG00000010559
piliocolobus_tephrosceles ENSPTEG00000025747
colobus_angolensis_palliatus ENSCANG00000020121
cercocebus_atys ENSCATG00000007286
papio_anubis ENSPANG00000015251
theropithecus_gelada ENSTGEG00000020229
mandrillus_leucophaeus ENSMLEG00000027042
macaca_mulatta ENSMMUG00000011076
macaca_nemestrina ENSMNEG00000023409
macaca_fascicularis ENSMFAG00000026263
chlorocebus_sabaeus ENSCSAG00000019473
callithrix_jacchus ENSCJAG00000004915
saimiri_boliviensis_boliviensis ENSSBOG00000006501
aotus_nancymaae ENSANAG00000018611
carlito_syrichta ENSTSYG00000000245
microcebus_murinus ENSMICG00000014338
microcebus_murinus ENSMICG00000043048
propithecus_coquereli ENSPCOG00000012946
prolemur_simus ENSPSMG00000007605
otolemur_garnettii ENSOGAG00000025242
tupaia_belangeri ENSTBEG00000016960
dasypus_novemcinctus ENSDNOG00000039247
choloepus_hoffmanni ENSCHOG00000002115
procavia_capensis ENSPCAG00000007158
loxodonta_africana ENSLAFG00000004366
echinops_telfairi ENSETEG00000000420
phascolarctos_cinereus ENSPCIG00000028921
sarcophilus_harrisii ENSSHAG00000009770
monodelphis_domestica ENSMODG00000025434
ornithorhynchus_anatinus ENSOANG00000002588
anas_platyrhynchos_platyrhynchos ENSAPLG00000001681
anser_brachyrhynchus ENSABRG00000006429
gallus_gallus ENSGALG00000008611
coturnix_japonica ENSCJPG00005018805
meleagris_gallopavo ENSMGAG00000015397
numida_meleagris ENSNMEG00000000815
calidris_pygmaea ENSCPGG00000010796
calidris_pugnax ENSCPUG00000001901
melopsittacus_undulatus ENSMUNG00000013835
lonchura_striata_domestica ENSLSDG00000005060
taeniopygia_guttata ENSTGUG00000018438
serinus_canaria ENSSCAG00000016955
junco_hyemalis ENSJHYG00000014652
zonotrichia_albicollis ENSZALG00000018237
ficedula_albicollis ENSFALG00000014581
parus_major ENSPMJG00000011380
cyanistes_caeruleus ENSCCEG00000020814
lepidothrix_coronata ENSLCOG00000000140
manacus_vitellinus ENSMVIG00005005946
apteryx_haastii ENSAHAG00000012249
apteryx_owenii ENSAOWG00000008523
apteryx_rowi ENSARWG00000001623
dromaius_novaehollandiae ENSDNVG00000010021
nothoprocta_perdicaria ENSNPEG00000003854
crocodylus_porosus ENSCPRG00005005886
gopherus_agassizii ENSGAGG00000001245
chelonoidis_abingdonii ENSCABG00000017492
chrysemys_picta_bellii ENSCPBG00000020672
pelodiscus_sinensis ENSPSIG00000017935
pogona_vitticeps ENSPVIG00000007065
notechis_scutatus ENSNSUG00000009998
anolis_carolinensis ENSACAG00000003737
salvator_merianae ENSSMRG00000017765
sphenodon_punctatus ENSSPUG00000013040
xenopus_tropicalis ENSXETG00000004479
latimeria_chalumnae ENSLACG00000008064
paramormyrops_kingsleyae ENSPKIG00000010219
scleropages_formosus ENSSFOG00015005666
scleropages_formosus ENSSFOG00015010783
hippocampus_comes ENSHCOG00000016951
cynoglossus_semilaevis ENSCSEG00000002063
takifugu_rubripes ENSTRUG00000010561
tetraodon_nigroviridis ENSTNIG00000015766
mola_mola ENSMMOG00000004187
fundulus_heteroclitus ENSFHEG00000017873
cyprinodon_variegatus ENSCVAG00000005065
xiphophorus_couchianus ENSXCOG00000016570
xiphophorus_maculatus ENSXMAG00000013673
gambusia_affinis ENSGAFG00000000753
poecilia_formosa ENSPFOG00000020761
poecilia_formosa ENSPFOG00000020882
poecilia_mexicana ENSPMEG00000023571
poecilia_latipinna ENSPLAG00000005036
poecilia_reticulata ENSPREG00000012167
poecilia_latipinna ENSPLAG00000019980
kryptolebias_marmoratus ENSKMAG00000000155
oryzias_latipes ENSORLG00020003687
oryzias_latipes ENSORLG00000001040
oryzias_latipes_asm223469v1 ENSORLG00015012900
oryzias_melastigma ENSOMEG00000014785
seriola_lalandi_dorsalis ENSSLDG00000003046
seriola_dumerili ENSSDUG00000005743
scophthalmus_maximus ENSSMAG00000012963
mastacembelus_armatus ENSMAMG00000020098
monopterus_albus ENSMALG00000008107
anabas_testudineus ENSATEG00000018688
amphiprion_ocellaris ENSAOCG00000011070
amphiprion_percula ENSAPEG00000005666
acanthochromis_polyacanthus ENSAPOG00000012733
stegastes_partitus ENSSPAG00000009947
pundamilia_nyererei ENSPNYG00000009901
haplochromis_burtoni ENSHBUG00000017331
maylandia_zebra ENSMZEG00005007841
astatotilapia_calliptera ENSACLG00000001512
neolamprologus_brichardi ENSNBRG00000011496
oreochromis_niloticus ENSONIG00000002549
amphilophus_citrinellus ENSACIG00000013515
labrus_bergylta ENSLBEG00000028693
gasterosteus_aculeatus ENSGACG00000017428
periophthalmus_magnuspinnatus ENSPMGG00000016341
gadus_morhua ENSGMOG00000001571
esox_lucius ENSELUG00000020291
pygocentrus_nattereri ENSPNAG00000021440
astyanax_mexicanus ENSAMXG00000025371
ictalurus_punctatus ENSIPUG00000019203
danio_rerio ENSDARG00000071467
lepisosteus_oculatus ENSLOCG00000015243
eptatretus_burgeri ENSEBUG00000004244
