paramormyrops_kingsleyae ENSPKIG00000014532
meleagris_gallopavo ENSMGAG00000008315
coturnix_japonica ENSCJPG00005015346
gallus_gallus ENSGALG00000008479
numida_meleagris ENSNMEG00000021795
lonchura_striata_domestica ENSLSDG00000016030
taeniopygia_guttata ENSTGUG00000010067
serinus_canaria ENSSCAG00000002482
zonotrichia_albicollis ENSZALG00000017867
junco_hyemalis ENSJHYG00000009212
ficedula_albicollis ENSFALG00000004020
cyanistes_caeruleus ENSCCEG00000023312
parus_major ENSPMJG00000018247
manacus_vitellinus ENSMVIG00005018371
lepidothrix_coronata ENSLCOG00000016061
calidris_pugnax ENSCPUG00000007861
calidris_pygmaea ENSCPGG00000000996
melopsittacus_undulatus ENSMUNG00000011127
crocodylus_porosus ENSCPRG00005002005
chelonoidis_abingdonii ENSCABG00000021546
gopherus_agassizii ENSGAGG00000008901
chrysemys_picta_bellii ENSCPBG00000020373
pelodiscus_sinensis ENSPSIG00000005544
anolis_carolinensis ENSACAG00000009797
pogona_vitticeps ENSPVIG00000002812
notechis_scutatus ENSNSUG00000004824
salvator_merianae ENSSMRG00000020318
sphenodon_punctatus ENSSPUG00000005079
xenopus_tropicalis ENSXETG00000016380
latimeria_chalumnae ENSLACG00000000837
