tetraodon_nigroviridis ENSTNIG00000014685
sorex_araneus ENSSARG00000013103
equus_asinus_asinus ENSEASG00005013730
myotis_lucifugus ENSMLUG00000016031
myotis_lucifugus ENSMLUG00000023760
pteropus_vampyrus ENSPVAG00000016776
equus_caballus ENSECAG00000014267
marmota_marmota_marmota ENSMMMG00000005962
echinops_telfairi ENSETEG00000005389
castor_canadensis ENSCCNG00000028713
dipodomys_ordii ENSDORG00000024618
mus_spicilegus ENSMSIG00000028552
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0019378
mus_musculus ENSMUSG00000037966
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0018498
mus_pahari MGP_PahariEiJ_G0019564
rattus_norvegicus ENSRNOG00000016587
meriones_unguiculatus ENSMUGG00000015210
cricetulus_griseus_chok1gshd ENSCGRG00001011059
cricetulus_griseus_crigri-picr ENSCGRG00015001344
cricetulus_griseus_crigri ENSCGRG00000006061
mesocricetus_auratus ENSMAUG00000013322
peromyscus_maniculatus_bairdii ENSPEMG00000011812
microtus_ochrogaster ENSMOCG00000000361
nannospalax_galili ENSNGAG00000022859
heterocephalus_glaber_male ENSHGLG00100012765
heterocephalus_glaber_female ENSHGLG00000008759
fukomys_damarensis ENSFDAG00000006128
octodon_degus ENSODEG00000010693
chinchilla_lanigera ENSCLAG00000001701
cavia_porcellus ENSCPOG00000033959
cavia_aperea ENSCAPG00000003862
ictidomys_tridecemlineatus ENSSTOG00000020888
spermophilus_dauricus ENSSDAG00000000805
urocitellus_parryii ENSUPAG00010007226
ochotona_princeps ENSOPRG00000005353
ochotona_princeps ENSOPRG00000015777
microcebus_murinus ENSMICG00000008675
prolemur_simus ENSPSMG00000008702
propithecus_coquereli ENSPCOG00000015411
otolemur_garnettii ENSOGAG00000025448
rhinopithecus_bieti ENSRBIG00000026930
rhinopithecus_roxellana ENSRROG00000038237
colobus_angolensis_palliatus ENSCANG00000027843
piliocolobus_tephrosceles ENSPTEG00000038366
chlorocebus_sabaeus ENSCSAG00000007123
mandrillus_leucophaeus ENSMLEG00000036131
macaca_fascicularis ENSMFAG00000041566
macaca_mulatta ENSMMUG00000014398
macaca_nemestrina ENSMNEG00000028304
theropithecus_gelada ENSTGEG00000002957
papio_anubis ENSPANG00000024698
cercocebus_atys ENSCATG00000037674
pan_paniscus ENSPPAG00000036288
pan_troglodytes ENSPTRG00000021124
homo_sapiens ENSG00000131669
gorilla_gorilla ENSGGOG00000023536
pongo_abelii ENSPPYG00000019387
nomascus_leucogenys ENSNLEG00000016549
cebus_capucinus ENSCCAG00000025253
callithrix_jacchus ENSCJAG00000031769
saimiri_boliviensis_boliviensis ENSSBOG00000027212
aotus_nancymaae ENSANAG00000035470
tupaia_belangeri ENSTBEG00000000220
carlito_syrichta ENSTSYG00000035402
oryctolagus_cuniculus ENSOCUG00000024298
loxodonta_africana ENSLAFG00000031447
procavia_capensis ENSPCAG00000014545
dasypus_novemcinctus ENSDNOG00000012016
notamacropus_eugenii ENSMEUG00000010515
phascolarctos_cinereus ENSPCIG00000032642
sarcophilus_harrisii ENSSHAG00000010489
monodelphis_domestica ENSMODG00000008842
chelonoidis_abingdonii ENSCABG00000017250
gopherus_agassizii ENSGAGG00000008621
chrysemys_picta_bellii ENSCPBG00000022422
pelodiscus_sinensis ENSPSIG00000003222
calidris_pygmaea ENSCPGG00000001519
calidris_pugnax ENSCPUG00000003748
taeniopygia_guttata ENSTGUG00000003627
lonchura_striata_domestica ENSLSDG00000006025
serinus_canaria ENSSCAG00000010398
zonotrichia_albicollis ENSZALG00000004687
junco_hyemalis ENSJHYG00000002066
ficedula_albicollis ENSFALG00000007035
parus_major ENSPMJG00000004195
cyanistes_caeruleus ENSCCEG00000002510
lepidothrix_coronata ENSLCOG00000000214
manacus_vitellinus ENSMVIG00005019417
melopsittacus_undulatus ENSMUNG00000011678
gallus_gallus ENSGALG00000026891
meleagris_gallopavo ENSMGAG00000005612
coturnix_japonica ENSCJPG00005012896
numida_meleagris ENSNMEG00000014476
anser_brachyrhynchus ENSABRG00000005966
anas_platyrhynchos_platyrhynchos ENSAPLG00000029374
apteryx_haastii ENSAHAG00000014950
apteryx_owenii ENSAOWG00000014656
apteryx_rowi ENSARWG00000005879
dromaius_novaehollandiae ENSDNVG00000014407
nothoprocta_perdicaria ENSNPEG00000008337
crocodylus_porosus ENSCPRG00005019114
anolis_carolinensis ENSACAG00000001239
pogona_vitticeps ENSPVIG00000001520
notechis_scutatus ENSNSUG00000020168
salvator_merianae ENSSMRG00000019611
sphenodon_punctatus ENSSPUG00000001662
ornithorhynchus_anatinus ENSOANG00000020681
xenopus_tropicalis ENSXETG00000015640
petromyzon_marinus ENSPMAG00000000912
