astyanax_mexicanus ENSAMXG00000004717
salvator_merianae ENSSMRG00000003590
sphenodon_punctatus ENSSPUG00000006361
apteryx_owenii ENSAOWG00000005603
apteryx_rowi ENSARWG00000013038
apteryx_haastii ENSAHAG00000008603
nothoprocta_perdicaria ENSNPEG00000002709
dromaius_novaehollandiae ENSDNVG00000016896
meleagris_gallopavo ENSMGAG00000010378
coturnix_japonica ENSCJPG00005012021
gallus_gallus ENSGALG00000035978
numida_meleagris ENSNMEG00000007316
anas_platyrhynchos_platyrhynchos ENSAPLG00000011101
anser_brachyrhynchus ENSABRG00000010706
cyanistes_caeruleus ENSCCEG00000000031
parus_major ENSPMJG00000000396
ficedula_albicollis ENSFALG00000009744
lonchura_striata_domestica ENSLSDG00000002097
taeniopygia_guttata ENSTGUG00000002689
serinus_canaria ENSSCAG00000014674
junco_hyemalis ENSJHYG00000004533
zonotrichia_albicollis ENSZALG00000010866
lepidothrix_coronata ENSLCOG00000012308
manacus_vitellinus ENSMVIG00005000401
melopsittacus_undulatus ENSMUNG00000000794
calidris_pugnax ENSCPUG00000010882
calidris_pygmaea ENSCPGG00000017560
crocodylus_porosus ENSCPRG00005015926
gopherus_agassizii ENSGAGG00000014958
chelonoidis_abingdonii ENSCABG00000001621
chrysemys_picta_bellii ENSCPBG00000022440
pelodiscus_sinensis ENSPSIG00000007953
loxodonta_africana ENSLAFG00000017695
procavia_capensis ENSPCAG00000003759
echinops_telfairi ENSETEG00000000799
oryctolagus_cuniculus ENSOCUG00000014023
ochotona_princeps ENSOPRG00000017360
sorex_araneus ENSSARG00000002259
dasypus_novemcinctus ENSDNOG00000031310
choloepus_hoffmanni ENSCHOG00000012549
capra_hircus ENSCHIG00000012867
ovis_aries ENSOARG00000011766
bos_taurus ENSBTAG00000004976
bos_mutus ENSBMUG00000021552
bison_bison_bison ENSBBBG00000016553
tursiops_truncatus ENSTTRG00000001935
sus_scrofa ENSSSCG00000015380
vicugna_pacos ENSVPAG00000002091
pteropus_vampyrus ENSPVAG00000015255
equus_asinus_asinus ENSEASG00005021958
equus_caballus ENSECAG00000022400
myotis_lucifugus ENSMLUG00000013200
ursus_maritimus ENSUMAG00000022358
ursus_americanus ENSUAMG00000014897
ailuropoda_melanoleuca ENSAMEG00000004021
neovison_vison ENSNVIG00000013461
mustela_putorius_furo ENSMPUG00000013603
canis_lupus_familiaris ENSCAFG00000002728
canis_lupus_dingo ENSCAFG00020002598
vulpes_vulpes ENSVVUG00000001402
panthera_pardus ENSPPRG00000005070
panthera_tigris_altaica ENSPTIG00000006990
felis_catus ENSFCAG00000014417
erinaceus_europaeus ENSEEUG00000011347
saimiri_boliviensis_boliviensis ENSSBOG00000019253
cebus_capucinus ENSCCAG00000021172
callithrix_jacchus ENSCJAG00000001351
aotus_nancymaae ENSANAG00000030953
papio_anubis ENSPANG00000012840
theropithecus_gelada ENSTGEG00000022682
cercocebus_atys ENSCATG00000032002
mandrillus_leucophaeus ENSMLEG00000044429
macaca_mulatta ENSMMUG00000022766
macaca_nemestrina ENSMNEG00000038917
macaca_fascicularis ENSMFAG00000001391
chlorocebus_sabaeus ENSCSAG00000013887
colobus_angolensis_palliatus ENSCANG00000037663
piliocolobus_tephrosceles ENSPTEG00000036597
rhinopithecus_roxellana ENSRROG00000038481
rhinopithecus_bieti ENSRBIG00000000806
homo_sapiens ENSG00000164649
gorilla_gorilla ENSGGOG00000004782
pan_troglodytes ENSPTRG00000018975
pan_paniscus ENSPPAG00000037358
pongo_abelii ENSPPYG00000017744
nomascus_leucogenys ENSNLEG00000016758
carlito_syrichta ENSTSYG00000002285
prolemur_simus ENSPSMG00000023885
microcebus_murinus ENSMICG00000008539
propithecus_coquereli ENSPCOG00000006365
otolemur_garnettii ENSOGAG00000009860
castor_canadensis ENSCCNG00000001497
dipodomys_ordii ENSDORG00000005901
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0019035
mus_spicilegus ENSMSIG00000017635
mus_musculus ENSMUSG00000021175
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0018183
mus_pahari MGP_PahariEiJ_G0029943
rattus_norvegicus ENSRNOG00000005410
meriones_unguiculatus ENSMUGG00000013266
cricetulus_griseus_chok1gshd ENSCGRG00001014444
cricetulus_griseus_crigri-picr ENSCGRG00015014678
cricetulus_griseus_crigri ENSCGRG00000012977
mesocricetus_auratus ENSMAUG00000010583
microtus_ochrogaster ENSMOCG00000017529
peromyscus_maniculatus_bairdii ENSPEMG00000014266
nannospalax_galili ENSNGAG00000017622
jaculus_jaculus ENSJJAG00000019084
heterocephalus_glaber_female ENSHGLG00000005237
heterocephalus_glaber_male ENSHGLG00100002290
fukomys_damarensis ENSFDAG00000006156
chinchilla_lanigera ENSCLAG00000007779
octodon_degus ENSODEG00000006644
cavia_porcellus ENSCPOG00000003655
cavia_aperea ENSCAPG00000007755
urocitellus_parryii ENSUPAG00010013062
ictidomys_tridecemlineatus ENSSTOG00000010398
spermophilus_dauricus ENSSDAG00000011585
marmota_marmota_marmota ENSMMMG00000015620
phascolarctos_cinereus ENSPCIG00000007736
notamacropus_eugenii ENSMEUG00000004412
sarcophilus_harrisii ENSSHAG00000014132
monodelphis_domestica ENSMODG00000001287
ornithorhynchus_anatinus ENSOANG00000011809
xenopus_tropicalis ENSXETG00000007411
latimeria_chalumnae ENSLACG00000008305
