latimeria_chalumnae ENSLACG00000003215
rattus_norvegicus ENSRNOG00000009204
meriones_unguiculatus ENSMUGG00000007070
cricetulus_griseus ENSCGRG00001013354
cricetulus_griseus ENSCGRG00000015589
cricetulus_griseus ENSCGRG00015000575
mesocricetus_auratus ENSMAUG00000001338
peromyscus_maniculatus ENSPEMG00000011109
microtus_ochrogaster ENSMOCG00000018643
nannospalax_galili ENSNGAG00000023051
jaculus_jaculus ENSJJAG00000021939
oryctolagus_cuniculus ENSOCUG00000005311
ochotona_princeps ENSOPRG00000002339
marmota_marmota ENSMMMG00000009145
carlito_syrichta ENSTSYG00000034792
tupaia_belangeri ENSTBEG00000003490
erinaceus_europaeus ENSEEUG00000000772
loxodonta_africana ENSLAFG00000009758
procavia_capensis ENSPCAG00000001622
echinops_telfairi ENSETEG00000006546
ornithorhynchus_anatinus ENSOANG00000004459
hucho_hucho ENSHHUG00000025871
hucho_hucho ENSHHUG00000015077
esox_lucius ENSELUG00000018395
seriola_dumerili ENSSDUG00000001236
seriola_lalandi ENSSLDG00000010436
scophthalmus_maximus ENSSMAG00000013805
mastacembelus_armatus ENSMAMG00000024089
monopterus_albus ENSMALG00000021561
anabas_testudineus ENSATEG00000014675
xiphophorus_maculatus ENSXMAG00000028393
xiphophorus_couchianus ENSXCOG00000011141
gambusia_affinis ENSGAFG00000015965
poecilia_mexicana ENSPMEG00000013643
poecilia_latipinna ENSPLAG00000004876
poecilia_formosa ENSPFOG00000014615
cyprinodon_variegatus ENSCVAG00000015475
fundulus_heteroclitus ENSFHEG00000001307
kryptolebias_marmoratus ENSKMAG00000014832
oryzias_latipes ENSORLG00020019913
oryzias_latipes ENSORLG00000026604
oryzias_latipes ENSORLG00015015271
oryzias_melastigma ENSOMEG00000008694
gouania_willdenowi ENSGWIG00000000769
maylandia_zebra ENSMZEG00005025826
haplochromis_burtoni ENSHBUG00000022337
pundamilia_nyererei ENSPNYG00000005584
neolamprologus_brichardi ENSNBRG00000021566
amphilophus_citrinellus ENSACIG00000004329
amphiprion_percula ENSAPEG00000015774
amphiprion_percula ENSAPEG00000015886
amphiprion_ocellaris ENSAOCG00000002098
acanthochromis_polyacanthus ENSAPOG00000013159
stegastes_partitus ENSSPAG00000021012
cottoperca_gobio ENSCGOG00000003987
mola_mola ENSMMOG00000017109
larimichthys_crocea ENSLCRG00005006251
labrus_bergylta ENSLBEG00000005810
periophthalmus_magnuspinnatus ENSPMGG00000013824
betta_splendens ENSBSLG00000014665
hippocampus_comes ENSHCOG00000005807
tetraodon_nigroviridis ENSTNIG00000000358
astyanax_mexicanus ENSAMXG00000003670
astyanax_mexicanus ENSAMXG00005009424
pygocentrus_nattereri ENSPNAG00000007881
ictalurus_punctatus ENSIPUG00000023537
scleropages_formosus ENSSFOG00015006267
paramormyrops_kingsleyae ENSPKIG00000004284
denticeps_clupeoides ENSDCDG00000033094
lepisosteus_oculatus ENSLOCG00000014522
erpetoichthys_calabaricus ENSECRG00000022780
callorhinchus_milii ENSCMIG00000013376
