apteryx_rowi ENSARWG00000000982
clupea_harengus ENSCHAG00000019086
amphiprion_percula ENSAPEG00000005857
acanthochromis_polyacanthus ENSAPOG00000016512
fundulus_heteroclitus ENSFHEG00000001477
gouania_willdenowi ENSGWIG00000008525
notechis_scutatus ENSNSUG00000020608
maylandia_zebra ENSMZEG00005005866
kryptolebias_marmoratus ENSKMAG00000002545
seriola_dumerili ENSSDUG00000018970
larimichthys_crocea ENSLCRG00005010797
hucho_hucho ENSHHUG00000042071
hucho_hucho ENSHHUG00000050075
esox_lucius ENSELUG00000001257
hippocampus_comes ENSHCOG00000014711
scleropages_formosus ENSSFOG00015019202
scleropages_formosus ENSSFOG00015005848
astyanax_mexicanus ENSAMXG00005010585
astyanax_mexicanus ENSAMXG00000005911
pygocentrus_nattereri ENSPNAG00000010157
electrophorus_electricus ENSEEEG00000020809
ictalurus_punctatus ENSIPUG00000018098
danio_rerio ENSDARG00000031343
gadus_morhua ENSGMOG00000019073
pygocentrus_nattereri ENSPNAG00000028379
ictalurus_punctatus ENSIPUG00000015058
danio_rerio ENSDARG00000034522
astyanax_mexicanus ENSAMXG00005018060
astyanax_mexicanus ENSAMXG00000004630
electrophorus_electricus ENSEEEG00000005411
clupea_harengus ENSCHAG00000019900
clupea_harengus ENSCHAG00000021543
gasterosteus_aculeatus ENSGACG00000003726
mola_mola ENSMMOG00000006947
gouania_willdenowi ENSGWIG00000018711
seriola_dumerili ENSSDUG00000021882
seriola_lalandi ENSSLDG00000003264
lates_calcarifer ENSLCAG00010010989
larimichthys_crocea ENSLCRG00005012594
labrus_bergylta ENSLBEG00000026930
monopterus_albus ENSMALG00000015854
mastacembelus_armatus ENSMAMG00000009672
anabas_testudineus ENSATEG00000010666
betta_splendens ENSBSLG00000001271
cottoperca_gobio ENSCGOG00000018137
amphiprion_ocellaris ENSAOCG00000002298
amphiprion_percula ENSAPEG00000020892
acanthochromis_polyacanthus ENSAPOG00000019100
stegastes_partitus ENSSPAG00000017366
parambassis_ranga ENSPRNG00000018393
fundulus_heteroclitus ENSFHEG00000008789
cyprinodon_variegatus ENSCVAG00000012889
poecilia_formosa ENSPFOG00000003742
poecilia_mexicana ENSPMEG00000019167
poecilia_reticulata ENSPREG00000015480
poecilia_latipinna ENSPLAG00000022260
xiphophorus_maculatus ENSXMAG00000016638
xiphophorus_couchianus ENSXCOG00000006024
gambusia_affinis ENSGAFG00000017270
kryptolebias_marmoratus ENSKMAG00000015507
oryzias_latipes ENSORLG00015006970
oryzias_latipes ENSORLG00020010772
oryzias_melastigma ENSOMEG00000014206
astatotilapia_calliptera ENSACLG00000025138
maylandia_zebra ENSMZEG00005008991
haplochromis_burtoni ENSHBUG00000012905
pundamilia_nyererei ENSPNYG00000019963
neolamprologus_brichardi ENSNBRG00000013673
oreochromis_niloticus ENSONIG00000019309
amphilophus_citrinellus ENSACIG00000007154
scophthalmus_maximus ENSSMAG00000001615
cynoglossus_semilaevis ENSCSEG00000003122
periophthalmus_magnuspinnatus ENSPMGG00000018412
denticeps_clupeoides ENSDCDG00000025070
latimeria_chalumnae ENSLACG00000007369
paramormyrops_kingsleyae ENSPKIG00000024232
paramormyrops_kingsleyae ENSPKIG00000003261
eptatretus_burgeri ENSEBUG00000000963
caenorhabditis_elegans WBGene00004270
