eptatretus_burgeri ENSEBUG00000007997
periophthalmus_magnuspinnatus ENSPMGG00000006307
gadus_morhua ENSGMOG00000018105
scleropages_formosus ENSSFOG00015021041
paramormyrops_kingsleyae ENSPKIG00000021760
scleropages_formosus ENSSFOG00015004935
paramormyrops_kingsleyae ENSPKIG00000006745
lepisosteus_oculatus ENSLOCG00000004095
erpetoichthys_calabaricus ENSECRG00000022921
callorhinchus_milii ENSCMIG00000000838
latimeria_chalumnae ENSLACG00000008310
chelonoidis_abingdonii ENSCABG00000016878
gopherus_agassizii ENSGAGG00000020838
chrysemys_picta ENSCPBG00000027540
pelodiscus_sinensis ENSPSIG00000006849
crocodylus_porosus ENSCPRG00005007684
sphenodon_punctatus ENSSPUG00000018782
anser_brachyrhynchus ENSABRG00000021550
manacus_vitellinus ENSMVIG00005005757
calidris_pygmaea ENSCPGG00000018583
calidris_pugnax ENSCPUG00000006274
lonchura_striata ENSLSDG00000006705
taeniopygia_guttata ENSTGUG00000006687
junco_hyemalis ENSJHYG00000013887
parus_major ENSPMJG00000006974
cyanistes_caeruleus ENSCCEG00000022841
lepidothrix_coronata ENSLCOG00000014032
serinus_canaria ENSSCAG00000014333
zonotrichia_albicollis ENSZALG00000003706
ficedula_albicollis ENSFALG00000005648
coturnix_japonica ENSCJPG00005005821
meleagris_gallopavo ENSMGAG00000007093
numida_meleagris ENSNMEG00000016316
gallus_gallus ENSGALG00000006207
melopsittacus_undulatus ENSMUNG00000001982
apteryx_haastii ENSAHAG00000019382
apteryx_owenii ENSAOWG00000002382
apteryx_rowi ENSARWG00000009776
dromaius_novaehollandiae ENSDNVG00000004016
nothoprocta_perdicaria ENSNPEG00000007740
anas_platyrhynchos ENSAPLG00000014289
salvator_merianae ENSSMRG00000019515
anolis_carolinensis ENSACAG00000025980
anolis_carolinensis ENSACAG00000005344
pogona_vitticeps ENSPVIG00000011120
propithecus_coquereli ENSPCOG00000024105
microcebus_murinus ENSMICG00000014688
homo_sapiens ENSG00000101294
gorilla_gorilla ENSGGOG00000000991
pan_paniscus ENSPPAG00000031171
nomascus_leucogenys ENSNLEG00000009589
rhinopithecus_bieti ENSRBIG00000031318
piliocolobus_tephrosceles ENSPTEG00000002516
colobus_angolensis ENSCANG00000022190
macaca_fascicularis ENSMFAG00000038606
macaca_mulatta ENSMMUG00000005119
macaca_nemestrina ENSMNEG00000034316
papio_anubis ENSPANG00000007165
mandrillus_leucophaeus ENSMLEG00000029270
cercocebus_atys ENSCATG00000034532
saimiri_boliviensis ENSSBOG00000035754
cebus_capucinus ENSCCAG00000025881
callithrix_jacchus ENSCJAG00000020788
aotus_nancymaae ENSANAG00000031490
chinchilla_lanigera ENSCLAG00000017145
octodon_degus ENSODEG00000012125
cavia_aperea ENSCAPG00000008998
cavia_porcellus ENSCPOG00000011675
heterocephalus_glaber ENSHGLG00000005219
fukomys_damarensis ENSFDAG00000016905
urocitellus_parryii ENSUPAG00010018945
marmota_marmota ENSMMMG00000023809
spermophilus_dauricus ENSSDAG00000009768
ictidomys_tridecemlineatus ENSSTOG00000004628
castor_canadensis ENSCCNG00000018925
dipodomys_ordii ENSDORG00000012908
mus_musculus ENSMUSG00000019188
mus_spicilegus ENSMSIG00000001308
mus_caroli MGP_CAROLIEiJ_G0024469
mus_spretus MGP_SPRETEiJ_G0025390
mus_pahari MGP_PahariEiJ_G0025912
meriones_unguiculatus ENSMUGG00000021520
microtus_ochrogaster ENSMOCG00000001512
peromyscus_maniculatus ENSPEMG00000021723
cricetulus_griseus ENSCGRG00001024722
cricetulus_griseus ENSCGRG00015003676
cricetulus_griseus ENSCGRG00000017277
mesocricetus_auratus ENSMAUG00000008869
nannospalax_galili ENSNGAG00000002830
jaculus_jaculus ENSJJAG00000012665
ailuropoda_melanoleuca ENSAMEG00000013724
ursus_maritimus ENSUMAG00000000881
vulpes_vulpes ENSVVUG00000008380
canis_lupus ENSCAFG00020004201
panthera_pardus ENSPPRG00000023569
panthera_tigris ENSPTIG00000017655
equus_caballus ENSECAG00000019217
equus_asinus ENSEASG00005003658
vicugna_pacos ENSVPAG00000000720
bos_mutus ENSBMUG00000015180
bos_taurus ENSBTAG00000008840
bos_indicus ENSBIXG00005025993
bos_indicus ENSBIXG00000020999
bison_bison ENSBBBG00000009948
tursiops_truncatus ENSTTRG00000005822
sus_scrofa ENSSSCG00000007228
pteropus_vampyrus ENSPVAG00000011508
sorex_araneus ENSSARG00000007154
ochotona_princeps ENSOPRG00000004625
oryctolagus_cuniculus ENSOCUG00000003190
choloepus_hoffmanni ENSCHOG00000010602
dasypus_novemcinctus ENSDNOG00000048020
tupaia_belangeri ENSTBEG00000011013
loxodonta_africana ENSLAFG00000009965
procavia_capensis ENSPCAG00000003330
echinops_telfairi ENSETEG00000008488
capra_hircus ENSCHIG00000027045
ovis_aries ENSOARG00000000910
myotis_lucifugus ENSMLUG00000007479
mustela_putorius ENSMPUG00000017906
neovison_vison ENSNVIG00000019208
ursus_americanus ENSUAMG00000023505
canis_lupus ENSCAFG00000007038
felis_catus ENSFCAG00000014661
erinaceus_europaeus ENSEEUG00000008593
heterocephalus_glaber ENSHGLG00100008893
rattus_norvegicus ENSRNOG00000007738
pan_troglodytes ENSPTRG00000013356
pan_troglodytes ENSPTRG00000050703
pongo_abelii ENSPPYG00000010888
theropithecus_gelada ENSTGEG00000008654
chlorocebus_sabaeus ENSCSAG00000012775
rhinopithecus_roxellana ENSRROG00000037657
otolemur_garnettii ENSOGAG00000002344
phascolarctos_cinereus ENSPCIG00000026095
vombatus_ursinus ENSVURG00010000325
cyprinodon_variegatus ENSCVAG00000008579
ornithorhynchus_anatinus ENSOANG00000002243
prolemur_simus ENSPSMG00000003412
carlito_syrichta ENSTSYG00000009108
vombatus_ursinus ENSVURG00010002218
vombatus_ursinus ENSVURG00010014041
phascolarctos_cinereus ENSPCIG00000008233
sarcophilus_harrisii ENSSHAG00000014206
monodelphis_domestica ENSMODG00000019497
notamacropus_eugenii ENSMEUG00000012654
drosophila_melanogaster FBgn0031260
ciona_savignyi ENSCSAVG00000007855
ciona_intestinalis ENSCING00000009763
caenorhabditis_elegans WBGene00011481
saccharomyces_cerevisiae YKL100C
