caenorhabditis_elegans_strain_n2 WBGene00000763
mola_mola ENSMMOG00000017865
gasterosteus_aculeatus ENSGACG00000004983
poecilia_mexicana ENSPMEG00000004224
poecilia_formosa ENSPFOG00000019395
poecilia_latipinna ENSPLAG00000003598
poecilia_reticulata ENSPREG00000015754
gambusia_affinis ENSGAFG00000000680
xiphophorus_maculatus ENSXMAG00000004124
xiphophorus_couchianus ENSXCOG00000016990
fundulus_heteroclitus ENSFHEG00000009736
cyprinodon_variegatus ENSCVAG00000021341
hippocampus_comes ENSHCOG00000014459
scophthalmus_maximus ENSSMAG00000008860
amphiprion_ocellaris ENSAOCG00000000804
amphiprion_percula ENSAPEG00000020804
acanthochromis_polyacanthus ENSAPOG00000018453
stegastes_partitus ENSSPAG00000020102
maylandia_zebra ENSMZEG00005011886
haplochromis_burtoni ENSHBUG00000015558
pundamilia_nyererei ENSPNYG00000004234
neolamprologus_brichardi ENSNBRG00000007451
oreochromis_niloticus ENSONIG00000000124
amphilophus_citrinellus ENSACIG00000002855
oryzias_latipes ENSORLG00020001246
oryzias_latipes ENSORLG00000025966
oryzias_latipes_asm223469v1 ENSORLG00015016456
oryzias_melastigma ENSOMEG00000005649
seriola_dumerili ENSSDUG00000008881
seriola_lalandi_dorsalis ENSSLDG00000010913
mastacembelus_armatus ENSMAMG00000002857
labrus_bergylta ENSLBEG00000002823
anabas_testudineus ENSATEG00000024719
kryptolebias_marmoratus ENSKMAG00000002723
tetraodon_nigroviridis ENSTNIG00000007012
takifugu_rubripes ENSTRUG00000000262
cynoglossus_semilaevis ENSCSEG00000008645
periophthalmus_magnuspinnatus ENSPMGG00000022094
gadus_morhua ENSGMOG00000006023
scleropages_formosus ENSSFOG00015011267
paramormyrops_kingsleyae ENSPKIG00000022973
lepisosteus_oculatus ENSLOCG00000017096
eptatretus_burgeri ENSEBUG00000016355
ciona_savignyi ENSCSAVG00000005853
ciona_intestinalis ENSCING00000002605
saccharomyces_cerevisiae YOL096C
