parus_major ENSPMJG00000017957
pan_troglodytes ENSPTRG00000020178
pan_paniscus ENSPPAG00000024009
homo_sapiens ENSG00000147526
gorilla_gorilla ENSGGOG00000011078
pongo_abelii ENSPPYG00000018528
nomascus_leucogenys ENSNLEG00000012333
mandrillus_leucophaeus ENSMLEG00000006911
cercocebus_atys ENSCATG00000035857
papio_anubis ENSPANG00000019847
theropithecus_gelada ENSTGEG00000009464
macaca_nemestrina ENSMNEG00000027975
colobus_angolensis ENSCANG00000036086
piliocolobus_tephrosceles ENSPTEG00000035386
rhinopithecus_roxellana ENSRROG00000037986
macaca_fascicularis ENSMFAG00000031600
macaca_mulatta ENSMMUG00000010152
chlorocebus_sabaeus ENSCSAG00000015401
rhinopithecus_bieti ENSRBIG00000037320
pan_paniscus ENSPPAG00000030630
pan_troglodytes ENSPTRG00000049232
rhinopithecus_bieti ENSRBIG00000041905
saimiri_boliviensis ENSSBOG00000011637
cebus_capucinus ENSCCAG00000036680
callithrix_jacchus ENSCJAG00000002356
aotus_nancymaae ENSANAG00000028289
carlito_syrichta ENSTSYG00000001623
propithecus_coquereli ENSPCOG00000021240
prolemur_simus ENSPSMG00000000911
microcebus_murinus ENSMICG00000003570
otolemur_garnettii ENSOGAG00000031281
tupaia_belangeri ENSTBEG00000009014
choloepus_hoffmanni ENSCHOG00000006441
dasypus_novemcinctus ENSDNOG00000005314
loxodonta_africana ENSLAFG00000008457
procavia_capensis ENSPCAG00000015422
echinops_telfairi ENSETEG00000007053
ornithorhynchus_anatinus ENSOANG00000007613
xenopus_tropicalis ENSXETG00000019468
latimeria_chalumnae ENSLACG00000006950
scleropages_formosus ENSSFOG00015013410
paramormyrops_kingsleyae ENSPKIG00000007617
scleropages_formosus ENSSFOG00015020340
paramormyrops_kingsleyae ENSPKIG00000000341
seriola_dumerili ENSSDUG00000022799
seriola_lalandi ENSSLDG00000019099
lates_calcarifer ENSLCAG00010001090
scophthalmus_maximus ENSSMAG00000008511
anabas_testudineus ENSATEG00000023878
betta_splendens ENSBSLG00000006355
mastacembelus_armatus ENSMAMG00000018074
monopterus_albus ENSMALG00000000655
cottoperca_gobio ENSCGOG00000007197
gasterosteus_aculeatus ENSGACG00000008407
takifugu_rubripes ENSTRUG00000015943
tetraodon_nigroviridis ENSTNIG00000011003
mola_mola ENSMMOG00000004910
labrus_bergylta ENSLBEG00000015195
larimichthys_crocea ENSLCRG00005015714
amphiprion_ocellaris ENSAOCG00000003980
amphiprion_percula ENSAPEG00000003713
acanthochromis_polyacanthus ENSAPOG00000000930
stegastes_partitus ENSSPAG00000013556
parambassis_ranga ENSPRNG00000016292
maylandia_zebra ENSMZEG00005026917
haplochromis_burtoni ENSHBUG00000022328
astatotilapia_calliptera ENSACLG00000010695
neolamprologus_brichardi ENSNBRG00000016881
pundamilia_nyererei ENSPNYG00000004807
oreochromis_niloticus ENSONIG00000019430
amphilophus_citrinellus ENSACIG00000017030
poecilia_formosa ENSPFOG00000006953
poecilia_latipinna ENSPLAG00000010866
poecilia_mexicana ENSPMEG00000022609
poecilia_reticulata ENSPREG00000000804
gambusia_affinis ENSGAFG00000008697
xiphophorus_maculatus ENSXMAG00000022942
xiphophorus_couchianus ENSXCOG00000017628
fundulus_heteroclitus ENSFHEG00000003848
cyprinodon_variegatus ENSCVAG00000002608
kryptolebias_marmoratus ENSKMAG00000000388
oryzias_latipes ENSORLG00000016778
oryzias_latipes ENSORLG00020012148
oryzias_latipes ENSORLG00015007105
oryzias_melastigma ENSOMEG00000007203
gouania_willdenowi ENSGWIG00000009915
cynoglossus_semilaevis ENSCSEG00000007225
hippocampus_comes ENSHCOG00000011710
gadus_morhua ENSGMOG00000017506
hucho_hucho ENSHHUG00000032795
hucho_hucho ENSHHUG00000036777
esox_lucius ENSELUG00000023543
electrophorus_electricus ENSEEEG00000013510
electrophorus_electricus ENSEEEG00000013511
astyanax_mexicanus ENSAMXG00000040798
pygocentrus_nattereri ENSPNAG00000023999
ictalurus_punctatus ENSIPUG00000024540
denticeps_clupeoides ENSDCDG00000017192
astyanax_mexicanus ENSAMXG00005020683
astyanax_mexicanus ENSAMXG00000039348
danio_rerio ENSDARG00000073753
clupea_harengus ENSCHAG00000004851
lepisosteus_oculatus ENSLOCG00000015098
erpetoichthys_calabaricus ENSECRG00000002112
mastacembelus_armatus ENSMAMG00000013991
scophthalmus_maximus ENSSMAG00000011424
fundulus_heteroclitus ENSFHEG00000011633
cyprinodon_variegatus ENSCVAG00000011528
xiphophorus_maculatus ENSXMAG00000007559
gambusia_affinis ENSGAFG00000012199
poecilia_formosa ENSPFOG00000023537
poecilia_mexicana ENSPMEG00000013446
poecilia_latipinna ENSPLAG00000003429
poecilia_reticulata ENSPREG00000001549
oryzias_latipes ENSORLG00000008213
oryzias_latipes ENSORLG00020012496
oryzias_latipes ENSORLG00015001429
oryzias_melastigma ENSOMEG00000003713
cottoperca_gobio ENSCGOG00000015692
gasterosteus_aculeatus ENSGACG00000009561
labrus_bergylta ENSLBEG00000013881
anabas_testudineus ENSATEG00000006672
amphiprion_ocellaris ENSAOCG00000014614
amphiprion_percula ENSAPEG00000022023
acanthochromis_polyacanthus ENSAPOG00000011109
stegastes_partitus ENSSPAG00000017990
parambassis_ranga ENSPRNG00000002601
astatotilapia_calliptera ENSACLG00000001811
maylandia_zebra ENSMZEG00005016747
pundamilia_nyererei ENSPNYG00000017934
haplochromis_burtoni ENSHBUG00000009673
oreochromis_niloticus ENSONIG00000013626
kryptolebias_marmoratus ENSKMAG00000014278
seriola_dumerili ENSSDUG00000013931
seriola_lalandi ENSSLDG00000000867
takifugu_rubripes ENSTRUG00000016299
tetraodon_nigroviridis ENSTNIG00000015910
larimichthys_crocea ENSLCRG00005004536
lates_calcarifer ENSLCAG00010028190
gouania_willdenowi ENSGWIG00000022357
monopterus_albus ENSMALG00000012067
neolamprologus_brichardi ENSNBRG00000005582
amphilophus_citrinellus ENSACIG00000018250
mola_mola ENSMMOG00000017922
cynoglossus_semilaevis ENSCSEG00000013045
hippocampus_comes ENSHCOG00000015924
xiphophorus_couchianus ENSXCOG00000016964
gadus_morhua ENSGMOG00000009137
hucho_hucho ENSHHUG00000020066
hucho_hucho ENSHHUG00000020101
esox_lucius ENSELUG00000012046
anabas_testudineus ENSATEG00000017361
scophthalmus_maximus ENSSMAG00000009008
clupea_harengus ENSCHAG00000004864
periophthalmus_magnuspinnatus ENSPMGG00000007798
cyanistes_caeruleus ENSCCEG00000018146
callorhinchus_milii ENSCMIG00000006957
