xenopus_tropicalis ENSXETG00000018564
cricetulus_griseus_crigri-picr ENSCGRG00015009471
cricetulus_griseus_crigri ENSCGRG00000017248
mesocricetus_auratus ENSMAUG00000008190
microtus_ochrogaster ENSMOCG00000009770
peromyscus_maniculatus_bairdii ENSPEMG00000027383
nannospalax_galili ENSNGAG00000000460
jaculus_jaculus ENSJJAG00000023389
ictidomys_tridecemlineatus ENSSTOG00000012110
spermophilus_dauricus ENSSDAG00000007425
urocitellus_parryii ENSUPAG00010013508
marmota_marmota_marmota ENSMMMG00000000768
heterocephalus_glaber_female ENSHGLG00000009319
heterocephalus_glaber_male ENSHGLG00100001040
fukomys_damarensis ENSFDAG00000002419
cavia_porcellus ENSCPOG00000030287
chinchilla_lanigera ENSCLAG00000015053
octodon_degus ENSODEG00000015627
carlito_syrichta ENSTSYG00000035089
tupaia_belangeri ENSTBEG00000010248
myotis_lucifugus ENSMLUG00000001560
pteropus_vampyrus ENSPVAG00000013634
ovis_aries ENSOARG00000015835
capra_hircus ENSCHIG00000000303
bos_mutus ENSBMUG00000003063
bos_taurus ENSBTAG00000000067
bison_bison_bison ENSBBBG00000001266
tursiops_truncatus ENSTTRG00000016723
sus_scrofa ENSSSCG00000010085
ursus_americanus ENSUAMG00000021564
ursus_maritimus ENSUMAG00000003569
ailuropoda_melanoleuca ENSAMEG00000008797
neovison_vison ENSNVIG00000021654
mustela_putorius_furo ENSMPUG00000003171
canis_lupus_dingo ENSCAFG00020015075
canis_lupus_familiaris ENSCAFG00000015309
vulpes_vulpes ENSVVUG00000020657
panthera_pardus ENSPPRG00000010543
panthera_tigris_altaica ENSPTIG00000020650
felis_catus ENSFCAG00000008014
equus_caballus ENSECAG00000022641
equus_asinus_asinus ENSEASG00005022289
sorex_araneus ENSSARG00000014436
sorex_araneus ENSSARG00000000158
papio_anubis ENSPANG00000034744
piliocolobus_tephrosceles ENSPTEG00000004574
dasypus_novemcinctus ENSDNOG00000000815
oryctolagus_cuniculus ENSOCUG00000002628
erinaceus_europaeus ENSEEUG00000002742
latimeria_chalumnae ENSLACG00000012852
takifugu_rubripes ENSTRUG00000005331
tetraodon_nigroviridis ENSTNIG00000004545
gasterosteus_aculeatus ENSGACG00000003802
oryzias_latipes ENSORLG00020014600
oryzias_latipes ENSORLG00000024163
oryzias_latipes_asm223469v1 ENSORLG00015000712
oryzias_melastigma ENSOMEG00000003143
mola_mola ENSMMOG00000008043
labrus_bergylta ENSLBEG00000003173
seriola_lalandi_dorsalis ENSSLDG00000010771
seriola_lalandi_dorsalis ENSSLDG00000005232
seriola_dumerili ENSSDUG00000009162
seriola_lalandi_dorsalis ENSSLDG00000013039
seriola_dumerili ENSSDUG00000009179
scophthalmus_maximus ENSSMAG00000001203
monopterus_albus ENSMALG00000008072
mastacembelus_armatus ENSMAMG00000017418
anabas_testudineus ENSATEG00000011343
cynoglossus_semilaevis ENSCSEG00000015910
cynoglossus_semilaevis ENSCSEG00000011990
hippocampus_comes ENSHCOG00000000414
gambusia_affinis ENSGAFG00000006123
xiphophorus_couchianus ENSXCOG00000001402
poecilia_reticulata ENSPREG00000012236
poecilia_mexicana ENSPMEG00000015316
poecilia_formosa ENSPFOG00000005688
poecilia_latipinna ENSPLAG00000001317
xiphophorus_maculatus ENSXMAG00000004473
cyprinodon_variegatus ENSCVAG00000016684
kryptolebias_marmoratus ENSKMAG00000015113
astatotilapia_calliptera ENSACLG00000005901
maylandia_zebra ENSMZEG00005004238
pundamilia_nyererei ENSPNYG00000019907
haplochromis_burtoni ENSHBUG00000021887
neolamprologus_brichardi ENSNBRG00000012953
oreochromis_niloticus ENSONIG00000010463
amphilophus_citrinellus ENSACIG00000006897
amphiprion_percula ENSAPEG00000024431
amphiprion_ocellaris ENSAOCG00000011618
acanthochromis_polyacanthus ENSAPOG00000009503
stegastes_partitus ENSSPAG00000023021
periophthalmus_magnuspinnatus ENSPMGG00000016214
gadus_morhua ENSGMOG00000001950
esox_lucius ENSELUG00000022371
pygocentrus_nattereri ENSPNAG00000020542
astyanax_mexicanus ENSAMXG00000029289
ictalurus_punctatus ENSIPUG00000020405
danio_rerio ENSDARG00000035631
paramormyrops_kingsleyae ENSPKIG00000017963
scleropages_formosus ENSSFOG00015016100
lepisosteus_oculatus ENSLOCG00000002092
eptatretus_burgeri ENSEBUG00000002794
drosophila_melanogaster FBgn0037312
