vombatus_ursinus ENSVURG00010017061
calidris_pygmaea ENSCPGG00000011720
calidris_pugnax ENSCPUG00000007711
melopsittacus_undulatus ENSMUNG00000004933
taeniopygia_guttata ENSTGUG00000012342
lonchura_striata ENSLSDG00000003851
serinus_canaria ENSSCAG00000006912
junco_hyemalis ENSJHYG00000007110
zonotrichia_albicollis ENSZALG00000014081
ficedula_albicollis ENSFALG00000002321
parus_major ENSPMJG00000011246
cyanistes_caeruleus ENSCCEG00000008387
lepidothrix_coronata ENSLCOG00000009237
manacus_vitellinus ENSMVIG00005012743
anser_brachyrhynchus ENSABRG00000013622
anas_platyrhynchos ENSAPLG00000019811
gallus_gallus ENSGALG00000033144
coturnix_japonica ENSCJPG00005005383
meleagris_gallopavo ENSMGAG00000012507
numida_meleagris ENSNMEG00000008010
apteryx_owenii ENSAOWG00000001028
apteryx_rowi ENSARWG00000002906
apteryx_haastii ENSAHAG00000018900
dromaius_novaehollandiae ENSDNVG00000008682
nothoprocta_perdicaria ENSNPEG00000011174
crocodylus_porosus ENSCPRG00005007648
chelonoidis_abingdonii ENSCABG00000004287
gopherus_agassizii ENSGAGG00000025728
chrysemys_picta ENSCPBG00000015387
pelodiscus_sinensis ENSPSIG00000010714
xenopus_tropicalis ENSXETG00000015758
latimeria_chalumnae ENSLACG00000022130
astyanax_mexicanus ENSAMXG00005022230
astyanax_mexicanus ENSAMXG00000033176
pygocentrus_nattereri ENSPNAG00000011397
ictalurus_punctatus ENSIPUG00000000068
electrophorus_electricus ENSEEEG00000001105
danio_rerio ENSDARG00000104752
denticeps_clupeoides ENSDCDG00000029046
takifugu_rubripes ENSTRUG00000022660
mola_mola ENSMMOG00000008630
gouania_willdenowi ENSGWIG00000013816
seriola_dumerili ENSSDUG00000015548
labrus_bergylta ENSLBEG00000022790
gasterosteus_aculeatus ENSGACG00000006686
parambassis_ranga ENSPRNG00000015455
mastacembelus_armatus ENSMAMG00000024010
betta_splendens ENSBSLG00000016597
fundulus_heteroclitus ENSFHEG00000016784
cyprinodon_variegatus ENSCVAG00000008789
xiphophorus_maculatus ENSXMAG00000009740
xiphophorus_couchianus ENSXCOG00000016181
poecilia_formosa ENSPFOG00000008388
poecilia_reticulata ENSPREG00000010482
poecilia_latipinna ENSPLAG00000019465
poecilia_mexicana ENSPMEG00000018491
gambusia_affinis ENSGAFG00000001072
kryptolebias_marmoratus ENSKMAG00000019246
oryzias_latipes ENSORLG00000004920
oryzias_latipes ENSORLG00020022642
oryzias_latipes ENSORLG00015006921
oryzias_melastigma ENSOMEG00000013125
amphiprion_percula ENSAPEG00000014515
amphiprion_ocellaris ENSAOCG00000005668
acanthochromis_polyacanthus ENSAPOG00000003217
stegastes_partitus ENSSPAG00000010010
astatotilapia_calliptera ENSACLG00000013556
maylandia_zebra ENSMZEG00005025598
haplochromis_burtoni ENSHBUG00000011431
pundamilia_nyererei ENSPNYG00000008846
neolamprologus_brichardi ENSNBRG00000019931
oreochromis_niloticus ENSONIG00000007048
larimichthys_crocea ENSLCRG00005017202
monopterus_albus ENSMALG00000009097
anabas_testudineus ENSATEG00000024053
scophthalmus_maximus ENSSMAG00000003375
cynoglossus_semilaevis ENSCSEG00000003841
lates_calcarifer ENSLCAG00010001901
seriola_lalandi ENSSLDG00000021941
periophthalmus_magnuspinnatus ENSPMGG00000022579
hippocampus_comes ENSHCOG00000011065
gadus_morhua ENSGMOG00000016906
esox_lucius ENSELUG00000024237
hucho_hucho ENSHHUG00000016317
clupea_harengus ENSCHAG00000002997
paramormyrops_kingsleyae ENSPKIG00000019699
scleropages_formosus ENSSFOG00015004621
lepisosteus_oculatus ENSLOCG00000009099
ornithorhynchus_anatinus ENSOANG00000021094
erpetoichthys_calabaricus ENSECRG00000021082
callorhinchus_milii ENSCMIG00000011189
