ciona_intestinalis ENSCING00000019847
parus_major ENSPMJG00000019082
lepidothrix_coronata ENSLCOG00000010998
manacus_vitellinus ENSMVIG00005011176
melopsittacus_undulatus ENSMUNG00000006379
gallus_gallus ENSGALG00000031368
coturnix_japonica ENSCJPG00005011880
meleagris_gallopavo ENSMGAG00000012752
numida_meleagris ENSNMEG00000015726
anser_brachyrhynchus ENSABRG00000011827
anas_platyrhynchos ENSAPLG00000015321
apteryx_owenii ENSAOWG00000007646
apteryx_haastii ENSAHAG00000014466
apteryx_rowi ENSARWG00000014158
dromaius_novaehollandiae ENSDNVG00000007756
nothoprocta_perdicaria ENSNPEG00000010993
taeniopygia_guttata ENSTGUG00000015928
crocodylus_porosus ENSCPRG00005015628
chelonoidis_abingdonii ENSCABG00000008333
gopherus_agassizii ENSGAGG00000019049
chrysemys_picta ENSCPBG00000020167
pelodiscus_sinensis ENSPSIG00000007853
pogona_vitticeps ENSPVIG00000017291
anolis_carolinensis ENSACAG00000016184
notechis_scutatus ENSNSUG00000005200
salvator_merianae ENSSMRG00000000731
notechis_scutatus ENSNSUG00000000747
sphenodon_punctatus ENSSPUG00000005577
vombatus_ursinus ENSVURG00010010141
phascolarctos_cinereus ENSPCIG00000017961
notamacropus_eugenii ENSMEUG00000007609
sarcophilus_harrisii ENSSHAG00000015171
monodelphis_domestica ENSMODG00000019313
echinops_telfairi ENSETEG00000004263
dasypus_novemcinctus ENSDNOG00000000581
loxodonta_africana ENSLAFG00000013848
procavia_capensis ENSPCAG00000007511
bos_indicus ENSBIXG00005015833
bos_indicus ENSBIXG00000028894
bos_taurus ENSBTAG00000015976
bos_mutus ENSBMUG00000008203
bison_bison ENSBBBG00000005003
capra_hircus ENSCHIG00000019992
ovis_aries ENSOARG00000005023
tursiops_truncatus ENSTTRG00000004110
sus_scrofa ENSSSCG00000017779
vicugna_pacos ENSVPAG00000006635
myotis_lucifugus ENSMLUG00000013497
pteropus_vampyrus ENSPVAG00000001799
neovison_vison ENSNVIG00000016565
mustela_putorius ENSMPUG00000014128
ursus_maritimus ENSUMAG00000011565
ursus_maritimus ENSUMAG00000011601
ursus_americanus ENSUAMG00000015891
ursus_americanus ENSUAMG00000015884
ailuropoda_melanoleuca ENSAMEG00000004496
canis_lupus ENSCAFG00020011690
canis_lupus ENSCAFG00000018842
vulpes_vulpes ENSVVUG00000017679
panthera_tigris ENSPTIG00000016400
panthera_pardus ENSPPRG00000009254
felis_catus ENSFCAG00000007042
equus_asinus ENSEASG00005009854
equus_caballus ENSECAG00000016493
sorex_araneus ENSSARG00000007921
erinaceus_europaeus ENSEEUG00000014729
prolemur_simus ENSPSMG00000025018
microcebus_murinus ENSMICG00000005364
propithecus_coquereli ENSPCOG00000026304
otolemur_garnettii ENSOGAG00000007952
cebus_capucinus ENSCCAG00000027354
saimiri_boliviensis ENSSBOG00000023620
callithrix_jacchus ENSCJAG00000013252
aotus_nancymaae ENSANAG00000037261
pan_paniscus ENSPPAG00000043181
pan_troglodytes ENSPTRG00000008941
homo_sapiens ENSG00000109118
gorilla_gorilla ENSGGOG00000012335
pongo_abelii ENSPPYG00000008116
nomascus_leucogenys ENSNLEG00000003180
rhinopithecus_bieti ENSRBIG00000030211
rhinopithecus_roxellana ENSRROG00000043266
colobus_angolensis ENSCANG00000042525
papio_anubis ENSPANG00000023370
theropithecus_gelada ENSTGEG00000009307
macaca_nemestrina ENSMNEG00000034595
macaca_fascicularis ENSMFAG00000036394
macaca_mulatta ENSMMUG00000021554
cercocebus_atys ENSCATG00000031082
mandrillus_leucophaeus ENSMLEG00000006689
chlorocebus_sabaeus ENSCSAG00000007077
carlito_syrichta ENSTSYG00000008806
carlito_syrichta ENSTSYG00000029279
piliocolobus_tephrosceles ENSPTEG00000026732
piliocolobus_tephrosceles ENSPTEG00000026766
mandrillus_leucophaeus ENSMLEG00000032813
piliocolobus_tephrosceles ENSPTEG00000031849
carlito_syrichta ENSTSYG00000028830
dipodomys_ordii ENSDORG00000001218
castor_canadensis ENSCCNG00000022939
mus_musculus ENSMUSG00000037791
mus_spretus MGP_SPRETEiJ_G0017628
mus_spicilegus ENSMSIG00000011061
mus_caroli MGP_CAROLIEiJ_G0016785
mus_pahari MGP_PahariEiJ_G0017922
rattus_norvegicus ENSRNOG00000009566
meriones_unguiculatus ENSMUGG00000023499
microtus_ochrogaster ENSMOCG00000009540
peromyscus_maniculatus ENSPEMG00000024226
cricetulus_griseus ENSCGRG00001005609
cricetulus_griseus ENSCGRG00000017748
cricetulus_griseus ENSCGRG00015016093
mesocricetus_auratus ENSMAUG00000009934
mesocricetus_auratus ENSMAUG00000014169
castor_canadensis ENSCCNG00000031711
nannospalax_galili ENSNGAG00000019376
jaculus_jaculus ENSJJAG00000022017
heterocephalus_glaber ENSHGLG00000008718
heterocephalus_glaber ENSHGLG00100017580
fukomys_damarensis ENSFDAG00000019678
cavia_aperea ENSCAPG00000008648
cavia_aperea ENSCAPG00000005779
cavia_porcellus ENSCPOG00000007469
octodon_degus ENSODEG00000010409
chinchilla_lanigera ENSCLAG00000005916
marmota_marmota ENSMMMG00000011760
spermophilus_dauricus ENSSDAG00000009650
urocitellus_parryii ENSUPAG00010022185
ictidomys_tridecemlineatus ENSSTOG00000003505
oryctolagus_cuniculus ENSOCUG00000015224
ochotona_princeps ENSOPRG00000014535
choloepus_hoffmanni ENSCHOG00000012909
ornithorhynchus_anatinus ENSOANG00000008692
xenopus_tropicalis ENSXETG00000012509
petromyzon_marinus ENSPMAG00000002054
ciona_savignyi ENSCSAVG00000007115
chrysemys_picta ENSCPBG00000012985
latimeria_chalumnae ENSLACG00000013432
callorhinchus_milii ENSCMIG00000014041
erpetoichthys_calabaricus ENSECRG00000006324
drosophila_melanogaster FBgn0029861
