apteryx_haastii ENSAHAG00000002903
ictidomys_tridecemlineatus ENSSTOG00000006970
marmota_marmota_marmota ENSMMMG00000013204
mus_spicilegus ENSMSIG00000019146
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0032683
mus_musculus ENSMUSG00000033703
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0031565
mus_pahari MGP_PahariEiJ_G0023164
rattus_norvegicus ENSRNOG00000059453
meriones_unguiculatus ENSMUGG00000018186
microtus_ochrogaster ENSMOCG00000003610
peromyscus_maniculatus_bairdii ENSPEMG00000010443
cricetulus_griseus_chok1gshd ENSCGRG00001025027
cricetulus_griseus_crigri ENSCGRG00000011749
cricetulus_griseus_crigri-picr ENSCGRG00015011454
mesocricetus_auratus ENSMAUG00000021677
nannospalax_galili ENSNGAG00000020055
jaculus_jaculus ENSJJAG00000022615
castor_canadensis ENSCCNG00000009215
dipodomys_ordii ENSDORG00000014055
oryctolagus_cuniculus ENSOCUG00000004115
ochotona_princeps ENSOPRG00000009764
tursiops_truncatus ENSTTRG00000005826
sus_scrofa ENSSSCG00000025425
vicugna_pacos ENSVPAG00000003198
capra_hircus ENSCHIG00000011265
ovis_aries ENSOARG00000005035
bos_mutus ENSBMUG00000022710
bison_bison_bison ENSBBBG00000020512
bos_taurus ENSBTAG00000012985
bison_bison_bison ENSBBBG00000020499
ursus_maritimus ENSUMAG00000017023
ursus_americanus ENSUAMG00000006965
ailuropoda_melanoleuca ENSAMEG00000002060
mustela_putorius_furo ENSMPUG00000010257
neovison_vison ENSNVIG00000005261
canis_lupus_familiaris ENSCAFG00000020144
canis_lupus_dingo ENSCAFG00020020940
vulpes_vulpes ENSVVUG00000017963
panthera_pardus ENSPPRG00000007362
panthera_tigris_altaica ENSPTIG00000011986
felis_catus ENSFCAG00000009485
erinaceus_europaeus ENSEEUG00000012871
sorex_araneus ENSSARG00000006801
pteropus_vampyrus ENSPVAG00000000680
myotis_lucifugus ENSMLUG00000007490
equus_asinus_asinus ENSEASG00005013391
equus_caballus ENSECAG00000012351
loxodonta_africana ENSLAFG00000006667
procavia_capensis ENSPCAG00000002430
dasypus_novemcinctus ENSDNOG00000017518
eptatretus_burgeri ENSEBUG00000015988
notamacropus_eugenii ENSMEUG00000004421
phascolarctos_cinereus ENSPCIG00000013978
sarcophilus_harrisii ENSSHAG00000000017
monodelphis_domestica ENSMODG00000014392
latimeria_chalumnae ENSLACG00000011345
periophthalmus_magnuspinnatus ENSPMGG00000015446
hippocampus_comes ENSHCOG00000009528
monopterus_albus ENSMALG00000012938
mastacembelus_armatus ENSMAMG00000014918
anabas_testudineus ENSATEG00000013012
scophthalmus_maximus ENSSMAG00000018585
cynoglossus_semilaevis ENSCSEG00000021785
seriola_lalandi_dorsalis ENSSLDG00000021530
seriola_lalandi_dorsalis ENSSLDG00000000514
seriola_dumerili ENSSDUG00000021284
poecilia_formosa ENSPFOG00000013529
poecilia_latipinna ENSPLAG00000002347
poecilia_mexicana ENSPMEG00000007651
poecilia_reticulata ENSPREG00000020331
xiphophorus_maculatus ENSXMAG00000006699
gambusia_affinis ENSGAFG00000015446
cyprinodon_variegatus ENSCVAG00000020549
fundulus_heteroclitus ENSFHEG00000018568
oryzias_latipes_asm223469v1 ENSORLG00015005265
oryzias_latipes ENSORLG00020014927
oryzias_latipes ENSORLG00000014336
oryzias_melastigma ENSOMEG00000017194
amphiprion_percula ENSAPEG00000002727
amphiprion_ocellaris ENSAOCG00000014265
acanthochromis_polyacanthus ENSAPOG00000005660
stegastes_partitus ENSSPAG00000001392
astatotilapia_calliptera ENSACLG00000022626
astatotilapia_calliptera ENSACLG00000022567
haplochromis_burtoni ENSHBUG00000006533
maylandia_zebra ENSMZEG00005002399
pundamilia_nyererei ENSPNYG00000000816
neolamprologus_brichardi ENSNBRG00000005529
oreochromis_niloticus ENSONIG00000010560
amphilophus_citrinellus ENSACIG00000019023
labrus_bergylta ENSLBEG00000004274
labrus_bergylta ENSLBEG00000004235
gasterosteus_aculeatus ENSGACG00000007976
takifugu_rubripes ENSTRUG00000014015
tetraodon_nigroviridis ENSTNIG00000002683
mola_mola ENSMMOG00000018381
gadus_morhua ENSGMOG00000005878
esox_lucius ENSELUG00000022840
pygocentrus_nattereri ENSPNAG00000009038
astyanax_mexicanus ENSAMXG00000013433
ictalurus_punctatus ENSIPUG00000015046
ictalurus_punctatus ENSIPUG00000015108
danio_rerio ENSDARG00000032650
scleropages_formosus ENSSFOG00015010882
paramormyrops_kingsleyae ENSPKIG00000013172
lepisosteus_oculatus ENSLOCG00000007604
eptatretus_burgeri ENSEBUG00000012379
ciona_savignyi ENSCSAVG00000005182
ciona_intestinalis ENSCING00000003495
caenorhabditis_elegans_strain_n2 WBGene00007745
