anser_brachyrhynchus ENSABRG00000013283
rhinopithecus_bieti ENSRBIG00000031559
callithrix_jacchus ENSCJAG00000007037
saimiri_boliviensis ENSSBOG00000031238
cebus_capucinus ENSCCAG00000023588
aotus_nancymaae ENSANAG00000032052
cebus_capucinus ENSCCAG00000037604
carlito_syrichta ENSTSYG00000010854
propithecus_coquereli ENSPCOG00000022157
prolemur_simus ENSPSMG00000024267
microcebus_murinus ENSMICG00000016478
otolemur_garnettii ENSOGAG00000001049
tupaia_belangeri ENSTBEG00000002541
ursus_maritimus ENSUMAG00000015251
ursus_americanus ENSUAMG00000019026
ailuropoda_melanoleuca ENSAMEG00000012243
neovison_vison ENSNVIG00000006694
mustela_putorius ENSMPUG00000015409
canis_lupus ENSCAFG00020023453
canis_lupus ENSCAFG00000016955
vulpes_vulpes ENSVVUG00000003710
panthera_tigris ENSPTIG00000011639
panthera_pardus ENSPPRG00000024404
felis_catus ENSFCAG00000002640
erinaceus_europaeus ENSEEUG00000005323
equus_caballus ENSECAG00000010150
equus_asinus ENSEASG00005018633
pteropus_vampyrus ENSPVAG00000003744
myotis_lucifugus ENSMLUG00000011077
bos_mutus ENSBMUG00000022650
bos_taurus ENSBTAG00000018699
bos_indicus ENSBIXG00005008270
bos_indicus ENSBIXG00000012031
bison_bison ENSBBBG00000021118
capra_hircus ENSCHIG00000025815
ovis_aries ENSOARG00000005653
tursiops_truncatus ENSTTRG00000000472
sus_scrofa ENSSSCG00000017553
loxodonta_africana ENSLAFG00000002796
procavia_capensis ENSPCAG00000006053
dasypus_novemcinctus ENSDNOG00000005454
echinops_telfairi ENSETEG00000007074
vombatus_ursinus ENSVURG00010007939
phascolarctos_cinereus ENSPCIG00000013089
notamacropus_eugenii ENSMEUG00000004109
monodelphis_domestica ENSMODG00000012142
sarcophilus_harrisii ENSSHAG00000010137
lepidothrix_coronata ENSLCOG00000008529
manacus_vitellinus ENSMVIG00005005270
taeniopygia_guttata ENSTGUG00000001873
lonchura_striata ENSLSDG00000005097
serinus_canaria ENSSCAG00000009608
junco_hyemalis ENSJHYG00000007322
ficedula_albicollis ENSFALG00000005202
xenopus_tropicalis ENSXETG00000020211
latimeria_chalumnae ENSLACG00000010542
denticeps_clupeoides ENSDCDG00000014057
clupea_harengus ENSCHAG00000006721
astyanax_mexicanus ENSAMXG00000037103
astyanax_mexicanus ENSAMXG00005004410
pygocentrus_nattereri ENSPNAG00000002949
electrophorus_electricus ENSEEEG00000015465
ictalurus_punctatus ENSIPUG00000010832
hucho_hucho ENSHHUG00000031275
hucho_hucho ENSHHUG00000044141
esox_lucius ENSELUG00000006337
gouania_willdenowi ENSGWIG00000022650
cynoglossus_semilaevis ENSCSEG00000016511
amphiprion_ocellaris ENSAOCG00000019648
amphiprion_percula ENSAPEG00000018975
acanthochromis_polyacanthus ENSAPOG00000000611
stegastes_partitus ENSSPAG00000014691
parambassis_ranga ENSPRNG00000024423
maylandia_zebra ENSMZEG00005024277
astatotilapia_calliptera ENSACLG00000010038
haplochromis_burtoni ENSHBUG00000012202
pundamilia_nyererei ENSPNYG00000018688
oreochromis_niloticus ENSONIG00000006527
neolamprologus_brichardi ENSNBRG00000010134
amphilophus_citrinellus ENSACIG00000008510
poecilia_formosa ENSPFOG00000002748
poecilia_mexicana ENSPMEG00000016172
poecilia_latipinna ENSPLAG00000007258
poecilia_reticulata ENSPREG00000012532
xiphophorus_maculatus ENSXMAG00000008617
xiphophorus_couchianus ENSXCOG00000015362
gambusia_affinis ENSGAFG00000004827
fundulus_heteroclitus ENSFHEG00000020580
kryptolebias_marmoratus ENSKMAG00000019167
cottoperca_gobio ENSCGOG00000009150
gasterosteus_aculeatus ENSGACG00000005943
labrus_bergylta ENSLBEG00000007893
takifugu_rubripes ENSTRUG00000014388
tetraodon_nigroviridis ENSTNIG00000011146
mola_mola ENSMMOG00000009843
larimichthys_crocea ENSLCRG00005014300
seriola_dumerili ENSSDUG00000007362
seriola_lalandi ENSSLDG00000015812
lates_calcarifer ENSLCAG00010021154
scophthalmus_maximus ENSSMAG00000018027
mastacembelus_armatus ENSMAMG00000017008
monopterus_albus ENSMALG00000012123
anabas_testudineus ENSATEG00000015531
betta_splendens ENSBSLG00000005092
hippocampus_comes ENSHCOG00000020132
oryzias_latipes ENSORLG00020020803
oryzias_latipes ENSORLG00015013297
oryzias_latipes ENSORLG00000016728
oryzias_melastigma ENSOMEG00000017211
gadus_morhua ENSGMOG00000003275
denticeps_clupeoides ENSDCDG00000002177
denticeps_clupeoides ENSDCDG00000016711
clupea_harengus ENSCHAG00000021539
pygocentrus_nattereri ENSPNAG00000000384
astyanax_mexicanus ENSAMXG00000038714
electrophorus_electricus ENSEEEG00000002858
ictalurus_punctatus ENSIPUG00000010773
danio_rerio ENSDARG00000031770
hucho_hucho ENSHHUG00000040570
hucho_hucho ENSHHUG00000030763
esox_lucius ENSELUG00000012032
fundulus_heteroclitus ENSFHEG00000000497
cyprinodon_variegatus ENSCVAG00000018705
poecilia_formosa ENSPFOG00000014010
poecilia_latipinna ENSPLAG00000023854
poecilia_mexicana ENSPMEG00000005284
poecilia_reticulata ENSPREG00000004716
xiphophorus_maculatus ENSXMAG00000016262
gambusia_affinis ENSGAFG00000011054
kryptolebias_marmoratus ENSKMAG00000009669
oryzias_latipes ENSORLG00020021406
oryzias_latipes ENSORLG00015019605
oryzias_latipes ENSORLG00000004096
oryzias_melastigma ENSOMEG00000005532
gasterosteus_aculeatus ENSGACG00000009872
scophthalmus_maximus ENSSMAG00000011153
gouania_willdenowi ENSGWIG00000013575
periophthalmus_magnuspinnatus ENSPMGG00000004268
tetraodon_nigroviridis ENSTNIG00000012858
takifugu_rubripes ENSTRUG00000016561
mola_mola ENSMMOG00000002645
seriola_dumerili ENSSDUG00000003868
seriola_lalandi ENSSLDG00000001552
lates_calcarifer ENSLCAG00010011495
mastacembelus_armatus ENSMAMG00000007970
monopterus_albus ENSMALG00000003925
larimichthys_crocea ENSLCRG00005016880
cottoperca_gobio ENSCGOG00000013050
anabas_testudineus ENSATEG00000014335
betta_splendens ENSBSLG00000008850
labrus_bergylta ENSLBEG00000008362
amphiprion_ocellaris ENSAOCG00000014886
amphiprion_percula ENSAPEG00000004738
acanthochromis_polyacanthus ENSAPOG00000006694
stegastes_partitus ENSSPAG00000017949
parambassis_ranga ENSPRNG00000022778
haplochromis_burtoni ENSHBUG00000022480
pundamilia_nyererei ENSPNYG00000019001
astatotilapia_calliptera ENSACLG00000013593
maylandia_zebra ENSMZEG00005009518
neolamprologus_brichardi ENSNBRG00000021749
oreochromis_niloticus ENSONIG00000019895
amphilophus_citrinellus ENSACIG00000001428
hippocampus_comes ENSHCOG00000013451
cynoglossus_semilaevis ENSCSEG00000000533
gadus_morhua ENSGMOG00000013251
paramormyrops_kingsleyae ENSPKIG00000021511
scleropages_formosus ENSSFOG00015008976
lepisosteus_oculatus ENSLOCG00000013296
erpetoichthys_calabaricus ENSECRG00000017085
callorhinchus_milii ENSCMIG00000009719
eptatretus_burgeri ENSEBUG00000006910
petromyzon_marinus ENSPMAG00000006364
eptatretus_burgeri ENSEBUG00000004014
ciona_intestinalis ENSCING00000003191
caenorhabditis_elegans WBGene00045419
