vombatus_ursinus ENSVURG00010004871
acanthochromis_polyacanthus ENSAPOG00000008111
stegastes_partitus ENSSPAG00000020719
parambassis_ranga ENSPRNG00000009395
astatotilapia_calliptera ENSACLG00000000010
maylandia_zebra ENSMZEG00005028524
haplochromis_burtoni ENSHBUG00000012765
pundamilia_nyererei ENSPNYG00000003631
neolamprologus_brichardi ENSNBRG00000000871
neolamprologus_brichardi ENSNBRG00000000863
oreochromis_niloticus ENSONIG00000007320
amphilophus_citrinellus ENSACIG00000011140
periophthalmus_magnuspinnatus ENSPMGG00000000618
oryzias_latipes ENSORLG00015011053
oryzias_melastigma ENSOMEG00000008783
gadus_morhua ENSGMOG00000015091
hucho_hucho ENSHHUG00000004123
hucho_hucho ENSHHUG00000020441
esox_lucius ENSELUG00000002449
astyanax_mexicanus ENSAMXG00005014791
astyanax_mexicanus ENSAMXG00000024956
pygocentrus_nattereri ENSPNAG00000012259
electrophorus_electricus ENSEEEG00000014012
ictalurus_punctatus ENSIPUG00000023324
danio_rerio ENSDARG00000079017
denticeps_clupeoides ENSDCDG00000033507
lepisosteus_oculatus ENSLOCG00000012828
erpetoichthys_calabaricus ENSECRG00000015617
pogona_vitticeps ENSPVIG00000024434
anolis_carolinensis ENSACAG00000011433
notechis_scutatus ENSNSUG00000019386
salvator_merianae ENSSMRG00000006458
sphenodon_punctatus ENSSPUG00000012742
apteryx_haastii ENSAHAG00000017009
apteryx_rowi ENSARWG00000012953
apteryx_owenii ENSAOWG00000003597
dromaius_novaehollandiae ENSDNVG00000004873
nothoprocta_perdicaria ENSNPEG00000002623
anser_brachyrhynchus ENSABRG00000022123
anas_platyrhynchos ENSAPLG00000011000
gallus_gallus ENSGALG00000006399
meleagris_gallopavo ENSMGAG00000016134
coturnix_japonica ENSCJPG00005020275
numida_meleagris ENSNMEG00000023023
melopsittacus_undulatus ENSMUNG00000003053
calidris_pygmaea ENSCPGG00000000550
calidris_pugnax ENSCPUG00000018478
lepidothrix_coronata ENSLCOG00000015056
manacus_vitellinus ENSMVIG00005014337
taeniopygia_guttata ENSTGUG00000007952
cyanistes_caeruleus ENSCCEG00000011557
parus_major ENSPMJG00000000839
ficedula_albicollis ENSFALG00000014213
lonchura_striata ENSLSDG00000017234
serinus_canaria ENSSCAG00000005551
junco_hyemalis ENSJHYG00000010235
zonotrichia_albicollis ENSZALG00000001370
crocodylus_porosus ENSCPRG00005016368
gopherus_agassizii ENSGAGG00000012717
chelonoidis_abingdonii ENSCABG00000002476
chrysemys_picta ENSCPBG00000007725
pelodiscus_sinensis ENSPSIG00000001653
latimeria_chalumnae ENSLACG00000013306
callorhinchus_milii ENSCMIG00000004047
xenopus_tropicalis ENSXETG00000019600
ornithorhynchus_anatinus ENSOANG00000003807
eptatretus_burgeri ENSEBUG00000008870
eptatretus_burgeri ENSEBUG00000014147
