scophthalmus_maximus ENSSMAG00000016608
procavia_capensis ENSPCAG00000012567
echinops_telfairi ENSETEG00000007515
loxodonta_africana ENSLAFG00000014420
choloepus_hoffmanni ENSCHOG00000013247
dasypus_novemcinctus ENSDNOG00000049257
ornithorhynchus_anatinus ENSOANG00000014135
pogona_vitticeps ENSPVIG00000010311
anolis_carolinensis ENSACAG00000010065
notechis_scutatus ENSNSUG00000002330
salvator_merianae ENSSMRG00000003250
sphenodon_punctatus ENSSPUG00000001968
anas_platyrhynchos_platyrhynchos ENSAPLG00000009823
anser_brachyrhynchus ENSABRG00000001707
gallus_gallus ENSGALG00000009248
coturnix_japonica ENSCJPG00005020113
meleagris_gallopavo ENSMGAG00000011223
numida_meleagris ENSNMEG00000012888
calidris_pygmaea ENSCPGG00000011483
calidris_pugnax ENSCPUG00000019275
lepidothrix_coronata ENSLCOG00000009994
manacus_vitellinus ENSMVIG00005016030
taeniopygia_guttata ENSTGUG00000011029
lonchura_striata_domestica ENSLSDG00000012624
zonotrichia_albicollis ENSZALG00000012577
junco_hyemalis ENSJHYG00000010065
serinus_canaria ENSSCAG00000014511
ficedula_albicollis ENSFALG00000002212
parus_major ENSPMJG00000005514
cyanistes_caeruleus ENSCCEG00000017619
melopsittacus_undulatus ENSMUNG00000007447
apteryx_haastii ENSAHAG00000012873
apteryx_rowi ENSARWG00000017146
apteryx_owenii ENSAOWG00000001410
dromaius_novaehollandiae ENSDNVG00000009832
nothoprocta_perdicaria ENSNPEG00000014803
crocodylus_porosus ENSCPRG00005010703
gopherus_agassizii ENSGAGG00000005086
chelonoidis_abingdonii ENSCABG00000000452
chrysemys_picta_bellii ENSCPBG00000002450
pelodiscus_sinensis ENSPSIG00000004375
pelodiscus_sinensis ENSPSIG00000012918
manacus_vitellinus ENSMVIG00005006352
xenopus_tropicalis ENSXETG00000014317
latimeria_chalumnae ENSLACG00000005550
takifugu_rubripes ENSTRUG00000004009
astyanax_mexicanus ENSAMXG00000012772
astyanax_mexicanus ENSAMXG00000012719
astyanax_mexicanus ENSAMXG00000042019
astyanax_mexicanus ENSAMXG00000003774
astyanax_mexicanus ENSAMXG00000040433
astyanax_mexicanus ENSAMXG00000033463
astyanax_mexicanus ENSAMXG00000031187
astyanax_mexicanus ENSAMXG00000015637
astyanax_mexicanus ENSAMXG00000012876
pygocentrus_nattereri ENSPNAG00000010837
pygocentrus_nattereri ENSPNAG00000019484
pygocentrus_nattereri ENSPNAG00000019566
pygocentrus_nattereri ENSPNAG00000019450
astyanax_mexicanus ENSAMXG00000039898
pygocentrus_nattereri ENSPNAG00000007232
astyanax_mexicanus ENSAMXG00000032143
danio_rerio ENSDARG00000068869
danio_rerio ENSDARG00000096726
astatotilapia_calliptera ENSACLG00000010345
maylandia_zebra ENSMZEG00005005965
neolamprologus_brichardi ENSNBRG00000000239
pundamilia_nyererei ENSPNYG00000023442
astatotilapia_calliptera ENSACLG00000010330
oreochromis_niloticus ENSONIG00000005787
neolamprologus_brichardi ENSNBRG00000021784
pundamilia_nyererei ENSPNYG00000006106
amphilophus_citrinellus ENSACIG00000024193
cyprinodon_variegatus ENSCVAG00000014367
cyprinodon_variegatus ENSCVAG00000014397
poecilia_formosa ENSPFOG00000004099
poecilia_latipinna ENSPLAG00000004731
poecilia_formosa ENSPFOG00000015884
poecilia_mexicana ENSPMEG00000016566
poecilia_formosa ENSPFOG00000001418
poecilia_reticulata ENSPREG00000018129
poecilia_reticulata ENSPREG00000018108
poecilia_reticulata ENSPREG00000006731
poecilia_formosa ENSPFOG00000023212
poecilia_mexicana ENSPMEG00000014283
poecilia_formosa ENSPFOG00000023010
poecilia_reticulata ENSPREG00000015070
xiphophorus_maculatus ENSXMAG00000028854
xiphophorus_maculatus ENSXMAG00000027078
xiphophorus_couchianus ENSXCOG00000014589
xiphophorus_couchianus ENSXCOG00000001489
xiphophorus_couchianus ENSXCOG00000008831
xiphophorus_maculatus ENSXMAG00000027252
gambusia_affinis ENSGAFG00000013549
poecilia_reticulata ENSPREG00000017379
fundulus_heteroclitus ENSFHEG00000022729
poecilia_mexicana ENSPMEG00000022190
poecilia_formosa ENSPFOG00000001491
poecilia_mexicana ENSPMEG00000014265
poecilia_formosa ENSPFOG00000001117
poecilia_latipinna ENSPLAG00000021024
poecilia_formosa ENSPFOG00000014798
xiphophorus_maculatus ENSXMAG00000005149
xiphophorus_maculatus ENSXMAG00000028763
xiphophorus_maculatus ENSXMAG00000029297
xiphophorus_couchianus ENSXCOG00000014965
poecilia_formosa ENSPFOG00000022461
cyprinodon_variegatus ENSCVAG00000016063
poecilia_formosa ENSPFOG00000014873
poecilia_formosa ENSPFOG00000022658
xiphophorus_couchianus ENSXCOG00000002638
xiphophorus_maculatus ENSXMAG00000023798
xiphophorus_couchianus ENSXCOG00000008826
xiphophorus_maculatus ENSXMAG00000027453
xiphophorus_couchianus ENSXCOG00000010566
poecilia_formosa ENSPFOG00000001308
poecilia_formosa ENSPFOG00000023316
poecilia_reticulata ENSPREG00000018175
poecilia_formosa ENSPFOG00000000987
fundulus_heteroclitus ENSFHEG00000011222
cyprinodon_variegatus ENSCVAG00000008407
kryptolebias_marmoratus ENSKMAG00000018884
poecilia_formosa ENSPFOG00000001070
poecilia_formosa ENSPFOG00000014746
poecilia_mexicana ENSPMEG00000000312
poecilia_latipinna ENSPLAG00000003094
poecilia_latipinna ENSPLAG00000003717
xiphophorus_maculatus ENSXMAG00000029914
xiphophorus_maculatus ENSXMAG00000028049
gambusia_affinis ENSGAFG00000011084
cyprinodon_variegatus ENSCVAG00000003425
seriola_lalandi_dorsalis ENSSLDG00000020909
seriola_lalandi_dorsalis ENSSLDG00000003822
seriola_dumerili ENSSDUG00000014780
seriola_lalandi_dorsalis ENSSLDG00000022949
amphilophus_citrinellus ENSACIG00000019329
neolamprologus_brichardi ENSNBRG00000021191
amphilophus_citrinellus ENSACIG00000018072
fundulus_heteroclitus ENSFHEG00000019495
cyprinodon_variegatus ENSCVAG00000007432
poecilia_formosa ENSPFOG00000001450
xiphophorus_maculatus ENSXMAG00000024927
xiphophorus_couchianus ENSXCOG00000015224
gambusia_affinis ENSGAFG00000018909
poecilia_reticulata ENSPREG00000017965
poecilia_reticulata ENSPREG00000017926
poecilia_mexicana ENSPMEG00000022764
poecilia_formosa ENSPFOG00000016255
fundulus_heteroclitus ENSFHEG00000003087
cyprinodon_variegatus ENSCVAG00000004767
poecilia_reticulata ENSPREG00000018019
poecilia_reticulata ENSPREG00000017390
poecilia_reticulata ENSPREG00000017947
poecilia_mexicana ENSPMEG00000000870
poecilia_formosa ENSPFOG00000024034
xiphophorus_maculatus ENSXMAG00000027574
fundulus_heteroclitus ENSFHEG00000017599
fundulus_heteroclitus ENSFHEG00000000090
poecilia_formosa ENSPFOG00000013126
poecilia_reticulata ENSPREG00000017984
poecilia_mexicana ENSPMEG00000005747
xiphophorus_couchianus ENSXCOG00000006582
xiphophorus_maculatus ENSXMAG00000019771
cyprinodon_variegatus ENSCVAG00000002860
cyprinodon_variegatus ENSCVAG00000002899
xiphophorus_couchianus ENSXCOG00000001646
gambusia_affinis ENSGAFG00000018906
poecilia_formosa ENSPFOG00000022707
poecilia_mexicana ENSPMEG00000002478
poecilia_latipinna ENSPLAG00000003515
cyprinodon_variegatus ENSCVAG00000022778
stegastes_partitus ENSSPAG00000019381
acanthochromis_polyacanthus ENSAPOG00000014422
pundamilia_nyererei ENSPNYG00000018656
haplochromis_burtoni ENSHBUG00000003282
astatotilapia_calliptera ENSACLG00000009997
maylandia_zebra ENSMZEG00005015562
astatotilapia_calliptera ENSACLG00000018237
neolamprologus_brichardi ENSNBRG00000023301
neolamprologus_brichardi ENSNBRG00000000278
maylandia_zebra ENSMZEG00005023595
maylandia_zebra ENSMZEG00005023598
pundamilia_nyererei ENSPNYG00000018626
astatotilapia_calliptera ENSACLG00000010009
oreochromis_niloticus ENSONIG00000011629
astatotilapia_calliptera ENSACLG00000018223
pundamilia_nyererei ENSPNYG00000021289
maylandia_zebra ENSMZEG00005015558
oreochromis_niloticus ENSONIG00000006137
pundamilia_nyererei ENSPNYG00000023667
amphilophus_citrinellus ENSACIG00000018206
stegastes_partitus ENSSPAG00000000912
periophthalmus_magnuspinnatus ENSPMGG00000004559
periophthalmus_magnuspinnatus ENSPMGG00000000421
lepisosteus_oculatus ENSLOCG00000000177
lepisosteus_oculatus ENSLOCG00000000156
scleropages_formosus ENSSFOG00015007774
calidris_pugnax ENSCPUG00000000885
melopsittacus_undulatus ENSMUNG00000014543
lonchura_striata_domestica ENSLSDG00000002313
serinus_canaria ENSSCAG00000005945
zonotrichia_albicollis ENSZALG00000006942
junco_hyemalis ENSJHYG00000013758
parus_major ENSPMJG00000003086
cyanistes_caeruleus ENSCCEG00000012146
anas_platyrhynchos_platyrhynchos ENSAPLG00000005123
anser_brachyrhynchus ENSABRG00000005166
coturnix_japonica ENSCJPG00005008995
coturnix_japonica ENSCJPG00005009038
gallus_gallus ENSGALG00000028016
meleagris_gallopavo ENSMGAG00000012000
numida_meleagris ENSNMEG00000011258
apteryx_haastii ENSAHAG00000010563
apteryx_owenii ENSAOWG00000012420
dromaius_novaehollandiae ENSDNVG00000003575
nothoprocta_perdicaria ENSNPEG00000006169
chelonoidis_abingdonii ENSCABG00000011522
gopherus_agassizii ENSGAGG00000014778
chrysemys_picta_bellii ENSCPBG00000021825
pelodiscus_sinensis ENSPSIG00000006236
pelodiscus_sinensis ENSPSIG00000017050
ciona_savignyi ENSCSAVG00000009021
ciona_intestinalis ENSCING00000024106
