ciona_intestinalis ENSCING00000024933
theropithecus_gelada ENSTGEG00000010116
chlorocebus_sabaeus ENSCSAG00000012336
macaca_mulatta ENSMMUG00000013927
macaca_fascicularis ENSMFAG00000002884
macaca_nemestrina ENSMNEG00000034046
cercocebus_atys ENSCATG00000008926
mandrillus_leucophaeus ENSMLEG00000012405
pan_troglodytes ENSPTRG00000010183
pan_paniscus ENSPPAG00000003145
gorilla_gorilla ENSGGOG00000011267
homo_sapiens ENSG00000099817
nomascus_leucogenys ENSNLEG00000001207
rhinopithecus_bieti ENSRBIG00000027259
macaca_nemestrina ENSMNEG00000033452
nomascus_leucogenys ENSNLEG00000031364
saimiri_boliviensis_boliviensis ENSSBOG00000027241
cebus_capucinus ENSCCAG00000025658
callithrix_jacchus ENSCJAG00000038275
aotus_nancymaae ENSANAG00000038488
pteropus_vampyrus ENSPVAG00000007718
panthera_tigris_altaica ENSPTIG00000012237
pongo_abelii ENSPPYG00000009305
carlito_syrichta ENSTSYG00000026377
myotis_lucifugus ENSMLUG00000006376
dipodomys_ordii ENSDORG00000001154
castor_canadensis ENSCCNG00000030501
mus_musculus ENSMUSG00000004667
mus_spicilegus ENSMSIG00000004299
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0016379
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0015561
mus_pahari MGP_PahariEiJ_G0030974
rattus_norvegicus ENSRNOG00000013545
meriones_unguiculatus ENSMUGG00000020835
mesocricetus_auratus ENSMAUG00000010125
mesocricetus_auratus ENSMAUG00000011003
cricetulus_griseus_crigri ENSCGRG00000016441
cricetulus_griseus_chok1gshd ENSCGRG00001022927
cricetulus_griseus_crigri-picr ENSCGRG00015005578
peromyscus_maniculatus_bairdii ENSPEMG00000023261
microtus_ochrogaster ENSMOCG00000013414
nannospalax_galili ENSNGAG00000001147
nannospalax_galili ENSNGAG00000017344
jaculus_jaculus ENSJJAG00000016595
jaculus_jaculus ENSJJAG00000003145
jaculus_jaculus ENSJJAG00000015812
ochotona_princeps ENSOPRG00000008331
ovis_aries ENSOARG00000010994
capra_hircus ENSCHIG00000014151
bos_mutus ENSBMUG00000004215
bos_taurus ENSBTAG00000020776
bison_bison_bison ENSBBBG00000018009
sus_scrofa ENSSSCG00000021472
tursiops_truncatus ENSTTRG00000001484
myotis_lucifugus ENSMLUG00000013193
canis_lupus_dingo ENSCAFG00020017111
canis_lupus_familiaris ENSCAFG00000019546
vulpes_vulpes ENSVVUG00000022818
ailuropoda_melanoleuca ENSAMEG00000003159
neovison_vison ENSNVIG00000002987
mustela_putorius_furo ENSMPUG00000008953
felis_catus ENSFCAG00000007318
panthera_pardus ENSPPRG00000000777
equus_caballus ENSECAG00000011124
ursus_americanus ENSUAMG00000009166
dasypus_novemcinctus ENSDNOG00000044994
procavia_capensis ENSPCAG00000016605
loxodonta_africana ENSLAFG00000025587
callithrix_jacchus ENSCJAG00000007666
marmota_marmota_marmota ENSMMMG00000015305
equus_asinus_asinus ENSEASG00005021615
pogona_vitticeps ENSPVIG00000017984
xiphophorus_maculatus ENSXMAG00000026495
xiphophorus_couchianus ENSXCOG00000009197
poecilia_formosa ENSPFOG00000005734
poecilia_mexicana ENSPMEG00000008053
poecilia_latipinna ENSPLAG00000014496
poecilia_reticulata ENSPREG00000006489
gambusia_affinis ENSGAFG00000005087
fundulus_heteroclitus ENSFHEG00000022398
cyprinodon_variegatus ENSCVAG00000019940
kryptolebias_marmoratus ENSKMAG00000005954
oryzias_latipes ENSORLG00000015346
oryzias_latipes_asm223469v1 ENSORLG00015016842
oryzias_latipes ENSORLG00020020700
oryzias_melastigma ENSOMEG00000002709
amphiprion_ocellaris ENSAOCG00000018166
amphiprion_percula ENSAPEG00000009000
acanthochromis_polyacanthus ENSAPOG00000002935
stegastes_partitus ENSSPAG00000017556
astatotilapia_calliptera ENSACLG00000005254
haplochromis_burtoni ENSHBUG00000011099
pundamilia_nyererei ENSPNYG00000019797
maylandia_zebra ENSMZEG00005010796
oreochromis_niloticus ENSONIG00000002519
neolamprologus_brichardi ENSNBRG00000022772
amphilophus_citrinellus ENSACIG00000024371
mola_mola ENSMMOG00000001161
labrus_bergylta ENSLBEG00000024802
gasterosteus_aculeatus ENSGACG00000013247
cynoglossus_semilaevis ENSCSEG00000007107
tetraodon_nigroviridis ENSTNIG00000013187
takifugu_rubripes ENSTRUG00000018238
mola_mola ENSMMOG00000001167
scophthalmus_maximus ENSSMAG00000012782
mastacembelus_armatus ENSMAMG00000018703
monopterus_albus ENSMALG00000021888
anabas_testudineus ENSATEG00000023760
seriola_dumerili ENSSDUG00000003352
seriola_lalandi_dorsalis ENSSLDG00000004965
periophthalmus_magnuspinnatus ENSPMGG00000014354
hippocampus_comes ENSHCOG00000000906
hippocampus_comes ENSHCOG00000012099
gadus_morhua ENSGMOG00000007615
esox_lucius ENSELUG00000005815
esox_lucius ENSELUG00000020646
pygocentrus_nattereri ENSPNAG00000026263
astyanax_mexicanus ENSAMXG00000018915
ictalurus_punctatus ENSIPUG00000019801
danio_rerio ENSDARG00000074274
danio_rerio ENSDARG00000026183
scleropages_formosus ENSSFOG00015006073
paramormyrops_kingsleyae ENSPKIG00000024123
lepisosteus_oculatus ENSLOCG00000004599
paramormyrops_kingsleyae ENSPKIG00000009607
eptatretus_burgeri ENSEBUG00000010159
drosophila_melanogaster FBgn0033571
notechis_scutatus ENSNSUG00000016926
piliocolobus_tephrosceles ENSPTEG00000013718
saccharomyces_cerevisiae YBR154C
