apteryx_rowi ENSARWG00000006065
chinchilla_lanigera ENSCLAG00000010012
cavia_porcellus ENSCPOG00000008966
cavia_aperea ENSCAPG00000010260
heterocephalus_glaber_female ENSHGLG00000016170
heterocephalus_glaber_male ENSHGLG00100001199
heterocephalus_glaber_male ENSHGLG00100008793
heterocephalus_glaber_female ENSHGLG00000007671
fukomys_damarensis ENSFDAG00000014946
urocitellus_parryii ENSUPAG00010001103
ictidomys_tridecemlineatus ENSSTOG00000006827
marmota_marmota_marmota ENSMMMG00000000455
spermophilus_dauricus ENSSDAG00000002030
oryctolagus_cuniculus ENSOCUG00000024010
ochotona_princeps ENSOPRG00000010057
tupaia_belangeri ENSTBEG00000009884
pan_troglodytes ENSPTRG00000013228
pan_paniscus ENSPPAG00000041789
homo_sapiens ENSG00000125772
gorilla_gorilla ENSGGOG00000011512
pongo_abelii ENSPPYG00000010687
nomascus_leucogenys ENSNLEG00000013919
macaca_mulatta ENSMMUG00000001809
macaca_nemestrina ENSMNEG00000036713
macaca_fascicularis ENSMFAG00000002777
chlorocebus_sabaeus ENSCSAG00000013433
papio_anubis ENSPANG00000000778
theropithecus_gelada ENSTGEG00000014015
mandrillus_leucophaeus ENSMLEG00000042935
cercocebus_atys ENSCATG00000044067
rhinopithecus_roxellana ENSRROG00000028959
rhinopithecus_bieti ENSRBIG00000030859
piliocolobus_tephrosceles ENSPTEG00000005352
colobus_angolensis_palliatus ENSCANG00000022673
pan_troglodytes ENSPTRG00000045775
pan_troglodytes ENSPTRG00000051099
cebus_capucinus ENSCCAG00000025356
callithrix_jacchus ENSCJAG00000021287
saimiri_boliviensis_boliviensis ENSSBOG00000035475
aotus_nancymaae ENSANAG00000034321
carlito_syrichta ENSTSYG00000002889
microcebus_murinus ENSMICG00000001862
propithecus_coquereli ENSPCOG00000008878
prolemur_simus ENSPSMG00000010458
otolemur_garnettii ENSOGAG00000007955
pteropus_vampyrus ENSPVAG00000013213
myotis_lucifugus ENSMLUG00000003324
equus_asinus_asinus ENSEASG00005001356
equus_caballus ENSECAG00000023076
ursus_maritimus ENSUMAG00000004967
ursus_americanus ENSUAMG00000017159
ailuropoda_melanoleuca ENSAMEG00000014492
neovison_vison ENSNVIG00000018810
mustela_putorius_furo ENSMPUG00000006221
canis_lupus_familiaris ENSCAFG00000005997
canis_lupus_dingo ENSCAFG00020000839
vulpes_vulpes ENSVVUG00000023384
panthera_tigris_altaica ENSPTIG00000008755
panthera_pardus ENSPPRG00000020543
felis_catus ENSFCAG00000018300
bos_mutus ENSBMUG00000015823
bos_taurus ENSBTAG00000008293
bison_bison_bison ENSBBBG00000005481
ovis_aries ENSOARG00000017627
capra_hircus ENSCHIG00000017440
tursiops_truncatus ENSTTRG00000004850
sus_scrofa ENSSSCG00000007043
vicugna_pacos ENSVPAG00000002370
erinaceus_europaeus ENSEEUG00000012207
sorex_araneus ENSSARG00000013939
loxodonta_africana ENSLAFG00000011687
procavia_capensis ENSPCAG00000003173
echinops_telfairi ENSETEG00000008953
choloepus_hoffmanni ENSCHOG00000002024
dasypus_novemcinctus ENSDNOG00000000426
ornithorhynchus_anatinus ENSOANG00000008396
ornithorhynchus_anatinus ENSOANG00000029304
xenopus_tropicalis ENSXETG00000032815
latimeria_chalumnae ENSLACG00000017080
paramormyrops_kingsleyae ENSPKIG00000003553
scleropages_formosus ENSSFOG00015008522
pygocentrus_nattereri ENSPNAG00000019211
astyanax_mexicanus ENSAMXG00000017152
ictalurus_punctatus ENSIPUG00000019244
danio_rerio ENSDARG00000016011
xiphophorus_maculatus ENSXMAG00000008610
xiphophorus_couchianus ENSXCOG00000007771
gambusia_affinis ENSGAFG00000008655
poecilia_formosa ENSPFOG00000002639
poecilia_mexicana ENSPMEG00000019910
poecilia_latipinna ENSPLAG00000000095
poecilia_reticulata ENSPREG00000016320
fundulus_heteroclitus ENSFHEG00000020414
cyprinodon_variegatus ENSCVAG00000013148
kryptolebias_marmoratus ENSKMAG00000001387
oryzias_latipes_asm223469v1 ENSORLG00015015503
oryzias_latipes ENSORLG00020001441
oryzias_latipes ENSORLG00000009957
oryzias_melastigma ENSOMEG00000019999
labrus_bergylta ENSLBEG00000025732
gasterosteus_aculeatus ENSGACG00000012430
takifugu_rubripes ENSTRUG00000006547
tetraodon_nigroviridis ENSTNIG00000010724
mola_mola ENSMMOG00000004401
anabas_testudineus ENSATEG00000018456
mastacembelus_armatus ENSMAMG00000012001
monopterus_albus ENSMALG00000018217
scophthalmus_maximus ENSSMAG00000005186
cynoglossus_semilaevis ENSCSEG00000002247
seriola_lalandi_dorsalis ENSSLDG00000002256
seriola_dumerili ENSSDUG00000008241
amphiprion_ocellaris ENSAOCG00000024298
amphiprion_percula ENSAPEG00000017269
acanthochromis_polyacanthus ENSAPOG00000013042
stegastes_partitus ENSSPAG00000011684
astatotilapia_calliptera ENSACLG00000025933
maylandia_zebra ENSMZEG00005010750
haplochromis_burtoni ENSHBUG00000016580
pundamilia_nyererei ENSPNYG00000000846
oreochromis_niloticus ENSONIG00000000978
neolamprologus_brichardi ENSNBRG00000020037
amphilophus_citrinellus ENSACIG00000004697
periophthalmus_magnuspinnatus ENSPMGG00000014453
hippocampus_comes ENSHCOG00000004358
gadus_morhua ENSGMOG00000011047
esox_lucius ENSELUG00000000500
lepisosteus_oculatus ENSLOCG00000016457
petromyzon_marinus ENSPMAG00000006829
eptatretus_burgeri ENSEBUG00000011904
ciona_intestinalis ENSCING00000020212
drosophila_melanogaster FBgn0031566
drosophila_melanogaster FBgn0038008
drosophila_melanogaster FBgn0036837
drosophila_melanogaster FBgn0036836
drosophila_melanogaster FBgn0034588
caenorhabditis_elegans_strain_n2 WBGene00011511
saccharomyces_cerevisiae YPL110C
