chrysemys_picta_bellii ENSCPBG00000004995
labrus_bergylta ENSLBEG00000017586
tetraodon_nigroviridis ENSTNIG00000006262
takifugu_rubripes ENSTRUG00000025492
monopterus_albus ENSMALG00000003612
mastacembelus_armatus ENSMAMG00000008278
hippocampus_comes ENSHCOG00000009636
gadus_morhua ENSGMOG00000002830
esox_lucius ENSELUG00000010106
pygocentrus_nattereri ENSPNAG00000023892
astyanax_mexicanus ENSAMXG00000041119
ictalurus_punctatus ENSIPUG00000004670
danio_rerio ENSDARG00000093622
lepisosteus_oculatus ENSLOCG00000007731
petromyzon_marinus ENSPMAG00000001014
