anser_brachyrhynchus ENSABRG00000003189
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0032736
mus_pahari MGP_PahariEiJ_G0015603
rattus_norvegicus ENSRNOG00000027880
meriones_unguiculatus ENSMUGG00000010476
cricetulus_griseus_chok1gshd ENSCGRG00001019565
cricetulus_griseus_crigri-picr ENSCGRG00015017523
cricetulus_griseus_crigri ENSCGRG00000012366
mesocricetus_auratus ENSMAUG00000009894
microtus_ochrogaster ENSMOCG00000014179
peromyscus_maniculatus_bairdii ENSPEMG00000021191
nannospalax_galili ENSNGAG00000020370
jaculus_jaculus ENSJJAG00000018112
oryctolagus_cuniculus ENSOCUG00000012438
ochotona_princeps ENSOPRG00000005105
pan_troglodytes ENSPTRG00000014864
pan_paniscus ENSPPAG00000043702
homo_sapiens ENSG00000160796
gorilla_gorilla ENSGGOG00000009020
pongo_abelii ENSPPYG00000013923
nomascus_leucogenys ENSNLEG00000006224
macaca_fascicularis ENSMFAG00000000234
macaca_mulatta ENSMMUG00000019813
macaca_nemestrina ENSMNEG00000042018
papio_anubis ENSPANG00000016986
mandrillus_leucophaeus ENSMLEG00000041035
theropithecus_gelada ENSTGEG00000010990
cercocebus_atys ENSCATG00000030307
chlorocebus_sabaeus ENSCSAG00000016142
colobus_angolensis_palliatus ENSCANG00000032759
piliocolobus_tephrosceles ENSPTEG00000007538
rhinopithecus_roxellana ENSRROG00000029997
rhinopithecus_bieti ENSRBIG00000032380
cebus_capucinus ENSCCAG00000016929
saimiri_boliviensis_boliviensis ENSSBOG00000032401
callithrix_jacchus ENSCJAG00000002284
aotus_nancymaae ENSANAG00000033924
carlito_syrichta ENSTSYG00000026720
propithecus_coquereli ENSPCOG00000024080
prolemur_simus ENSPSMG00000004931
microcebus_murinus ENSMICG00000017654
otolemur_garnettii ENSOGAG00000016808
procavia_capensis ENSPCAG00000005865
loxodonta_africana ENSLAFG00000000666
echinops_telfairi ENSETEG00000000032
dasypus_novemcinctus ENSDNOG00000005416
erinaceus_europaeus ENSEEUG00000005868
ornithorhynchus_anatinus ENSOANG00000031452
phascolarctos_cinereus ENSPCIG00000025947
notamacropus_eugenii ENSMEUG00000015935
monodelphis_domestica ENSMODG00000013995
sarcophilus_harrisii ENSSHAG00000011530
anolis_carolinensis ENSACAG00000022200
labrus_bergylta ENSLBEG00000024569
gasterosteus_aculeatus ENSGACG00000008637
takifugu_rubripes ENSTRUG00000013855
tetraodon_nigroviridis ENSTNIG00000018406
mola_mola ENSMMOG00000001867
fundulus_heteroclitus ENSFHEG00000000412
cyprinodon_variegatus ENSCVAG00000011318
gambusia_affinis ENSGAFG00000007078
xiphophorus_maculatus ENSXMAG00000014112
poecilia_formosa ENSPFOG00000000413
poecilia_mexicana ENSPMEG00000022361
poecilia_latipinna ENSPLAG00000018993
poecilia_reticulata ENSPREG00000020859
kryptolebias_marmoratus ENSKMAG00000013801
oryzias_latipes_asm223469v1 ENSORLG00015020095
oryzias_latipes_asm223469v1 ENSORLG00015020084
oryzias_latipes ENSORLG00000008199
oryzias_latipes ENSORLG00020013881
oryzias_melastigma ENSOMEG00000022442
amphiprion_ocellaris ENSAOCG00000024229
amphiprion_percula ENSAPEG00000008943
acanthochromis_polyacanthus ENSAPOG00000014411
stegastes_partitus ENSSPAG00000006857
maylandia_zebra ENSMZEG00005014755
astatotilapia_calliptera ENSACLG00000005387
haplochromis_burtoni ENSHBUG00000016383
pundamilia_nyererei ENSPNYG00000016370
neolamprologus_brichardi ENSNBRG00000015161
oreochromis_niloticus ENSONIG00000003066
amphilophus_citrinellus ENSACIG00000015072
mastacembelus_armatus ENSMAMG00000012073
monopterus_albus ENSMALG00000011880
anabas_testudineus ENSATEG00000004613
seriola_dumerili ENSSDUG00000006656
seriola_lalandi_dorsalis ENSSLDG00000016002
scophthalmus_maximus ENSSMAG00000019750
cynoglossus_semilaevis ENSCSEG00000004551
hippocampus_comes ENSHCOG00000000417
periophthalmus_magnuspinnatus ENSPMGG00000012331
gadus_morhua ENSGMOG00000016913
esox_lucius ENSELUG00000024064
astyanax_mexicanus ENSAMXG00000016343
pygocentrus_nattereri ENSPNAG00000004420
ictalurus_punctatus ENSIPUG00000001231
danio_rerio ENSDARG00000098641
astyanax_mexicanus ENSAMXG00000031944
scleropages_formosus ENSSFOG00015001329
paramormyrops_kingsleyae ENSPKIG00000018965
lepisosteus_oculatus ENSLOCG00000005650
eptatretus_burgeri ENSEBUG00000014826
eptatretus_burgeri ENSEBUG00000004425
petromyzon_marinus ENSPMAG00000000006
