xiphophorus_maculatus ENSXMAG00000021733
sus_scrofa ENSSSCG00000037420
mus_musculus ENSMUSG00000087370
mus_spretus MGP_SPRETEiJ_G0019339
mus_caroli MGP_CAROLIEiJ_G0018460
mus_pahari MGP_PahariEiJ_G0019528
microtus_ochrogaster ENSMOCG00000014312
peromyscus_maniculatus ENSPEMG00000016533
cricetulus_griseus ENSCGRG00015001407
cricetulus_griseus ENSCGRG00001022973
mesocricetus_auratus ENSMAUG00000017492
rattus_norvegicus ENSRNOG00000031495
nannospalax_galili ENSNGAG00000015163
dipodomys_ordii ENSDORG00000025061
heterocephalus_glaber ENSHGLG00000006282
octodon_degus ENSODEG00000005453
urocitellus_parryii ENSUPAG00010016343
marmota_marmota ENSMMMG00000015278
procavia_capensis ENSPCAG00000009001
ochotona_princeps ENSOPRG00000010691
choloepus_hoffmanni ENSCHOG00000000919
phascolarctos_cinereus ENSPCIG00000012601
notamacropus_eugenii ENSMEUG00000009908
sarcophilus_harrisii ENSSHAG00000017212
monodelphis_domestica ENSMODG00000024618
ornithorhynchus_anatinus ENSOANG00000007194
pogona_vitticeps ENSPVIG00000016279
anolis_carolinensis ENSACAG00000008566
notechis_scutatus ENSNSUG00000017105
salvator_merianae ENSSMRG00000006486
sphenodon_punctatus ENSSPUG00000000247
chelonoidis_abingdonii ENSCABG00000022339
gopherus_agassizii ENSGAGG00000009564
chrysemys_picta ENSCPBG00000008471
pelodiscus_sinensis ENSPSIG00000004608
apteryx_owenii ENSAOWG00000007620
apteryx_rowi ENSARWG00000004104
apteryx_haastii ENSAHAG00000017987
dromaius_novaehollandiae ENSDNVG00000015044
nothoprocta_perdicaria ENSNPEG00000010168
taeniopygia_guttata ENSTGUG00000005801
lonchura_striata ENSLSDG00000000482
serinus_canaria ENSSCAG00000000818
cyanistes_caeruleus ENSCCEG00000007168
parus_major ENSPMJG00000018271
zonotrichia_albicollis ENSZALG00000001071
junco_hyemalis ENSJHYG00000015737
ficedula_albicollis ENSFALG00000013362
lepidothrix_coronata ENSLCOG00000004105
calidris_pygmaea ENSCPGG00000013599
coturnix_japonica ENSCJPG00005017093
gallus_gallus ENSGALG00000049299
numida_meleagris ENSNMEG00000002122
anser_brachyrhynchus ENSABRG00000014470
melopsittacus_undulatus ENSMUNG00000009273
apteryx_rowi ENSARWG00000004105
anas_platyrhynchos ENSAPLG00000001290
calidris_pugnax ENSCPUG00000002147
anas_platyrhynchos ENSAPLG00000029535
manacus_vitellinus ENSMVIG00005014133
crocodylus_porosus ENSCPRG00005002077
latimeria_chalumnae ENSLACG00000007144
eptatretus_burgeri ENSEBUG00000013825
