paramormyrops_kingsleyae ENSPKIG00000025554
crocodylus_porosus ENSCPRG00005010118
gopherus_agassizii ENSGAGG00000018357
chelonoidis_abingdonii ENSCABG00000000346
chrysemys_picta_bellii ENSCPBG00000007139
pelodiscus_sinensis ENSPSIG00000015274
chinchilla_lanigera ENSCLAG00000005324
octodon_degus ENSODEG00000001840
ochotona_princeps ENSOPRG00000011998
echinops_telfairi ENSETEG00000018677
castor_canadensis ENSCCNG00000003004
dipodomys_ordii ENSDORG00000016725
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0029115
mus_spicilegus ENSMSIG00000019933
mus_musculus ENSMUSG00000029552
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0028115
mus_pahari MGP_PahariEiJ_G0021871
rattus_norvegicus ENSRNOG00000051952
mus_spicilegus ENSMSIG00000018137
mus_musculus ENSMUSG00000090102
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0034135
mus_pahari MGP_PahariEiJ_G0031526
rattus_norvegicus ENSRNOG00000033628
mus_spicilegus ENSMSIG00000001237
rattus_norvegicus ENSRNOG00000013698
mus_spicilegus ENSMSIG00000018115
mus_musculus ENSMUSG00000068113
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0034134
mus_pahari MGP_PahariEiJ_G0031525
rattus_norvegicus ENSRNOG00000057692
meriones_unguiculatus ENSMUGG00000003303
peromyscus_maniculatus_bairdii ENSPEMG00000002837
microtus_ochrogaster ENSMOCG00000011236
cricetulus_griseus_chok1gshd ENSCGRG00001023123
cricetulus_griseus_crigri-picr ENSCGRG00015026389
cricetulus_griseus_crigri ENSCGRG00000010213
mesocricetus_auratus ENSMAUG00000001763
nannospalax_galili ENSNGAG00000016766
jaculus_jaculus ENSJJAG00000019082
urocitellus_parryii ENSUPAG00010007745
ictidomys_tridecemlineatus ENSSTOG00000025936
spermophilus_dauricus ENSSDAG00000014782
marmota_marmota_marmota ENSMMMG00000014318
heterocephalus_glaber_female ENSHGLG00000013746
heterocephalus_glaber_male ENSHGLG00100002932
fukomys_damarensis ENSFDAG00000014895
cavia_porcellus ENSCPOG00000008823
cavia_aperea ENSCAPG00000013693
oryctolagus_cuniculus ENSOCUG00000008491
pongo_abelii ENSPPYG00000017929
nomascus_leucogenys ENSNLEG00000011494
pan_troglodytes ENSPTRG00000023877
pan_paniscus ENSPPAG00000034692
gorilla_gorilla ENSGGOG00000016067
homo_sapiens ENSG00000135269
macaca_nemestrina ENSMNEG00000039367
macaca_fascicularis ENSMFAG00000005909
macaca_mulatta ENSMMUG00000007097
chlorocebus_sabaeus ENSCSAG00000010935
papio_anubis ENSPANG00000008934
cercocebus_atys ENSCATG00000018148
mandrillus_leucophaeus ENSMLEG00000040785
theropithecus_gelada ENSTGEG00000016735
rhinopithecus_bieti ENSRBIG00000026592
rhinopithecus_roxellana ENSRROG00000018358
piliocolobus_tephrosceles ENSPTEG00000023083
colobus_angolensis_palliatus ENSCANG00000027720
saimiri_boliviensis_boliviensis ENSSBOG00000031613
callithrix_jacchus ENSCJAG00000005193
cebus_capucinus ENSCCAG00000036382
aotus_nancymaae ENSANAG00000029543
carlito_syrichta ENSTSYG00000008680
prolemur_simus ENSPSMG00000021891
propithecus_coquereli ENSPCOG00000009261
microcebus_murinus ENSMICG00000007002
otolemur_garnettii ENSOGAG00000010070
tupaia_belangeri ENSTBEG00000015201
myotis_lucifugus ENSMLUG00000013747
sorex_araneus ENSSARG00000004093
equus_asinus_asinus ENSEASG00005008832
equus_caballus ENSECAG00000016917
pteropus_vampyrus ENSPVAG00000008364
erinaceus_europaeus ENSEEUG00000013882
tursiops_truncatus ENSTTRG00000008471
vicugna_pacos ENSVPAG00000005462
ovis_aries ENSOARG00000001497
capra_hircus ENSCHIG00000026164
bos_mutus ENSBMUG00000013824
bos_taurus ENSBTAG00000021204
bison_bison_bison ENSBBBG00000025359
sus_scrofa ENSSSCG00000040344
mustela_putorius_furo ENSMPUG00000007238
neovison_vison ENSNVIG00000002631
canis_lupus_dingo ENSCAFG00020007337
canis_lupus_familiaris ENSCAFG00000003399
vulpes_vulpes ENSVVUG00000010544
ursus_maritimus ENSUMAG00000002178
ursus_americanus ENSUAMG00000007237
ailuropoda_melanoleuca ENSAMEG00000018237
panthera_tigris_altaica ENSPTIG00000021347
panthera_pardus ENSPPRG00000001505
felis_catus ENSFCAG00000029911
dasypus_novemcinctus ENSDNOG00000040287
choloepus_hoffmanni ENSCHOG00000013002
loxodonta_africana ENSLAFG00000017268
procavia_capensis ENSPCAG00000000774
phascolarctos_cinereus ENSPCIG00000019487
sarcophilus_harrisii ENSSHAG00000013689
monodelphis_domestica ENSMODG00000015840
ornithorhynchus_anatinus ENSOANG00000014092
xenopus_tropicalis ENSXETG00000011568
latimeria_chalumnae ENSLACG00000010923
petromyzon_marinus ENSPMAG00000009451
eptatretus_burgeri ENSEBUG00000002690
ciona_savignyi ENSCSAVG00000002147
ciona_intestinalis ENSCING00000009484
