fundulus_heteroclitus ENSFHEG00000017576
xenopus_tropicalis ENSXETG00000032917
xenopus_tropicalis ENSXETG00000030524
xenopus_tropicalis ENSXETG00000019031
xenopus_tropicalis ENSXETG00000013870
xenopus_tropicalis ENSXETG00000014630
xenopus_tropicalis ENSXETG00000027220
xenopus_tropicalis ENSXETG00000027222
xenopus_tropicalis ENSXETG00000006760
xenopus_tropicalis ENSXETG00000023834
xenopus_tropicalis ENSXETG00000007582
xenopus_tropicalis ENSXETG00000018546
xenopus_tropicalis ENSXETG00000007934
xenopus_tropicalis ENSXETG00000016348
xenopus_tropicalis ENSXETG00000007930
xenopus_tropicalis ENSXETG00000019641
xenopus_tropicalis ENSXETG00000030488
xenopus_tropicalis ENSXETG00000030677
heterocephalus_glaber_male ENSHGLG00100004435
heterocephalus_glaber_female ENSHGLG00000012580
cavia_aperea ENSCAPG00000004843
cavia_aperea ENSCAPG00000004931
meleagris_gallopavo ENSMGAG00000008542
latimeria_chalumnae ENSLACG00000007449
phascolarctos_cinereus ENSPCIG00000003094
notamacropus_eugenii ENSMEUG00000003711
monodelphis_domestica ENSMODG00000012423
sarcophilus_harrisii ENSSHAG00000006110
octodon_degus ENSODEG00000005921
castor_canadensis ENSCCNG00000027983
dipodomys_ordii ENSDORG00000008025
cricetulus_griseus_crigri ENSCGRG00000002656
cricetulus_griseus_chok1gshd ENSCGRG00001016380
cricetulus_griseus_crigri-picr ENSCGRG00015011160
microtus_ochrogaster ENSMOCG00000002664
peromyscus_maniculatus_bairdii ENSPEMG00000020406
mus_spicilegus ENSMSIG00000010321
mus_musculus ENSMUSG00000004591
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0026654
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0025699
mus_pahari MGP_PahariEiJ_G0027149
rattus_norvegicus ENSRNOG00000011317
meriones_unguiculatus ENSMUGG00000011753
nannospalax_galili ENSNGAG00000021184
chinchilla_lanigera ENSCLAG00000003946
cavia_porcellus ENSCPOG00000000537
heterocephalus_glaber_male ENSHGLG00100004095
heterocephalus_glaber_female ENSHGLG00000006153
fukomys_damarensis ENSFDAG00000014570
oryctolagus_cuniculus ENSOCUG00000017056
bos_mutus ENSBMUG00000017320
bos_taurus ENSBTAG00000021900
bison_bison_bison ENSBBBG00000023252
ovis_aries ENSOARG00000014959
capra_hircus ENSCHIG00000009130
tursiops_truncatus ENSTTRG00000014027
vicugna_pacos ENSVPAG00000005310
sus_scrofa ENSSSCG00000006927
canis_lupus_familiaris ENSCAFG00000020223
vulpes_vulpes ENSVVUG00000030190
mustela_putorius_furo ENSMPUG00000004804
neovison_vison ENSNVIG00000023427
ailuropoda_melanoleuca ENSAMEG00000016188
ursus_maritimus ENSUMAG00000001596
panthera_pardus ENSPPRG00000023367
panthera_tigris_altaica ENSPTIG00000010226
felis_catus ENSFCAG00000024813
equus_asinus_asinus ENSEASG00005013220
equus_caballus ENSECAG00000024916
myotis_lucifugus ENSMLUG00000013371
pteropus_vampyrus ENSPVAG00000007548
sorex_araneus ENSSARG00000005390
loxodonta_africana ENSLAFG00000010893
procavia_capensis ENSPCAG00000000172
propithecus_coquereli ENSPCOG00000018533
microcebus_murinus ENSMICG00000035571
prolemur_simus ENSPSMG00000007883
otolemur_garnettii ENSOGAG00000005748
pan_paniscus ENSPPAG00000029657
pan_troglodytes ENSPTRG00000000931
homo_sapiens ENSG00000065243
gorilla_gorilla ENSGGOG00000008937
pongo_abelii ENSPPYG00000001180
nomascus_leucogenys ENSNLEG00000010197
nomascus_leucogenys ENSNLEG00000034303
macaca_fascicularis ENSMFAG00000030090
macaca_mulatta ENSMMUG00000020588
macaca_nemestrina ENSMNEG00000034077
mandrillus_leucophaeus ENSMLEG00000039178
cercocebus_atys ENSCATG00000033010
papio_anubis ENSPANG00000007565
theropithecus_gelada ENSTGEG00000021910
chlorocebus_sabaeus ENSCSAG00000001444
colobus_angolensis_palliatus ENSCANG00000002384
rhinopithecus_roxellana ENSRROG00000034131
piliocolobus_tephrosceles ENSPTEG00000029472
cebus_capucinus ENSCCAG00000022196
saimiri_boliviensis_boliviensis ENSSBOG00000031491
callithrix_jacchus ENSCJAG00000007409
aotus_nancymaae ENSANAG00000031659
tupaia_belangeri ENSTBEG00000007923
spermophilus_dauricus ENSSDAG00000018287
urocitellus_parryii ENSUPAG00010015619
ictidomys_tridecemlineatus ENSSTOG00000007322
marmota_marmota_marmota ENSMMMG00000006656
ursus_americanus ENSUAMG00000025826
erinaceus_europaeus ENSEEUG00000012731
mesocricetus_auratus ENSMAUG00000016021
mesocricetus_auratus ENSMAUG00000009813
jaculus_jaculus ENSJJAG00000011358
jaculus_jaculus ENSJJAG00000018524
octodon_degus ENSODEG00000006053
ochotona_princeps ENSOPRG00000009879
nomascus_leucogenys ENSNLEG00000028547
nomascus_leucogenys ENSNLEG00000007830
nomascus_leucogenys ENSNLEG00000019049
nomascus_leucogenys ENSNLEG00000027860
rhinopithecus_bieti ENSRBIG00000022661
carlito_syrichta ENSTSYG00000008881
ursus_americanus ENSUAMG00000021745
canis_lupus_dingo ENSCAFG00020013716
echinops_telfairi ENSETEG00000019057
dasypus_novemcinctus ENSDNOG00000014667
choloepus_hoffmanni ENSCHOG00000008432
ornithorhynchus_anatinus ENSOANG00000009127
eptatretus_burgeri ENSEBUG00000014978
