junco_hyemalis ENSJHYG00000006701
mus_pahari MGP_PahariEiJ_G0021181
rattus_norvegicus ENSRNOG00000019427
meriones_unguiculatus ENSMUGG00000022999
peromyscus_maniculatus ENSPEMG00000031056
castor_canadensis ENSCCNG00000002191
spermophilus_dauricus ENSSDAG00000023418
ictidomys_tridecemlineatus ENSSTOG00000010300
urocitellus_parryii ENSUPAG00010007437
ochotona_princeps ENSOPRG00000015756
macaca_fascicularis ENSMFAG00000046337
macaca_mulatta ENSMMUG00000017478
macaca_nemestrina ENSMNEG00000028592
theropithecus_gelada ENSTGEG00000021557
papio_anubis ENSPANG00000035302
cercocebus_atys ENSCATG00000020468
mandrillus_leucophaeus ENSMLEG00000032206
chlorocebus_sabaeus ENSCSAG00000002325
rhinopithecus_bieti ENSRBIG00000031636
rhinopithecus_roxellana ENSRROG00000031510
piliocolobus_tephrosceles ENSPTEG00000004982
colobus_angolensis ENSCANG00000037205
pan_paniscus ENSPPAG00000043592
pan_troglodytes ENSPTRG00000005504
homo_sapiens ENSG00000088992
gorilla_gorilla ENSGGOG00000002737
pongo_abelii ENSPPYG00000005003
nomascus_leucogenys ENSNLEG00000000282
cebus_capucinus ENSCCAG00000030439
saimiri_boliviensis ENSSBOG00000027843
callithrix_jacchus ENSCJAG00000009509
cebus_capucinus ENSCCAG00000020594
aotus_nancymaae ENSANAG00000033973
cebus_capucinus ENSCCAG00000024692
aotus_nancymaae ENSANAG00000038180
callithrix_jacchus ENSCJAG00000023388
microcebus_murinus ENSMICG00000010998
loxodonta_africana ENSLAFG00000018271
bos_mutus ENSBMUG00000012272
bos_indicus ENSBIXG00005007579
ovis_aries ENSOARG00000016511
equus_asinus ENSEASG00005009332
felis_catus ENSFCAG00000002633
bos_taurus ENSBTAG00000044078
bos_indicus ENSBIXG00000007069
equus_caballus ENSECAG00000011177
echinops_telfairi ENSETEG00000004683
marmota_marmota ENSMMMG00000005721
tupaia_belangeri ENSTBEG00000008785
oryctolagus_cuniculus ENSOCUG00000027997
erinaceus_europaeus ENSEEUG00000005277
propithecus_coquereli ENSPCOG00000028300
bison_bison ENSBBBG00000001445
capra_hircus ENSCHIG00000026339
sus_scrofa ENSSSCG00000009859
ursus_americanus ENSUAMG00000006478
ursus_maritimus ENSUMAG00000010920
ailuropoda_melanoleuca ENSAMEG00000012517
mustela_putorius ENSMPUG00000002796
neovison_vison ENSNVIG00000014050
canis_lupus ENSCAFG00020018288
canis_lupus ENSCAFG00000009300
vulpes_vulpes ENSVVUG00000013020
panthera_pardus ENSPPRG00000005904
panthera_tigris ENSPTIG00000019496
myotis_lucifugus ENSMLUG00000001775
tursiops_truncatus ENSTTRG00000010719
prolemur_simus ENSPSMG00000025415
otolemur_garnettii ENSOGAG00000012373
carlito_syrichta ENSTSYG00000028015
dipodomys_ordii ENSDORG00000011444
dasypus_novemcinctus ENSDNOG00000025294
pteropus_vampyrus ENSPVAG00000007349
choloepus_hoffmanni ENSCHOG00000008867
ovis_aries ENSOARG00000005000
procavia_capensis ENSPCAG00000017063
ornithorhynchus_anatinus ENSOANG00000021581
xenopus_tropicalis ENSXETG00000006884
latimeria_chalumnae ENSLACG00000009299
astyanax_mexicanus ENSAMXG00000033668
astyanax_mexicanus ENSAMXG00005006871
pygocentrus_nattereri ENSPNAG00000024087
electrophorus_electricus ENSEEEG00000009603
ictalurus_punctatus ENSIPUG00000019638
danio_rerio ENSDARG00000028346
clupea_harengus ENSCHAG00000005856
denticeps_clupeoides ENSDCDG00000021415
betta_splendens ENSBSLG00000011902
hippocampus_comes ENSHCOG00000001167
oryzias_latipes ENSORLG00020010740
oryzias_latipes ENSORLG00000000922
oryzias_latipes ENSORLG00015020072
oryzias_melastigma ENSOMEG00000011554
takifugu_rubripes ENSTRUG00000016423
tetraodon_nigroviridis ENSTNIG00000015605
mola_mola ENSMMOG00000000151
gasterosteus_aculeatus ENSGACG00000014094
scophthalmus_maximus ENSSMAG00000011679
cynoglossus_semilaevis ENSCSEG00000021157
astatotilapia_calliptera ENSACLG00000022900
maylandia_zebra ENSMZEG00005014485
pundamilia_nyererei ENSPNYG00000008415
neolamprologus_brichardi ENSNBRG00000013664
haplochromis_burtoni ENSHBUG00000011080
oreochromis_niloticus ENSONIG00000010617
amphilophus_citrinellus ENSACIG00000022659
gouania_willdenowi ENSGWIG00000016816
poecilia_formosa ENSPFOG00000015541
poecilia_mexicana ENSPMEG00000007293
poecilia_latipinna ENSPLAG00000002150
poecilia_reticulata ENSPREG00000005327
gambusia_affinis ENSGAFG00000008242
xiphophorus_maculatus ENSXMAG00000024478
xiphophorus_couchianus ENSXCOG00000010062
fundulus_heteroclitus ENSFHEG00000004423
cyprinodon_variegatus ENSCVAG00000021920
kryptolebias_marmoratus ENSKMAG00000008749
parambassis_ranga ENSPRNG00000008031
parambassis_ranga ENSPRNG00000008174
anabas_testudineus ENSATEG00000003795
larimichthys_crocea ENSLCRG00005019547
labrus_bergylta ENSLBEG00000009295
seriola_dumerili ENSSDUG00000016920
seriola_lalandi ENSSLDG00000017754
seriola_lalandi ENSSLDG00000006323
lates_calcarifer ENSLCAG00010016859
lates_calcarifer ENSLCAG00010001428
cottoperca_gobio ENSCGOG00000005266
monopterus_albus ENSMALG00000006067
mastacembelus_armatus ENSMAMG00000004877
amphiprion_ocellaris ENSAOCG00000009275
amphiprion_percula ENSAPEG00000010494
acanthochromis_polyacanthus ENSAPOG00000016761
stegastes_partitus ENSSPAG00000007277
stegastes_partitus ENSSPAG00000016111
periophthalmus_magnuspinnatus ENSPMGG00000010108
gadus_morhua ENSGMOG00000016683
hucho_hucho ENSHHUG00000018048
hucho_hucho ENSHHUG00000031296
esox_lucius ENSELUG00000004280
gadus_morhua ENSGMOG00000005736
scleropages_formosus ENSSFOG00015018306
paramormyrops_kingsleyae ENSPKIG00000012583
astyanax_mexicanus ENSAMXG00005000115
astyanax_mexicanus ENSAMXG00000038484
pygocentrus_nattereri ENSPNAG00000005571
ictalurus_punctatus ENSIPUG00000019174
electrophorus_electricus ENSEEEG00000018691
danio_rerio ENSDARG00000030839
denticeps_clupeoides ENSDCDG00000005137
hucho_hucho ENSHHUG00000002605
hucho_hucho ENSHHUG00000042912
esox_lucius ENSELUG00000021520
oryzias_latipes ENSORLG00015004665
oryzias_latipes ENSORLG00000008146
oryzias_latipes ENSORLG00020017493
oryzias_melastigma ENSOMEG00000002514
cynoglossus_semilaevis ENSCSEG00000015717
tetraodon_nigroviridis ENSTNIG00000009068
takifugu_rubripes ENSTRUG00000012428
betta_splendens ENSBSLG00000003639
gasterosteus_aculeatus ENSGACG00000016945
labrus_bergylta ENSLBEG00000017741
mola_mola ENSMMOG00000009322
amphiprion_percula ENSAPEG00000011711
amphiprion_ocellaris ENSAOCG00000003019
acanthochromis_polyacanthus ENSAPOG00000013859
stegastes_partitus ENSSPAG00000006406
parambassis_ranga ENSPRNG00000017044
gouania_willdenowi ENSGWIG00000001823
xiphophorus_couchianus ENSXCOG00000003224
xiphophorus_maculatus ENSXMAG00000001381
gambusia_affinis ENSGAFG00000009039
poecilia_formosa ENSPFOG00000019785
poecilia_mexicana ENSPMEG00000008946
poecilia_latipinna ENSPLAG00000003698
poecilia_reticulata ENSPREG00000012903
fundulus_heteroclitus ENSFHEG00000000324
cyprinodon_variegatus ENSCVAG00000021539
kryptolebias_marmoratus ENSKMAG00000007262
mastacembelus_armatus ENSMAMG00000011485
cottoperca_gobio ENSCGOG00000020560
lates_calcarifer ENSLCAG00010007184
scophthalmus_maximus ENSSMAG00000001839
seriola_lalandi ENSSLDG00000012454
seriola_dumerili ENSSDUG00000018792
monopterus_albus ENSMALG00000011542
anabas_testudineus ENSATEG00000020129
astatotilapia_calliptera ENSACLG00000015864
maylandia_zebra ENSMZEG00005018400
haplochromis_burtoni ENSHBUG00000000575
pundamilia_nyererei ENSPNYG00000008825
neolamprologus_brichardi ENSNBRG00000003647
oreochromis_niloticus ENSONIG00000013959
amphilophus_citrinellus ENSACIG00000015880
larimichthys_crocea ENSLCRG00005003590
hippocampus_comes ENSHCOG00000001741
periophthalmus_magnuspinnatus ENSPMGG00000018874
scleropages_formosus ENSSFOG00015017213
paramormyrops_kingsleyae ENSPKIG00000023600
lepisosteus_oculatus ENSLOCG00000003578
erpetoichthys_calabaricus ENSECRG00000021023
callorhinchus_milii ENSCMIG00000008648
