ciona_savignyi ENSCSAVG00000003053
nannospalax_galili ENSNGAG00000000710
jaculus_jaculus ENSJJAG00000014239
chinchilla_lanigera ENSCLAG00000016030
octodon_degus ENSODEG00000017957
cavia_porcellus ENSCPOG00000011329
cavia_aperea ENSCAPG00000015039
heterocephalus_glaber_female ENSHGLG00000014798
heterocephalus_glaber_female ENSHGLG00000015495
heterocephalus_glaber_male ENSHGLG00100003589
fukomys_damarensis ENSFDAG00000021192
oryctolagus_cuniculus ENSOCUG00000001889
saimiri_boliviensis_boliviensis ENSSBOG00000030573
mandrillus_leucophaeus ENSMLEG00000033618
carlito_syrichta ENSTSYG00000004204
ictidomys_tridecemlineatus ENSSTOG00000002108
spermophilus_dauricus ENSSDAG00000021529
dipodomys_ordii ENSDORG00000009103
tupaia_belangeri ENSTBEG00000012570
myotis_lucifugus ENSMLUG00000007476
erinaceus_europaeus ENSEEUG00000010415
capra_hircus ENSCHIG00000010863
ovis_aries ENSOARG00000020919
bos_taurus ENSBTAG00000009663
bos_mutus ENSBMUG00000026882
bison_bison_bison ENSBBBG00000022611
tursiops_truncatus ENSTTRG00000008045
equus_caballus ENSECAG00000013777
equus_asinus_asinus ENSEASG00005014726
sus_scrofa ENSSSCG00000000633
canis_lupus_dingo ENSCAFG00020006412
canis_lupus_familiaris ENSCAFG00000013401
vulpes_vulpes ENSVVUG00000004956
ursus_maritimus ENSUMAG00000016118
ursus_americanus ENSUAMG00000016662
ailuropoda_melanoleuca ENSAMEG00000009393
neovison_vison ENSNVIG00000000971
mustela_putorius_furo ENSMPUG00000011810
panthera_pardus ENSPPRG00000005859
felis_catus ENSFCAG00000027748
panthera_tigris_altaica ENSPTIG00000005322
pteropus_vampyrus ENSPVAG00000006740
dasypus_novemcinctus ENSDNOG00000000480
phascolarctos_cinereus ENSPCIG00000029949
notamacropus_eugenii ENSMEUG00000002507
sarcophilus_harrisii ENSSHAG00000003262
monodelphis_domestica ENSMODG00000018248
calidris_pugnax ENSCPUG00000006944
calidris_pygmaea ENSCPGG00000000700
melopsittacus_undulatus ENSMUNG00000014457
coturnix_japonica ENSCJPG00005017143
meleagris_gallopavo ENSMGAG00000014224
gallus_gallus ENSGALG00000031890
numida_meleagris ENSNMEG00000016588
anser_brachyrhynchus ENSABRG00000009881
anas_platyrhynchos_platyrhynchos ENSAPLG00000003147
apteryx_owenii ENSAOWG00000001498
apteryx_haastii ENSAHAG00000018767
apteryx_rowi ENSARWG00000008465
dromaius_novaehollandiae ENSDNVG00000004029
nothoprocta_perdicaria ENSNPEG00000003938
cyanistes_caeruleus ENSCCEG00000019258
parus_major ENSPMJG00000009615
serinus_canaria ENSSCAG00000008708
taeniopygia_guttata ENSTGUG00000012047
lonchura_striata_domestica ENSLSDG00000014635
ficedula_albicollis ENSFALG00000003661
junco_hyemalis ENSJHYG00000009934
zonotrichia_albicollis ENSZALG00000003700
lepidothrix_coronata ENSLCOG00000010667
manacus_vitellinus ENSMVIG00005019906
crocodylus_porosus ENSCPRG00005001092
gopherus_agassizii ENSGAGG00000017780
chelonoidis_abingdonii ENSCABG00000006358
chrysemys_picta_bellii ENSCPBG00000014147
pelodiscus_sinensis ENSPSIG00000009247
sphenodon_punctatus ENSSPUG00000009911
ornithorhynchus_anatinus ENSOANG00000001663
xenopus_tropicalis ENSXETG00000016239
ornithorhynchus_anatinus ENSOANG00000013173
amphilophus_citrinellus ENSACIG00000014886
oryzias_latipes ENSORLG00000006269
labrus_bergylta ENSLBEG00000026445
stegastes_partitus ENSSPAG00000016544
periophthalmus_magnuspinnatus ENSPMGG00000022294
anabas_testudineus ENSATEG00000019462
monopterus_albus ENSMALG00000008533
caenorhabditis_elegans_strain_n2 WBGene00000472
