calidris_pygmaea ENSCPGG00000001353
meriones_unguiculatus ENSMUGG00000015443
microtus_ochrogaster ENSMOCG00000002224
peromyscus_maniculatus_bairdii ENSPEMG00000008342
cricetulus_griseus_chok1gshd ENSCGRG00001019679
cricetulus_griseus_crigri ENSCGRG00000014350
cricetulus_griseus_crigri-picr ENSCGRG00015025430
mesocricetus_auratus ENSMAUG00000011318
nannospalax_galili ENSNGAG00000010927
jaculus_jaculus ENSJJAG00000018119
castor_canadensis ENSCCNG00000030674
urocitellus_parryii ENSUPAG00010017094
ictidomys_tridecemlineatus ENSSTOG00000001742
spermophilus_dauricus ENSSDAG00000017776
marmota_marmota_marmota ENSMMMG00000000847
heterocephalus_glaber_male ENSHGLG00100018411
heterocephalus_glaber_female ENSHGLG00000018516
fukomys_damarensis ENSFDAG00000010193
chinchilla_lanigera ENSCLAG00000015073
octodon_degus ENSODEG00000010837
cavia_porcellus ENSCPOG00000003122
cavia_aperea ENSCAPG00000000148
dipodomys_ordii ENSDORG00000005954
oryctolagus_cuniculus ENSOCUG00000011261
ochotona_princeps ENSOPRG00000016617
pan_troglodytes ENSPTRG00000005573
pan_paniscus ENSPPAG00000031823
homo_sapiens ENSG00000175727
gorilla_gorilla ENSGGOG00000022345
pongo_abelii ENSPPYG00000005061
nomascus_leucogenys ENSNLEG00000001393
cercocebus_atys ENSCATG00000019917
mandrillus_leucophaeus ENSMLEG00000024535
theropithecus_gelada ENSTGEG00000025315
papio_anubis ENSPANG00000019208
macaca_mulatta ENSMMUG00000012652
macaca_nemestrina ENSMNEG00000041032
macaca_fascicularis ENSMFAG00000030662
chlorocebus_sabaeus ENSCSAG00000002159
colobus_angolensis_palliatus ENSCANG00000025872
piliocolobus_tephrosceles ENSPTEG00000011289
rhinopithecus_roxellana ENSRROG00000040708
rhinopithecus_bieti ENSRBIG00000020678
cebus_capucinus ENSCCAG00000036042
saimiri_boliviensis_boliviensis ENSSBOG00000024033
callithrix_jacchus ENSCJAG00000020340
aotus_nancymaae ENSANAG00000036505
carlito_syrichta ENSTSYG00000008309
propithecus_coquereli ENSPCOG00000021359
microcebus_murinus ENSMICG00000001163
prolemur_simus ENSPSMG00000017685
otolemur_garnettii ENSOGAG00000005992
loxodonta_africana ENSLAFG00000016436
procavia_capensis ENSPCAG00000007368
echinops_telfairi ENSETEG00000016397
dasypus_novemcinctus ENSDNOG00000012530
choloepus_hoffmanni ENSCHOG00000005129
notamacropus_eugenii ENSMEUG00000000276
phascolarctos_cinereus ENSPCIG00000028614
monodelphis_domestica ENSMODG00000012174
sarcophilus_harrisii ENSSHAG00000007918
ornithorhynchus_anatinus ENSOANG00000006211
xenopus_tropicalis ENSXETG00000003773
latimeria_chalumnae ENSLACG00000018270
crocodylus_porosus ENSCPRG00005012230
apteryx_rowi ENSARWG00000008900
chelonoidis_abingdonii ENSCABG00000011164
gopherus_agassizii ENSGAGG00000015390
chrysemys_picta_bellii ENSCPBG00000009327
pelodiscus_sinensis ENSPSIG00000002381
pogona_vitticeps ENSPVIG00000014572
anolis_carolinensis ENSACAG00000023851
salvator_merianae ENSSMRG00000009959
sphenodon_punctatus ENSSPUG00000009478
notechis_scutatus ENSNSUG00000008908
periophthalmus_magnuspinnatus ENSPMGG00000011674
hippocampus_comes ENSHCOG00000019537
amphiprion_percula ENSAPEG00000024727
amphiprion_ocellaris ENSAOCG00000005005
acanthochromis_polyacanthus ENSAPOG00000013032
stegastes_partitus ENSSPAG00000003288
labrus_bergylta ENSLBEG00000013485
cynoglossus_semilaevis ENSCSEG00000014767
xiphophorus_maculatus ENSXMAG00000017557
xiphophorus_couchianus ENSXCOG00000001131
gambusia_affinis ENSGAFG00000000977
poecilia_formosa ENSPFOG00000017991
poecilia_mexicana ENSPMEG00000018228
poecilia_latipinna ENSPLAG00000018893
poecilia_reticulata ENSPREG00000020928
cyprinodon_variegatus ENSCVAG00000001967
fundulus_heteroclitus ENSFHEG00000001853
kryptolebias_marmoratus ENSKMAG00000019373
oryzias_latipes ENSORLG00020017776
oryzias_latipes ENSORLG00000005959
oryzias_latipes_asm223469v1 ENSORLG00015006256
oryzias_melastigma ENSOMEG00000001571
astatotilapia_calliptera ENSACLG00000023389
maylandia_zebra ENSMZEG00005001340
haplochromis_burtoni ENSHBUG00000007947
pundamilia_nyererei ENSPNYG00000014006
neolamprologus_brichardi ENSNBRG00000009040
oreochromis_niloticus ENSONIG00000013258
scophthalmus_maximus ENSSMAG00000017326
cynoglossus_semilaevis ENSCSEG00000013226
monopterus_albus ENSMALG00000012054
anabas_testudineus ENSATEG00000012124
mastacembelus_armatus ENSMAMG00000017901
seriola_lalandi_dorsalis ENSSLDG00000018023
seriola_dumerili ENSSDUG00000020839
mola_mola ENSMMOG00000017070
gasterosteus_aculeatus ENSGACG00000008122
takifugu_rubripes ENSTRUG00000007381
tetraodon_nigroviridis ENSTNIG00000015822
gadus_morhua ENSGMOG00000010272
esox_lucius ENSELUG00000016006
pygocentrus_nattereri ENSPNAG00000020390
astyanax_mexicanus ENSAMXG00000013489
ictalurus_punctatus ENSIPUG00000020430
danio_rerio ENSDARG00000059474
scleropages_formosus ENSSFOG00015018185
paramormyrops_kingsleyae ENSPKIG00000023793
lepisosteus_oculatus ENSLOCG00000005328
