pan_troglodytes ENSPTRG00000034484
notamacropus_eugenii ENSMEUG00000004766
phascolarctos_cinereus ENSPCIG00000023722
sarcophilus_harrisii ENSSHAG00000005190
monodelphis_domestica ENSMODG00000017349
ornithorhynchus_anatinus ENSOANG00000007468
crocodylus_porosus ENSCPRG00005011107
crocodylus_porosus ENSCPRG00005011103
lonchura_striata_domestica ENSLSDG00000014808
taeniopygia_guttata ENSTGUG00000002473
serinus_canaria ENSSCAG00000010565
junco_hyemalis ENSJHYG00000016659
zonotrichia_albicollis ENSZALG00000010943
ficedula_albicollis ENSFALG00000005080
cyanistes_caeruleus ENSCCEG00000023111
parus_major ENSPMJG00000015142
manacus_vitellinus ENSMVIG00005009456
lepidothrix_coronata ENSLCOG00000003150
melopsittacus_undulatus ENSMUNG00000016327
calidris_pygmaea ENSCPGG00000004833
calidris_pugnax ENSCPUG00000008028
gallus_gallus ENSGALG00000030263
meleagris_gallopavo ENSMGAG00000001179
coturnix_japonica ENSCJPG00005015815
numida_meleagris ENSNMEG00000000476
anser_brachyrhynchus ENSABRG00000018477
anas_platyrhynchos_platyrhynchos ENSAPLG00000015770
apteryx_rowi ENSARWG00000006758
apteryx_haastii ENSAHAG00000012026
apteryx_owenii ENSAOWG00000000588
dromaius_novaehollandiae ENSDNVG00000003430
nothoprocta_perdicaria ENSNPEG00000004400
gopherus_agassizii ENSGAGG00000000969
chrysemys_picta_bellii ENSCPBG00000019194
pelodiscus_sinensis ENSPSIG00000006679
anolis_carolinensis ENSACAG00000000303
pogona_vitticeps ENSPVIG00000013109
salvator_merianae ENSSMRG00000000048
sphenodon_punctatus ENSSPUG00000010662
notechis_scutatus ENSNSUG00000003149
spermophilus_dauricus ENSSDAG00000002389
latimeria_chalumnae ENSLACG00000007905
sus_scrofa ENSSSCG00000031768
ornithorhynchus_anatinus ENSOANG00000001519
xenopus_tropicalis ENSXETG00000003948
oryctolagus_cuniculus ENSOCUG00000023404
mola_mola ENSMMOG00000009462
gadus_morhua ENSGMOG00000011716
amphiprion_ocellaris ENSAOCG00000019224
amphiprion_ocellaris ENSAOCG00000019252
pundamilia_nyererei ENSPNYG00000019450
pundamilia_nyererei ENSPNYG00000019458
periophthalmus_magnuspinnatus ENSPMGG00000023824
cynoglossus_semilaevis ENSCSEG00000016135
cynoglossus_semilaevis ENSCSEG00000012430
labrus_bergylta ENSLBEG00000001014
mola_mola ENSMMOG00000009459
gasterosteus_aculeatus ENSGACG00000005242
monopterus_albus ENSMALG00000002029
mastacembelus_armatus ENSMAMG00000019516
seriola_dumerili ENSSDUG00000006564
seriola_lalandi_dorsalis ENSSLDG00000012208
scophthalmus_maximus ENSSMAG00000012543
anabas_testudineus ENSATEG00000012055
acanthochromis_polyacanthus ENSAPOG00000005145
acanthochromis_polyacanthus ENSAPOG00000005165
astatotilapia_calliptera ENSACLG00000006707
astatotilapia_calliptera ENSACLG00000006704
haplochromis_burtoni ENSHBUG00000014235
maylandia_zebra ENSMZEG00005003942
neolamprologus_brichardi ENSNBRG00000012512
oreochromis_niloticus ENSONIG00000010408
amphilophus_citrinellus ENSACIG00000010721
poecilia_formosa ENSPFOG00000003250
poecilia_mexicana ENSPMEG00000020472
poecilia_latipinna ENSPLAG00000019562
poecilia_reticulata ENSPREG00000014116
xiphophorus_maculatus ENSXMAG00000004911
gambusia_affinis ENSGAFG00000013561
kryptolebias_marmoratus ENSKMAG00000010446
cyprinodon_variegatus ENSCVAG00000008372
periophthalmus_magnuspinnatus ENSPMGG00000023825
amphiprion_percula ENSAPEG00000017278
stegastes_partitus ENSSPAG00000021033
takifugu_rubripes ENSTRUG00000004135
tetraodon_nigroviridis ENSTNIG00000010595
oryzias_latipes_asm223469v1 ENSORLG00015007848
oryzias_latipes ENSORLG00000016695
oryzias_latipes ENSORLG00020017557
oryzias_melastigma ENSOMEG00000022840
esox_lucius ENSELUG00000004448
pygocentrus_nattereri ENSPNAG00000010857
astyanax_mexicanus ENSAMXG00000038771
ictalurus_punctatus ENSIPUG00000019266
danio_rerio ENSDARG00000077653
paramormyrops_kingsleyae ENSPKIG00000024787
scleropages_formosus ENSSFOG00015017388
pygocentrus_nattereri ENSPNAG00000022005
astyanax_mexicanus ENSAMXG00000009074
danio_rerio ENSDARG00000079046
esox_lucius ENSELUG00000018426
paramormyrops_kingsleyae ENSPKIG00000007459
scleropages_formosus ENSSFOG00015013414
hippocampus_comes ENSHCOG00000001803
hippocampus_comes ENSHCOG00000001802
fundulus_heteroclitus ENSFHEG00000022285
fundulus_heteroclitus ENSFHEG00000022302
xiphophorus_couchianus ENSXCOG00000014884
cyprinodon_variegatus ENSCVAG00000008377
danio_rerio ENSDARG00000115005
lepisosteus_oculatus ENSLOCG00000001402
eptatretus_burgeri ENSEBUG00000016352
ciona_intestinalis ENSCING00000012837
ciona_savignyi ENSCSAVG00000004856
caenorhabditis_elegans_strain_n2 WBGene00008585
