paramormyrops_kingsleyae ENSPKIG00000024115
calidris_pygmaea ENSCPGG00000015038
calidris_pugnax ENSCPUG00000017184
dromaius_novaehollandiae ENSDNVG00000017970
nothoprocta_perdicaria ENSNPEG00000013863
apteryx_owenii ENSAOWG00000001940
apteryx_haastii ENSAHAG00000016693
apteryx_rowi ENSARWG00000006936
crocodylus_porosus ENSCPRG00005014836
gopherus_agassizii ENSGAGG00000018268
chelonoidis_abingdonii ENSCABG00000006211
chrysemys_picta ENSCPBG00000023127
pelodiscus_sinensis ENSPSIG00000010389
anolis_carolinensis ENSACAG00000004563
pogona_vitticeps ENSPVIG00000019284
notechis_scutatus ENSNSUG00000005044
salvator_merianae ENSSMRG00000017397
sphenodon_punctatus ENSSPUG00000005365
pteropus_vampyrus ENSPVAG00000000820
myotis_lucifugus ENSMLUG00000010351
capra_hircus ENSCHIG00000023136
ovis_aries ENSOARG00000007047
bos_indicus ENSBIXG00000015232
bos_indicus ENSBIXG00005014266
bos_taurus ENSBTAG00000043950
bos_mutus ENSBMUG00000003893
bison_bison ENSBBBG00000012909
tursiops_truncatus ENSTTRG00000017305
sus_scrofa ENSSSCG00000004469
vicugna_pacos ENSVPAG00000007729
erinaceus_europaeus ENSEEUG00000004920
sorex_araneus ENSSARG00000013769
ursus_maritimus ENSUMAG00000016709
ailuropoda_melanoleuca ENSAMEG00000011028
neovison_vison ENSNVIG00000022698
mustela_putorius ENSMPUG00000018093
canis_lupus ENSCAFG00020012549
canis_lupus ENSCAFG00000002822
vulpes_vulpes ENSVVUG00000019184
panthera_tigris ENSPTIG00000021880
panthera_pardus ENSPPRG00000011464
felis_catus ENSFCAG00000027762
ailuropoda_melanoleuca ENSAMEG00000007970
equus_asinus ENSEASG00005005428
equus_caballus ENSECAG00000020987
ictidomys_tridecemlineatus ENSSTOG00000013343
urocitellus_parryii ENSUPAG00010015912
spermophilus_dauricus ENSSDAG00000008340
marmota_marmota ENSMMMG00000019215
castor_canadensis ENSCCNG00000019871
peromyscus_maniculatus ENSPEMG00000020338
microtus_ochrogaster ENSMOCG00000012285
cricetulus_griseus ENSCGRG00000009740
cricetulus_griseus ENSCGRG00001023378
cricetulus_griseus ENSCGRG00015010554
mesocricetus_auratus ENSMAUG00000008379
mus_spretus MGP_SPRETEiJ_G0033625
mus_musculus ENSMUSG00000032258
mus_caroli MGP_CAROLIEiJ_G0032486
mus_pahari MGP_PahariEiJ_G0015352
rattus_norvegicus ENSRNOG00000009580
meriones_unguiculatus ENSMUGG00000021814
nannospalax_galili ENSNGAG00000012296
jaculus_jaculus ENSJJAG00000000738
chinchilla_lanigera ENSCLAG00000002326
octodon_degus ENSODEG00000004406
cavia_porcellus ENSCPOG00000005542
heterocephalus_glaber ENSHGLG00000001923
heterocephalus_glaber ENSHGLG00100008963
fukomys_damarensis ENSFDAG00000021524
oryctolagus_cuniculus ENSOCUG00000006007
ochotona_princeps ENSOPRG00000016133
tupaia_belangeri ENSTBEG00000015638
pan_paniscus ENSPPAG00000022297
pan_troglodytes ENSPTRG00000018367
gorilla_gorilla ENSGGOG00000007629
homo_sapiens ENSG00000135338
pongo_abelii ENSPPYG00000016792
nomascus_leucogenys ENSNLEG00000012386
theropithecus_gelada ENSTGEG00000016165
papio_anubis ENSPANG00000022607
mandrillus_leucophaeus ENSMLEG00000033736
cercocebus_atys ENSCATG00000023865
chlorocebus_sabaeus ENSCSAG00000017422
macaca_fascicularis ENSMFAG00000000256
macaca_mulatta ENSMMUG00000004356
macaca_nemestrina ENSMNEG00000022073
colobus_angolensis ENSCANG00000029072
piliocolobus_tephrosceles ENSPTEG00000022221
rhinopithecus_roxellana ENSRROG00000032824
rhinopithecus_bieti ENSRBIG00000039986
saimiri_boliviensis ENSSBOG00000025390
cebus_capucinus ENSCCAG00000021857
callithrix_jacchus ENSCJAG00000046658
aotus_nancymaae ENSANAG00000015279
carlito_syrichta ENSTSYG00000011557
propithecus_coquereli ENSPCOG00000026990
microcebus_murinus ENSMICG00000014607
prolemur_simus ENSPSMG00000014969
otolemur_garnettii ENSOGAG00000014641
loxodonta_africana ENSLAFG00000008092
procavia_capensis ENSPCAG00000008671
echinops_telfairi ENSETEG00000015091
choloepus_hoffmanni ENSCHOG00000003541
dasypus_novemcinctus ENSDNOG00000034972
vombatus_ursinus ENSVURG00010004685
phascolarctos_cinereus ENSPCIG00000024716
notamacropus_eugenii ENSMEUG00000014262
sarcophilus_harrisii ENSSHAG00000013428
ornithorhynchus_anatinus ENSOANG00000005033
xenopus_tropicalis ENSXETG00000011644
xenopus_tropicalis ENSXETG00000006805
latimeria_chalumnae ENSLACG00000010435
callorhinchus_milii ENSCMIG00000011101
eptatretus_burgeri ENSEBUG00000008494
petromyzon_marinus ENSPMAG00000007489
petromyzon_marinus ENSPMAG00000009611
ciona_savignyi ENSCSAVG00000003692
ciona_intestinalis ENSCING00000005127
apteryx_owenii ENSAOWG00000007760
apteryx_rowi ENSARWG00000014765
apteryx_haastii ENSAHAG00000010772
dromaius_novaehollandiae ENSDNVG00000009549
nothoprocta_perdicaria ENSNPEG00000000112
anas_platyrhynchos ENSAPLG00000018619
anas_platyrhynchos ENSAPLG00000021983
anser_brachyrhynchus ENSABRG00000007911
gallus_gallus ENSGALG00000016125
coturnix_japonica ENSCJPG00005008251
meleagris_gallopavo ENSMGAG00000014559
numida_meleagris ENSNMEG00000012907
manacus_vitellinus ENSMVIG00005011945
lepidothrix_coronata ENSLCOG00000000841
cyanistes_caeruleus ENSCCEG00000019073
ficedula_albicollis ENSFALG00000005019
lonchura_striata ENSLSDG00000008319
taeniopygia_guttata ENSTGUG00000005124
serinus_canaria ENSSCAG00000010724
melopsittacus_undulatus ENSMUNG00000008815
calidris_pugnax ENSCPUG00000012435
calidris_pygmaea ENSCPGG00000011077
crocodylus_porosus ENSCPRG00005016022
pelodiscus_sinensis ENSPSIG00000015750
pelodiscus_sinensis ENSPSIG00000015793
gopherus_agassizii ENSGAGG00000023149
chelonoidis_abingdonii ENSCABG00000020026
chrysemys_picta ENSCPBG00000012429
pogona_vitticeps ENSPVIG00000023962
anolis_carolinensis ENSACAG00000005442
notechis_scutatus ENSNSUG00000017861
salvator_merianae ENSSMRG00000022981
vombatus_ursinus ENSVURG00010020810
phascolarctos_cinereus ENSPCIG00000028277
sarcophilus_harrisii ENSSHAG00000002464
monodelphis_domestica ENSMODG00000020970
pan_paniscus ENSPPAG00000036290
pan_troglodytes ENSPTRG00000013916
homo_sapiens ENSG00000157578
gorilla_gorilla ENSGGOG00000013149
nomascus_leucogenys ENSNLEG00000013153
macaca_mulatta ENSMMUG00000010407
macaca_nemestrina ENSMNEG00000034779
macaca_fascicularis ENSMFAG00000008201
papio_anubis ENSPANG00000019228
theropithecus_gelada ENSTGEG00000023781
mandrillus_leucophaeus ENSMLEG00000020734
cercocebus_atys ENSCATG00000012924
chlorocebus_sabaeus ENSCSAG00000008329
piliocolobus_tephrosceles ENSPTEG00000000654
colobus_angolensis ENSCANG00000027844
rhinopithecus_roxellana ENSRROG00000043686
rhinopithecus_bieti ENSRBIG00000036213
cebus_capucinus ENSCCAG00000021449
saimiri_boliviensis ENSSBOG00000028818
callithrix_jacchus ENSCJAG00000005693
aotus_nancymaae ENSANAG00000036638
carlito_syrichta ENSTSYG00000008435
prolemur_simus ENSPSMG00000023105
prolemur_simus ENSPSMG00000023100
microcebus_murinus ENSMICG00000046495
microcebus_murinus ENSMICG00000015813
propithecus_coquereli ENSPCOG00000026254
otolemur_garnettii ENSOGAG00000001718
tupaia_belangeri ENSTBEG00000005496
castor_canadensis ENSCCNG00000011711
dipodomys_ordii ENSDORG00000016061
peromyscus_maniculatus ENSPEMG00000020214
microtus_ochrogaster ENSMOCG00000008785
cricetulus_griseus ENSCGRG00015016536
cricetulus_griseus ENSCGRG00001001508
mesocricetus_auratus ENSMAUG00000001467
mus_musculus ENSMUSG00000045275
mus_spicilegus ENSMSIG00000014966
mus_spretus MGP_SPRETEiJ_G0021907
mus_caroli MGP_CAROLIEiJ_G0021001
mus_pahari MGP_PahariEiJ_G0016706
rattus_norvegicus ENSRNOG00000028248
meriones_unguiculatus ENSMUGG00000014145
meriones_unguiculatus ENSMUGG00000014208
nannospalax_galili ENSNGAG00000013269
jaculus_jaculus ENSJJAG00000017192
heterocephalus_glaber ENSHGLG00000015714
heterocephalus_glaber ENSHGLG00100013102
fukomys_damarensis ENSFDAG00000014990
octodon_degus ENSODEG00000012419
cavia_porcellus ENSCPOG00000021836
marmota_marmota ENSMMMG00000004259
urocitellus_parryii ENSUPAG00010020362
spermophilus_dauricus ENSSDAG00000003334
oryctolagus_cuniculus ENSOCUG00000001518
ochotona_princeps ENSOPRG00000004909
capra_hircus ENSCHIG00000013759
ovis_aries ENSOARG00000009744
bos_indicus ENSBIXG00000027067
bos_indicus ENSBIXG00005003991
bos_taurus ENSBTAG00000030993
bos_mutus ENSBMUG00000025646
bison_bison ENSBBBG00000013656
tursiops_truncatus ENSTTRG00000015374
sus_scrofa ENSSSCG00000028122
vicugna_pacos ENSVPAG00000000684
myotis_lucifugus ENSMLUG00000013494
pteropus_vampyrus ENSPVAG00000012465
mustela_putorius ENSMPUG00000008561
neovison_vison ENSNVIG00000017153
ursus_americanus ENSUAMG00000007210
ursus_maritimus ENSUMAG00000001836
ailuropoda_melanoleuca ENSAMEG00000014108
vulpes_vulpes ENSVVUG00000025854
canis_lupus ENSCAFG00020024326
panthera_tigris ENSPTIG00000010441
panthera_pardus ENSPPRG00000004820
felis_catus ENSFCAG00000008508
equus_asinus ENSEASG00005006060
equus_caballus ENSECAG00000008618
dasypus_novemcinctus ENSDNOG00000049110
choloepus_hoffmanni ENSCHOG00000010711
loxodonta_africana ENSLAFG00000012558
echinops_telfairi ENSETEG00000000078
ornithorhynchus_anatinus ENSOANG00000006426
latimeria_chalumnae ENSLACG00000013344
hucho_hucho ENSHHUG00000034744
hucho_hucho ENSHHUG00000046903
esox_lucius ENSELUG00000018496
cynoglossus_semilaevis ENSCSEG00000017184
cynoglossus_semilaevis ENSCSEG00000014333
scophthalmus_maximus ENSSMAG00000003733
haplochromis_burtoni ENSHBUG00000003507
astatotilapia_calliptera ENSACLG00000002305
fundulus_heteroclitus ENSFHEG00000015197
amphiprion_ocellaris ENSAOCG00000003106
cottoperca_gobio ENSCGOG00000010514
clupea_harengus ENSCHAG00000018323
pygocentrus_nattereri ENSPNAG00000023475
scleropages_formosus ENSSFOG00015009788
lepisosteus_oculatus ENSLOCG00000001582
callorhinchus_milii ENSCMIG00000005487
takifugu_rubripes ENSTRUG00000013701
drosophila_melanogaster FBgn0036687
