anser_brachyrhynchus ENSABRG00000000495
haplochromis_burtoni ENSHBUG00000013332
neolamprologus_brichardi ENSNBRG00000009765
oreochromis_niloticus ENSONIG00000006187
amphilophus_citrinellus ENSACIG00000012965
xiphophorus_maculatus ENSXMAG00000023849
xiphophorus_couchianus ENSXCOG00000009690
gambusia_affinis ENSGAFG00000006548
poecilia_formosa ENSPFOG00000001992
poecilia_mexicana ENSPMEG00000009254
poecilia_latipinna ENSPLAG00000016769
poecilia_reticulata ENSPREG00000006796
fundulus_heteroclitus ENSFHEG00000013512
cyprinodon_variegatus ENSCVAG00000001107
kryptolebias_marmoratus ENSKMAG00000020174
oryzias_latipes_asm223469v1 ENSORLG00015011441
oryzias_latipes ENSORLG00000017046
oryzias_latipes ENSORLG00020019091
oryzias_melastigma ENSOMEG00000011889
periophthalmus_magnuspinnatus ENSPMGG00000012508
hippocampus_comes ENSHCOG00000008282
gadus_morhua ENSGMOG00000009871
