caenorhabditis_elegans_strain_n2 WBGene00014165
prolemur_simus ENSPSMG00000022035
prolemur_simus ENSPSMG00000024956
propithecus_coquereli ENSPCOG00000027325
microcebus_murinus ENSMICG00000045916
otolemur_garnettii ENSOGAG00000008125
otolemur_garnettii ENSOGAG00000033481
myotis_lucifugus ENSMLUG00000002309
pteropus_vampyrus ENSPVAG00000016135
equus_caballus ENSECAG00000017193
equus_asinus_asinus ENSEASG00005010350
sorex_araneus ENSSARG00000000579
erinaceus_europaeus ENSEEUG00000010314
bos_taurus ENSBTAG00000013357
bos_mutus ENSBMUG00000013886
bison_bison_bison ENSBBBG00000007035
capra_hircus ENSCHIG00000021559
ovis_aries ENSOARG00000013337
tursiops_truncatus ENSTTRG00000001062
sus_scrofa ENSSSCG00000005227
vicugna_pacos ENSVPAG00000010766
ursus_maritimus ENSUMAG00000018443
ursus_americanus ENSUAMG00000017920
ailuropoda_melanoleuca ENSAMEG00000012187
mustela_putorius_furo ENSMPUG00000005125
neovison_vison ENSNVIG00000007919
canis_lupus_familiaris ENSCAFG00000002035
canis_lupus_dingo ENSCAFG00020026867
vulpes_vulpes ENSVVUG00000006527
panthera_tigris_altaica ENSPTIG00000021934
panthera_pardus ENSPPRG00000000809
procavia_capensis ENSPCAG00000005797
echinops_telfairi ENSETEG00000015331
loxodonta_africana ENSLAFG00000017341
choloepus_hoffmanni ENSCHOG00000002535
dasypus_novemcinctus ENSDNOG00000008157
phascolarctos_cinereus ENSPCIG00000030598
notamacropus_eugenii ENSMEUG00000013606
sarcophilus_harrisii ENSSHAG00000003730
monodelphis_domestica ENSMODG00000015417
ornithorhynchus_anatinus ENSOANG00000014995
xenopus_tropicalis ENSXETG00000011707
latimeria_chalumnae ENSLACG00000008312
fundulus_heteroclitus ENSFHEG00000015576
cyprinodon_variegatus ENSCVAG00000006550
gambusia_affinis ENSGAFG00000002017
gambusia_affinis ENSGAFG00000001930
xiphophorus_maculatus ENSXMAG00000002926
xiphophorus_couchianus ENSXCOG00000006725
poecilia_latipinna ENSPLAG00000020010
poecilia_mexicana ENSPMEG00000017451
poecilia_formosa ENSPFOG00000001719
poecilia_reticulata ENSPREG00000019478
oryzias_latipes ENSORLG00000014935
oryzias_latipes ENSORLG00020002841
oryzias_latipes_asm223469v1 ENSORLG00015015906
oryzias_melastigma ENSOMEG00000009427
maylandia_zebra ENSMZEG00005014205
astatotilapia_calliptera ENSACLG00000001017
pundamilia_nyererei ENSPNYG00000016124
haplochromis_burtoni ENSHBUG00000012903
neolamprologus_brichardi ENSNBRG00000021370
oreochromis_niloticus ENSONIG00000012733
amphilophus_citrinellus ENSACIG00000009786
kryptolebias_marmoratus ENSKMAG00000010277
amphiprion_ocellaris ENSAOCG00000004439
amphiprion_percula ENSAPEG00000020523
acanthochromis_polyacanthus ENSAPOG00000020252
stegastes_partitus ENSSPAG00000003976
scophthalmus_maximus ENSSMAG00000013236
cynoglossus_semilaevis ENSCSEG00000001565
labrus_bergylta ENSLBEG00000012213
gasterosteus_aculeatus ENSGACG00000017878
takifugu_rubripes ENSTRUG00000004074
tetraodon_nigroviridis ENSTNIG00000010325
mola_mola ENSMMOG00000012184
monopterus_albus ENSMALG00000022164
mastacembelus_armatus ENSMAMG00000022861
anabas_testudineus ENSATEG00000005799
hippocampus_comes ENSHCOG00000010306
seriola_lalandi_dorsalis ENSSLDG00000015766
seriola_dumerili ENSSDUG00000001887
periophthalmus_magnuspinnatus ENSPMGG00000021261
gadus_morhua ENSGMOG00000014217
esox_lucius ENSELUG00000002215
astyanax_mexicanus ENSAMXG00000020911
pygocentrus_nattereri ENSPNAG00000026524
ictalurus_punctatus ENSIPUG00000024801
danio_rerio ENSDARG00000087779
paramormyrops_kingsleyae ENSPKIG00000022249
scleropages_formosus ENSSFOG00015018778
lepisosteus_oculatus ENSLOCG00000012529
eptatretus_burgeri ENSEBUG00000011586
ciona_savignyi ENSCSAVG00000006072
ciona_intestinalis ENSCING00000024199
saccharomyces_cerevisiae YDR496C
