sarcophilus_harrisii ENSSHAG00000003748
gasterosteus_aculeatus ENSGACG00000003796
lates_calcarifer ENSLCAG00010019715
monopterus_albus ENSMALG00000008427
seriola_dumerili ENSSDUG00000010027
seriola_lalandi ENSSLDG00000007770
anabas_testudineus ENSATEG00000000202
larimichthys_crocea ENSLCRG00005006455
labrus_bergylta ENSLBEG00000023098
parambassis_ranga ENSPRNG00000016424
hippocampus_comes ENSHCOG00000013511
gadus_morhua ENSGMOG00000019904
hucho_hucho ENSHHUG00000033018
esox_lucius ENSELUG00000007283
clupea_harengus ENSCHAG00000019167
denticeps_clupeoides ENSDCDG00000000181
astyanax_mexicanus ENSAMXG00005013910
astyanax_mexicanus ENSAMXG00000025374
pygocentrus_nattereri ENSPNAG00000021568
ictalurus_punctatus ENSIPUG00000009692
electrophorus_electricus ENSEEEG00000011760
danio_rerio ENSDARG00000010941
scleropages_formosus ENSSFOG00015002005
paramormyrops_kingsleyae ENSPKIG00000012403
lepisosteus_oculatus ENSLOCG00000018322
erpetoichthys_calabaricus ENSECRG00000018697
latimeria_chalumnae ENSLACG00000016295
callorhinchus_milii ENSCMIG00000008023
apteryx_haastii ENSAHAG00000013821
apteryx_owenii ENSAOWG00000007046
apteryx_rowi ENSARWG00000013574
dromaius_novaehollandiae ENSDNVG00000006977
nothoprocta_perdicaria ENSNPEG00000009339
manacus_vitellinus ENSMVIG00005013749
lepidothrix_coronata ENSLCOG00000013828
lonchura_striata ENSLSDG00000008528
taeniopygia_guttata ENSTGUG00000003854
cyanistes_caeruleus ENSCCEG00000009241
parus_major ENSPMJG00000007608
serinus_canaria ENSSCAG00000001031
junco_hyemalis ENSJHYG00000009376
zonotrichia_albicollis ENSZALG00000002530
ficedula_albicollis ENSFALG00000014384
melopsittacus_undulatus ENSMUNG00000016419
calidris_pygmaea ENSCPGG00000000118
calidris_pugnax ENSCPUG00000010206
gallus_gallus ENSGALG00000011518
coturnix_japonica ENSCJPG00005012842
meleagris_gallopavo ENSMGAG00000016094
numida_meleagris ENSNMEG00000010235
anser_brachyrhynchus ENSABRG00000003554
anas_platyrhynchos ENSAPLG00000026835
crocodylus_porosus ENSCPRG00005005088
gopherus_agassizii ENSGAGG00000002998
chelonoidis_abingdonii ENSCABG00000015713
chrysemys_picta ENSCPBG00000022777
pelodiscus_sinensis ENSPSIG00000000717
anolis_carolinensis ENSACAG00000003118
notechis_scutatus ENSNSUG00000019594
salvator_merianae ENSSMRG00000010295
sphenodon_punctatus ENSSPUG00000013171
xenopus_tropicalis ENSXETG00000004680
petromyzon_marinus ENSPMAG00000007935
eptatretus_burgeri ENSEBUG00000000740
