tetraodon_nigroviridis ENSTNIG00000012785
echinops_telfairi ENSETEG00000008132
equus_asinus_asinus ENSEASG00005001467
equus_caballus ENSECAG00000008395
bos_mutus ENSBMUG00000002310
bos_taurus ENSBTAG00000008025
bison_bison_bison ENSBBBG00000003074
capra_hircus ENSCHIG00000014768
ovis_aries ENSOARG00000007377
tursiops_truncatus ENSTTRG00000000515
sus_scrofa ENSSSCG00000016409
erinaceus_europaeus ENSEEUG00000007294
sorex_araneus ENSSARG00000002520
myotis_lucifugus ENSMLUG00000010737
pteropus_vampyrus ENSPVAG00000017237
ursus_maritimus ENSUMAG00000013926
ursus_americanus ENSUAMG00000025032
ailuropoda_melanoleuca ENSAMEG00000001353
mustela_putorius_furo ENSMPUG00000009787
neovison_vison ENSNVIG00000022869
canis_lupus_familiaris ENSCAFG00000005158
canis_lupus_dingo ENSCAFG00020005079
vulpes_vulpes ENSVVUG00000002515
panthera_tigris_altaica ENSPTIG00000013495
panthera_pardus ENSPPRG00000018222
felis_catus ENSFCAG00000013019
pan_troglodytes ENSPTRG00000019919
pan_paniscus ENSPPAG00000036105
homo_sapiens ENSG00000009335
gorilla_gorilla ENSGGOG00000005173
pongo_abelii ENSPPYG00000018227
nomascus_leucogenys ENSNLEG00000000246
theropithecus_gelada ENSTGEG00000007513
papio_anubis ENSPANG00000008928
mandrillus_leucophaeus ENSMLEG00000033468
cercocebus_atys ENSCATG00000020121
macaca_mulatta ENSMMUG00000008733
macaca_nemestrina ENSMNEG00000033458
macaca_fascicularis ENSMFAG00000001035
chlorocebus_sabaeus ENSCSAG00000006430
piliocolobus_tephrosceles ENSPTEG00000037960
colobus_angolensis_palliatus ENSCANG00000037091
rhinopithecus_roxellana ENSRROG00000015108
rhinopithecus_bieti ENSRBIG00000035688
cebus_capucinus ENSCCAG00000020983
callithrix_jacchus ENSCJAG00000004298
saimiri_boliviensis_boliviensis ENSSBOG00000028621
aotus_nancymaae ENSANAG00000030081
carlito_syrichta ENSTSYG00000009244
microcebus_murinus ENSMICG00000013340
prolemur_simus ENSPSMG00000010164
propithecus_coquereli ENSPCOG00000014030
propithecus_coquereli ENSPCOG00000020547
otolemur_garnettii ENSOGAG00000000964
tupaia_belangeri ENSTBEG00000012084
oryctolagus_cuniculus ENSOCUG00000012490
ochotona_princeps ENSOPRG00000013051
chinchilla_lanigera ENSCLAG00000000998
octodon_degus ENSODEG00000009899
cavia_porcellus ENSCPOG00000013408
cavia_aperea ENSCAPG00000017631
heterocephalus_glaber_female ENSHGLG00000008254
heterocephalus_glaber_male ENSHGLG00100007801
fukomys_damarensis ENSFDAG00000005593
ictidomys_tridecemlineatus ENSSTOG00000001669
ictidomys_tridecemlineatus ENSSTOG00000030037
marmota_marmota_marmota ENSMMMG00000024374
spermophilus_dauricus ENSSDAG00000018507
urocitellus_parryii ENSUPAG00010023720
dipodomys_ordii ENSDORG00000015913
mus_musculus ENSMUSG00000039000
mus_spicilegus ENSMSIG00000012285
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0028041
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0027045
mus_pahari MGP_PahariEiJ_G0021818
rattus_norvegicus ENSRNOG00000010702
meriones_unguiculatus ENSMUGG00000025315
meriones_unguiculatus ENSMUGG00000025310
peromyscus_maniculatus_bairdii ENSPEMG00000022332
microtus_ochrogaster ENSMOCG00000018821
cricetulus_griseus_chok1gshd ENSCGRG00001012001
cricetulus_griseus_crigri-picr ENSCGRG00015008764
cricetulus_griseus_crigri ENSCGRG00000000292
mesocricetus_auratus ENSMAUG00000014156
nannospalax_galili ENSNGAG00000021724
jaculus_jaculus ENSJJAG00000021300
castor_canadensis ENSCCNG00000022867
dasypus_novemcinctus ENSDNOG00000010852
choloepus_hoffmanni ENSCHOG00000010623
ornithorhynchus_anatinus ENSOANG00000006137
apteryx_haastii ENSAHAG00000013033
apteryx_owenii ENSAOWG00000006048
apteryx_rowi ENSARWG00000016614
dromaius_novaehollandiae ENSDNVG00000007347
nothoprocta_perdicaria ENSNPEG00000012797
manacus_vitellinus ENSMVIG00005010228
lepidothrix_coronata ENSLCOG00000015251
junco_hyemalis ENSJHYG00000005861
zonotrichia_albicollis ENSZALG00000000655
serinus_canaria ENSSCAG00000007564
lonchura_striata_domestica ENSLSDG00000011589
taeniopygia_guttata ENSTGUG00000000708
ficedula_albicollis ENSFALG00000006911
cyanistes_caeruleus ENSCCEG00000000775
parus_major ENSPMJG00000005317
melopsittacus_undulatus ENSMUNG00000006416
calidris_pygmaea ENSCPGG00000005102
calidris_pugnax ENSCPUG00000019211
anser_brachyrhynchus ENSABRG00000016812
anas_platyrhynchos_platyrhynchos ENSAPLG00000005692
coturnix_japonica ENSCJPG00005003193
meleagris_gallopavo ENSMGAG00000005070
gallus_gallus ENSGALG00000006461
numida_meleagris ENSNMEG00000007588
crocodylus_porosus ENSCPRG00005005454
chelonoidis_abingdonii ENSCABG00000013366
gopherus_agassizii ENSGAGG00000023652
chrysemys_picta_bellii ENSCPBG00000018178
pelodiscus_sinensis ENSPSIG00000018068
pogona_vitticeps ENSPVIG00000003166
anolis_carolinensis ENSACAG00000011224
notechis_scutatus ENSNSUG00000003895
salvator_merianae ENSSMRG00000014348
sphenodon_punctatus ENSSPUG00000014045
spermophilus_dauricus ENSSDAG00000002224
xenopus_tropicalis ENSXETG00000021620
latimeria_chalumnae ENSLACG00000012940
taeniopygia_guttata ENSTGUG00000016638
petromyzon_marinus ENSPMAG00000001024
eptatretus_burgeri ENSEBUG00000009259
ciona_savignyi ENSCSAVG00000003903
ciona_savignyi ENSCSAVG00000000575
ciona_intestinalis ENSCING00000006031
drosophila_melanogaster FBgn0034989
caenorhabditis_elegans_strain_n2 WBGene00008429
piliocolobus_tephrosceles ENSPTEG00000007174
saccharomyces_cerevisiae YGL141W
