astyanax_mexicanus ENSAMXG00000015706
gadus_morhua ENSGMOG00000018195
gallus_gallus ENSGALG00000043831
coturnix_japonica ENSCJPG00005011357
numida_meleagris ENSNMEG00000016723
anser_brachyrhynchus ENSABRG00000019200
cyanistes_caeruleus ENSCCEG00000006073
parus_major ENSPMJG00000000341
ficedula_albicollis ENSFALG00000012083
taeniopygia_guttata ENSTGUG00000009122
lonchura_striata_domestica ENSLSDG00000004547
serinus_canaria ENSSCAG00000011465
junco_hyemalis ENSJHYG00000003129
zonotrichia_albicollis ENSZALG00000016377
lepidothrix_coronata ENSLCOG00000001543
calidris_pugnax ENSCPUG00000002434
calidris_pygmaea ENSCPGG00000003194
melopsittacus_undulatus ENSMUNG00000007995
apteryx_owenii ENSAOWG00000003531
apteryx_rowi ENSARWG00000004457
dromaius_novaehollandiae ENSDNVG00000007789
nothoprocta_perdicaria ENSNPEG00000007546
meleagris_gallopavo ENSMGAG00000011029
anas_platyrhynchos_platyrhynchos ENSAPLG00000026246
apteryx_haastii ENSAHAG00000017125
manacus_vitellinus ENSMVIG00005007260
crocodylus_porosus ENSCPRG00005012658
anolis_carolinensis ENSACAG00000009661
pogona_vitticeps ENSPVIG00000024722
notechis_scutatus ENSNSUG00000008539
salvator_merianae ENSSMRG00000006283
sphenodon_punctatus ENSSPUG00000011871
gopherus_agassizii ENSGAGG00000010653
chelonoidis_abingdonii ENSCABG00000019682
chrysemys_picta_bellii ENSCPBG00000025198
pelodiscus_sinensis ENSPSIG00000011436
chinchilla_lanigera ENSCLAG00000015757
octodon_degus ENSODEG00000015609
cavia_porcellus ENSCPOG00000024689
cavia_aperea ENSCAPG00000010101
heterocephalus_glaber_female ENSHGLG00000019162
heterocephalus_glaber_male ENSHGLG00100005661
fukomys_damarensis ENSFDAG00000010221
erinaceus_europaeus ENSEEUG00000013255
myotis_lucifugus ENSMLUG00000017749
canis_lupus_dingo ENSCAFG00020011999
canis_lupus_dingo ENSCAFG00020010863
ochotona_princeps ENSOPRG00000000142
bos_taurus ENSBTAG00000025554
bos_mutus ENSBMUG00000012153
bison_bison_bison ENSBBBG00000018869
capra_hircus ENSCHIG00000022549
ovis_aries ENSOARG00000007356
tursiops_truncatus ENSTTRG00000006341
sus_scrofa ENSSSCG00000001676
equus_caballus ENSECAG00000015814
equus_asinus_asinus ENSEASG00005003324
vulpes_vulpes ENSVVUG00000028906
canis_lupus_familiaris ENSCAFG00000024782
ursus_americanus ENSUAMG00000025600
ursus_maritimus ENSUMAG00000005952
ailuropoda_melanoleuca ENSAMEG00000012262
neovison_vison ENSNVIG00000010186
mustela_putorius_furo ENSMPUG00000012974
panthera_tigris_altaica ENSPTIG00000016671
panthera_pardus ENSPPRG00000010283
felis_catus ENSFCAG00000033302
pteropus_vampyrus ENSPVAG00000005686
castor_canadensis ENSCCNG00000016151
dipodomys_ordii ENSDORG00000023671
cricetulus_griseus_chok1gshd ENSCGRG00001018661
cricetulus_griseus_crigri ENSCGRG00000013968
cricetulus_griseus_crigri-picr ENSCGRG00015018859
mesocricetus_auratus ENSMAUG00000019479
microtus_ochrogaster ENSMOCG00000013005
peromyscus_maniculatus_bairdii ENSPEMG00000010422
mus_spicilegus ENSMSIG00000012347
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0022576
mus_musculus ENSMUSG00000071073
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0021664
mus_pahari MGP_PahariEiJ_G0020656
rattus_norvegicus ENSRNOG00000039856
meriones_unguiculatus ENSMUGG00000021753
nannospalax_galili ENSNGAG00000023998
jaculus_jaculus ENSJJAG00000022553
oryctolagus_cuniculus ENSOCUG00000005243
homo_sapiens ENSG00000204052
pan_troglodytes ENSPTRG00000034451
gorilla_gorilla ENSGGOG00000015189
pongo_abelii ENSPPYG00000016643
nomascus_leucogenys ENSNLEG00000004080
rhinopithecus_bieti ENSRBIG00000013069
rhinopithecus_roxellana ENSRROG00000014260
piliocolobus_tephrosceles ENSPTEG00000015666
macaca_nemestrina ENSMNEG00000033430
macaca_fascicularis ENSMFAG00000033631
chlorocebus_sabaeus ENSCSAG00000011840
papio_anubis ENSPANG00000005641
theropithecus_gelada ENSTGEG00000029653
cercocebus_atys ENSCATG00000041876
mandrillus_leucophaeus ENSMLEG00000042718
colobus_angolensis_palliatus ENSCANG00000029649
pan_paniscus ENSPPAG00000041796
saimiri_boliviensis_boliviensis ENSSBOG00000029933
cebus_capucinus ENSCCAG00000024158
callithrix_jacchus ENSCJAG00000005532
aotus_nancymaae ENSANAG00000030063
carlito_syrichta ENSTSYG00000003976
propithecus_coquereli ENSPCOG00000026727
microcebus_murinus ENSMICG00000005015
prolemur_simus ENSPSMG00000017951
otolemur_garnettii ENSOGAG00000016310
marmota_marmota_marmota ENSMMMG00000024556
spermophilus_dauricus ENSSDAG00000014387
urocitellus_parryii ENSUPAG00010018517
ictidomys_tridecemlineatus ENSSTOG00000010618
loxodonta_africana ENSLAFG00000017215
procavia_capensis ENSPCAG00000004927
echinops_telfairi ENSETEG00000010799
dasypus_novemcinctus ENSDNOG00000009434
phascolarctos_cinereus ENSPCIG00000028132
notamacropus_eugenii ENSMEUG00000011914
monodelphis_domestica ENSMODG00000018969
sarcophilus_harrisii ENSSHAG00000014401
ornithorhynchus_anatinus ENSOANG00000003041
latimeria_chalumnae ENSLACG00000012989
