mola_mola ENSMMOG00000001243
sarcophilus_harrisii ENSSHAG00000017822
monodelphis_domestica ENSMODG00000003291
pan_troglodytes ENSPTRG00000001977
pan_paniscus ENSPPAG00000030416
homo_sapiens ENSG00000117724
gorilla_gorilla ENSGGOG00000002373
pongo_abelii ENSPPYG00000000221
nomascus_leucogenys ENSNLEG00000014381
cercocebus_atys ENSCATG00000040315
mandrillus_leucophaeus ENSMLEG00000037072
papio_anubis ENSPANG00000002386
macaca_fascicularis ENSMFAG00000038702
macaca_mulatta ENSMMUG00000015634
macaca_nemestrina ENSMNEG00000040232
chlorocebus_sabaeus ENSCSAG00000015553
piliocolobus_tephrosceles ENSPTEG00000038427
colobus_angolensis_palliatus ENSCANG00000031380
rhinopithecus_bieti ENSRBIG00000031040
rhinopithecus_roxellana ENSRROG00000010374
saimiri_boliviensis_boliviensis ENSSBOG00000024619
theropithecus_gelada ENSTGEG00000007225
cebus_capucinus ENSCCAG00000026111
aotus_nancymaae ENSANAG00000023683
carlito_syrichta ENSTSYG00000007079
propithecus_coquereli ENSPCOG00000013597
microcebus_murinus ENSMICG00000011643
prolemur_simus ENSPSMG00000024824
otolemur_garnettii ENSOGAG00000001123
tupaia_belangeri ENSTBEG00000003316
mus_spicilegus ENSMSIG00000029453
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0015835
mus_musculus ENSMUSG00000026605
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0015035
mus_pahari MGP_PahariEiJ_G0028267
rattus_norvegicus ENSRNOG00000003388
meriones_unguiculatus ENSMUGG00000010757
cricetulus_griseus_crigri-picr ENSCGRG00015007334
cricetulus_griseus_chok1gshd ENSCGRG00001016593
cricetulus_griseus_crigri ENSCGRG00000014069
mesocricetus_auratus ENSMAUG00000017524
peromyscus_maniculatus_bairdii ENSPEMG00000008292
microtus_ochrogaster ENSMOCG00000012377
nannospalax_galili ENSNGAG00000017286
jaculus_jaculus ENSJJAG00000018391
dipodomys_ordii ENSDORG00000025961
chinchilla_lanigera ENSCLAG00000010635
octodon_degus ENSODEG00000013904
cavia_porcellus ENSCPOG00000014374
cavia_aperea ENSCAPG00000018002
heterocephalus_glaber_female ENSHGLG00000012286
heterocephalus_glaber_male ENSHGLG00100017416
fukomys_damarensis ENSFDAG00000010520
urocitellus_parryii ENSUPAG00010009384
spermophilus_dauricus ENSSDAG00000021994
ictidomys_tridecemlineatus ENSSTOG00000034538
marmota_marmota_marmota ENSMMMG00000024211
oryctolagus_cuniculus ENSOCUG00000017492
ochotona_princeps ENSOPRG00000007495
pteropus_vampyrus ENSPVAG00000016232
myotis_lucifugus ENSMLUG00000017038
equus_caballus ENSECAG00000024127
equus_asinus_asinus ENSEASG00005003253
bos_taurus ENSBTAG00000024449
bos_mutus ENSBMUG00000022412
bison_bison_bison ENSBBBG00000023713
capra_hircus ENSCHIG00000012476
ovis_aries ENSOARG00000008368
tursiops_truncatus ENSTTRG00000003491
sus_scrofa ENSSSCG00000015581
vicugna_pacos ENSVPAG00000010384
ursus_americanus ENSUAMG00000007040
ursus_maritimus ENSUMAG00000017628
ailuropoda_melanoleuca ENSAMEG00000015869
neovison_vison ENSNVIG00000005412
mustela_putorius_furo ENSMPUG00000003030
canis_lupus_familiaris ENSCAFG00000012593
canis_lupus_familiaris ENSCAFG00000030486
canis_lupus_dingo ENSCAFG00020014420
vulpes_vulpes ENSVVUG00000008374
panthera_pardus ENSPPRG00000010575
panthera_pardus ENSPPRG00000010674
felis_catus ENSFCAG00000044676
felis_catus ENSFCAG00000041737
panthera_tigris_altaica ENSPTIG00000011051
theropithecus_gelada ENSTGEG00000017617
theropithecus_gelada ENSTGEG00000017597
loxodonta_africana ENSLAFG00000027249
procavia_capensis ENSPCAG00000016707
echinops_telfairi ENSETEG00000010760
choloepus_hoffmanni ENSCHOG00000011163
dasypus_novemcinctus ENSDNOG00000010010
ornithorhynchus_anatinus ENSOANG00000008524
latimeria_chalumnae ENSLACG00000007875
sphenodon_punctatus ENSSPUG00000010632
salvator_merianae ENSSMRG00000018705
pogona_vitticeps ENSPVIG00000021297
chelonoidis_abingdonii ENSCABG00000009432
gopherus_agassizii ENSGAGG00000004504
xenopus_tropicalis ENSXETG00000023124
gallus_gallus ENSGALG00000009690
meleagris_gallopavo ENSMGAG00000009530
coturnix_japonica ENSCJPG00005007431
numida_meleagris ENSNMEG00000014807
anser_brachyrhynchus ENSABRG00000015855
anas_platyrhynchos_platyrhynchos ENSAPLG00000009924
manacus_vitellinus ENSMVIG00005002965
lepidothrix_coronata ENSLCOG00000009771
cyanistes_caeruleus ENSCCEG00000015439
parus_major ENSPMJG00000013507
ficedula_albicollis ENSFALG00000012295
taeniopygia_guttata ENSTGUG00000002910
taeniopygia_guttata ENSTGUG00000002912
junco_hyemalis ENSJHYG00000009051
zonotrichia_albicollis ENSZALG00000002399
serinus_canaria ENSSCAG00000005817
calidris_pygmaea ENSCPGG00000018988
calidris_pygmaea ENSCPGG00000018989
calidris_pugnax ENSCPUG00000018195
nothoprocta_perdicaria ENSNPEG00000012734
melopsittacus_undulatus ENSMUNG00000000619
apteryx_owenii ENSAOWG00000014136
apteryx_rowi ENSARWG00000015015
apteryx_haastii ENSAHAG00000016340
dromaius_novaehollandiae ENSDNVG00000003258
lonchura_striata_domestica ENSLSDG00000000393
lonchura_striata_domestica ENSLSDG00000000406
taeniopygia_guttata ENSTGUG00000016883
lepidothrix_coronata ENSLCOG00000009149
melopsittacus_undulatus ENSMUNG00000000616
apteryx_haastii ENSAHAG00000016334
apteryx_owenii ENSAOWG00000014133
apteryx_rowi ENSARWG00000015014
anas_platyrhynchos_platyrhynchos ENSAPLG00000023638
calidris_pugnax ENSCPUG00000018196
pygocentrus_nattereri ENSPNAG00000026600
astyanax_mexicanus ENSAMXG00000005723
ictalurus_punctatus ENSIPUG00000022541
danio_rerio ENSDARG00000090986
amphiprion_ocellaris ENSAOCG00000017171
acanthochromis_polyacanthus ENSAPOG00000000471
stegastes_partitus ENSSPAG00000007072
seriola_dumerili ENSSDUG00000017763
esox_lucius ENSELUG00000008310
scleropages_formosus ENSSFOG00015006765
paramormyrops_kingsleyae ENSPKIG00000013952
petromyzon_marinus ENSPMAG00000005900
