apteryx_haastii ENSAHAG00000017443
amphiprion_percula ENSAPEG00000009435
acanthochromis_polyacanthus ENSAPOG00000002322
gasterosteus_aculeatus ENSGACG00000002155
anabas_testudineus ENSATEG00000020407
xiphophorus_maculatus ENSXMAG00000025320
gambusia_affinis ENSGAFG00000017129
poecilia_formosa ENSPFOG00000011986
poecilia_latipinna ENSPLAG00000017975
poecilia_mexicana ENSPMEG00000010766
poecilia_reticulata ENSPREG00000010977
fundulus_heteroclitus ENSFHEG00000006988
kryptolebias_marmoratus ENSKMAG00000018642
labrus_bergylta ENSLBEG00000003703
xiphophorus_couchianus ENSXCOG00000005090
cyprinodon_variegatus ENSCVAG00000003241
stegastes_partitus ENSSPAG00000021784
takifugu_rubripes ENSTRUG00000025191
mola_mola ENSMMOG00000005360
tetraodon_nigroviridis ENSTNIG00000000529
oryzias_latipes ENSORLG00000026219
oryzias_latipes_asm223469v1 ENSORLG00015001565
oryzias_latipes ENSORLG00020004756
oryzias_melastigma ENSOMEG00000000421
scophthalmus_maximus ENSSMAG00000020193
cynoglossus_semilaevis ENSCSEG00000008856
seriola_dumerili ENSSDUG00000008437
seriola_lalandi_dorsalis ENSSLDG00000007306
monopterus_albus ENSMALG00000019730
hippocampus_comes ENSHCOG00000019821
periophthalmus_magnuspinnatus ENSPMGG00000000947
gadus_morhua ENSGMOG00000004845
esox_lucius ENSELUG00000016287
paramormyrops_kingsleyae ENSPKIG00000001674
scleropages_formosus ENSSFOG00015018419
paramormyrops_kingsleyae ENSPKIG00000001210
scleropages_formosus ENSSFOG00015010895
lepisosteus_oculatus ENSLOCG00000013297
