castor_canadensis ENSCCNG00000005632
sphenodon_punctatus ENSSPUG00000008285
chelonoidis_abingdonii ENSCABG00000008675
gopherus_agassizii ENSGAGG00000012256
chrysemys_picta_bellii ENSCPBG00000018789
pelodiscus_sinensis ENSPSIG00000017281
anas_platyrhynchos_platyrhynchos ENSAPLG00000004505
anser_brachyrhynchus ENSABRG00000020619
coturnix_japonica ENSCJPG00005017144
meleagris_gallopavo ENSMGAG00000004321
gallus_gallus ENSGALG00000030229
numida_meleagris ENSNMEG00000006507
manacus_vitellinus ENSMVIG00005012131
lepidothrix_coronata ENSLCOG00000009205
taeniopygia_guttata ENSTGUG00000001744
lonchura_striata_domestica ENSLSDG00000014970
serinus_canaria ENSSCAG00000015618
ficedula_albicollis ENSFALG00000000698
cyanistes_caeruleus ENSCCEG00000018769
parus_major ENSPMJG00000006321
zonotrichia_albicollis ENSZALG00000011906
zonotrichia_albicollis ENSZALG00000011907
junco_hyemalis ENSJHYG00000006386
melopsittacus_undulatus ENSMUNG00000007382
calidris_pygmaea ENSCPGG00000014839
calidris_pugnax ENSCPUG00000018389
chrysemys_picta_bellii ENSCPBG00000003672
notechis_scutatus ENSNSUG00000011855
apteryx_haastii ENSAHAG00000017909
apteryx_owenii ENSAOWG00000009461
apteryx_rowi ENSARWG00000009511
dromaius_novaehollandiae ENSDNVG00000012858
nothoprocta_perdicaria ENSNPEG00000008534
crocodylus_porosus ENSCPRG00005000414
pogona_vitticeps ENSPVIG00000015373
anolis_carolinensis ENSACAG00000016361
notechis_scutatus ENSNSUG00000003776
salvator_merianae ENSSMRG00000003166
xenopus_tropicalis ENSXETG00000003368
xenopus_tropicalis ENSXETG00000004772
latimeria_chalumnae ENSLACG00000001046
apteryx_owenii ENSAOWG00000002781
apteryx_haastii ENSAHAG00000008049
xiphophorus_couchianus ENSXCOG00000001572
poecilia_latipinna ENSPLAG00000014651
acanthochromis_polyacanthus ENSAPOG00000011581
pygocentrus_nattereri ENSPNAG00000029278
taeniopygia_guttata ENSTGUG00000012292
