tetraodon_nigroviridis ENSTNIG00000009184
octodon_degus ENSODEG00000002232
heterocephalus_glaber_female ENSHGLG00000013588
heterocephalus_glaber_male ENSHGLG00100018033
fukomys_damarensis ENSFDAG00000020592
spermophilus_dauricus ENSSDAG00000008995
ictidomys_tridecemlineatus ENSSTOG00000008021
urocitellus_parryii ENSUPAG00010013471
marmota_marmota_marmota ENSMMMG00000008506
castor_canadensis ENSCCNG00000002699
dipodomys_ordii ENSDORG00000010477
cricetulus_griseus_crigri ENSCGRG00000002168
cricetulus_griseus_crigri-picr ENSCGRG00015000662
cricetulus_griseus_chok1gshd ENSCGRG00001020186
mesocricetus_auratus ENSMAUG00000014336
microtus_ochrogaster ENSMOCG00000009078
peromyscus_maniculatus_bairdii ENSPEMG00000023323
mus_spicilegus ENSMSIG00000024202
mus_musculus ENSMUSG00000021519
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0019536
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0018654
mus_pahari MGP_PahariEiJ_G0019719
rattus_norvegicus ENSRNOG00000004492
meriones_unguiculatus ENSMUGG00000025860
nannospalax_galili ENSNGAG00000017410
jaculus_jaculus ENSJJAG00000011745
tupaia_belangeri ENSTBEG00000002615
echinops_telfairi ENSETEG00000011372
phascolarctos_cinereus ENSPCIG00000028355
notamacropus_eugenii ENSMEUG00000000728
sarcophilus_harrisii ENSSHAG00000005026
monodelphis_domestica ENSMODG00000006966
ornithorhynchus_anatinus ENSOANG00000001415
eptatretus_burgeri ENSEBUG00000016986
ciona_intestinalis ENSCING00000011397
ciona_savignyi ENSCSAVG00000011299
drosophila_melanogaster FBgn0037008
caenorhabditis_elegans_strain_n2 WBGene00008236
