hippocampus_comes ENSHCOG00000002823
cricetulus_griseus_chok1gshd ENSCGRG00001023368
cricetulus_griseus_crigri ENSCGRG00000006867
jaculus_jaculus ENSJJAG00000018615
marmota_marmota_marmota ENSMMMG00000004880
marmota_marmota_marmota ENSMMMG00000022822
heterocephalus_glaber_male ENSHGLG00100011001
heterocephalus_glaber_female ENSHGLG00000009730
heterocephalus_glaber_female ENSHGLG00000000339
heterocephalus_glaber_male ENSHGLG00100004081
rhinopithecus_bieti ENSRBIG00000042301
rhinopithecus_roxellana ENSRROG00000024652
rhinopithecus_roxellana ENSRROG00000000721
rhinopithecus_bieti ENSRBIG00000027407
macaca_fascicularis ENSMFAG00000034161
macaca_mulatta ENSMMUG00000011256
macaca_nemestrina ENSMNEG00000028876
papio_anubis ENSPANG00000011766
cercocebus_atys ENSCATG00000034049
mandrillus_leucophaeus ENSMLEG00000040211
pan_troglodytes ENSPTRG00000046928
pongo_abelii ENSPPYG00000000787
chlorocebus_sabaeus ENSCSAG00000001917
aotus_nancymaae ENSANAG00000036190
otolemur_garnettii ENSOGAG00000028206
equus_caballus ENSECAG00000010942
spermophilus_dauricus ENSSDAG00000001380
heterocephalus_glaber_male ENSHGLG00100000312
heterocephalus_glaber_female ENSHGLG00000017711
capra_hircus ENSCHIG00000020081
capra_hircus ENSCHIG00000013227
bos_mutus ENSBMUG00000026810
bos_taurus ENSBTAG00000046335
sorex_araneus ENSSARG00000008096
canis_lupus_dingo ENSCAFG00020024991
canis_lupus_dingo ENSCAFG00020007576
canis_lupus_familiaris ENSCAFG00000008619
vulpes_vulpes ENSVVUG00000028640
ursus_americanus ENSUAMG00000024386
felis_catus ENSFCAG00000029681
echinops_telfairi ENSETEG00000004730
echinops_telfairi ENSETEG00000003845
echinops_telfairi ENSETEG00000016508
echinops_telfairi ENSETEG00000001773
dasypus_novemcinctus ENSDNOG00000049442
bison_bison_bison ENSBBBG00000024268
bison_bison_bison ENSBBBG00000006672
sus_scrofa ENSSSCG00000036495
cercocebus_atys ENSCATG00000039522
mandrillus_leucophaeus ENSMLEG00000040060
macaca_mulatta ENSMMUG00000018252
macaca_fascicularis ENSMFAG00000010169
theropithecus_gelada ENSTGEG00000025779
papio_anubis ENSPANG00000028903
papio_anubis ENSPANG00000033330
colobus_angolensis_palliatus ENSCANG00000037041
gorilla_gorilla ENSGGOG00000027365
pan_paniscus ENSPPAG00000042892
pongo_abelii ENSPPYG00000017937
nomascus_leucogenys ENSNLEG00000036065
papio_anubis ENSPANG00000035336
cercocebus_atys ENSCATG00000034007
mandrillus_leucophaeus ENSMLEG00000038747
macaca_fascicularis ENSMFAG00000004261
macaca_mulatta ENSMMUG00000012399
macaca_nemestrina ENSMNEG00000042576
gorilla_gorilla ENSGGOG00000040528
pan_troglodytes ENSPTRG00000048529
pongo_abelii ENSPPYG00000007347
pan_paniscus ENSPPAG00000030984
pan_troglodytes ENSPTRG00000045090
gorilla_gorilla ENSGGOG00000036262
rhinopithecus_bieti ENSRBIG00000009577
rhinopithecus_roxellana ENSRROG00000042244
piliocolobus_tephrosceles ENSPTEG00000008132
colobus_angolensis_palliatus ENSCANG00000042614
mandrillus_leucophaeus ENSMLEG00000029816
cercocebus_atys ENSCATG00000032105
macaca_fascicularis ENSMFAG00000003314
macaca_nemestrina ENSMNEG00000041605
cercocebus_atys ENSCATG00000013048
mandrillus_leucophaeus ENSMLEG00000043138
macaca_mulatta ENSMMUG00000043320
papio_anubis ENSPANG00000032146
rhinopithecus_bieti ENSRBIG00000036540
rhinopithecus_roxellana ENSRROG00000000064
nomascus_leucogenys ENSNLEG00000035558
cebus_capucinus ENSCCAG00000033575
pan_troglodytes ENSPTRG00000045640
pan_troglodytes ENSPTRG00000044997
pan_paniscus ENSPPAG00000000147
gorilla_gorilla ENSGGOG00000012668
nomascus_leucogenys ENSNLEG00000035199
macaca_fascicularis ENSMFAG00000040541
macaca_nemestrina ENSMNEG00000040022
papio_anubis ENSPANG00000033972
cercocebus_atys ENSCATG00000033949
mandrillus_leucophaeus ENSMLEG00000044382
rhinopithecus_bieti ENSRBIG00000024934
aotus_nancymaae ENSANAG00000025984
nomascus_leucogenys ENSNLEG00000034337
nomascus_leucogenys ENSNLEG00000027510
gorilla_gorilla ENSGGOG00000007434
pongo_abelii ENSPPYG00000010356
rhinopithecus_roxellana ENSRROG00000039107
rhinopithecus_bieti ENSRBIG00000040038
piliocolobus_tephrosceles ENSPTEG00000000868
cercocebus_atys ENSCATG00000039003
cebus_capucinus ENSCCAG00000033813
aotus_nancymaae ENSANAG00000020942
saimiri_boliviensis_boliviensis ENSSBOG00000020649
otolemur_garnettii ENSOGAG00000025133
rhinopithecus_roxellana ENSRROG00000041747
piliocolobus_tephrosceles ENSPTEG00000032642
papio_anubis ENSPANG00000018094
macaca_nemestrina ENSMNEG00000022153
macaca_nemestrina ENSMNEG00000030134
papio_anubis ENSPANG00000034645
theropithecus_gelada ENSTGEG00000024821
macaca_fascicularis ENSMFAG00000001356
pan_paniscus ENSPPAG00000021946
aotus_nancymaae ENSANAG00000032096
callithrix_jacchus ENSCJAG00000047068
urocitellus_parryii ENSUPAG00010013097
bos_mutus ENSBMUG00000006106
bos_mutus ENSBMUG00000023955
bison_bison_bison ENSBBBG00000006275
bos_taurus ENSBTAG00000053278
bison_bison_bison ENSBBBG00000004703
propithecus_coquereli ENSPCOG00000006266
otolemur_garnettii ENSOGAG00000030145
cebus_capucinus ENSCCAG00000030942
sus_scrofa ENSSSCG00000008851
mus_spicilegus ENSMSIG00000000595
otolemur_garnettii ENSOGAG00000015261
prolemur_simus ENSPSMG00000011283
saimiri_boliviensis_boliviensis ENSSBOG00000027979
octodon_degus ENSODEG00000003273
octodon_degus ENSODEG00000013497
fukomys_damarensis ENSFDAG00000016994
spermophilus_dauricus ENSSDAG00000013957
ictidomys_tridecemlineatus ENSSTOG00000026893
octodon_degus ENSODEG00000006905
octodon_degus ENSODEG00000000086
octodon_degus ENSODEG00000002222
heterocephalus_glaber_male ENSHGLG00100010875
heterocephalus_glaber_female ENSHGLG00000006265
heterocephalus_glaber_male ENSHGLG00100014424
heterocephalus_glaber_female ENSHGLG00000003612
fukomys_damarensis ENSFDAG00000019060
octodon_degus ENSODEG00000011914
chinchilla_lanigera ENSCLAG00000010315
ictidomys_tridecemlineatus ENSSTOG00000027003
urocitellus_parryii ENSUPAG00010006205
marmota_marmota_marmota ENSMMMG00000014624
marmota_marmota_marmota ENSMMMG00000002251
spermophilus_dauricus ENSSDAG00000015128
oryctolagus_cuniculus ENSOCUG00000007222
propithecus_coquereli ENSPCOG00000015586
propithecus_coquereli ENSPCOG00000026634
propithecus_coquereli ENSPCOG00000024465
prolemur_simus ENSPSMG00000003210
microcebus_murinus ENSMICG00000029881
microcebus_murinus ENSMICG00000037712
propithecus_coquereli ENSPCOG00000008545
otolemur_garnettii ENSOGAG00000024651
carlito_syrichta ENSTSYG00000027787
carlito_syrichta ENSTSYG00000031641
carlito_syrichta ENSTSYG00000036801
sus_scrofa ENSSSCG00000038137
sus_scrofa ENSSSCG00000040810
myotis_lucifugus ENSMLUG00000026615
dasypus_novemcinctus ENSDNOG00000042338
dasypus_novemcinctus ENSDNOG00000032059
dasypus_novemcinctus ENSDNOG00000041190
jaculus_jaculus ENSJJAG00000023229
jaculus_jaculus ENSJJAG00000011896
jaculus_jaculus ENSJJAG00000012743
echinops_telfairi ENSETEG00000016125
sarcophilus_harrisii ENSSHAG00000002659
phascolarctos_cinereus ENSPCIG00000014358
phascolarctos_cinereus ENSPCIG00000029297
latimeria_chalumnae ENSLACG00000002856
astyanax_mexicanus ENSAMXG00000033806
pygocentrus_nattereri ENSPNAG00000014178
ictalurus_punctatus ENSIPUG00000020965
astyanax_mexicanus ENSAMXG00000000672
pygocentrus_nattereri ENSPNAG00000014510
ictalurus_punctatus ENSIPUG00000004973
danio_rerio ENSDARG00000033683
danio_rerio ENSDARG00000087402
scophthalmus_maximus ENSSMAG00000006952
mastacembelus_armatus ENSMAMG00000020113
xiphophorus_maculatus ENSXMAG00000017208
gambusia_affinis ENSGAFG00000009272
poecilia_formosa ENSPFOG00000016486
poecilia_reticulata ENSPREG00000002685
poecilia_mexicana ENSPMEG00000011499
kryptolebias_marmoratus ENSKMAG00000017998
oryzias_latipes ENSORLG00000012326
oryzias_latipes ENSORLG00020001905
oryzias_latipes_asm223469v1 ENSORLG00015021934
oryzias_melastigma ENSOMEG00000012616
amphiprion_percula ENSAPEG00000001937
acanthochromis_polyacanthus ENSAPOG00000006855
stegastes_partitus ENSSPAG00000000735
pundamilia_nyererei ENSPNYG00000018987
haplochromis_burtoni ENSHBUG00000022784
astatotilapia_calliptera ENSACLG00000013298
maylandia_zebra ENSMZEG00005009118
neolamprologus_brichardi ENSNBRG00000001059
oreochromis_niloticus ENSONIG00000002507
amphilophus_citrinellus ENSACIG00000021496
gasterosteus_aculeatus ENSGACG00000016394
labrus_bergylta ENSLBEG00000006389
takifugu_rubripes ENSTRUG00000006088
tetraodon_nigroviridis ENSTNIG00000011354
cynoglossus_semilaevis ENSCSEG00000011558
seriola_dumerili ENSSDUG00000003585
amphiprion_ocellaris ENSAOCG00000004456
mola_mola ENSMMOG00000000255
monopterus_albus ENSMALG00000009007
anabas_testudineus ENSATEG00000018423
hippocampus_comes ENSHCOG00000017449
gadus_morhua ENSGMOG00000017182
poecilia_reticulata ENSPREG00000008475
fundulus_heteroclitus ENSFHEG00000002200
poecilia_formosa ENSPFOG00000002664
kryptolebias_marmoratus ENSKMAG00000017375
hippocampus_comes ENSHCOG00000012377
tetraodon_nigroviridis ENSTNIG00000008386
oreochromis_niloticus ENSONIG00000015278
amphilophus_citrinellus ENSACIG00000001018
astatotilapia_calliptera ENSACLG00000019030
maylandia_zebra ENSMZEG00005022405
neolamprologus_brichardi ENSNBRG00000018809
pundamilia_nyererei ENSPNYG00000011645
haplochromis_burtoni ENSHBUG00000014973
stegastes_partitus ENSSPAG00000021213
mastacembelus_armatus ENSMAMG00000008102
amphiprion_ocellaris ENSAOCG00000005436
amphiprion_ocellaris ENSAOCG00000022997
amphiprion_percula ENSAPEG00000018699
labrus_bergylta ENSLBEG00000018078
seriola_dumerili ENSSDUG00000010196
cynoglossus_semilaevis ENSCSEG00000003254
seriola_lalandi_dorsalis ENSSLDG00000024916
scophthalmus_maximus ENSSMAG00000016387
oryzias_latipes ENSORLG00020005688
oryzias_latipes_asm223469v1 ENSORLG00015019784
oryzias_latipes ENSORLG00000021786
oryzias_melastigma ENSOMEG00000023008
periophthalmus_magnuspinnatus ENSPMGG00000023682
mola_mola ENSMMOG00000006716
gadus_morhua ENSGMOG00000006834
gasterosteus_aculeatus ENSGACG00000010629
monopterus_albus ENSMALG00000009971
takifugu_rubripes ENSTRUG00000009247
gambusia_affinis ENSGAFG00000000562
poecilia_latipinna ENSPLAG00000017914
xiphophorus_maculatus ENSXMAG00000003144
poecilia_mexicana ENSPMEG00000012158
xiphophorus_couchianus ENSXCOG00000020110
cyprinodon_variegatus ENSCVAG00000016308
anabas_testudineus ENSATEG00000007026
acanthochromis_polyacanthus ENSAPOG00000005711
esox_lucius ENSELUG00000018366
scleropages_formosus ENSSFOG00015015762
paramormyrops_kingsleyae ENSPKIG00000008251
pelodiscus_sinensis ENSPSIG00000006419
sphenodon_punctatus ENSSPUG00000015433
meleagris_gallopavo ENSMGAG00000004207
anas_platyrhynchos_platyrhynchos ENSAPLG00000003656
gallus_gallus ENSGALG00000003521
anser_brachyrhynchus ENSABRG00000010002
junco_hyemalis ENSJHYG00000013721
cyanistes_caeruleus ENSCCEG00000023430
parus_major ENSPMJG00000009994
ficedula_albicollis ENSFALG00000012775
taeniopygia_guttata ENSTGUG00000005002
zonotrichia_albicollis ENSZALG00000015362
serinus_canaria ENSSCAG00000016386
calidris_pugnax ENSCPUG00000003474
numida_meleagris ENSNMEG00000013245
melopsittacus_undulatus ENSMUNG00000012484
manacus_vitellinus ENSMVIG00005014825
apteryx_haastii ENSAHAG00000005141
apteryx_owenii ENSAOWG00000015669
apteryx_rowi ENSARWG00000014729
dromaius_novaehollandiae ENSDNVG00000017580
coturnix_japonica ENSCJPG00005008946
chrysemys_picta_bellii ENSCPBG00000017785
salvator_merianae ENSSMRG00000022387
lonchura_striata_domestica ENSLSDG00000011111
nothoprocta_perdicaria ENSNPEG00000006281
anolis_carolinensis ENSACAG00000013925
gopherus_agassizii ENSGAGG00000025273
pogona_vitticeps ENSPVIG00000017653
notechis_scutatus ENSNSUG00000016431
sorex_araneus ENSSARG00000008422
echinops_telfairi ENSETEG00000007959
vicugna_pacos ENSVPAG00000003277
myotis_lucifugus ENSMLUG00000007003
pteropus_vampyrus ENSPVAG00000008366
bos_mutus ENSBMUG00000018595
capra_hircus ENSCHIG00000020204
tursiops_truncatus ENSTTRG00000003762
sus_scrofa ENSSSCG00000004570
felis_catus ENSFCAG00000037855
panthera_tigris_altaica ENSPTIG00000020687
ailuropoda_melanoleuca ENSAMEG00000007224
ursus_maritimus ENSUMAG00000024489
neovison_vison ENSNVIG00000018804
mustela_putorius_furo ENSMPUG00000000651
canis_lupus_familiaris ENSCAFG00000016966
canis_lupus_dingo ENSCAFG00020009521
spermophilus_dauricus ENSSDAG00000003971
vulpes_vulpes ENSVVUG00000011282
choloepus_hoffmanni ENSCHOG00000012788
pan_paniscus ENSPPAG00000004536
pan_troglodytes ENSPTRG00000007141
gorilla_gorilla ENSGGOG00000009130
pongo_abelii ENSPPYG00000006534
nomascus_leucogenys ENSNLEG00000012145
macaca_nemestrina ENSMNEG00000031245
macaca_mulatta ENSMMUG00000001587
macaca_fascicularis ENSMFAG00000030943
papio_anubis ENSPANG00000016983
cercocebus_atys ENSCATG00000043567
mandrillus_leucophaeus ENSMLEG00000043798
rhinopithecus_bieti ENSRBIG00000041883
rhinopithecus_roxellana ENSRROG00000028719
piliocolobus_tephrosceles ENSPTEG00000031652
colobus_angolensis_palliatus ENSCANG00000043312
saimiri_boliviensis_boliviensis ENSSBOG00000034812
callithrix_jacchus ENSCJAG00000004355
cebus_capucinus ENSCCAG00000037284
aotus_nancymaae ENSANAG00000030021
propithecus_coquereli ENSPCOG00000016673
prolemur_simus ENSPSMG00000005012
microcebus_murinus ENSMICG00000028096
otolemur_garnettii ENSOGAG00000002509
urocitellus_parryii ENSUPAG00010020041
ictidomys_tridecemlineatus ENSSTOG00000009955
marmota_marmota_marmota ENSMMMG00000009577
tupaia_belangeri ENSTBEG00000006058
mus_spicilegus ENSMSIG00000022438
mus_musculus ENSMUSG00000032366
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0033526
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0032388
mus_pahari MGP_PahariEiJ_G0015252
rattus_norvegicus ENSRNOG00000018184
meriones_unguiculatus ENSMUGG00000017017
cricetulus_griseus_chok1gshd ENSCGRG00001021042
cricetulus_griseus_crigri ENSCGRG00000014370
cricetulus_griseus_crigri-picr ENSCGRG00015018763
mesocricetus_auratus ENSMAUG00000015731
peromyscus_maniculatus_bairdii ENSPEMG00000020869
microtus_ochrogaster ENSMOCG00000021399
nannospalax_galili ENSNGAG00000019970
heterocephalus_glaber_male ENSHGLG00100005699
heterocephalus_glaber_female ENSHGLG00000013579
fukomys_damarensis ENSFDAG00000010764
chinchilla_lanigera ENSCLAG00000008921
octodon_degus ENSODEG00000017042
cavia_porcellus ENSCPOG00000010901
jaculus_jaculus ENSJJAG00000022370
dipodomys_ordii ENSDORG00000002438
carlito_syrichta ENSTSYG00000012760
octodon_degus ENSODEG00000005808
bison_bison_bison ENSBBBG00000006128
erinaceus_europaeus ENSEEUG00000014134
ochotona_princeps ENSOPRG00000008768
loxodonta_africana ENSLAFG00000004960
equus_asinus_asinus ENSEASG00005005362
equus_caballus ENSECAG00000014949
castor_canadensis ENSCCNG00000023849
procavia_capensis ENSPCAG00000013318
homo_sapiens ENSG00000140416
chlorocebus_sabaeus ENSCSAG00000012303
ursus_americanus ENSUAMG00000021959
ovis_aries ENSOARG00000020797
oryctolagus_cuniculus ENSOCUG00000014122
dasypus_novemcinctus ENSDNOG00000044997
equus_caballus ENSECAG00000036907
anolis_carolinensis ENSACAG00000022662
octodon_degus ENSODEG00000002939
urocitellus_parryii ENSUPAG00010009434
carlito_syrichta ENSTSYG00000026932
bison_bison_bison ENSBBBG00000023420
bos_taurus ENSBTAG00000005373
capra_hircus ENSCHIG00000012015
panthera_pardus ENSPPRG00000023409
carlito_syrichta ENSTSYG00000031597
theropithecus_gelada ENSTGEG00000021412
ictidomys_tridecemlineatus ENSSTOG00000028404
marmota_marmota_marmota ENSMMMG00000016202
cavia_aperea ENSCAPG00000008953
octodon_degus ENSODEG00000001816
ictidomys_tridecemlineatus ENSSTOG00000034235
spermophilus_dauricus ENSSDAG00000018275
carlito_syrichta ENSTSYG00000035118
canis_lupus_dingo ENSCAFG00020024668
aotus_nancymaae ENSANAG00000032938
aotus_nancymaae ENSANAG00000026399
calidris_pygmaea ENSCPGG00000008293
lepidothrix_coronata ENSLCOG00000000083
chelonoidis_abingdonii ENSCABG00000003930
crocodylus_porosus ENSCPRG00005008586
vulpes_vulpes ENSVVUG00000013884
phascolarctos_cinereus ENSPCIG00000003784
notamacropus_eugenii ENSMEUG00000014581
sarcophilus_harrisii ENSSHAG00000016976
monodelphis_domestica ENSMODG00000011135
ornithorhynchus_anatinus ENSOANG00000011217
latimeria_chalumnae ENSLACG00000012977
lepisosteus_oculatus ENSLOCG00000014736
xenopus_tropicalis ENSXETG00000009718
scleropages_formosus ENSSFOG00015020670
paramormyrops_kingsleyae ENSPKIG00000001712
lepidothrix_coronata ENSLCOG00000000096
calidris_pygmaea ENSCPGG00000008283
chelonoidis_abingdonii ENSCABG00000003924
numida_meleagris ENSNMEG00000005047
chelonoidis_abingdonii ENSCABG00000003540
notechis_scutatus ENSNSUG00000016077
neovison_vison ENSNVIG00000012120
neovison_vison ENSNVIG00000012105
ursus_americanus ENSUAMG00000017291
equus_caballus ENSECAG00000027739
equus_asinus_asinus ENSEASG00005000070
urocitellus_parryii ENSUPAG00010021740
piliocolobus_tephrosceles ENSPTEG00000034694
xiphophorus_couchianus ENSXCOG00000012370
fundulus_heteroclitus ENSFHEG00000012385
xiphophorus_couchianus ENSXCOG00000020095
poecilia_mexicana ENSPMEG00000012139
amphiprion_ocellaris ENSAOCG00000017651
periophthalmus_magnuspinnatus ENSPMGG00000007919
tetraodon_nigroviridis ENSTNIG00000002258
petromyzon_marinus ENSPMAG00000009220
serinus_canaria ENSSCAG00000001994
zonotrichia_albicollis ENSZALG00000007608
manacus_vitellinus ENSMVIG00005010487
anas_platyrhynchos_platyrhynchos ENSAPLG00000004483
gopherus_agassizii ENSGAGG00000008366
anolis_carolinensis ENSACAG00000011479
oryctolagus_cuniculus ENSOCUG00000010198
ochotona_princeps ENSOPRG00000012756
microtus_ochrogaster ENSMOCG00000017445
peromyscus_maniculatus_bairdii ENSPEMG00000017305
mus_spicilegus ENSMSIG00000018778
mus_musculus ENSMUSG00000028464
rattus_norvegicus ENSRNOG00000016731
meriones_unguiculatus ENSMUGG00000005868
jaculus_jaculus ENSJJAG00000000463
spermophilus_dauricus ENSSDAG00000021965
urocitellus_parryii ENSUPAG00010017829
marmota_marmota_marmota ENSMMMG00000006919
castor_canadensis ENSCCNG00000000211
octodon_degus ENSODEG00000013943
chinchilla_lanigera ENSCLAG00000002273
heterocephalus_glaber_female ENSHGLG00000005363
fukomys_damarensis ENSFDAG00000017955
carlito_syrichta ENSTSYG00000032896
aotus_nancymaae ENSANAG00000037556
callithrix_jacchus ENSCJAG00000009627
cebus_capucinus ENSCCAG00000023807
rhinopithecus_roxellana ENSRROG00000041510
piliocolobus_tephrosceles ENSPTEG00000020455
papio_anubis ENSPANG00000025431
mandrillus_leucophaeus ENSMLEG00000037634
rhinopithecus_bieti ENSRBIG00000029128
colobus_angolensis_palliatus ENSCANG00000042880
