latimeria_chalumnae ENSLACG00000001844
pelodiscus_sinensis ENSPSIG00000002347
cyanistes_caeruleus ENSCCEG00000013108
parus_major ENSPMJG00000010579
ficedula_albicollis ENSFALG00000012274
junco_hyemalis ENSJHYG00000001186
zonotrichia_albicollis ENSZALG00000008129
serinus_canaria ENSSCAG00000002039
lonchura_striata ENSLSDG00000006080
taeniopygia_guttata ENSTGUG00000004685
manacus_vitellinus ENSMVIG00005012509
lepidothrix_coronata ENSLCOG00000011961
melopsittacus_undulatus ENSMUNG00000000963
calidris_pygmaea ENSCPGG00000008197
calidris_pugnax ENSCPUG00000009073
anas_platyrhynchos ENSAPLG00000013951
anser_brachyrhynchus ENSABRG00000010215
gallus_gallus ENSGALG00000038733
coturnix_japonica ENSCJPG00005004453
meleagris_gallopavo ENSMGAG00000011719
numida_meleagris ENSNMEG00000010761
apteryx_haastii ENSAHAG00000006667
apteryx_rowi ENSARWG00000012973
apteryx_owenii ENSAOWG00000010739
dromaius_novaehollandiae ENSDNVG00000001238
nothoprocta_perdicaria ENSNPEG00000002385
pogona_vitticeps ENSPVIG00000002778
notechis_scutatus ENSNSUG00000006690
sphenodon_punctatus ENSSPUG00000011610
crocodylus_porosus ENSCPRG00005008666
lepidothrix_coronata ENSLCOG00000003312
chrysemys_picta ENSCPBG00000023312
gopherus_agassizii ENSGAGG00000011058
salvator_merianae ENSSMRG00000010067
anolis_carolinensis ENSACAG00000004124
callorhinchus_milii ENSCMIG00000017414
xenopus_tropicalis ENSXETG00000002369
erpetoichthys_calabaricus ENSECRG00000017256
lepisosteus_oculatus ENSLOCG00000001329
paramormyrops_kingsleyae ENSPKIG00000011961
scleropages_formosus ENSSFOG00015001806
denticeps_clupeoides ENSDCDG00000019817
clupea_harengus ENSCHAG00000012419
ictalurus_punctatus ENSIPUG00000016772
electrophorus_electricus ENSEEEG00000012471
astyanax_mexicanus ENSAMXG00000036196
astyanax_mexicanus ENSAMXG00000039080
astyanax_mexicanus ENSAMXG00005012953
pygocentrus_nattereri ENSPNAG00000007272
pygocentrus_nattereri ENSPNAG00000000090
hucho_hucho ENSHHUG00000000636
hucho_hucho ENSHHUG00000028590
esox_lucius ENSELUG00000002286
gadus_morhua ENSGMOG00000014322
poecilia_latipinna ENSPLAG00000017324
poecilia_mexicana ENSPMEG00000009814
poecilia_reticulata ENSPREG00000018032
xiphophorus_maculatus ENSXMAG00000000400
gambusia_affinis ENSGAFG00000018684
fundulus_heteroclitus ENSFHEG00000016953
cyprinodon_variegatus ENSCVAG00000001586
oryzias_latipes ENSORLG00020005279
oryzias_latipes ENSORLG00015018423
oryzias_latipes ENSORLG00000005614
oryzias_melastigma ENSOMEG00000012065
gouania_willdenowi ENSGWIG00000012618
oreochromis_niloticus ENSONIG00000015430
haplochromis_burtoni ENSHBUG00000019269
maylandia_zebra ENSMZEG00005011630
maylandia_zebra ENSMZEG00005011651
neolamprologus_brichardi ENSNBRG00000020730
neolamprologus_brichardi ENSNBRG00000020760
astatotilapia_calliptera ENSACLG00000005064
amphilophus_citrinellus ENSACIG00000017262
amphiprion_ocellaris ENSAOCG00000017529
amphiprion_ocellaris ENSAOCG00000019348
amphiprion_percula ENSAPEG00000001768
acanthochromis_polyacanthus ENSAPOG00000021265
takifugu_rubripes ENSTRUG00000013466
tetraodon_nigroviridis ENSTNIG00000009247
mola_mola ENSMMOG00000021149
larimichthys_crocea ENSLCRG00005008105
cottoperca_gobio ENSCGOG00000002859
gasterosteus_aculeatus ENSGACG00000008319
lates_calcarifer ENSLCAG00010024585
scophthalmus_maximus ENSSMAG00000020720
seriola_dumerili ENSSDUG00000001499
mastacembelus_armatus ENSMAMG00000005635
anabas_testudineus ENSATEG00000005667
stegastes_partitus ENSSPAG00000006567
labrus_bergylta ENSLBEG00000024505
seriola_lalandi ENSSLDG00000005550
parambassis_ranga ENSPRNG00000002480
pundamilia_nyererei ENSPNYG00000001262
monopterus_albus ENSMALG00000018015
cynoglossus_semilaevis ENSCSEG00000006363
periophthalmus_magnuspinnatus ENSPMGG00000009967
poecilia_formosa ENSPFOG00000013994
xiphophorus_couchianus ENSXCOG00000001974
kryptolebias_marmoratus ENSKMAG00000021853
hippocampus_comes ENSHCOG00000020443
hucho_hucho ENSHHUG00000028598
pundamilia_nyererei ENSPNYG00000001319
astatotilapia_calliptera ENSACLG00000005085
eptatretus_burgeri ENSEBUG00000012650
paramormyrops_kingsleyae ENSPKIG00000023801
scleropages_formosus ENSSFOG00015019711
hucho_hucho ENSHHUG00000016996
eptatretus_burgeri ENSEBUG00000011926
astyanax_mexicanus ENSAMXG00000029426
astyanax_mexicanus ENSAMXG00005014392
pygocentrus_nattereri ENSPNAG00000021249
ictalurus_punctatus ENSIPUG00000009992
electrophorus_electricus ENSEEEG00000010284
danio_rerio ENSDARG00000041304
hucho_hucho ENSHHUG00000000580
hucho_hucho ENSHHUG00000039647
esox_lucius ENSELUG00000004615
paramormyrops_kingsleyae ENSPKIG00000023814
denticeps_clupeoides ENSDCDG00000001397
clupea_harengus ENSCHAG00000016326
tetraodon_nigroviridis ENSTNIG00000006230
takifugu_rubripes ENSTRUG00000002103
mola_mola ENSMMOG00000007660
gasterosteus_aculeatus ENSGACG00000006003
scophthalmus_maximus ENSSMAG00000006660
monopterus_albus ENSMALG00000020644
amphiprion_percula ENSAPEG00000017811
amphiprion_ocellaris ENSAOCG00000019921
acanthochromis_polyacanthus ENSAPOG00000002860
stegastes_partitus ENSSPAG00000017135
oryzias_latipes ENSORLG00020019669
oryzias_latipes ENSORLG00000005943
oryzias_melastigma ENSOMEG00000016749
kryptolebias_marmoratus ENSKMAG00000021354
labrus_bergylta ENSLBEG00000007300
seriola_dumerili ENSSDUG00000012135
seriola_lalandi ENSSLDG00000014182
lates_calcarifer ENSLCAG00010016991
anabas_testudineus ENSATEG00000024397
betta_splendens ENSBSLG00000026380
mastacembelus_armatus ENSMAMG00000024074
larimichthys_crocea ENSLCRG00005020918
parambassis_ranga ENSPRNG00000012310
hippocampus_comes ENSHCOG00000000813
cynoglossus_semilaevis ENSCSEG00000003758
amphilophus_citrinellus ENSACIG00000014069
pundamilia_nyererei ENSPNYG00000011722
cottoperca_gobio ENSCGOG00000007988
maylandia_zebra ENSMZEG00005002331
haplochromis_burtoni ENSHBUG00000011007
astatotilapia_calliptera ENSACLG00000019988
oreochromis_niloticus ENSONIG00000007240
neolamprologus_brichardi ENSNBRG00000010142
gouania_willdenowi ENSGWIG00000002081
periophthalmus_magnuspinnatus ENSPMGG00000021416
xiphophorus_maculatus ENSXMAG00000008737
gambusia_affinis ENSGAFG00000000137
xiphophorus_couchianus ENSXCOG00000016288
poecilia_formosa ENSPFOG00000018712
poecilia_formosa ENSPFOG00000018652
poecilia_mexicana ENSPMEG00000010875
poecilia_mexicana ENSPMEG00000003583
poecilia_latipinna ENSPLAG00000003627
poecilia_latipinna ENSPLAG00000000367
poecilia_latipinna ENSPLAG00000016091
poecilia_formosa ENSPFOG00000018703
poecilia_reticulata ENSPREG00000013360
cyprinodon_variegatus ENSCVAG00000010623
fundulus_heteroclitus ENSFHEG00000016654
gadus_morhua ENSGMOG00000014696
ornithorhynchus_anatinus ENSOANG00000011933
petromyzon_marinus ENSPMAG00000007644
petromyzon_marinus ENSPMAG00000002783
eptatretus_burgeri ENSEBUG00000001937
petromyzon_marinus ENSPMAG00000004500
eptatretus_burgeri ENSEBUG00000004986
