mola_mola ENSMMOG00000013173
theropithecus_gelada ENSTGEG00000020812
macaca_nemestrina ENSMNEG00000043292
macaca_fascicularis ENSMFAG00000037555
macaca_mulatta ENSMMUG00000012469
chlorocebus_sabaeus ENSCSAG00000000804
rhinopithecus_bieti ENSRBIG00000033299
rhinopithecus_roxellana ENSRROG00000038160
piliocolobus_tephrosceles ENSPTEG00000032053
mandrillus_leucophaeus ENSMLEG00000040194
colobus_angolensis_palliatus ENSCANG00000039402
pan_paniscus ENSPPAG00000029913
cebus_capucinus ENSCCAG00000027133
saimiri_boliviensis_boliviensis ENSSBOG00000028610
callithrix_jacchus ENSCJAG00000047928
aotus_nancymaae ENSANAG00000033876
carlito_syrichta ENSTSYG00000034001
propithecus_coquereli ENSPCOG00000016883
microcebus_murinus ENSMICG00000001756
prolemur_simus ENSPSMG00000014407
otolemur_garnettii ENSOGAG00000026300
myotis_lucifugus ENSMLUG00000016021
pteropus_vampyrus ENSPVAG00000001514
equus_asinus_asinus ENSEASG00005017748
equus_caballus ENSECAG00000014083
neovison_vison ENSNVIG00000008561
mustela_putorius_furo ENSMPUG00000016394
canis_lupus_dingo ENSCAFG00020009099
canis_lupus_familiaris ENSCAFG00000016536
ailuropoda_melanoleuca ENSAMEG00000009882
ursus_americanus ENSUAMG00000019243
panthera_pardus ENSPPRG00000007866
panthera_tigris_altaica ENSPTIG00000020648
felis_catus ENSFCAG00000030474
bos_taurus ENSBTAG00000019388
bos_mutus ENSBMUG00000012881
ovis_aries ENSOARG00000018148
capra_hircus ENSCHIG00000026591
tursiops_truncatus ENSTTRG00000003501
sus_scrofa ENSSSCG00000003432
loxodonta_africana ENSLAFG00000030460
procavia_capensis ENSPCAG00000013777
choloepus_hoffmanni ENSCHOG00000005732
dasypus_novemcinctus ENSDNOG00000033857
phascolarctos_cinereus ENSPCIG00000030263
monodelphis_domestica ENSMODG00000010897
sarcophilus_harrisii ENSSHAG00000007927
ornithorhynchus_anatinus ENSOANG00000011528
eptatretus_burgeri ENSEBUG00000014238
ciona_savignyi ENSCSAVG00000004931
ciona_savignyi ENSCSAVG00000004934
ciona_intestinalis ENSCING00000013240
ciona_intestinalis ENSCING00000013239
drosophila_melanogaster FBgn0031379
caenorhabditis_elegans_strain_n2 WBGene00015928
