gasterosteus_aculeatus ENSGACG00000002102
rattus_norvegicus ENSRNOG00000019326
nannospalax_galili ENSNGAG00000018342
jaculus_jaculus ENSJJAG00000018539
castor_canadensis ENSCCNG00000020030
dipodomys_ordii ENSDORG00000006329
oryctolagus_cuniculus ENSOCUG00000006689
ochotona_princeps ENSOPRG00000006168
propithecus_coquereli ENSPCOG00000022202
microcebus_murinus ENSMICG00000027045
prolemur_simus ENSPSMG00000015356
saimiri_boliviensis_boliviensis ENSSBOG00000031741
callithrix_jacchus ENSCJAG00000014283
cebus_capucinus ENSCCAG00000034701
aotus_nancymaae ENSANAG00000037318
cebus_capucinus ENSCCAG00000026798
saimiri_boliviensis_boliviensis ENSSBOG00000035161
aotus_nancymaae ENSANAG00000022169
pan_troglodytes ENSPTRG00000008358
pan_paniscus ENSPPAG00000035342
homo_sapiens ENSG00000153774
pongo_abelii ENSPPYG00000007560
nomascus_leucogenys ENSNLEG00000013027
piliocolobus_tephrosceles ENSPTEG00000000478
colobus_angolensis_palliatus ENSCANG00000028659
rhinopithecus_roxellana ENSRROG00000040706
rhinopithecus_bieti ENSRBIG00000027809
cercocebus_atys ENSCATG00000014807
mandrillus_leucophaeus ENSMLEG00000028023
macaca_fascicularis ENSMFAG00000031867
macaca_mulatta ENSMMUG00000001561
macaca_nemestrina ENSMNEG00000043347
chlorocebus_sabaeus ENSCSAG00000003687
papio_anubis ENSPANG00000024483
theropithecus_gelada ENSTGEG00000014206
carlito_syrichta ENSTSYG00000012644
otolemur_garnettii ENSOGAG00000000234
tupaia_belangeri ENSTBEG00000015362
ursus_maritimus ENSUMAG00000014521
vulpes_vulpes ENSVVUG00000024315
bison_bison_bison ENSBBBG00000005110
ovis_aries ENSOARG00000006717
loxodonta_africana ENSLAFG00000008461
procavia_capensis ENSPCAG00000012246
echinops_telfairi ENSETEG00000016429
dasypus_novemcinctus ENSDNOG00000034971
dasypus_novemcinctus ENSDNOG00000025932
dasypus_novemcinctus ENSDNOG00000041946
choloepus_hoffmanni ENSCHOG00000004115
pteropus_vampyrus ENSPVAG00000008150
myotis_lucifugus ENSMLUG00000000890
erinaceus_europaeus ENSEEUG00000001983
sorex_araneus ENSSARG00000002511
bos_mutus ENSBMUG00000022055
bos_taurus ENSBTAG00000015427
bison_bison_bison ENSBBBG00000020005
capra_hircus ENSCHIG00000016114
ovis_aries ENSOARG00000006663
tursiops_truncatus ENSTTRG00000001215
sus_scrofa ENSSSCG00000033842
vicugna_pacos ENSVPAG00000003708
ailuropoda_melanoleuca ENSAMEG00000005482
ursus_americanus ENSUAMG00000017577
neovison_vison ENSNVIG00000019362
mustela_putorius_furo ENSMPUG00000009930
canis_lupus_dingo ENSCAFG00020001624
canis_lupus_familiaris ENSCAFG00000020077
vulpes_vulpes ENSVVUG00000002323
panthera_pardus ENSPPRG00000015510
panthera_tigris_altaica ENSPTIG00000008732
felis_catus ENSFCAG00000030091
equus_asinus_asinus ENSEASG00005013478
equus_caballus ENSECAG00000018926
sarcophilus_harrisii ENSSHAG00000003258
ornithorhynchus_anatinus ENSOANG00000011018
pogona_vitticeps ENSPVIG00000003991
anolis_carolinensis ENSACAG00000007575
sphenodon_punctatus ENSSPUG00000009972
anser_brachyrhynchus ENSABRG00000003317
anas_platyrhynchos_platyrhynchos ENSAPLG00000015029
meleagris_gallopavo ENSMGAG00000001164
coturnix_japonica ENSCJPG00005004581
gallus_gallus ENSGALG00000002853
numida_meleagris ENSNMEG00000016727
serinus_canaria ENSSCAG00000005254
taeniopygia_guttata ENSTGUG00000006466
manacus_vitellinus ENSMVIG00005010803
calidris_pygmaea ENSCPGG00000012059
apteryx_owenii ENSAOWG00000004995
apteryx_haastii ENSAHAG00000015177
dromaius_novaehollandiae ENSDNVG00000009561
nothoprocta_perdicaria ENSNPEG00000006604
crocodylus_porosus ENSCPRG00005002463
chelonoidis_abingdonii ENSCABG00000018515
gopherus_agassizii ENSGAGG00000006211
chrysemys_picta_bellii ENSCPBG00000021460
pelodiscus_sinensis ENSPSIG00000002230
ornithorhynchus_anatinus ENSOANG00000028406
sphenodon_punctatus ENSSPUG00000009948
xenopus_tropicalis ENSXETG00000027995
pogona_vitticeps ENSPVIG00000023134
pogona_vitticeps ENSPVIG00000018479
pogona_vitticeps ENSPVIG00000008533
pogona_vitticeps ENSPVIG00000000741
pogona_vitticeps ENSPVIG00000022976
pogona_vitticeps ENSPVIG00000006664
pogona_vitticeps ENSPVIG00000009663
pogona_vitticeps ENSPVIG00000006646
pogona_vitticeps ENSPVIG00000019466
pogona_vitticeps ENSPVIG00000012163
pogona_vitticeps ENSPVIG00000016847
pogona_vitticeps ENSPVIG00000007941
pogona_vitticeps ENSPVIG00000005270
pogona_vitticeps ENSPVIG00000003691
pogona_vitticeps ENSPVIG00000010561
pogona_vitticeps ENSPVIG00000017991
pogona_vitticeps ENSPVIG00000025009
pogona_vitticeps ENSPVIG00000023000
pogona_vitticeps ENSPVIG00000003803
pogona_vitticeps ENSPVIG00000024080
pogona_vitticeps ENSPVIG00000022442
pogona_vitticeps ENSPVIG00000016599
pogona_vitticeps ENSPVIG00000017668
pogona_vitticeps ENSPVIG00000024192
pogona_vitticeps ENSPVIG00000025411
pogona_vitticeps ENSPVIG00000005524
pogona_vitticeps ENSPVIG00000003246
bos_taurus ENSBTAG00000048731
bos_taurus ENSBTAG00000049776
bos_taurus ENSBTAG00000050508
bos_taurus ENSBTAG00000051813
ovis_aries ENSOARG00000020957
bos_taurus ENSBTAG00000051482
bos_taurus ENSBTAG00000054862
bos_taurus ENSBTAG00000051252
bos_taurus ENSBTAG00000054883
bos_taurus ENSBTAG00000053637
bos_taurus ENSBTAG00000050567
bos_taurus ENSBTAG00000054327
bos_taurus ENSBTAG00000049259
bos_taurus ENSBTAG00000051260
bos_taurus ENSBTAG00000054660
bos_taurus ENSBTAG00000049238
bos_taurus ENSBTAG00000051871
bos_taurus ENSBTAG00000050978
bos_taurus ENSBTAG00000052805
bos_taurus ENSBTAG00000052696
bos_taurus ENSBTAG00000054668
bos_taurus ENSBTAG00000052954
bos_taurus ENSBTAG00000051615
bos_taurus ENSBTAG00000054706
bos_taurus ENSBTAG00000053257
bos_taurus ENSBTAG00000055174
bos_taurus ENSBTAG00000048528
bos_taurus ENSBTAG00000048963
bos_taurus ENSBTAG00000052291
bos_taurus ENSBTAG00000049432
bos_taurus ENSBTAG00000051273
capra_hircus ENSCHIG00000007093
capra_hircus ENSCHIG00000018018
bos_taurus ENSBTAG00000009805
bos_taurus ENSBTAG00000030600
capra_hircus ENSCHIG00000025075
paramormyrops_kingsleyae ENSPKIG00000017063
lepisosteus_oculatus ENSLOCG00000017260
petromyzon_marinus ENSPMAG00000003231
