vombatus_ursinus ENSVURG00010020813
ornithorhynchus_anatinus ENSOANG00000011964
ornithorhynchus_anatinus ENSOANG00000028524
calidris_pygmaea ENSCPGG00000009192
calidris_pugnax ENSCPUG00000014887
taeniopygia_guttata ENSTGUG00000002864
lonchura_striata ENSLSDG00000017313
serinus_canaria ENSSCAG00000011565
zonotrichia_albicollis ENSZALG00000013410
parus_major ENSPMJG00000016111
cyanistes_caeruleus ENSCCEG00000017464
ficedula_albicollis ENSFALG00000009774
manacus_vitellinus ENSMVIG00005015855
lepidothrix_coronata ENSLCOG00000008500
melopsittacus_undulatus ENSMUNG00000013330
gallus_gallus ENSGALG00000014768
meleagris_gallopavo ENSMGAG00000004490
coturnix_japonica ENSCJPG00005010731
numida_meleagris ENSNMEG00000007585
anser_brachyrhynchus ENSABRG00000023012
anas_platyrhynchos ENSAPLG00000029083
apteryx_haastii ENSAHAG00000011476
apteryx_owenii ENSAOWG00000012724
apteryx_rowi ENSARWG00000011127
nothoprocta_perdicaria ENSNPEG00000016092
dromaius_novaehollandiae ENSDNVG00000015624
crocodylus_porosus ENSCPRG00005017232
chelonoidis_abingdonii ENSCABG00000018736
gopherus_agassizii ENSGAGG00000016494
chrysemys_picta ENSCPBG00000026852
pelodiscus_sinensis ENSPSIG00000010947
anolis_carolinensis ENSACAG00000015873
pogona_vitticeps ENSPVIG00000011543
notechis_scutatus ENSNSUG00000003492
salvator_merianae ENSSMRG00000000115
sphenodon_punctatus ENSSPUG00000016506
xenopus_tropicalis ENSXETG00000010511
latimeria_chalumnae ENSLACG00000014497
electrophorus_electricus ENSEEEG00000011322
ictalurus_punctatus ENSIPUG00000019589
astyanax_mexicanus ENSAMXG00000033796
astyanax_mexicanus ENSAMXG00005005942
pygocentrus_nattereri ENSPNAG00000009953
danio_rerio ENSDARG00000016769
denticeps_clupeoides ENSDCDG00000026236
tetraodon_nigroviridis ENSTNIG00000013460
takifugu_rubripes ENSTRUG00000004914
labrus_bergylta ENSLBEG00000022513
gasterosteus_aculeatus ENSGACG00000015874
oryzias_latipes ENSORLG00020012539
oryzias_latipes ENSORLG00000002822
oryzias_latipes ENSORLG00015020143
oryzias_melastigma ENSOMEG00000015444
gouania_willdenowi ENSGWIG00000016896
betta_splendens ENSBSLG00000020192
cynoglossus_semilaevis ENSCSEG00000013826
seriola_dumerili ENSSDUG00000010220
seriola_dumerili ENSSDUG00000010248
seriola_lalandi ENSSLDG00000016416
lates_calcarifer ENSLCAG00010005984
mastacembelus_armatus ENSMAMG00000002490
cottoperca_gobio ENSCGOG00000022013
larimichthys_crocea ENSLCRG00005015344
monopterus_albus ENSMALG00000016818
mola_mola ENSMMOG00000007457
scophthalmus_maximus ENSSMAG00000011927
anabas_testudineus ENSATEG00000009629
amphiprion_percula ENSAPEG00000001969
amphiprion_ocellaris ENSAOCG00000024260
acanthochromis_polyacanthus ENSAPOG00000024028
stegastes_partitus ENSSPAG00000022347
parambassis_ranga ENSPRNG00000001440
cyprinodon_variegatus ENSCVAG00000002349
fundulus_heteroclitus ENSFHEG00000020787
poecilia_mexicana ENSPMEG00000006476
poecilia_formosa ENSPFOG00000002872
poecilia_latipinna ENSPLAG00000014245
poecilia_reticulata ENSPREG00000020144
xiphophorus_maculatus ENSXMAG00000026160
xiphophorus_maculatus ENSXMAG00000028476
xiphophorus_couchianus ENSXCOG00000015217
gambusia_affinis ENSGAFG00000001544
kryptolebias_marmoratus ENSKMAG00000017364
astatotilapia_calliptera ENSACLG00000026866
pundamilia_nyererei ENSPNYG00000000689
neolamprologus_brichardi ENSNBRG00000010480
maylandia_zebra ENSMZEG00005005575
haplochromis_burtoni ENSHBUG00000007279
oreochromis_niloticus ENSONIG00000011096
amphilophus_citrinellus ENSACIG00000004323
periophthalmus_magnuspinnatus ENSPMGG00000016821
hippocampus_comes ENSHCOG00000016862
gadus_morhua ENSGMOG00000017840
hucho_hucho ENSHHUG00000015398
hucho_hucho ENSHHUG00000023480
esox_lucius ENSELUG00000008489
scleropages_formosus ENSSFOG00015005180
paramormyrops_kingsleyae ENSPKIG00000025548
lepisosteus_oculatus ENSLOCG00000010567
erpetoichthys_calabaricus ENSECRG00000009343
eptatretus_burgeri ENSEBUG00000005314
