notamacropus_eugenii ENSMEUG00000002624
coturnix_japonica ENSCJPG00005010484
meleagris_gallopavo ENSMGAG00000003155
numida_meleagris ENSNMEG00000010656
anser_brachyrhynchus ENSABRG00000019595
calidris_pygmaea ENSCPGG00000002581
calidris_pygmaea ENSCPGG00000002587
calidris_pugnax ENSCPUG00000012140
calidris_pugnax ENSCPUG00000012141
lepidothrix_coronata ENSLCOG00000001235
manacus_vitellinus ENSMVIG00005014766
cyanistes_caeruleus ENSCCEG00000024343
parus_major ENSPMJG00000005125
lonchura_striata_domestica ENSLSDG00000017772
taeniopygia_guttata ENSTGUG00000005235
serinus_canaria ENSSCAG00000013259
ficedula_albicollis ENSFALG00000009030
junco_hyemalis ENSJHYG00000006371
zonotrichia_albicollis ENSZALG00000017789
melopsittacus_undulatus ENSMUNG00000000657
anas_platyrhynchos_platyrhynchos ENSAPLG00000008308
nothoprocta_perdicaria ENSNPEG00000012636
apteryx_haastii ENSAHAG00000014135
apteryx_haastii ENSAHAG00000014138
apteryx_rowi ENSARWG00000011816
apteryx_owenii ENSAOWG00000008384
dromaius_novaehollandiae ENSDNVG00000012115
crocodylus_porosus ENSCPRG00005015382
chelonoidis_abingdonii ENSCABG00000009771
chelonoidis_abingdonii ENSCABG00000009770
gopherus_agassizii ENSGAGG00000014449
chrysemys_picta_bellii ENSCPBG00000010939
pelodiscus_sinensis ENSPSIG00000012505
anolis_carolinensis ENSACAG00000007267
pogona_vitticeps ENSPVIG00000024890
notechis_scutatus ENSNSUG00000006882
salvator_merianae ENSSMRG00000007302
sphenodon_punctatus ENSSPUG00000003164
xenopus_tropicalis ENSXETG00000005955
latimeria_chalumnae ENSLACG00000007134
astyanax_mexicanus ENSAMXG00000033171
pygocentrus_nattereri ENSPNAG00000029711
ictalurus_punctatus ENSIPUG00000007656
danio_rerio ENSDARG00000073744
esox_lucius ENSELUG00000018463
scleropages_formosus ENSSFOG00015020899
scleropages_formosus ENSSFOG00015013241
paramormyrops_kingsleyae ENSPKIG00000010674
paramormyrops_kingsleyae ENSPKIG00000005140
scleropages_formosus ENSSFOG00015013045
lepisosteus_oculatus ENSLOCG00000013360
fundulus_heteroclitus ENSFHEG00000006195
cyprinodon_variegatus ENSCVAG00000019424
poecilia_formosa ENSPFOG00000012061
poecilia_latipinna ENSPLAG00000023749
poecilia_mexicana ENSPMEG00000005576
poecilia_mexicana ENSPMEG00000021752
poecilia_reticulata ENSPREG00000022796
xiphophorus_maculatus ENSXMAG00000028769
xiphophorus_couchianus ENSXCOG00000016699
xiphophorus_couchianus ENSXCOG00000000321
xiphophorus_maculatus ENSXMAG00000012185
poecilia_latipinna ENSPLAG00000018654
kryptolebias_marmoratus ENSKMAG00000018396
oryzias_latipes_asm223469v1 ENSORLG00015004191
oryzias_latipes ENSORLG00020010635
oryzias_latipes ENSORLG00000025480
amphiprion_percula ENSAPEG00000000655
amphiprion_ocellaris ENSAOCG00000016243
acanthochromis_polyacanthus ENSAPOG00000005544
stegastes_partitus ENSSPAG00000007789
astatotilapia_calliptera ENSACLG00000010072
pundamilia_nyererei ENSPNYG00000013150
maylandia_zebra ENSMZEG00005016178
haplochromis_burtoni ENSHBUG00000023498
oreochromis_niloticus ENSONIG00000004302
neolamprologus_brichardi ENSNBRG00000015651
amphilophus_citrinellus ENSACIG00000014782
seriola_dumerili ENSSDUG00000020573
seriola_lalandi_dorsalis ENSSLDG00000020063
cynoglossus_semilaevis ENSCSEG00000018505
mastacembelus_armatus ENSMAMG00000014265
monopterus_albus ENSMALG00000022643
anabas_testudineus ENSATEG00000003324
mola_mola ENSMMOG00000013643
mola_mola ENSMMOG00000013640
tetraodon_nigroviridis ENSTNIG00000017500
tetraodon_nigroviridis ENSTNIG00000017501
gasterosteus_aculeatus ENSGACG00000003887
labrus_bergylta ENSLBEG00000026922
oryzias_melastigma ENSOMEG00000007737
scophthalmus_maximus ENSSMAG00000000900
periophthalmus_magnuspinnatus ENSPMGG00000003140
hippocampus_comes ENSHCOG00000013870
gadus_morhua ENSGMOG00000011361
hippocampus_comes ENSHCOG00000015301
hippocampus_comes ENSHCOG00000015294
hippocampus_comes ENSHCOG00000015284
cyprinodon_variegatus ENSCVAG00000017474
takifugu_rubripes ENSTRUG00000023205
anas_platyrhynchos_platyrhynchos ENSAPLG00000026128
eptatretus_burgeri ENSEBUG00000000333
scleropages_formosus ENSSFOG00015004057
paramormyrops_kingsleyae ENSPKIG00000023356
scleropages_formosus ENSSFOG00015020256
gasterosteus_aculeatus ENSGACG00000000831
tetraodon_nigroviridis ENSTNIG00000014610
oryzias_latipes ENSORLG00000001247
oryzias_latipes_asm223469v1 ENSORLG00015002583
oryzias_latipes ENSORLG00020006255
oryzias_melastigma ENSOMEG00000010392
cynoglossus_semilaevis ENSCSEG00000002625
amphilophus_citrinellus ENSACIG00000013284
astyanax_mexicanus ENSAMXG00000041399
pygocentrus_nattereri ENSPNAG00000005579
eptatretus_burgeri ENSEBUG00000013420
