caenorhabditis_elegans_strain_n2 WBGene00016960
oryzias_latipes ENSORLG00000022688
oryzias_melastigma ENSOMEG00000017633
monopterus_albus ENSMALG00000010110
anabas_testudineus ENSATEG00000017282
tetraodon_nigroviridis ENSTNIG00000018782
haplochromis_burtoni ENSHBUG00000003023
pundamilia_nyererei ENSPNYG00000003708
maylandia_zebra ENSMZEG00005015795
astatotilapia_calliptera ENSACLG00000008153
oreochromis_niloticus ENSONIG00000006972
amphilophus_citrinellus ENSACIG00000013742
kryptolebias_marmoratus ENSKMAG00000014645
amphiprion_percula ENSAPEG00000000181
amphiprion_ocellaris ENSAOCG00000021504
acanthochromis_polyacanthus ENSAPOG00000008758
stegastes_partitus ENSSPAG00000001306
scophthalmus_maximus ENSSMAG00000006116
cynoglossus_semilaevis ENSCSEG00000009444
seriola_lalandi_dorsalis ENSSLDG00000003569
seriola_dumerili ENSSDUG00000018664
hippocampus_comes ENSHCOG00000007050
gadus_morhua ENSGMOG00000003457
esox_lucius ENSELUG00000002759
periophthalmus_magnuspinnatus ENSPMGG00000020480
pygocentrus_nattereri ENSPNAG00000022379
astyanax_mexicanus ENSAMXG00000040384
ictalurus_punctatus ENSIPUG00000022696
danio_rerio ENSDARG00000044813
scleropages_formosus ENSSFOG00015017587
paramormyrops_kingsleyae ENSPKIG00000016695
lepisosteus_oculatus ENSLOCG00000014138
ciona_intestinalis ENSCING00000012212
ciona_savignyi ENSCSAVG00000010762
piliocolobus_tephrosceles ENSPTEG00000019108
piliocolobus_tephrosceles ENSPTEG00000010304
saccharomyces_cerevisiae YLR396C
